match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_totalTackle,stat_fouls,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_keyPass,stat_totalCross,stat_accurateCross,stat_blockedScoringAttempt,stat_expectedGoals,stat_wasFouled,player_sofascoreId,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_wonTackle,captain,stat_bigChanceCreated,stat_goodHighClaim,stat_bigChanceMissed,stat_totalOffside,stat_hitWoodwork
12437512,home,Villarreal,Diego Conde,,,diego-conde,D. Conde,G,13,188.0,451,M,951008,EUR,909532800,G,13,13,False,28.0,27.0,4.0,3.0,0.0,26.0,27.0,1.0,1.0,9.0,3.0,4.0,90.0,38.0,7.0,1.0,0.00037224,0,0.2677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437512,home,Villarreal,Pau Navarro,,,pau-navarro,P. Navarro,D,6,185.0,319,M,1525863,EUR,1114387200,D,26,26,False,73.0,67.0,6.0,4.0,0.0,41.0,42.0,26.0,31.0,3.0,,,90.0,86.0,6.4,9.0,0.0149895,0,,1.0,2.0,7.0,3.0,2.0,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12437512,home,Villarreal,Willy Kambwala,Willy Kambwala,,kambwala-willy,W. Kambwala,D,5,192.0,2163,M,1136721,EUR,1093392000,D,5,5,False,80.0,76.0,3.0,1.0,0.0,66.0,67.0,10.0,13.0,3.0,,,90.0,89.0,6.7,5.0,0.0037262,0,,1.0,2.0,1.0,3.0,,,3.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12437512,home,Villarreal,Logan Costa,,,logan-costa,L. Costa,D,2,188.0,677,M,911853,EUR,986083200,D,2,2,False,76.0,71.0,7.0,4.0,1.0,52.0,53.0,19.0,23.0,7.0,,,90.0,85.0,7.0,6.0,0.0159878,0,,,2.0,1.0,2.0,,,4.0,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,
12437512,home,Villarreal,Alfonso Pedraza,,,alfonso-pedraza,A. Pedraza,D,24,184.0,576,M,797290,EUR,829008000,D,24,24,False,31.0,26.0,1.0,,0.0,16.0,18.0,11.0,15.0,3.0,,,90.0,48.0,7.0,9.0,0.0749662,1,,1.0,,3.0,4.0,,,3.0,,1.0,5.0,4.0,,1.0,,2.0,2.0,1.0,1.0,0.0247,,,,,,,,,,,,,
12437512,home,Villarreal,Tajon Buchanan,,,tajon-buchanan,T. Buchanan,M,17,183.0,7471,M,973290,EUR,918432000,M,9,9,False,22.0,21.0,,,1.0,9.0,10.0,12.0,12.0,5.0,,,75.0,39.0,7.0,6.0,0.0522669,1,,1.0,,4.0,5.0,,1.0,,1.0,1.0,1.0,,,,3.0,2.0,,,1.0,0.0248,4.0,,,,,,,,,,,,
12437512,home,Villarreal,Pape Gueye,,,pape-gueye,P. Gueye,M,18,187.0,36528,M,879694,EUR,917136000,M,18,18,False,53.0,42.0,9.0,5.0,0.0,17.0,18.0,25.0,35.0,4.0,,,75.0,67.0,8.5,12.0,0.0644021,4,,,1.0,3.0,2.0,1.0,,2.0,,1.0,1.0,,,,,,,,1.0,0.3659,1.0,p.gueye24,3.0,2.0,0.9578,,,,,,,,
12437512,home,Villarreal,Denis Suárez,,,denis-suarez,D. Suárez,M,4,176.0,1456,M,138383,EUR,757814400,M,6,6,False,54.0,48.0,3.0,3.0,0.0,21.0,21.0,28.0,35.0,6.0,,,81.0,65.0,7.4,8.0,0.168715,1,,,,2.0,5.0,1.0,1.0,,3.0,,1.0,1.0,,2.0,,1.0,2.0,1.0,,0.0446,1.0,,,,,1.0,1.0,,,,,,
12437512,home,Villarreal,Yéremy Pino,,,yeremy-pino,Y. Pino,M,10,172.0,6120,M,984624,EUR,1035072000,M,21,21,False,20.0,17.0,2.0,2.0,0.0,4.0,4.0,13.0,16.0,2.0,,,56.0,37.0,7.9,4.0,0.141763,1,,1.0,,4.0,9.0,,,,4.0,2.0,4.0,3.0,,,,,,,,0.0754,2.0,,1.0,1.0,0.3216,,3.0,,,,,,
12437512,home,Villarreal,Alejandro Baena,,,alejandro-baena,A. Baena,M,10,174.0,9564,M,910031,EUR,995587200,F,16,16,False,19.0,13.0,3.0,2.0,0.0,6.0,6.0,8.0,18.0,,,,57.0,28.0,7.4,11.0,0.119728,1,,,,1.0,2.0,1.0,,,,,1.0,1.0,,,1.0,1.0,5.0,1.0,,0.2648,1.0,alexbaena,1.0,1.0,0.7592,,,True,,,,,
