match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_wonTackle,stat_unsuccessfulTouch,stat_challengeLost,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_keyPass,stat_blockedScoringAttempt,stat_goals,player_sofascoreId,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed,stat_hitWoodwork,stat_bigChanceCreated,stat_totalOffside
10433996,home,Trabzonspor,Uğurcan Çakır,ugurcan-cakir,U. Çakır,G,1,192,4886,M,754330,EUR,828662400,G,1,1,False,True,27.0,22.0,14.0,9.0,14.0,14.0,8.0,13.0,1.0,1.0,2.0,10.0,2.0,4.0,5.0,1.0,90.0,45.0,8.4,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433996,home,Trabzonspor,Jens Stryger Larsen,jens-stryger-larsen,J. Stryger Larsen,D,17,180,369,M,44848,EUR,667094400,D,19,19,False,,51.0,41.0,4.0,3.0,28.0,32.0,13.0,19.0,1.0,5.0,2.0,9.0,,,,,90.0,71.0,7.4,12.0,0,,,3.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
10433996,home,Trabzonspor,Marc Bartra,marc-bartra,M. Bartra,D,5,183,1897,M,99519,EUR,663897600,D,3,3,False,,70.0,62.0,9.0,5.0,40.0,43.0,22.0,27.0,3.0,7.0,4.0,6.0,,,,,90.0,85.0,7.8,9.0,2,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
10433996,home,Trabzonspor,Vitor Hugo,vitor-hugo,V. Hugo,D,14,187,899,M,794838,EUR,674697600,D,13,13,False,,72.0,68.0,3.0,2.0,50.0,50.0,18.0,22.0,1.0,1.0,2.0,5.0,,,,,90.0,75.0,6.9,4.0,0,,,1.0,2.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,
10433996,home,Trabzonspor,Eren Elmalı,eren-elmali,E. Elmalı,D,17,180,4102,M,981483,EUR,962928000,D,18,18,False,,36.0,33.0,2.0,1.0,22.0,23.0,14.0,17.0,1.0,5.0,,6.0,,,,,90.0,62.0,7.7,9.0,0,,,2.0,5.0,,,,5.0,4.0,,2.0,,,3.0,2.0,,4.0,3.0,1.0,3.0,,,,,,,,,
10433996,home,Trabzonspor,Marek Hamšík,marek-hamsik,M. Hamšík,M,17,183,1354,,25985,EUR,554342400,M,17,17,False,,85.0,70.0,10.0,5.0,40.0,40.0,30.0,45.0,,1.0,,7.0,,,,,74.0,93.0,7.7,17.0,2,,,,3.0,,,1.0,,1.0,,2.0,,1.0,,1.0,1.0,,,,3.0,1.0,1.0,,,,,,,
10433996,home,Trabzonspor,Jean-Philippe Gbamin,jean-philippe-gbamin,J. Gbamin,M,5,186,1198,M,326343,EUR,811987200,M,25,25,False,,79.0,69.0,7.0,4.0,32.0,34.0,37.0,45.0,2.0,8.0,,10.0,,,,,90.0,96.0,7.2,15.0,1,,,2.0,10.0,3.0,2.0,,1.0,3.0,1.0,6.0,1.0,,2.0,2.0,1.0,,,1.0,1.0,,,,,,,,,
10433996,home,Trabzonspor,Mahmoud Trézéguet,mahmoud-trezeguet,M. Trézéguet,M,7,179,38551,M,295361,EUR,780969600,M,27,27,False,,37.0,30.0,1.0,,10.0,10.0,20.0,27.0,1.0,2.0,,6.0,,,,,89.0,50.0,6.6,12.0,2,,,,2.0,2.0,,,1.0,,1.0,,,,,2.0,,,,,1.0,2.0,,mahmoudtrezeguet,,,,,,
10433996,home,Trabzonspor,Anastasios Bakasetas,anastasios-bakasetas,A. Bakasetas,M,11,180,2113,M,114076,EUR,741225600,M,11,11,False,,53.0,43.0,4.0,2.0,21.0,21.0,23.0,35.0,1.0,6.0,,4.0,,,,,74.0,64.0,7.3,12.0,1,,,,2.0,,,,,3.0,2.0,2.0,1.0,,3.0,,,3.0,1.0,,1.0,,,,,,,,,
10433996,home,Trabzonspor,Maximiliano Gómez,maximiliano-gomez,M. Gómez,F,9,186,1052,M,805245,EUR,839980800,M,30,30,False,,36.0,27.0,1.0,,9.0,12.0,18.0,24.0,5.0,9.0,1.0,4.0,,,,,90.0,53.0,6.8,15.0,3,,,2.0,8.0,,,,1.0,,4.0,4.0,1.0,1.0,,4.0,1.0,,,2.0,,1.0,,,,,,,,
10433996,home,Trabzonspor,Umut Bozok,umut-bozok,U. Bozok,F,19,178,386,M,869839,EUR,843091200,F,9,9,False,,22.0,18.0,2.0,2.0,5.0,7.0,13.0,15.0,,2.0,,,,,,,57.0,32.0,6.6,7.0,2,,,2.0,5.0,,,1.0,,1.0,1.0,,,,,1.0,1.0,,,2.0,,2.0,,,,,,,,
10433996,home,Trabzonspor,Abdülkadir Ömür,abdulkadir-omur,A. Ömür,M,10,168,642,M,826155,EUR,930268800,M,10,10,True,,10.0,6.0,,,1.0,1.0,5.0,9.0,2.0,3.0,,,,,,,33.0,14.0,6.5,6.0,1,,,1.0,2.0,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,
10433996,home,Trabzonspor,Manolis Siopis,manolis-siopis,M. Siopis,M,6,168,971,M,136675,EUR,768873600,M,6,6,True,,7.0,4.0,1.0,,3.0,5.0,1.0,2.0,,2.0,,1.0,,,,,16.0,13.0,6.6,3.0,0,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,
10433996,home,Trabzonspor,Enis Bardhi,enis-bardhi,E. Bardhi,M,10,172,1009,M,355024,EUR,804643200,M,29,29,True,,6.0,4.0,2.0,1.0,2.0,3.0,2.0,6.0,,1.0,,3.0,,,,,16.0,14.0,6.6,7.0,1,,,,2.0,2.0,1.0,,,,,,,1.0,,,,3.0,,1.0,,,,,,,,,,
10433996,home,Trabzonspor,Doğucan Haspolat,dogucan-haspolat,D. Haspolat,M,34,177,456,M,846087,EUR,950227200,M,34,34,True,,3.0,1.0,1.0,,1.0,2.0,,1.0,1.0,1.0,,1.0,,,,,1.0,3.0,,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433996,home,Trabzonspor,Muhammet Taha Tepe,muhammet-taha-tepe,M. T. Tepe,G,54,184,104,M,910094,EUR,978307200,G,54,54,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433996,home,Trabzonspor,Hüseyin Türkmen,huseyin-turkmen,H. Türkmen,D,4,183,128,M,913994,EUR,883612800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433996,home,Trabzonspor,Stefano Denswil,stefano-denswil,S. Denswil,D,4,188,263,M,97404,EUR,736732800,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433996,home,Trabzonspor,Naci Ünüvar,naci-unuvar,N. Ünüvar,M,9,168,1163,M,954317,EUR,1055462400,F,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433996,home,Trabzonspor,Mountassir Lahtimi,mountassir-lahtimi,M. Elhtemy,M,21,180,708,M,1013427,EUR,986083200,M,80,80,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433996,home,Trabzonspor,Yusuf Erdoğan,yusuf-erdogan,Y. Erdoğan,M,10,172,204,M,256663,EUR,713145600,M,32,32,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433996,away,Sivasspor,Ali Şaşal Vural,ali-sasal-vural,A. Ş. Vural,G,,187,62,M,94540,EUR,647568000,G,35,35,False,,25.0,18.0,11.0,5.0,15.0,20.0,3.0,5.0,,,,10.0,,,3.0,,90.0,34.0,6.7,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,
10433996,away,Sivasspor,Murat Paluli,murat-paluli,M. Paluli,D,7,175,36,M,893014,EUR,776390400,D,2,2,False,,28.0,23.0,3.0,2.0,13.0,15.0,10.0,13.0,,1.0,2.0,6.0,,,,,64.0,40.0,6.9,5.0,0,,,3.0,3.0,1.0,1.0,,3.0,,,,,,,,,,,,1.0,,,,,,,,,
10433996,away,Sivasspor,Dimitris Goutas,dimitris-goutas,D. Goutas,D,6,189,261,M,257497,EUR,765417600,D,6,6,False,,49.0,40.0,7.0,,32.0,35.0,8.0,14.0,1.0,8.0,6.0,10.0,,,,,90.0,67.0,7.6,10.0,0,,,1.0,2.0,2.0,2.0,2.0,2.0,5.0,,1.0,,,4.0,1.0,,,,,1.0,,,,,,,,,
10433996,away,Sivasspor,Caner Osmanpaşa,caner-osmanpasa,C. Osmanpaşa,D,20,182,35,M,135941,EUR,569203200,D,88,88,False,,40.0,34.0,2.0,,31.0,35.0,3.0,5.0,2.0,5.0,3.0,5.0,,,,,90.0,53.0,7.4,6.0,0,,,4.0,6.0,,,3.0,3.0,2.0,1.0,2.0,,,2.0,,,,,,,,,,,,,,,
10433996,away,Sivasspor,Uğur Çiftçi,ugur-ciftci,U. Çiftçi,D,58,180,65,M,142850,EUR,704937600,D,3,3,False,,45.0,30.0,8.0,2.0,17.0,22.0,13.0,24.0,,3.0,,6.0,,,,,90.0,70.0,6.8,20.0,1,,,,1.0,,,1.0,3.0,,3.0,1.0,1.0,,,3.0,,1.0,,,,,,,,,,,,
10433996,away,Sivasspor,Hakan Arslan,hakan-arslan,H. Arslan,M,,186,42,M,60646,EUR,585187200,M,37,37,False,True,34.0,30.0,3.0,1.0,18.0,19.0,12.0,15.0,3.0,5.0,,6.0,,,,,90.0,41.0,6.7,4.0,0,,,3.0,7.0,,,,1.0,1.0,1.0,2.0,,,,,2.0,,,,1.0,,,,,,,,,
10433996,away,Sivasspor,Charis Charisis,charis-charisis,C. Charisis,M,8,177,130,M,317297,EUR,789868800,M,15,15,False,,26.0,20.0,4.0,2.0,12.0,13.0,8.0,13.0,,3.0,,4.0,,,,,63.0,36.0,6.5,8.0,0,,,,4.0,1.0,,,2.0,,3.0,2.0,,,,,,,,1.0,1.0,,,,,,,,,
10433996,away,Sivasspor,Clinton N'Jie,clinton-njie,C. N'Jie,F,,175,913,M,291665,EUR,745372800,M,10,10,False,,21.0,18.0,4.0,2.0,8.0,9.0,11.0,15.0,1.0,6.0,,8.0,,,,,84.0,42.0,6.3,15.0,3,,,,8.0,5.0,1.0,,,1.0,3.0,3.0,1.0,1.0,,5.0,,3.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,
10433996,away,Sivasspor,Dia Saba,dia-saba,D. Saba,M,91,172,353,M,609926,EUR,722044800,M,11,11,False,,53.0,41.0,3.0,2.0,21.0,23.0,23.0,37.0,,3.0,,6.0,,,,,90.0,71.0,6.9,22.0,1,,,,3.0,3.0,1.0,,1.0,1.0,1.0,,,,,3.0,,7.0,3.0,1.0,4.0,1.0,,,,,,,1.0,
