match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_aerialLost,stat_dispossessed,player_firstName,player_lastName,stat_outfielderBlock,stat_challengeLost,stat_unsuccessfulTouch,stat_totalContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,player_sofascoreId,captain,stat_wonContest,stat_accurateCross,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_ownGoals,stat_punches
14109677,home,Beşiktaş JK,Mert Günok,mert-gunok,M. Günok,G,34,196,4070,M,39573,EUR,604713600,G,1,1,False,18.0,9.0,10.0,1.0,0.0,9.0,9.0,9.0,1.0,5.0,1.0,1.0,1.0,1.0,90.0,24.0,5.8,9.0,6.615e-05,0.1057,0,-1.8409,-0.01,-0.02,-0.21,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109677,home,Beşiktaş JK,Jonas Svensson,jonas-svensson,J. Svensson,D,71,170,1475,M,98199,EUR,731376000,D,2,2,False,47.0,40.0,5.0,4.0,0.0,16.0,18.0,29.0,3.0,3.0,,,,,90.0,71.0,7.2,9.0,0.0208244,,0,,0.14,0.12,-0.15,,24.0,2.0,2.0,3.0,10.0,2.0,6.0,4.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
14109677,home,Beşiktaş JK,Tiago Djaló,tiago-djalo,T. Djaló,D,35,190,2986,M,892735,EUR,955238400,D,35,35,False,69.0,66.0,1.0,,0.0,49.0,50.0,19.0,8.0,4.0,,,,,90.0,79.0,6.4,4.0,0.0149389,,0,,0.28,0.1,-0.25,,17.0,,4.0,5.0,4.0,,,,,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
14109677,home,Beşiktaş JK,Emirhan Topçu,emirhan-topcu,E. Topçu,D,53,188,2617,M,895009,EUR,971222400,D,53,53,False,88.0,73.0,8.0,3.0,0.0,42.0,46.0,42.0,1.0,5.0,,,,,90.0,97.0,6.6,15.0,0.0329748,,0,,0.2,0.27,-0.25,,31.0,,2.0,5.0,5.0,2.0,3.0,3.0,,3.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
14109677,home,Beşiktaş JK,Rıdvan Yılmaz,ridvan-yilmaz,R. Yılmaz,D,33,174,1724,M,910086,EUR,990403200,D,33,33,False,44.0,41.0,1.0,,0.0,16.0,16.0,28.0,1.0,4.0,,,,,79.0,56.0,6.8,7.0,0.0124173,,0,,0.03,0.15,-0.03,,25.0,2.0,1.0,2.0,2.0,,,,1.0,,1.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,
14109677,home,Beşiktaş JK,Wilfred Ndidi,wilfred-ndidi,W. Ndidi,M,4,186,9682,M,787885,EUR,850694400,M,4,4,False,64.0,49.0,4.0,,0.0,19.0,21.0,43.0,2.0,4.0,,,,,90.0,84.0,6.1,21.0,0.0168805,,2,,-0.09,0.04,-0.04,,30.0,1.0,5.0,10.0,6.0,3.0,,,1.0,5.0,2.0,1.0,,,,,1.0,2.0,1.0,1.0,0.0662,1.0,-0.03,,,,,,,,,,,,
14109677,home,Beşiktaş JK,Orkun Kökçü,orkun-kokcu,O. Kökçü,M,10,175,13536,M,907461,EUR,978048000,M,10,10,False,79.0,66.0,4.0,2.0,0.0,19.0,20.0,59.0,,3.0,,,,,90.0,96.0,7.0,20.0,0.0997629,,1,,0.19,0.48,-0.14,,47.0,2.0,,4.0,2.0,,,,1.0,,1.0,1.0,,,,1.0,2.0,2.0,,1.0,0.021,1.0,-0.07,orkunkokcu,True,1.0,,,,,,,,,
14109677,home,Beşiktaş JK,Cengiz Ünder,cengiz-under,C. Ünder,F,11,173,4739,M,758876,EUR,868838400,M,11,11,False,29.0,22.0,2.0,,0.0,8.0,9.0,20.0,,2.0,,,,,71.0,46.0,7.8,17.0,0.310754,,2,,0.31,0.34,-0.01,,14.0,7.0,1.0,3.0,2.0,,,,,1.0,,2.0,,,,,2.0,1.0,,,0.3451,1.0,0.49,cengizunder,,1.0,1.0,1.0,2.0,1.0,1.0,0.7544,,,
14109677,home,Beşiktaş JK,Rafa Silva,rafa-silva,R. Silva,M,27,170,17005,M,252577,EUR,737596800,M,27,27,False,35.0,31.0,,,1.0,5.0,7.0,28.0,,5.0,,,,,90.0,49.0,7.5,9.0,0.490566,,2,,0.45,0.47,-0.1,,26.0,2.0,1.0,3.0,7.0,,,,2.0,1.0,1.0,1.0,,,,,2.0,4.0,,1.0,0.0999,3.0,-0.31,Rafa_Silva,,4.0,,,1.0,,1.0,0.1135,2.0,,
14109677,home,Beşiktaş JK,Václav Černý,vaclav-cerny,V. Černý,M,18,182,3503,M,280631,EUR,877046400,M,18,18,False,21.0,16.0,,,0.0,,,21.0,,1.0,,,,,45.0,29.0,6.7,8.0,0.0329302,,0,,-0.16,0.2,0.13,,16.0,2.0,,2.0,3.0,,2.0,2.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,
14109677,home,Beşiktaş JK,Tammy Abraham,tammy-abraham,T. Abraham,F,18,195,19707,M,610766,EUR,875750400,F,9,9,False,12.0,8.0,1.0,,0.0,3.0,3.0,9.0,1.0,,,,,,79.0,22.0,5.8,8.0,0.0137261,,2,,-0.36,-0.27,-0.05,,5.0,,1.0,6.0,2.0,,,,1.0,4.0,3.0,,,,,1.0,3.0,,2.0,,0.9662,,-0.52,tammy_abraham,,,,1.0,,,1.0,,,,
14109677,home,Beşiktaş JK,Mustafa Hekimoğlu,mustafa-hekimoglu,M. Hekimoğlu,F,91,186,3037,M,1524303,EUR,1177200000,F,91,91,True,10.0,10.0,,,0.0,2.0,2.0,8.0,,1.0,,,,,45.0,18.0,6.4,4.0,0.0072858,,0,,-0.02,-0.53,0.13,,8.0,,,5.0,3.0,1.0,,,3.0,1.0,2.0,,Mustafa Hekimoglu,,,,1.0,2.0,,,,1.0,,,,,,,,,,,,,
