match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_unsuccessfulTouch,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_aerialLost,stat_outfielderBlock,stat_fouls,player_firstName,player_lastName,stat_challengeLost,stat_clearanceOffLine,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_accurateCross,captain,stat_wasFouled,stat_onTargetScoringAttempt,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalOffside,player_sofascoreId,stat_hitWoodwork,stat_goalAssist,stat_bigChanceCreated,stat_goals
11028819,home,Bristol City,Andreas Weimann,andreas-weimann,A. Weimann,M,26,179.0,259,M,87185,EUR,681350400,F,14,14,True,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,,1.0,,,,,,45.0,11.0,6.6,3.0,1,2.0,,4.0,,,,,1.0,1.0,3.0,,,,,1.0,,,,1.0,1.0,,,,,1.0,,,,,,
11028819,home,Bristol City,Jay Dasilva,dasilva-jay,J. Dasilva,D,3,170.0,214,M,791985,EUR,893203200,D,3,3,True,1.0,1.0,,,1.0,1.0,,,,1.0,,,,,,13.0,3.0,6.3,1.0,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11028819,home,Bristol City,Marlee Francois,marlee-francois,M. Francois,M,11,181.0,40,M,1125362,EUR,1041120000,F,36,36,True,1.0,1.0,,,1.0,1.0,,,,,,,,,,8.0,1.0,6.5,,0,,,1.0,,,,,,,1.0,,,Marlee,Francois,,,,,,,,,,,,,,,,,
11028819,home,Bristol City,Omar Taylor-Clarke,omar-taylor-clarke,O. Taylor-Clarke,M,,,13,M,1461842,EUR,1071014400,F,35,35,True,2.0,2.0,,,2.0,2.0,,,2.0,,,,,,,1.0,3.0,,,0,,,,1.0,,,,,,,,,Omar Taylor-Clarke,,,,,,,,,1.0,,,,,,,,,
11028819,home,Bristol City,Andy King,andy-king,A. King,M,10,183.0,78,M,30530,EUR,594086400,M,10,10,True,4.0,3.0,,,3.0,3.0,,1.0,,,,,,,,1.0,4.0,,1.0,0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11028819,home,Bristol City,Nikita Haikin,haikin-nikita,N. Haikin,G,12,185.0,865,M,792624,EUR,805420800,G,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11028819,home,Bristol City,Kane Wilson,kane-wilson,K. Wilson,D,12,178.0,60,M,843765,EUR,952732800,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11028819,home,Bristol City,Elijah Morrison,morrison-elijah,E. Morrison,D,17,175.0,35,M,1430810,EUR,1142640000,M,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Elijah Morrison,,,,,,,,,,,,,,,,,,
11028819,home,Bristol City,Olly Thomas,thomas-olly,O. Thomas,F,19,,23,M,1466787,EUR,1122508800,F,37,37,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Olly Thomas,,,,,,,,,,,,,,,,,,
11028819,away,Manchester City,Stefan Ortega,stefan-ortega,S. Ortega,G,27,186.0,11780,M,125274,EUR,721008000,G,18,18,False,24.0,22.0,6.0,4.0,20.0,21.0,2.0,3.0,3.0,,,1.0,1.0,,,45.0,27.0,6.7,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,stefan.ortega1,,,,
11028819,away,Manchester City,Manuel Akanji,manuel-akanji,M. Akanji,D,25,187.0,22626,M,383560,EUR,806112000,D,25,25,False,81.0,73.0,8.0,5.0,49.0,53.0,24.0,28.0,8.0,,,,,,,90.0,96.0,7.4,8.0,0,,5.0,4.0,10.0,,1.0,1.0,7.0,1.0,2.0,,1.0,,,1.0,,1.0,,,,,3.0,,,,,manuel_akanji,,,,
11028819,away,Manchester City,Rúben Dias,ruben-dias,R. Dias,D,3,188.0,40381,M,318941,EUR,863568000,D,3,3,False,111.0,106.0,9.0,5.0,78.0,82.0,28.0,29.0,4.0,,,,,,,90.0,120.0,7.6,5.0,2,,1.0,,4.0,,1.0,1.0,,,,2.0,,,,,,,,,,,2.0,1.0,,1.0,,RúbenD,,,,
11028819,away,Manchester City,Nathan Aké,nathan-ake,N. Aké,D,6,180.0,21204,M,149663,EUR,793065600,D,6,6,False,80.0,75.0,3.0,2.0,31.0,31.0,44.0,49.0,2.0,,,,,,,83.0,100.0,7.2,7.0,0,,1.0,,2.0,,,,2.0,4.0,,,,,,,,1.0,1.0,,,,,,,,,nathanake,,,,
11028819,away,Manchester City,Rico Lewis,rico-lewis,R. Lewis,D,82,170.0,17470,M,1136731,EUR,1100995200,M,82,82,False,66.0,56.0,7.0,3.0,32.0,38.0,24.0,28.0,5.0,1.0,,,,,,90.0,77.0,6.9,12.0,0,,2.0,3.0,6.0,,2.0,2.0,1.0,,3.0,,,Rico Lewis,,,,1.0,1.0,,,,1.0,,,,,Rico_Lewis,,,,
11028819,away,Manchester City,Kalvin Phillips,kalvin-phillips,K. Phillips,M,27,177.0,9230,M,786028,EUR,817862400,M,4,4,False,75.0,68.0,7.0,6.0,41.0,42.0,27.0,33.0,8.0,1.0,,,,,,90.0,85.0,7.1,9.0,2,,1.0,7.0,2.0,1.0,,,3.0,2.0,4.0,,1.0,,,1.0,,1.0,1.0,,,,,,2.0,,,kalvinphillips,1.0,,,
11028819,away,Manchester City,Riyad Mahrez,riyad-mahrez,R. Mahrez,M,7,179.0,70718,M,158213,EUR,667094400,F,26,26,False,23.0,21.0,1.0,1.0,6.0,6.0,15.0,17.0,5.0,1.0,,,,,,71.0,41.0,7.4,7.0,2,,,7.0,7.0,1.0,4.0,1.0,,1.0,1.0,,,,,2.0,,4.0,3.0,3.0,,,2.0,1.0,,1.0,,RMahrez,,1.0,1.0,
11028819,away,Manchester City,Kevin De Bruyne,kevin-de-bruyne,K. De Bruyne,M,11,181.0,315719,M,70996,EUR,678067200,M,17,17,False,66.0,57.0,4.0,1.0,15.0,17.0,42.0,52.0,5.0,4.0,,,,,,90.0,89.0,7.8,19.0,5,3.0,,7.0,4.0,1.0,6.0,4.0,1.0,,1.0,,2.0,,,1.0,,,,2.0,,True,,1.0,2.0,2.0,,KDB,,,,1.0
11028819,away,Manchester City,Bernardo Silva,bernardo-silva,B. Silva,M,20,173.0,62462,M,331209,EUR,776476800,M,20,20,False,44.0,35.0,2.0,,8.0,9.0,27.0,38.0,6.0,,,,,,,88.0,54.0,7.0,12.0,0,3.0,,3.0,3.0,,,,,1.0,,,2.0,,,1.0,,3.0,3.0,1.0,,,,,,,,BSilva,,,,
11028819,away,Manchester City,Phil Foden,phil-foden,P. Foden,M,47,171.0,173851,M,859765,EUR,959472000,F,47,47,False,58.0,52.0,3.0,2.0,14.0,14.0,39.0,48.0,6.0,,,,,,,83.0,78.0,9.2,11.0,2,4.0,1.0,6.0,8.0,,7.0,5.0,,1.0,1.0,,1.0,,,2.0,,1.0,,4.0,1.0,,1.0,2.0,,,,Foden,,,,2.0
11028819,away,Manchester City,Julián Alvarez,julian-alvarez,J. Álvarez,F,19,170.0,225448,M,944656,EUR,949276800,F,19,19,False,23.0,21.0,,,8.0,8.0,13.0,15.0,1.0,4.0,,,,,,90.0,33.0,7.3,6.0,3,,1.0,2.0,1.0,,,,,,,,1.0,,,1.0,,,,2.0,,,,1.0,1.0,1.0,,LaAraña,,1.0,1.0,
11028819,away,Manchester City,Ederson,ederson,Ederson,G,31,188.0,48446,M,254491,EUR,745545600,G,31,31,True,16.0,12.0,3.0,,12.0,15.0,,1.0,2.0,,,,,2.0,2.0,45.0,17.0,6.6,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Ederson93,,,,
11028819,away,Manchester City,Jack Grealish,jack-grealish,J. Grealish,M,18,180.0,57959,M,189061,EUR,810691200,M,10,10,True,10.0,9.0,1.0,1.0,2.0,2.0,7.0,8.0,1.0,,,,,,,19.0,10.0,6.9,1.0,0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,JGrealish,,1.0,,
11028819,away,Manchester City,Sergio Gómez,sergio-gomez,S. Gómez,M,17,171.0,4433,M,855835,EUR,968025600,M,21,21,True,17.0,14.0,1.0,1.0,8.0,10.0,6.0,7.0,,,,,,,,9.0,18.0,6.6,3.0,0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,sergiogm_10,,,,
11028819,away,Manchester City,Cole Palmer,cole-palmer,C. Palmer,M,10,185.0,364912,M,982780,EUR,1020643200,M,80,80,True,5.0,5.0,,,3.0,3.0,2.0,2.0,1.0,1.0,,,,,,9.0,7.0,6.7,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,ColdPalmer,,,,
11028819,away,Manchester City,Máximo Perrone,maximo-perrone,M. Perrone,M,23,178.0,8482,M,1086286,EUR,1041897600,M,32,32,True,3.0,3.0,,,3.0,3.0,,,,,,,,,,2.0,3.0,,,0,,,1.0,,,,,,,1.0,,,Maximo Perrone,,,,,,,,,,,,,,maxiperrone16,,,,
11028819,away,Manchester City,Kyle Walker,kyle-walker,K. Walker,D,2,183.0,26433,M,44614,EUR,643852800,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,KyleWalker2,,,,
11028819,away,Manchester City,Rodri,rodri,Rodri,M,16,191.0,87652,M,827606,EUR,835401600,M,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Rodri,,,,
11028819,away,Manchester City,İlkay Gündoğan,ilkay-gundogan,İ. Gündoğan,M,20,180.0,50691,M,45853,EUR,656726400,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,IGunny,,,,
11028819,away,Manchester City,Erling Haaland,erling-haaland,E. Haaland,F,9,194.0,849024,M,839956,EUR,964137600,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,EHaaland,,,,
