match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_unsuccessfulTouch,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_outfielderBlock,stat_wasFouled,stat_accurateCross,captain,stat_onTargetScoringAttempt,stat_shotValueNormalized,player_sofascoreId,stat_shotOffTarget,stat_bigChanceMissed,stat_goals,stat_totalOffside,stat_lastManTackle,stat_blockedScoringAttempt
14787844,home,Roma,Mile Svilar,svilar-mile,M. Svilar,G,99,189.0,4533,M,793986,EUR,935712000,G,99,99,False,29.0,23.0,12.0,6.0,0.0,22.0,25.0,1.0,4.0,6.0,1.0,1.0,2.0,2.0,90.0,36.0,6.6,7.0,63.733796812687,9.0,-2.73,2.31,0.4489,0,0.08,-0.11,-0.36,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14787844,home,Roma,Zeki Çelik,zeki-celik,Z. Çelik,D,19,180.0,2952,M,893008,EUR,856137600,D,19,19,False,52.0,45.0,,,0.0,22.0,24.0,23.0,28.0,4.0,3.0,,,,90.0,79.0,7.2,13.0,137.82706619984,18.0,73.5,15.645,,0,0.64,0.27,-0.54,,,,1.0,1.0,2.0,4.0,7.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,2.0,1.0,22.19139300075,2.0,1.0,,,,,,,,,,,,,
14787844,home,Roma,Jan Ziółkowski,jan-ziolkowski,J. Ziółkowski,D,24,194.0,4010,M,1499991,EUR,1117929600,D,24,24,False,26.0,23.0,6.0,3.0,0.0,15.0,16.0,8.0,10.0,2.0,,,,,45.0,36.0,6.6,3.0,45.825862627236,7.0,-20.475,1.68,,0,0.06,-0.01,-0.12,,Jan Ziólkowski,,,2.0,2.0,2.0,2.0,,,,,,4.0,1.0,,,,,,,1.0,,,,,,,,,,,,
14787844,home,Roma,Daniele Ghilardi,daniele-ghilardi,D. Ghilardi,D,87,189.0,1175,M,1384847,EUR,1041811200,D,87,87,False,54.0,42.0,9.0,5.0,0.0,26.0,30.0,16.0,24.0,5.0,2.0,,,,90.0,72.0,6.2,14.0,117.23641274295,20.0,14.91,11.55,,0,0.14,0.02,-0.45,,,,,3.0,2.0,5.0,5.0,,,,,,2.0,3.0,2.0,,2.0,,,,,1.0,,,,,,,,,,,
14787844,home,Roma,Devyne Rensch,devyne-rensch,D. Rensch,D,2,182.0,2450,M,982778,EUR,1042848000,M,2,2,False,17.0,13.0,2.0,,0.0,4.0,5.0,9.0,12.0,,,,,,45.0,25.0,6.2,6.0,46.560700987574,7.0,18.9,16.38,,0,0.06,-0.25,-0.04,,,,2.0,,,2.0,,,,1.0,,1.0,1.0,,,,1.0,,,1.0,,,1.0,,,,,,,,,,
14787844,home,Roma,Bryan Cristante,bryan-cristante,B. Cristante,M,4,186.0,2776,M,186855,EUR,794188800,M,4,4,False,69.0,48.0,12.0,4.0,0.0,22.0,28.0,26.0,41.0,5.0,,,,,90.0,87.0,6.7,25.0,147.27988095349,18.0,36.96,14.49,,1,0.2,0.03,-0.19,,,,1.0,1.0,4.0,6.0,7.0,2.0,3.0,,,,6.0,1.0,2.0,1.0,1.0,,,,,1.0,,True,1.0,-0.1,,,,,,,
14787844,home,Roma,Niccolò Pisilli,niccolo-pisilli,N. Pisilli,M,61,180.0,2285,M,1175821,EUR,1095897600,M,61,61,False,36.0,30.0,3.0,1.0,0.0,12.0,14.0,18.0,22.0,5.0,,,,,57.0,38.0,6.6,6.0,83.941953159135,11.0,5.355,7.875,,1,0.23,0.03,-0.09,,,,,1.0,1.0,1.0,2.0,,,,,,,,1.0,,,,,,,,,,1.0,-0.18,,,,,,,
14787844,home,Roma,Wesley,wesley-franca,Wesley,D,43,178.0,26920,M,1134200,EUR,1062806400,M,43,43,False,43.0,31.0,5.0,,1.0,9.0,10.0,22.0,33.0,4.0,1.0,,,,90.0,73.0,7.2,18.0,155.5447356966,20.0,46.725,19.425,,2,0.15,0.09,-0.05,,,,4.0,1.0,,3.0,11.0,,1.0,,,1.0,2.0,3.0,6.0,5.0,1.0,20.742969917541,1.0,1.0,,5.0,1.0,,,-0.25,WesleyFranca03,2.0,,,,,
14787844,home,Roma,Matías Soulé,matias-soule,M. Soulé,F,18,182.0,12547,M,1082406,EUR,1050364800,F,18,18,False,29.0,22.0,3.0,1.0,0.0,3.0,4.0,19.0,25.0,2.0,1.0,,,,58.0,36.0,6.7,10.0,141.1344389696,17.0,43.785,17.85,,0,0.08,0.21,-0.01,,,,,,,1.0,2.0,,1.0,,,,,,1.0,1.0,,29.419930047161,2.0,1.0,,1.0,,,,,matiassoule11,,,,,,
14787844,home,Roma,Leon Bailey,leon-bailey,L. Bailey,M,31,178.0,7654,M,808590,EUR,871084800,F,31,31,False,16.0,13.0,1.0,1.0,1.0,3.0,3.0,10.0,13.0,1.0,4.0,,,,80.0,40.0,7.1,13.0,121.84857134691,14.0,14.07,26.25,,0,0.04,0.13,0.18,,,,1.0,2.0,2.0,7.0,10.0,,4.0,3.0,2.0,1.0,1.0,,1.0,1.0,,28.877808019308,1.0,1.0,,5.0,,,,,leonbailey,,,,,,
14787844,home,Roma,Stephan El Shaarawy,stephan-el-shaarawy,S. El Shaarawy,F,22,178.0,5701,M,45925,EUR,720144000,F,92,92,False,49.0,40.0,,,0.0,10.0,16.0,30.0,33.0,5.0,3.0,,,,90.0,72.0,6.8,19.0,202.97496752275,21.0,78.96,31.815,,1,0.33,0.11,-0.03,,,,1.0,,3.0,8.0,6.0,1.0,1.0,6.0,1.0,,,2.0,,,1.0,61.940133610354,4.0,1.0,,2.0,,,,-0.27,stewel92,1.0,1.0,,,,
14787844,home,Roma,Mario Hermoso,mario-hermoso,M. Hermoso,D,22,184.0,2636,M,353130,EUR,803433600,D,22,22,True,35.0,31.0,,,0.0,19.0,22.0,12.0,13.0,1.0,,,,,45.0,43.0,7.3,4.0,116.92186250972,14.0,57.015,19.95,,1,0.11,0.14,-0.34,,,,,1.0,,2.0,2.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,7.5749703629783,1.0,,,,,,1.0,0.53,,,,1.0,,,
14787844,home,Roma,Evan Ndicka,evan-ndicka,E. Ndicka,D,5,190.0,9187,M,848287,EUR,935107200,D,5,5,True,31.0,29.0,5.0,4.0,0.0,21.0,23.0,8.0,8.0,5.0,1.0,,,,45.0,37.0,6.4,3.0,100.48813521542,14.0,-15.54,9.45,,0,0.07,0.04,-0.25,,,,,1.0,1.0,1.0,1.0,,,,,,4.0,,,,,,,,,,,,,,evanndicka,,,,,,
14787844,home,Roma,Manu Koné,manu-kone,M. Koné,M,17,186.0,6978,M,974087,EUR,990057600,M,17,17,True,34.0,31.0,2.0,1.0,0.0,5.0,6.0,26.0,28.0,2.0,1.0,,,,33.0,39.0,6.9,5.0,108.84685017607,13.0,53.865,22.26,,0,0.25,0.07,-0.03,,,,,2.0,2.0,3.0,5.0,,,1.0,,,,,2.0,2.0,1.0,38.245488389556,2.0,1.0,,1.0,,,,,,,,,,,
14787844,home,Roma,Paulo Dybala,paulo-dybala,P. Dybala,F,21,177.0,117206,M,256219,EUR,753321600,F,21,21,True,27.0,22.0,1.0,,0.0,6.0,6.0,16.0,21.0,3.0,1.0,,,,32.0,37.0,6.5,12.0,52.365623118645,8.0,-5.04,6.825,,1,0.08,-0.2,-0.03,,,,5.0,,,2.0,1.0,,,1.0,,,,,,,1.0,,,2.0,,1.0,,,1.0,-0.11,LaJoya,,,,,,
14787844,home,Roma,Antonio Arena,arena-antonio,A. Arena,F,9,188.0,1008,M,1923599,EUR,1234224000,F,68,68,True,2.0,1.0,,,0.0,,,1.0,2.0,1.0,2.0,,,,10.0,7.0,7.0,3.0,,,,,,3,-0.02,,-0.01,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,0.32,,2.0,1.0,1.0,,,
14787844,home,Roma,Devis Vásquez,devis-vasquez,D. Vásquez,G,32,195.0,2513,M,925285,EUR,894931200,G,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14787844,home,Roma,Radosław Żelezny,radoslaw-zelezny,R. Żelezny,G,91,193.0,564,M,1461428,EUR,1157500800,G,91,91,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14787844,home,Roma,Konstantinos Tsimikas,konstantinos-tsimikas,K. Tsimikas,D,12,178.0,16094,M,786259,EUR,831859200,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TK21,,,,,,
