match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_outfielderBlock,stat_totalTackle,stat_wasFouled,stat_challengeLost,stat_interceptionWon,stat_wonTackle,stat_unsuccessfulTouch,stat_totalContest,stat_wonContest,stat_penaltyConceded,stat_fouls,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_totalOffside,stat_keyPass,stat_shotOffTarget,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_penaltyWon,stat_goals
11370020,home,SV 07 Elversberg,Robin Fellhauer,,,robin-fellhauer,R. Fellhauer,M,19,185,123,M,860461,EUR,885340800,D,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370020,home,SV 07 Elversberg,Joseph Boyamba,,,joseph-boyamba,J. Boyamba,M,52,170,40,M,576752,EUR,838598400,F,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370020,home,SV 07 Elversberg,Kevin Koffi,Kevin,Koffi,kevin-koffi,K. Koffi,F,,181,17,M,939422,EUR,520041600,F,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370020,away,1. FSV Mainz 05,Robin Zentner,,,robin-zentner,R. Zentner,G,27,193,299,M,174345,EUR,783302400,G,27,27,False,30.0,16.0,15.0,1.0,15.0,17.0,1.0,13.0,1.0,13.0,,,,2.0,1.0,1.0,90.0,47.0,7.1,14.0,0,True,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11370020,away,1. FSV Mainz 05,Stefan Bell,,,stefan-bell,S. Bell,D,16,192,140,M,106662,EUR,682992000,D,16,16,False,92.0,69.0,16.0,6.0,38.0,47.0,31.0,47.0,1.0,12.0,,,,,,,90.0,106.0,7.7,27.0,2,,,7.0,2.0,8.0,,1.0,,1.0,5.0,,1.0,,,,1.0,2.0,,1.0,,,1.0,,1.0,,,,,
11370020,away,1. FSV Mainz 05,Dominik Kohr,,,dominik-kohr,D. Kohr,D,31,183,345,M,152206,EUR,759974400,D,31,31,False,58.0,49.0,12.0,8.0,39.0,45.0,10.0,13.0,3.0,16.0,,,,,,,90.0,70.0,7.8,10.0,0,,4.0,3.0,5.0,7.0,,2.0,2.0,,4.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,
11370020,away,1. FSV Mainz 05,Edimilson Fernandes,,,edimilson-fernandes,E. Fernandes,M,6,190,345,M,330099,EUR,829526400,D,20,20,False,57.0,48.0,10.0,4.0,26.0,28.0,24.0,36.0,,13.0,,,,,,,90.0,77.0,7.7,15.0,1,,1.0,,1.0,3.0,,1.0,2.0,,2.0,1.0,1.0,,,,,7.0,2.0,,,2.0,1.0,,,,1.0,,,
11370020,away,1. FSV Mainz 05,Danny da Costa,,,danny-da-costa,D. Costa,D,21,186,309,M,97926,EUR,742521600,M,21,21,False,74.0,59.0,7.0,5.0,31.0,36.0,30.0,46.0,,13.0,,,,,,,90.0,101.0,7.6,25.0,0,,1.0,2.0,3.0,7.0,,2.0,2.0,,,2.0,,2.0,1.0,,,8.0,2.0,1.0,,2.0,,,,,,,,
11370020,away,1. FSV Mainz 05,Leandro Barreiro,,,leandro-barreiro,L. Barreiro,M,18,170,2537,M,906800,EUR,946857600,M,8,8,False,36.0,27.0,2.0,2.0,13.0,16.0,14.0,20.0,,9.0,,,,,,,89.0,56.0,7.5,15.0,5,,1.0,5.0,9.0,10.0,,2.0,,2.0,,2.0,1.0,4.0,3.0,,2.0,,,3.0,,2.0,2.0,1.0,2.0,,1.0,1.0,,
11370020,away,1. FSV Mainz 05,Anton Stach,,,anton-stach,A. Stach,M,18,192,1471,M,889861,EUR,911088000,M,6,6,False,59.0,45.0,9.0,5.0,19.0,19.0,29.0,45.0,1.0,7.0,,,,,,,90.0,80.0,7.6,20.0,2,,,1.0,5.0,7.0,,2.0,3.0,1.0,1.0,1.0,,1.0,1.0,,2.0,5.0,3.0,2.0,,2.0,,,,,,2.0,,
11370020,away,1. FSV Mainz 05,Anthony Caci,,,anthony-caci,A. Caci,M,19,184,356,M,846471,EUR,867715200,M,19,19,False,32.0,27.0,3.0,1.0,14.0,14.0,14.0,23.0,,6.0,,,,,,,80.0,55.0,7.5,12.0,3,,2.0,,7.0,4.0,,,1.0,1.0,1.0,,,4.0,3.0,,1.0,5.0,1.0,2.0,,1.0,1.0,,,,,2.0,1.0,
11370020,away,1. FSV Mainz 05,Jae-sung Lee,,,jae-sung-lee,J. Lee,F,7,180,2656,M,537552,EUR,713404800,F,7,7,False,26.0,21.0,3.0,1.0,5.0,5.0,16.0,22.0,,5.0,,,,,,,80.0,40.0,6.0,10.0,4,,2.0,1.0,6.0,2.0,,,,1.0,,,1.0,4.0,1.0,,,1.0,,,,1.0,1.0,2.0,1.0,,,2.0,,
11370020,away,1. FSV Mainz 05,Karim Onisiwo,,,karim-onisiwo,K. Onisiwo,F,9,188,464,M,165413,EUR,700790400,F,9,9,False,23.0,15.0,1.0,,2.0,4.0,15.0,22.0,,1.0,,,,,,,90.0,45.0,8.0,15.0,4,,5.0,1.0,10.0,7.0,,1.0,,,1.0,,2.0,8.0,5.0,,1.0,3.0,2.0,1.0,1.0,5.0,1.0,,2.0,2.0,1.0,1.0,,
11370020,away,1. FSV Mainz 05,Ludovic Ajorque,,,ludovic-ajorque,L. Ajorque,F,19,196,1471,M,343971,EUR,762134400,F,17,17,False,31.0,22.0,3.0,3.0,7.0,9.0,16.0,23.0,,2.0,,,,,,,89.0,41.0,7.6,12.0,5,,2.0,2.0,4.0,3.0,,1.0,,,,,2.0,1.0,,,1.0,1.0,1.0,,1.0,2.0,1.0,,2.0,,,2.0,,1.0
11370020,away,1. FSV Mainz 05,Sepp van den Berg,,,sepp-van-den-berg,S. van den Berg,D,4,192,2105,M,924378,EUR,1008806400,D,3,3,True,3.0,3.0,,,2.0,2.0,1.0,1.0,,1.0,,,,,,,10.0,3.0,6.5,,0,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,
11370020,away,1. FSV Mainz 05,Tom Krauß,,,tom-krauss,T. Krauß,M,5,182,399,M,930272,EUR,993168000,M,14,14,True,4.0,4.0,,,2.0,2.0,2.0,2.0,,1.0,,,,,,,10.0,5.0,6.7,,1,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
11370020,away,1. FSV Mainz 05,Matondo-Merveille Papela,,,matondo-merveille-papela,M. Papela,M,21,174,63,M,930279,EUR,979776000,M,24,24,True,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,0,,1.0,,3.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,
11370020,away,1. FSV Mainz 05,Nelson Weiper,Nelson Weiper,,nelson-weiper,N. Weiper,F,44,192,1137,M,1152505,EUR,1111017600,F,44,44,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,2.0,,,,,,,1.0,4.0,,2.0,0,,1.0,,4.0,,,,,2.0,,,1.0,,,,,,,1.0,,,,,,,,,,
11370020,away,1. FSV Mainz 05,Daniel Batz,,,daniel-batz,D. Batz,G,33,189,139,M,94312,EUR,663638400,G,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370020,away,1. FSV Mainz 05,Lasse Riess,,,lasse-riess,L. Riess,G,1,191,84,M,1069252,EUR,996192000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370020,away,1. FSV Mainz 05,Aymen Barkok,,,aymen-barkok,A. Barkok,M,6,188,1378,M,856594,EUR,895708800,M,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370020,away,1. FSV Mainz 05,Brajan Gruda,Brajan Gruda,,gruda-brajan,B. Gruda,M,10,178,2923,M,1198075,EUR,1085961600,M,43,43,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370020,away,1. FSV Mainz 05,David Mamutovic,,,mamutovic-david,D. Mamutovic,F,45,189,10,M,991096,EUR,975974400,M,45,45,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
