match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_shotValueNormalized,captain,stat_bigChanceCreated,stat_outfielderBlock,stat_keyPass,stat_accurateCross,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_goals,stat_wasFouled,stat_bigChanceMissed,stat_goodHighClaim,stat_clearanceOffLine,stat_errorLeadToAGoal,player_sofascoreId
14065118,home,1. FC Heidenheim,Budu Zivzivadze,budu-zivzivadze,B. Zivzivadze,F,11,189,2844,M,149728,EUR,763257600,F,11,11,False,17.0,14.0,4.0,3.0,0.0,3.0,3.0,11.0,14.0,3.0,,,79.0,33.0,6.6,9.0,0.0162959,,3,,-0.06,0.45,-0.02,,,,1.0,3.0,,5.0,5.0,,2.0,4.0,4.0,1.0,,,3.0,,,0.6776,-0.6,,,,,,2.0,1.0,,0.06,,,,1.0,,,,
14065118,home,1. FC Heidenheim,Stefan Schimmer,stefan-schimmer,S. Schimmer,F,9,185,103,M,842922,EUR,767491200,F,9,9,True,13.0,10.0,1.0,1.0,0.0,2.0,2.0,8.0,11.0,2.0,,,57.0,23.0,7.3,6.0,0.089589,,2,,-0.19,0.07,0.0,,,,2.0,1.0,,3.0,1.0,,1.0,,,1.0,1.0,,1.0,1.0,1.0,0.8324,0.46,,,,2.0,1.0,1.0,,,0.3816,,1.0,1.0,,,,,
14065118,home,1. FC Heidenheim,Marnon Busch,marnon-busch,M. Busch,D,2,182,76,M,168861,EUR,786844800,D,2,2,True,16.0,13.0,2.0,1.0,1.0,4.0,5.0,9.0,11.0,3.0,,,27.0,21.0,6.9,3.0,0.302065,,1,,0.44,-0.02,-0.14,,,,,2.0,,2.0,1.0,,,1.0,1.0,,2.0,,,,,0.0447,-0.15,,1.0,,1.0,,,,,,1.0,,,,,,,
14065118,home,1. FC Heidenheim,Mathias Honsak,mathias-honsak,M. Honsak,M,17,188,255,M,575952,EUR,851040000,F,17,17,True,4.0,3.0,,,0.0,,,3.0,4.0,1.0,,,11.0,9.0,6.5,1.0,0.00597237,,2,,-0.11,0.12,0.14,,,,,,1.0,,1.0,,,,,2.0,1.0,,,,,0.0512,-0.27,,,,1.0,,,,,,,,,,,,,
14065118,home,1. FC Heidenheim,Julian Niehues,julian-niehues,J. Niehues,M,16,195,115,M,1066042,EUR,987465600,M,16,16,True,3.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,,,11.0,7.0,6.8,1.0,0.0167791,,0,,0.08,-0.02,0.17,,,,1.0,,1.0,,1.0,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,
14065118,home,1. FC Heidenheim,Marvin Pieringer,marvin-pieringer,M. Pieringer,F,18,189,327,M,909485,EUR,938995200,F,18,18,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,,,11.0,7.0,7.0,2.0,0.00119105,,0,,-0.07,0.21,0.14,,,,,1.0,,1.0,2.0,,,,,,,,1.0,,,,,,,,1.0,,,1.0,1.0,,,,1.0,,,,,
14065118,home,1. FC Heidenheim,Kevin Müller,kevin-muller,K. Müller,G,22,190,180,M,121908,EUR,668995200,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065118,home,1. FC Heidenheim,Adam Kölle,adam-kolle,A. Kölle,D,28,195,37,M,2192753,EUR,1146182400,D,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,Adam,Kölle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065118,home,1. FC Heidenheim,Benedikt Gimber,benedikt-gimber,B. Gimber,D,5,185,137,M,798936,EUR,856310400,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065118,home,1. FC Heidenheim,Luca Kerber,luca-kerber,L. Kerber,M,20,180,120,M,1097453,EUR,1015718400,M,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065118,away,SV Werder Bremen,Mio Backhaus,mio-backhaus,M. Backhaus,G,30,194,1073,M,1083390,EUR,1082073600,G,30,30,False,23.0,15.0,11.0,5.0,0.0,14.0,19.0,1.0,4.0,8.0,2.0,9.0,90.0,40.0,7.3,9.0,0.00057428,0.742,0,0.6938,0.04,0.0,-0.14,0.49,Mio Backhaus,,,,,1.0,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,
14065118,away,SV Werder Bremen,Yukinari Sugawara,yukinari-sugawara,Y. Sugawara,D,3,179,2828,M,905347,EUR,962150400,D,3,3,False,39.0,29.0,3.0,,0.0,13.0,14.0,16.0,25.0,5.0,,,90.0,63.0,6.1,14.0,0.043856,,0,,-0.23,-0.23,-0.21,,,,2.0,,1.0,2.0,2.0,1.0,,1.0,,,6.0,,,,,,,,,,2.0,,,1.0,1.0,,,,,,,,,
14065118,away,SV Werder Bremen,Amos Pieper,amos-pieper,A. Pieper,D,5,191,299,M,851254,EUR,884995200,D,5,5,False,48.0,35.0,17.0,6.0,0.0,19.0,21.0,16.0,27.0,1.0,,,90.0,61.0,6.9,13.0,0.00743486,,0,,0.22,0.04,0.14,,,,,1.0,4.0,1.0,5.0,,,,,,8.0,1.0,,,,,,,,2.0,,,,1.0,1.0,,,,,,,,,
14065118,away,SV Werder Bremen,Karim Coulibaly,karim-coulibaly,K. Coulibaly,D,31,191,703,M,1797852,EUR,1179878400,D,31,31,False,43.0,35.0,8.0,2.0,0.0,27.0,30.0,8.0,13.0,4.0,,,90.0,54.0,6.1,9.0,0.00423294,,0,,-0.01,0.11,-0.35,,,,,1.0,2.0,2.0,3.0,,,,,,5.0,,1.0,2.0,,,,,,1.0,,,,1.0,1.0,,,,,,,,,
14065118,away,SV Werder Bremen,Marco Friedl,marco-friedl,M. Friedl,D,32,187,536,M,825771,EUR,890006400,D,32,32,False,31.0,23.0,5.0,4.0,0.0,10.0,14.0,13.0,17.0,5.0,,,90.0,60.0,8.1,13.0,0.016716,,1,,0.04,0.05,-0.22,,,,,2.0,4.0,6.0,10.0,4.0,,,,1.0,5.0,2.0,1.0,,,0.0113,-0.12,True,,4.0,,,,2.0,2.0,,,,4.0,,,1.0,1.0,
14065118,away,SV Werder Bremen,Patrice Čović,patrice-covic,P. Čović,M,24,182,572,M,1596105,EUR,1182729600,M,24,24,False,28.0,18.0,8.0,4.0,0.0,8.0,12.0,10.0,16.0,2.0,,,68.0,39.0,6.5,11.0,0.232781,,0,,0.22,0.1,-0.05,,Patrice,Čović,2.0,1.0,,3.0,1.0,,,1.0,,,1.0,1.0,,1.0,,,,,1.0,,1.0,2.0,,1.0,1.0,,,,,,,,,
14065118,away,SV Werder Bremen,Jens Stage,jens-stage,J. Stage,M,6,187,697,M,830142,EUR,847411200,M,6,6,False,33.0,27.0,6.0,2.0,0.0,17.0,19.0,10.0,14.0,3.0,,,90.0,49.0,7.5,7.0,0.0112907,,3,,0.15,0.21,-0.28,,,,,,1.0,8.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,,,4.0,,0.7352,0.5,,,2.0,,,1.0,2.0,2.0,0.983,1.0,1.0,2.0,1.0,,,,
14065118,away,SV Werder Bremen,Cameron Puertas,cameron-puertas,C. Puertas,M,18,178,1148,M,916176,EUR,903398400,M,18,18,False,32.0,26.0,2.0,1.0,0.0,15.0,17.0,11.0,15.0,2.0,,,68.0,45.0,6.1,10.0,0.0112774,,2,,-0.36,0.15,0.16,,,,1.0,1.0,2.0,5.0,3.0,,,1.0,,1.0,4.0,1.0,2.0,3.0,,0.0392,-0.15,,,,,,1.0,1.0,,0.0579,,,,,,,,
14065118,away,SV Werder Bremen,Marco Grüll,marco-grull,M. Grüll,F,17,182,648,M,815612,EUR,899683200,F,17,17,False,25.0,23.0,1.0,,0.0,11.0,11.0,12.0,14.0,5.0,,,90.0,43.0,8.3,6.0,0.129015,,1,,0.2,0.3,0.3,,,,3.0,1.0,,3.0,4.0,1.0,,1.0,1.0,,4.0,,2.0,1.0,,0.115,0.52,,,1.0,1.0,1.0,1.0,1.0,1.0,0.1429,,1.0,2.0,,,,,
14065118,away,SV Werder Bremen,Romano Schmid,romano-schmid,R. Schmid,M,20,168,1020,M,830127,EUR,948931200,F,20,20,False,44.0,34.0,5.0,2.0,2.0,12.0,14.0,22.0,30.0,4.0,,,90.0,64.0,7.0,19.0,0.549142,,2,,0.06,0.32,0.23,,,,4.0,3.0,1.0,8.0,3.0,,4.0,2.0,1.0,1.0,1.0,1.0,1.0,,,0.2573,-0.48,,3.0,1.0,3.0,1.0,,,,,1.0,,1.0,1.0,,,,
14065118,away,SV Werder Bremen,Samuel Mbangula,samuel-mbangula,S. Mbangula,M,7,180,4363,M,1100836,EUR,1074211200,F,7,7,False,15.0,14.0,1.0,1.0,0.0,8.0,8.0,6.0,7.0,4.0,,,63.0,27.0,7.0,7.0,0.0183406,,0,,-0.11,0.31,0.22,,Samuel,Mbangula,,,,3.0,5.0,,2.0,4.0,3.0,,,,2.0,,,,,,,,,,,2.0,1.0,,,,,,,,,Samu
14065118,away,SV Werder Bremen,Justin Njinmah,justin-njinmah,J. Njinmah,F,11,185,714,M,1005343,EUR,974246400,F,11,11,True,5.0,5.0,,,0.0,,,5.0,5.0,,,,27.0,10.0,6.5,1.0,0.00412977,,0,,-0.08,0.01,-0.04,,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,
14065118,away,SV Werder Bremen,Leonardo Bittencourt,leonardo-bittencourt,L. Bittencourt,M,10,171,295,M,111969,EUR,756259200,M,10,10,True,18.0,16.0,1.0,,0.0,4.0,4.0,12.0,14.0,2.0,,,22.0,19.0,6.4,3.0,0.0269693,,0,,0.02,0.08,-0.05,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,
14065118,away,SV Werder Bremen,Victor Okoh Boniface,victor-okoh-boniface,V. O. Boniface,F,22,193,28590,M,978521,EUR,977529600,F,44,44,True,9.0,7.0,1.0,1.0,0.0,1.0,3.0,6.0,6.0,2.0,,,22.0,15.0,6.6,5.0,0.0326573,,2,,-0.03,0.26,-0.01,,,,,2.0,3.0,2.0,3.0,,,,,1.0,,,3.0,,,0.1487,-0.54,,,,,,1.0,,,0.1644,,,,,,,,boniface_jrn
14065118,away,SV Werder Bremen,Karl Hein,karl-hein,K. Hein,G,13,193,4097,M,991591,EUR,1018656000,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065118,away,SV Werder Bremen,Julián Malatini,julian-malatini,J. Malatini,D,22,191,563,M,1087043,EUR,991267200,D,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,Julian Malatini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065118,away,SV Werder Bremen,Mick Schmetgens,mick-schmetgens,M. Schmetgens,D,33,190,91,M,1568521,EUR,1189296000,D,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,Mick Schmetgens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065118,away,SV Werder Bremen,Isak Hansen Aarøen,isak-hansen-aaroen,I. H. Aarøen,M,8,173,1169,M,1019011,EUR,1093132800,M,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065118,away,SV Werder Bremen,Skelly Alvero,skelly-alvero,S. Alvero,M,80,202,456,M,1165722,EUR,1020470400,M,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,Skelly Alvero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065118,away,SV Werder Bremen,Keke Topp,topp-keke,K. Topp,F,9,192,894,M,1166832,EUR,1080172800,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
