match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_challengeLost,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_totalTackle,stat_wonTackle,stat_aerialWon,stat_outfielderBlock,stat_interceptionWon,stat_shotOffTarget,stat_expectedGoals,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_totalOffside,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_bigChanceMissed
12437539,home,Osasuna,Ante Budimir,ante-budimir,A. Budimir,F,17,190,8134,M,37318,EUR,680140800,F,17,17,False,,2.0,2.0,,,0.0,,,2.0,1.0,1.0,,1.0,,,,,,84.0,12.0,6.6,5.0,0.00029539,2,,,,2.0,,6.0,,4.0,2.0,,3.0,,,,,1.0,2.0,0.1053,,1.0,,1.0,,,,,budimir_ante,,,
12437539,home,Osasuna,Iker Muñoz,iker-munoz,I. Muñoz,M,8,179,228,M,1119586,EUR,1036454400,M,18,18,True,,28.0,25.0,3.0,2.0,0.0,13.0,13.0,15.0,2.0,2.0,2.0,1.0,,,,,,45.0,37.0,6.5,6.0,0.0169591,1,,,,12.0,,5.0,3.0,1.0,,,,,,1.0,,1.0,,0.0394,,1.0,1.0,,,,,,,1.0,,
12437539,home,Osasuna,Bryan Zaragoza,bryan-zaragoza,B. Zaragoza,F,97,165,5285,M,1084730,EUR,999993600,F,19,19,True,,15.0,13.0,1.0,,0.0,4.0,4.0,15.0,5.0,,1.0,3.0,,,,,,45.0,34.0,6.8,12.0,0.014132,2,,,,9.0,4.0,5.0,1.0,1.0,1.0,1.0,,,,,,,1.0,0.034,,,5.0,,2.0,1.0,,0.0174,bryanzaragoza,,,
12437539,home,Osasuna,Juan Cruz,juan-cruz,J. Cruz,D,3,180,216,M,897902,EUR,712281600,D,3,3,True,,17.0,16.0,2.0,1.0,0.0,5.0,5.0,12.0,,1.0,,,,,,,,24.0,20.0,6.8,2.0,0.00566653,0,,,,11.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,
12437539,home,Osasuna,José Manuel Arnáiz,jose-manuel-arnaiz,J. M. Arnáiz,F,11,175,337,M,824130,EUR,797904000,F,20,20,True,,2.0,2.0,,,0.0,,,2.0,,,1.0,,,,,,,10.0,2.0,6.6,,0.0039256,0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12437539,home,Osasuna,Kike Barja,kike-barja,K. Barja,F,11,178,163,M,591132,EUR,860112000,F,11,11,True,,,,,,0.0,,,,1.0,,,,,,,,,1.0,1.0,,,,0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
12437539,home,Osasuna,Pablo Valencia,pablo-valencia,P. Valencia,G,13,188,74,M,1009653,EUR,984700800,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437539,home,Osasuna,Aitor Fernández,aitor-fernandez,A. Fernández,G,13,182,248,M,99516,EUR,673228800,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437539,home,Osasuna,Unai García,unai-garcia,U. García,D,4,182,118,M,330675,EUR,715392000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Unai,García,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437539,home,Osasuna,Rubén Peña,ruben-pena,R. Peña,D,7,170,186,M,255973,EUR,679795200,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437539,home,Osasuna,Moi Gómez,moi-gomez,M. Gómez,M,16,174,627,M,149370,EUR,772329600,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437539,home,Osasuna,Asier Osambela,asier-osambela,A. Osambela,M,29,186,85,M,1399702,EUR,1099094400,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437539,home,Osasuna,Sixtus Ogbuehi,sixtus-ogbuehi,S. Ogbuehi,F,90,192,61,M,1851556,EUR,1047686400,F,36,36,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Sixtus,Ogbuehi,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437539,away,Sevilla,Ørjan Nyland,orjan-nyland,Ø. Nyland,G,13,192,1050,M,22209,EUR,652924800,G,13,13,False,,21.0,12.0,13.0,4.0,0.0,9.0,10.0,11.0,,,1.0,,,,1.0,,,90.0,22.0,6.2,9.0,0.00082015,0,-0.4152,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12437539,away,Sevilla,José Ángel Carmona,jose-angel-carmona,J. Á. Carmona,D,2,183,1021,M,1015240,EUR,1012262400,D,2,2,False,,34.0,26.0,5.0,1.0,0.0,14.0,15.0,22.0,8.0,,5.0,1.0,,,,,,78.0,63.0,7.0,17.0,0.025397,1,,,,13.0,3.0,3.0,,2.0,2.0,,,5.0,4.0,,,,,0.0472,1.0,,3.0,,2.0,,,,,1.0,,
12437539,away,Sevilla,Loïc Badé,loic-bade,L. Badé,D,5,191,3177,M,1006489,EUR,955411200,D,22,22,False,,41.0,39.0,4.0,2.0,0.0,31.0,31.0,10.0,3.0,6.0,2.0,,,,,,,90.0,48.0,6.7,2.0,0.00270279,0,,,,8.0,,,,,,,,,,2.0,,,,,,,1.0,,1.0,,,,,,,
12437539,away,Sevilla,Kike Salas,kike-salas,K. Salas,D,4,186,890,M,1097719,EUR,1019433600,D,4,4,False,,41.0,34.0,11.0,5.0,0.0,21.0,23.0,18.0,2.0,6.0,1.0,1.0,,,,,,90.0,51.0,6.8,7.0,0.00552488,0,,,,13.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,
12437539,away,Sevilla,Adrià Pedrosa,adria-pedrosa,A. Pedrosa,D,3,176,847,M,928672,EUR,895017600,D,3,3,False,,36.0,27.0,5.0,1.0,0.0,15.0,18.0,27.0,4.0,1.0,5.0,1.0,,,,,,90.0,70.0,7.1,23.0,0.175902,0,,,,15.0,9.0,4.0,,1.0,,3.0,,,,1.0,,2.0,,,3.0,1.0,5.0,,2.0,,,,,,1.0,
12437539,away,Sevilla,Lucien Agoumé,lucien-agoume,L. Agoumé,M,18,185,2096,M,960006,EUR,1013212800,M,18,18,False,,47.0,40.0,2.0,1.0,0.0,15.0,18.0,29.0,8.0,3.0,3.0,1.0,,,,,,90.0,66.0,7.3,10.0,0.146013,1,,,,25.0,,6.0,,,3.0,3.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,0.4067,,,4.0,,2.0,,,,,,,1.0
12437539,away,Sevilla,Saúl Ñíguez,saul-niguez,S. Ñíguez,M,8,184,13421,M,116955,EUR,785376000,M,17,17,False,True,47.0,39.0,3.0,1.0,0.0,17.0,21.0,27.0,7.0,2.0,4.0,1.0,,,,,,90.0,66.0,7.0,11.0,0.143608,3,,,,22.0,1.0,6.0,1.0,2.0,1.0,,4.0,3.0,2.0,2.0,,1.0,,0.1338,,,1.0,,1.0,2.0,,0.6915,Saul,1.0,,
12437539,away,Sevilla,Juanlu Sánchez,juanlu-sanchez,J. Sánchez,M,16,186,1123,M,1010655,EUR,1060905600,M,26,26,False,,25.0,21.0,,,0.0,4.0,6.0,22.0,5.0,,4.0,,,,,,,90.0,41.0,7.0,10.0,0.237501,0,,,,18.0,3.0,5.0,2.0,3.0,3.0,3.0,,2.0,1.0,1.0,,1.0,,,1.0,,2.0,,2.0,,,,,,1.0,
12437539,away,Sevilla,Djibril Sow,djibril-sow,D. Sow,M,20,184,1941,M,799054,EUR,855187200,M,20,20,False,,22.0,19.0,,,0.0,6.0,8.0,14.0,1.0,2.0,2.0,1.0,,,,,,78.0,28.0,6.7,4.0,0.00761081,0,,,,13.0,,2.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,
12437539,away,Sevilla,Diego Hormigo,diego-hormigo,D. Hormigo,D,3,182,41,M,1142091,EUR,1050451200,M,38,38,False,,7.0,5.0,,,0.0,2.0,3.0,4.0,2.0,1.0,1.0,1.0,,,,,,38.0,17.0,6.5,5.0,0.00089517,1,,,,3.0,,2.0,,2.0,1.0,,,,,1.0,,1.0,1.0,0.0884,,,1.0,,,,,,,,,
12437539,away,Sevilla,Dodi Lukebakio,dodi-lukebakio,D. Lukebakio,M,11,187,4874,M,823631,EUR,875059200,F,11,11,False,,11.0,10.0,2.0,2.0,0.0,3.0,3.0,8.0,1.0,,,1.0,,,,,,32.0,15.0,5.5,4.0,0.0138739,0,,,,7.0,,2.0,,2.0,,1.0,1.0,,,,,,,,,1.0,,1.0,,,,,DLukebakio,,,
12437539,away,Sevilla,Alvaro Garcia-Pascual,alvaro-garcia-pascual,A. Garcia-Pascual,F,23,190,149,M,1929542,EUR,1027209600,F,42,42,True,,14.0,7.0,1.0,1.0,0.0,3.0,6.0,8.0,6.0,1.0,2.0,3.0,,,,,,52.0,29.0,7.2,11.0,0.00392009,5,,Alvaro Garcia-Pascual,,4.0,,3.0,,4.0,3.0,,1.0,,,2.0,,,2.0,0.3109,,,1.0,,1.0,1.0,,0.018,,2.0,,1.0
12437539,away,Sevilla,Suso,suso,Suso,M,11,176,1350,M,96370,EUR,753667200,M,10,10,True,,8.0,7.0,,,0.0,1.0,1.0,9.0,,,,,,,,,,12.0,10.0,6.7,2.0,0.0925345,0,,,,7.0,2.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,
12437539,away,Sevilla,Peque Fernández,peque-fernandez,P. Fernández,M,14,168,904,M,997033,EUR,1033689600,F,14,14,True,,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,,1.0,2.0,,,,,,12.0,9.0,6.8,1.0,0.00067536,1,,,,2.0,,,,1.0,,,,,,,,,1.0,0.1316,,,,,,,,,,,,
12437539,away,Sevilla,Alberto Flores,alberto-flores,A. Flores,G,31,187,119,M,1108577,EUR,1068422400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437539,away,Sevilla,Álvaro Fernández,alvaro-fernandez,Á. Fernández,G,25,186,269,M,852412,EUR,892425600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437539,away,Sevilla,Andres Castrin,andres-castrin,A. Castrin,D,32,188,184,M,1428699,EUR,1053907200,D,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437539,away,Sevilla,Ramón Martínez,ramon-martinez,R. Martínez,D,5,185,237,M,1090681,EUR,1035244800,D,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437539,away,Sevilla,Stanis Idumbo Muzambo,stanis-idumbo-muzambo,S. I. Muzambo,M,17,170,857,M,1149152,EUR,1120003200,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Stanis Idumbo Muzambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437539,away,Sevilla,Manu Bueno,bueno-manu,M. Bueno,M,28,178,222,M,1142094,EUR,1090886400,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437539,away,Sevilla,Chidera Ejuke,chidera-ejuke,C. Ejuke,M,21,176,3125,M,875890,EUR,883699200,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437539,away,Sevilla,Leandro Antonetti,leandro-antonetti,L. Antonetti,F,7,189,330,M,1158547,EUR,1042416000,F,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Leandro Antonetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437539,away,Sevilla,Isaac Romero,romero-isaac,I. Romero,F,7,184,1472,M,1018190,EUR,958608000,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
