match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_challengeLost,stat_totalContest,player_firstName,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,player_lastName,player_sofascoreId,stat_totalCross,stat_dispossessed,stat_fouls,captain,stat_accurateCross,stat_shotOffTarget,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_expectedGoals,stat_keyPass,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_errorLeadToAShot,stat_punches,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,stat_totalOffside
12451055,home,Montpellier,Benjamin Lecomte,benjamin-lecomte,B. Lecomte,G,23,186,336,M,123207,EUR,672624000,G,40,40,False,34.0,20.0,20.0,6.0,0.0,18.0,22.0,2.0,12.0,7.0,2.0,2.0,3.0,90.0,46.0,6.6,14.0,0.00046297,0,-0.7542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451055,home,Montpellier,Falaye Sacko,falaye-sacko,F. Sacko,D,77,179,2233,M,796372,EUR,799286400,D,77,77,False,54.0,48.0,2.0,,0.0,21.0,24.0,27.0,30.0,3.0,,,,90.0,66.0,6.4,7.0,0.0109144,0,,1.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451055,home,Montpellier,Modibo Sagnan,modibo-sagnan,M. Sagnan,D,27,187,581,M,904759,EUR,924048000,D,5,5,False,36.0,33.0,3.0,2.0,0.0,24.0,26.0,9.0,10.0,3.0,,,,71.0,42.0,6.0,4.0,0.0111303,0,,4.0,1.0,6.0,1.0,4.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12451055,home,Montpellier,Yael Mouanga,yael-mouanga,Y. Mouanga,D,23,183,91,M,1170536,EUR,1122076800,D,47,47,False,58.0,52.0,4.0,1.0,0.0,39.0,42.0,13.0,16.0,1.0,,,,90.0,73.0,7.0,7.0,0.00316155,0,,3.0,4.0,3.0,7.0,7.0,,1.0,,,1.0,Yael Mouanga,1.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,
12451055,home,Montpellier,Issiaga Sylla,issiaga-sylla,I. Sylla,D,4,180,3382,M,291695,EUR,757382400,D,3,3,False,45.0,39.0,1.0,,0.0,25.0,25.0,14.0,23.0,11.0,,,,90.0,65.0,6.6,11.0,0.00412489,0,,2.0,1.0,4.0,5.0,3.0,2.0,1.0,1.0,,2.0,Issiaga,2.0,1.0,1.0,,Sylla,ISylla,3.0,1.0,2.0,,,,,,,,,,,,,,,
12451055,home,Montpellier,Teji Savanier,teji-savanier,T. Savanier,M,11,171,790,M,156682,EUR,693360000,M,11,11,False,39.0,32.0,7.0,5.0,0.0,16.0,17.0,17.0,25.0,3.0,,,,51.0,54.0,5.8,11.0,0.046627,3,,1.0,3.0,2.0,6.0,,1.0,1.0,2.0,,,,,,2.0,2.0,,,3.0,1.0,,True,1.0,2.0,1.0,1.0,0.0844,1.0,,,,,,,,
12451055,home,Montpellier,Arnaud Nordin,nordin-arnaud,A. Nordin,M,70,170,384,M,848458,EUR,900633600,M,7,7,False,31.0,26.0,1.0,,0.0,3.0,3.0,24.0,33.0,,,,,61.0,45.0,6.5,12.0,0.0665932,1,,,,4.0,2.0,,,2.0,1.0,2.0,,,,,1.0,,,,5.0,,2.0,,1.0,,,,0.0179,1.0,1.0,0.0599,,,,,,
12451055,home,Montpellier,Jordan Ferri,jordan-ferri,J. Ferri,M,4,172,146,M,123229,EUR,700358400,M,12,12,False,70.0,65.0,6.0,4.0,0.0,27.0,27.0,38.0,45.0,5.0,,,,85.0,77.0,6.7,8.0,0.0331339,0,,1.0,2.0,4.0,4.0,,,,2.0,1.0,,,,,,,,,2.0,1.0,1.0,,,,,,,1.0,,,,,,,,
12451055,home,Montpellier,Rabby Nzingoula,rabby-nzingoula,R. Nzingoula,M,22,183,464,M,1492676,EUR,1132876800,M,19,19,False,22.0,16.0,3.0,2.0,0.0,5.0,5.0,11.0,19.0,1.0,,,,60.0,42.0,7.0,11.0,0.00997788,0,,1.0,,3.0,8.0,,1.0,1.0,2.0,,5.0,,4.0,,2.0,2.0,,,2.0,1.0,,,,,,,,1.0,,,,,,,,
12451055,home,Montpellier,Wahbi Khazri,wahbi-khazri,W. Khazri,F,,176,1610,M,51640,EUR,665971200,M,10,10,False,16.0,11.0,3.0,1.0,0.0,4.0,6.0,7.0,11.0,5.0,,,,60.0,32.0,6.6,11.0,0.00771152,2,,1.0,,6.0,5.0,,,2.0,3.0,1.0,1.0,,,,2.0,2.0,,,1.0,2.0,2.0,,,1.0,,,0.0581,1.0,1.0,0.0652,,,,,,
12451055,home,Montpellier,Akor Adams,akor-adams,A. Adams,F,9,190,25542,M,946381,EUR,949104000,F,8,8,False,15.0,9.0,1.0,,0.0,6.0,8.0,3.0,7.0,4.0,,,,90.0,20.0,6.7,7.0,0.001331,1,,,3.0,1.0,4.0,,1.0,1.0,,,1.0,,1.0,,,,,,,,1.0,,,1.0,,,0.015,,,,,,,,,
12451055,home,Montpellier,Birama Touré,birama-toure,B. Touré,M,60,183,136,M,246507,EUR,707788800,M,20,20,True,23.0,22.0,2.0,1.0,0.0,11.0,11.0,11.0,12.0,2.0,,,,30.0,27.0,6.8,1.0,0.0101386,0,,,,,1.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
12451055,home,Montpellier,Mousa Tamari,mousa-al-taamari,M. Tamari,F,11,175,5388,M,876600,EUR,865900800,F,9,9,True,14.0,13.0,,,0.0,5.0,6.0,8.0,8.0,1.0,,,,30.0,22.0,6.3,4.0,0.0049553,1,,,,2.0,2.0,,1.0,1.0,1.0,,2.0,,,,1.0,,,,,,,,,,1.0,,0.0221,,,,1.0,,,,,
12451055,home,Montpellier,Othmane Maamma,maamma-othmane,O. Maamma,F,42,180,11668,M,1515917,EUR,1128556800,F,14,14,True,7.0,7.0,1.0,1.0,0.0,2.0,2.0,5.0,7.0,1.0,,,,29.0,22.0,6.3,9.0,0.00302236,0,,,,6.0,3.0,1.0,,1.0,2.0,1.0,5.0,,1.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,
12451055,home,Montpellier,Enzo Tchato Mbiayi,enzo-tchato-mbiayi,E. T. Mbiayi,D,29,180,511,M,1103548,EUR,1038009600,D,29,29,True,12.0,12.0,1.0,1.0,0.0,4.0,4.0,8.0,9.0,3.0,,,,19.0,21.0,6.8,1.0,0.00282894,1,,1.0,,2.0,3.0,2.0,,,1.0,1.0,,Enzo Tchato Mbiayi,,,2.0,,,,1.0,,,,,1.0,,,0.0154,,,,,,,,,
12451055,home,Montpellier,Gabriel Bares,gabriel-bares,G. Bares,M,15,187,49,M,981541,EUR,967507200,M,15,15,True,8.0,8.0,2.0,2.0,0.0,2.0,2.0,6.0,7.0,,,,,10.0,11.0,6.9,1.0,0.00244141,0,,,,,2.0,,,,1.0,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,
12451055,home,Montpellier,Dimitry Bertaud,bertaud-dimitry,D. Bertaud,G,16,179,4975,M,794465,EUR,897091200,G,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,d_bertaud16,,,,,,,,,,,,,,,,,,
12451055,home,Montpellier,Lucas Mincarelli Davin,mincarelli-davin-lucas,L. M. Davin,D,21,180,94,M,1512339,EUR,1074124800,D,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451055,home,Montpellier,Tanguy Coulibaly,tanguy-coulibaly,T. Coulibaly,M,70,180,478,M,954060,EUR,982454400,M,70,70,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451055,home,Montpellier,Junior Ndiaye,ndiaye-junior,J. Ndiaye,F,,180,96,M,1195700,EUR,1112054400,F,41,41,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Junior Ndiaye,,,,,,,,,,,,,,,,,,,,,,,,
12451055,away,Toulouse,Guillaume Restes,guillaume-restes,G. Restes,G,1,188,2069,M,1154630,EUR,1110499200,G,50,50,False,31.0,21.0,15.0,5.0,0.0,16.0,20.0,5.0,11.0,3.0,,1.0,2.0,90.0,36.0,7.1,10.0,0.00047239,0,0.1251,,,,,2.0,,,,,,Guillaume,,,,,Restes,,,,,,,,,,,,,,,1.0,,,,
12451055,away,Toulouse,Djibril Sidibé,djibril-sidibe,D. Sidibé,D,19,182,538,M,123388,EUR,712368000,D,19,19,False,50.0,44.0,7.0,4.0,1.0,24.0,26.0,20.0,25.0,5.0,,,,90.0,74.0,8.3,11.0,0.156289,0,,1.0,1.0,6.0,8.0,3.0,2.0,1.0,3.0,1.0,1.0,,1.0,,4.0,3.0,,,1.0,1.0,3.0,,,,,,,2.0,,,,,1.0,,,
12451055,away,Toulouse,Charlie Cresswell,charlie-cresswell,C. Cresswell,D,4,190,1084,M,1020744,EUR,1029456000,D,4,4,False,62.0,56.0,4.0,2.0,0.0,50.0,50.0,6.0,12.0,4.0,,,,90.0,77.0,7.1,8.0,0.00168331,1,,2.0,3.0,2.0,4.0,8.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,0.072,,1.0,0.1545,,,,1.0,,
12451055,away,Toulouse,Mark McKenzie,mark-mckenzie,M. McKenzie,D,3,183,647,M,922759,EUR,919900800,D,3,3,False,43.0,43.0,3.0,3.0,0.0,31.0,31.0,12.0,12.0,1.0,,,,90.0,55.0,7.0,5.0,0.00399541,0,,,1.0,1.0,4.0,3.0,,1.0,1.0,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,
12451055,away,Toulouse,Warren Kamanzi,warren-kamanzi,W. Kamanzi,M,12,177,196,M,1048366,EUR,973900800,M,12,12,False,30.0,27.0,,,0.0,12.0,14.0,15.0,16.0,8.0,,,,90.0,44.0,6.8,6.0,0.0189572,1,,,2.0,5.0,4.0,3.0,1.0,1.0,,1.0,1.0,,,,2.0,1.0,,,,1.0,2.0,,,,1.0,,0.1173,1.0,,,,,,,,
12451055,away,Toulouse,Cristian Cásseres Jr.,cristian-casseres-jr,C. Cásseres Jr.,M,23,174,1378,M,878938,EUR,948326400,M,23,23,False,41.0,38.0,2.0,1.0,0.0,24.0,24.0,15.0,19.0,3.0,,,,78.0,52.0,7.0,6.0,0.119999,0,,,,6.0,4.0,1.0,,1.0,,3.0,2.0,,1.0,,3.0,2.0,,,2.0,,2.0,,1.0,,,,,2.0,,,,,1.0,,,
12451055,away,Toulouse,Vincent Sierro,vincent-sierro,V. Sierro,M,14,184,461,M,794412,EUR,813110400,M,8,8,False,66.0,60.0,6.0,4.0,0.0,32.0,34.0,29.0,33.0,5.0,,,,84.0,72.0,7.4,8.0,0.533426,0,,2.0,,3.0,,1.0,,1.0,,,1.0,,,,,,,,1.0,,,True,1.0,,,,,3.0,,,,,,,,
