match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_goalAssist,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_bigChanceCreated,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_keyPass,captain,stat_totalClearance,stat_wonTackle,stat_fouls,player_sofascoreId,stat_unsuccessfulTouch,stat_accurateCross,stat_challengeLost,stat_totalContest,stat_wonContest,stat_wasFouled,stat_totalOffside,stat_dispossessed,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed,stat_penaltyWon,stat_errorLeadToAGoal,stat_goodHighClaim,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine,stat_outfielderBlock,stat_penaltyConceded
10955124,home,Sporting CP,Antonio Adán,antonio-adan,A. Adán,G,1,192,816,M,59623,EUR,547862400,G,1,1,False,23.0,19.0,5.0,1.0,19.0,21.0,2.0,6.0,3.0,4.0,90.0,30.0,7.9,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10955124,home,Sporting CP,Jeremiah St. Juste,jeremiah-st-juste,J. St. Juste,D,8,185,1155,M,787640,EUR,845683200,D,3,3,False,85.0,81.0,7.0,6.0,49.0,50.0,36.0,2.0,,,90.0,91.0,7.6,6.0,1,,,1.0,32.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10955124,home,Sporting CP,Sebastián Coates,sebastian-coates,S. Coates,D,4,196,2042,M,47443,EUR,655257600,D,4,4,False,80.0,74.0,5.0,1.0,61.0,62.0,18.0,5.0,,,77.0,83.0,7.1,6.0,0,Sebastián,Coates,,13.0,,,3.0,1.0,5.0,,,,2.0,2.0,True,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10955124,home,Sporting CP,Gonçalo Inácio,goncalo-inacio,G. Inácio,D,25,186,6686,M,1001196,EUR,998697600,D,25,25,False,83.0,78.0,7.0,6.0,51.0,53.0,30.0,3.0,,,90.0,88.0,7.2,7.0,0,Gonçalo,Inácio,,27.0,,3.0,4.0,4.0,4.0,,,,,,,,,1.0,goncaloinacio_25,2.0,,,,,,,,,,,,,,,,,,,,
10955124,home,Sporting CP,Ricardo Esgaio,ricardo-esgaio,R. Esgaio,D,47,171,673,M,97000,EUR,737510400,M,47,47,False,52.0,45.0,3.0,2.0,13.0,14.0,43.0,,,,90.0,76.0,7.0,12.0,0,,,,34.0,5.0,,1.0,5.0,4.0,,,,1.0,3.0,,1.0,,2.0,,,2.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,
10955124,home,Sporting CP,Manuel Ugarte,manuel-ugarte,M. Ugarte,M,25,182,19122,M,846425,EUR,986947200,M,15,15,False,43.0,38.0,3.0,2.0,27.0,31.0,12.0,10.0,,,63.0,62.0,7.1,7.0,1,,,,11.0,,,,6.0,7.0,,,2.0,5.0,,,,3.0,4.0,ugartemanu,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,
10955124,home,Sporting CP,Hidemasa Morita,hidemasa-morita,H. Morita,M,5,177,3106,M,926560,EUR,800064000,M,5,5,False,28.0,20.0,4.0,2.0,9.0,11.0,18.0,5.0,,,63.0,48.0,8.1,16.0,4,Hidemasa,Morita,,11.0,1.0,,1.0,7.0,4.0,,1.0,1.0,2.0,,,1.0,1.0,2.0,,1.0,,,3.0,,1.0,,2.0,1.0,2.0,2.0,,,,,,,,,,
10955124,home,Sporting CP,Nuno Santos,nuno-santos,N. Santos,M,11,179,1386,M,352882,EUR,792547200,M,11,11,False,28.0,23.0,3.0,2.0,16.0,18.0,22.0,3.0,,,76.0,52.0,7.4,15.0,1,Nuno,Santos,,10.0,12.0,,1.0,,4.0,,1.0,2.0,,3.0,,,,,,1.0,3.0,,,,3.0,,,,,,,,,,,,,,,
10955124,home,Sporting CP,Marcus Edwards,edwards-marcus,M. Edwards,M,10,167,2823,M,795066,EUR,912643200,F,10,10,False,35.0,30.0,,,9.0,10.0,32.0,5.0,,,77.0,62.0,8.1,18.0,5,,,,23.0,7.0,,1.0,7.0,7.0,1.0,1.0,,,5.0,,,,,,1.0,2.0,,6.0,2.0,4.0,,3.0,3.0,1.0,1.0,,,,,,,,,,
10955124,home,Sporting CP,Pedro Gonçalves,pedro-goncalves,P. Gonçalves,F,8,173,8267,M,895764,EUR,898992000,F,28,28,False,37.0,27.0,4.0,1.0,5.0,6.0,31.0,10.0,,,90.0,56.0,8.2,14.0,7,,,2.0,22.0,,1.0,1.0,5.0,4.0,,1.0,1.0,,3.0,,,,,pedroogoncalves28,,,1.0,5.0,2.0,1.0,1.0,,3.0,3.0,1.0,1.0,,,,,,,,,
10955124,home,Sporting CP,Youssef Chermiti,youssef-chermiti,Y. Chermiti,F,9,192,1739,M,1145627,EUR,1085356800,F,79,79,False,18.0,15.0,2.0,2.0,5.0,6.0,12.0,4.0,,,90.0,32.0,7.5,9.0,2,,,1.0,10.0,,3.0,1.0,8.0,4.0,1.0,,,1.0,1.0,,1.0,1.0,2.0,,4.0,,1.0,2.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,
10955124,home,Sporting CP,Mateo Tanlongo,mateo-tanlongo,M. Tanlongo,M,40,177,829,M,1087046,EUR,1060646400,M,32,32,True,18.0,17.0,1.0,,4.0,4.0,14.0,,,,27.0,20.0,6.6,2.0,0,Mateo Tanlongo,,,13.0,,,1.0,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
10955124,home,Sporting CP,Francisco Trincão,francisco-trincao,F. Trincão,F,17,184,11949,M,830431,EUR,946425600,F,17,17,True,16.0,15.0,,,3.0,3.0,13.0,1.0,,,27.0,18.0,6.4,3.0,0,Francisco,Trincão,,12.0,,,,2.0,,,,,,,,,,,trincao,,,,1.0,,,,1.0,,,,,,,,,,,,,
10955124,home,Sporting CP,Arthur Gomes,arthur-gomes,Arthur Gomes,M,11,175,670,M,822524,EUR,899424000,M,33,33,True,6.0,6.0,,,1.0,1.0,6.0,1.0,,,14.0,10.0,6.7,1.0,0,,,,5.0,1.0,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
10955124,home,Sporting CP,Matheus Reis,reis-matheus,M. Reis,D,2,183,1301,M,797648,EUR,793065600,D,2,2,True,18.0,15.0,1.0,1.0,4.0,5.0,13.0,2.0,,,13.0,20.0,7.4,4.0,1,,,,11.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,
10955124,home,Sporting CP,Abdul Fatawu Issahaku,abdul-fatawu-issahaku,A. F. Issahaku,M,7,180,10423,M,1103589,EUR,1078704000,M,18,18,True,5.0,5.0,,,4.0,4.0,2.0,1.0,,,13.0,11.0,7.1,1.0,0,,,,1.0,1.0,,,,2.0,,,1.0,,,,,,,issahaku10,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,
10955124,home,Sporting CP,Franco Israel,franco-israel,F. Israel,G,81,189,2282,M,1084846,EUR,956361600,G,12,12,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10955124,home,Sporting CP,Luís Neto,luis-neto,L. Neto,D,,185,201,M,59731,EUR,580608000,D,13,13,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10955124,home,Sporting CP,Sotiris Alexandropoulos,sotiris-alexandropoulos,S. Alexandropoulos,M,14,186,870,M,947477,EUR,1006732800,M,6,6,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10955124,home,Sporting CP,Rochinha,rochinha,Rochinha,M,10,169,158,M,352874,EUR,799459200,F,16,16,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10955124,away,Sporting Braga,Matheus,matheus,Matheus,G,1,190,1473,M,603946,EUR,711504000,G,1,1,False,26.0,15.0,18.0,7.0,12.0,16.0,10.0,8.0,2.0,2.0,90.0,42.0,5.7,11.0,0,,,,3.0,,,,,2.0,,,,,,True,2.0,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,4.0,1.0,2.0,2.0,,,
10955124,away,Sporting Braga,Vítor Tormena,vitor-tormena,V. Tormena,D,3,192,192,M,892426,EUR,820713600,D,3,3,False,36.0,29.0,8.0,4.0,23.0,27.0,9.0,3.0,,,90.0,44.0,7.0,7.0,0,,,,6.0,,1.0,2.0,1.0,5.0,,,1.0,3.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,
10955124,away,Sporting Braga,Paulo Oliveira,paulo-oliveira,P. Oliveira,D,15,187,180,M,106751,EUR,694828800,D,15,15,False,42.0,32.0,8.0,1.0,26.0,26.0,16.0,3.0,,,90.0,57.0,6.4,10.0,0,,,,6.0,,,,1.0,2.0,,,7.0,1.0,,,3.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,
10955124,away,Sporting Braga,Sikou Niakaté,sikou-niakate,S. Niakaté,D,4,186,1565,M,868235,EUR,931564800,D,4,4,False,17.0,16.0,1.0,1.0,10.0,10.0,7.0,3.0,,,49.0,24.0,6.1,1.0,0,,,,6.0,,,,1.0,2.0,,,1.0,1.0,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,
10955124,away,Sporting Braga,Victor Gómez,victor-gomez,V. Gómez,D,2,169,297,M,877918,EUR,954547200,M,2,2,False,23.0,18.0,1.0,1.0,11.0,14.0,9.0,4.0,,,90.0,43.0,6.4,6.0,0,,,,7.0,,1.0,,4.0,5.0,,,1.0,5.0,1.0,,1.0,3.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0
10955124,away,Sporting Braga,Uroš Račić,uros-racic,U. Račić,M,10,193,669,M,839909,EUR,890092800,M,19,19,False,23.0,19.0,4.0,3.0,8.0,9.0,14.0,7.0,,,58.0,32.0,6.4,6.0,0,,,,11.0,,1.0,,5.0,2.0,,,,1.0,,,2.0,,2.0,,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,1.0,
10955124,away,Sporting Braga,Mutassim Al-Musrati,mutassim-al-musrati,M. Al-Musrati,M,73,189,2821,M,868958,EUR,828748800,M,8,8,False,37.0,29.0,,,13.0,15.0,22.0,6.0,,,82.0,56.0,6.9,11.0,1,,,,16.0,,2.0,1.0,6.0,5.0,,,2.0,3.0,,,,2.0,2.0,,1.0,,,1.0,1.0,,,2.0,,1.0,,,,,,,,,,3.0,
10955124,away,Sporting Braga,Nuno Sequeira,nuno-sequeira,N. Sequeira,D,6,184,53,M,170117,EUR,651024000,M,6,6,False,31.0,21.0,2.0,,9.0,13.0,19.0,4.0,,,82.0,59.0,6.7,14.0,0,,,,12.0,1.0,,1.0,4.0,6.0,,,,3.0,,,3.0,2.0,1.0,,1.0,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,2.0,
10955124,away,Sporting Braga,Iuri Medeiros,iuri-medeiros,I. Medeiros,M,45,174,247,M,252613,EUR,773798400,F,45,45,False,19.0,13.0,5.0,4.0,8.0,9.0,11.0,,,,66.0,30.0,6.8,9.0,0,,,,5.0,1.0,,,2.0,4.0,,,,2.0,,,1.0,1.0,,,,,,3.0,1.0,1.0,,,,,,,,,,,,,,,
10955124,away,Sporting Braga,Abel Ruíz,abel-ruiz,A. Ruíz,F,9,182,1448,M,826013,EUR,949017600,F,9,9,False,14.0,10.0,,,4.0,5.0,9.0,1.0,,,90.0,24.0,6.5,8.0,1,,,,6.0,,2.0,,5.0,2.0,,,1.0,2.0,,,1.0,1.0,1.0,,3.0,,1.0,,,,,1.0,,1.0,,,,,,,,,,,
10955124,away,Sporting Braga,Simon Banza,simon-banza,S. Banza,F,9,189,10452,M,825945,EUR,839894400,F,23,23,False,16.0,12.0,,,5.0,6.0,10.0,4.0,,,58.0,29.0,6.7,8.0,1,,,,7.0,,6.0,4.0,11.0,8.0,,,,,,,3.0,,2.0,simbnz,2.0,,1.0,1.0,,4.0,,1.0,,1.0,,,,,,,,,,,
10955124,away,Sporting Braga,Rodrigo Gomes,gomes-rodrigo,R. Gomes,M,21,171,1190,M,1006073,EUR,1057536000,F,7,7,True,3.0,2.0,,,,1.0,2.0,,,,32.0,15.0,6.4,6.0,0,,,,2.0,,1.0,,4.0,3.0,,,,,1.0,,,,,,3.0,,1.0,2.0,1.0,2.0,,1.0,,,,,,,,,,,,,
10955124,away,Sporting Braga,André Horta,andre-horta,A. Horta,M,6,174,845,M,775699,EUR,847324800,M,10,10,True,22.0,19.0,3.0,1.0,14.0,15.0,9.0,3.0,,,32.0,27.0,6.2,6.0,1,,,,5.0,2.0,,,3.0,,,,,,,,1.0,,1.0,,1.0,,2.0,,,,,,,1.0,,,,,,,,,,,
10955124,away,Sporting Braga,Josafat Mendes,josafat-mendes,J. Mendes,D,2,177,330,M,1133258,EUR,1041292800,D,17,17,True,10.0,9.0,,,5.0,6.0,4.0,3.0,,,24.0,11.0,6.1,1.0,0,,,,4.0,,1.0,,2.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
10955124,away,Sporting Braga,Cristián Borja,cristian-borja,C. Borja,D,26,182,1124,M,831038,EUR,729993600,D,26,26,True,2.0,2.0,,,2.0,2.0,,,,,8.0,2.0,5.9,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10955124,away,Sporting Braga,Pizzi,pizzi,Pizzi,M,21,179,1284,M,77725,EUR,623635200,M,22,22,True,2.0,2.0,,,2.0,2.0,,,,,8.0,2.0,6.1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10955124,away,Sporting Braga,Tiago Sá,tiago-sa,T. Sá,G,12,188,145,M,344159,EUR,789782400,G,12,12,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10955124,away,Sporting Braga,Serdar Saatçı,serdar-saatci,S. Saatçı,D,15,190,434,M,1084880,EUR,1045180800,D,5,5,True,,,,,,,,,,,,,,,0,Serdar Saatci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10955124,away,Sporting Braga,André Castro,andre-castro,A. Castro,M,,179,107,M,41652,EUR,575942400,M,88,88,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10955124,away,Sporting Braga,Álvaro Djaló,alvaro-djalo,Á. Djaló,F,14,176,1150,M,1160960,EUR,934761600,F,14,14,True,,,,,,,,,,,,,,,0,Álvaro Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
