match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_duelLost,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,captain,stat_aerialWon,stat_challengeLost,stat_outfielderBlock,stat_wonTackle,stat_penaltyConceded,stat_totalOffside,stat_aerialLost,stat_dispossessed,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_keyPass,stat_shotOffTarget,stat_blockedScoringAttempt,stat_hitWoodwork,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_punches,stat_errorLeadToAShot,stat_penaltyWon
11369834,home,RC Sporting Charleroi,Hervé Koffi,herve-koffi,H. Koffi,G,12,187,15803,M,HKoffi,867299,EUR,845424000,G,16,16,False,37.0,31.0,7.0,1.0,29.0,31.0,2.0,6.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,4.0,2.0,2.0,90.0,46.0,7.3,6.0,0.0,0.0,0.00089682,0,0.3732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369834,home,RC Sporting Charleroi,Jonas Bager,jonas-bager,J. Bager,D,5,182,87,M,,541350,EUR,837648000,D,2,2,False,45.0,36.0,3.0,2.0,26.0,30.0,10.0,15.0,5.0,,,2.0,7.0,,,,,,84.0,56.0,7.0,9.0,0.0,0.0,0.0123041,0,,,,1.0,2.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11369834,home,RC Sporting Charleroi,Damien Marcq,damien-marcq,D. Marcq,D,,183,29,M,,51622,EUR,597542400,D,25,25,False,53.0,44.0,7.0,4.0,30.0,33.0,14.0,20.0,6.0,,,1.0,8.0,,,,,,90.0,65.0,7.0,9.0,0.0,0.0,0.0160751,0,,,,3.0,2.0,5.0,,2.0,True,1.0,1.0,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,
11369834,home,RC Sporting Charleroi,Stelios Andreou,andreou-stelios,S. Andreou,D,5,187,339,M,,994282,EUR,1027468800,D,21,21,False,47.0,41.0,5.0,2.0,25.0,29.0,16.0,18.0,3.0,,,1.0,5.0,,,,,,90.0,62.0,6.6,13.0,0.0,0.0,0.0104176,0,,,,5.0,,1.0,,2.0,,2.0,,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,
11369834,home,RC Sporting Charleroi,Žan Rogelj,zan-rogelj,Ž. Rogelj,D,21,175,87,M,,888605,EUR,943488000,M,29,29,False,31.0,26.0,2.0,1.0,17.0,17.0,11.0,18.0,2.0,1.0,,2.0,6.0,,,,,,90.0,54.0,7.2,11.0,0.0,0.0,0.216368,0,,,,3.0,1.0,2.0,,,,,2.0,,1.0,,,,,1.0,4.0,2.0,1.0,2.0,3.0,,,,,,,,,
11369834,home,RC Sporting Charleroi,Adem Zorgane,adem-zorgane,A. Zorgane,M,8,184,6525,M,AdemZorgane,1000472,EUR,947116800,M,6,6,False,66.0,46.0,6.0,3.0,25.0,32.0,24.0,41.0,7.0,1.0,1.0,1.0,14.0,,,,,,90.0,94.0,8.4,27.0,0.1072,0.0,0.682541,3,,,,3.0,1.0,4.0,,,,2.0,1.0,,2.0,,,2.0,,,7.0,3.0,1.0,1.0,6.0,2.0,1.0,,,,,,,
11369834,home,RC Sporting Charleroi,Ryota Morioka,ryota-morioka,R. Morioka,M,,180,229,M,,109376,EUR,671414400,M,44,44,False,48.0,42.0,3.0,2.0,22.0,23.0,20.0,25.0,6.0,1.0,1.0,,3.0,,,,,,70.0,60.0,6.9,9.0,0.0,0.0,0.0265388,0,,,,6.0,,2.0,,3.0,,3.0,,,2.0,,1.0,1.0,2.0,,,,,1.0,,,,,,,,,,
11369834,home,RC Sporting Charleroi,Isaac Mbenza,isaac-mbenza,I. Mbenza,F,7,188,141,M,,789000,EUR,826243200,M,7,7,False,34.0,29.0,1.0,1.0,16.0,17.0,14.0,24.0,2.0,3.0,1.0,2.0,6.0,,,,,,90.0,55.0,6.9,15.0,0.2895,0.0,0.0577469,4,,,,3.0,,1.0,,,,,,,,,1.0,1.0,,,7.0,1.0,,,,3.0,1.0,1.0,,,,,,
11369834,home,RC Sporting Charleroi,Daan Heymans,heymans-daan,D. Heymans,M,38,186,544,M,,845344,EUR,929404800,F,18,18,False,17.0,12.0,,,8.0,9.0,4.0,8.0,,,,,3.0,,,,,,45.0,26.0,6.5,6.0,0.5844,0.1771,0.0233737,3,,,,2.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,,1.0,1.0,,,,
11369834,home,RC Sporting Charleroi,Oday Dabbagh,oday-dabbagh,O. Dabbagh,F,98,182,6574,M,,920458,EUR,912643200,F,9,9,False,18.0,14.0,,,3.0,4.0,11.0,14.0,8.0,2.0,1.0,1.0,4.0,,,,,,90.0,34.0,7.7,8.0,0.8191,1.3943,0.0965301,4,,,,6.0,,2.0,2.0,3.0,,3.0,,,2.0,,1.0,2.0,,,,,,3.0,1.0,2.0,,,1.0,2.0,1.0,,,
11369834,home,RC Sporting Charleroi,Youssouph Badji,youssouph-badji,Y. Badji,F,25,192,351,M,,982334,EUR,1008806400,F,10,10,False,20.0,9.0,,,1.0,5.0,8.0,15.0,7.0,,,,1.0,,,,,,70.0,30.0,6.7,15.0,0.2943,0.533,0.116571,2,,,,5.0,,1.0,2.0,1.0,,4.0,,,,,,3.0,1.0,,,,,3.0,1.0,1.0,,,1.0,1.0,,,,
11369834,home,RC Sporting Charleroi,Parfait Guiagon,parfait-guiagon,P. Guiagon,M,10,169,1096,M,,1030459,EUR,982800000,M,8,8,True,12.0,10.0,,,3.0,3.0,7.0,9.0,5.0,4.0,3.0,,4.0,,,,,,45.0,25.0,6.9,6.0,0.2624,0.2676,0.0513511,2,,,,6.0,,,,,,2.0,1.0,,,,,1.0,3.0,,,,,,1.0,1.0,,,,1.0,,,,
