match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_wasFouled,stat_keyPass,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialLost,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_dispossessed,stat_shotOffTarget,stat_wonContest,stat_bigChanceMissed,stat_bigChanceCreated,stat_totalOffside,stat_blockedScoringAttempt,stat_savedShotsFromInsideTheBox,stat_punches,stat_outfielderBlock,player_sofascoreId
11369326,home,Cádiz,Maximiliano Gómez,maximiliano-gomez,M. Gómez,F,9,186,1051,M,805245,EUR,839980800,F,25,25,False,19.0,7.0,3.0,1.0,2.0,4.0,5.0,17.0,1.0,,,,,77.0,33.0,6.8,20.0,0.0356,0.0,0.00683343,1,,,2.0,,5.0,10.0,6.0,,1.0,,,,1.0,1.0,,,2.0,5.0,2.0,,,3.0,1.0,,,1.0,1.0,,,,,
11369326,home,Cádiz,Rubén Sobrino,ruben-sobrino,R. Sobrino,M,19,185,175,M,329563,EUR,698198400,F,7,7,True,8.0,6.0,,,1.0,2.0,5.0,6.0,4.0,,,,,26.0,12.0,6.4,4.0,0.0,0.0,0.00348742,0,,,,,,2.0,1.0,1.0,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,
11369326,home,Cádiz,Robert Navarro,robert-navarro,R. Navarro,M,23,178,940,M,944165,EUR,1018569600,M,27,27,True,5.0,4.0,,,1.0,1.0,3.0,4.0,1.0,,,,,26.0,10.0,6.4,3.0,0.0141,0.0,0.00116753,1,,,,,,2.0,,,1.0,,1.0,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,
11369326,home,Cádiz,Chris Ramos,chris-ramos,C. Ramos,F,9,193,1666,M,914819,EUR,853545600,F,16,16,True,7.0,3.0,,,1.0,1.0,2.0,6.0,,,,,,26.0,12.0,6.6,6.0,0.0,0.0,0.00311469,0,,,,,5.0,5.0,6.0,,1.0,,1.0,,1.0,,,,1.0,2.0,,,,1.0,,,,,,,,,,
11369326,home,Cádiz,Sergi Guardiola,sergi-guardiola,S. Guardiola,F,14,185,229,M,141945,EUR,675475200,F,19,19,True,4.0,4.0,,,1.0,1.0,3.0,3.0,,,,,,13.0,7.0,6.7,1.0,0.0218,0.0,0.00315167,1,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,
11369326,home,Cádiz,José Mari,jose-mari,J. Mari,M,,181,49,M,141997,EUR,565747200,M,6,6,True,10.0,7.0,2.0,1.0,2.0,2.0,5.0,8.0,3.0,,,,,13.0,10.0,6.6,3.0,0.0,0.0,0.00506743,0,,,,,,1.0,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,
11369326,home,Cádiz,David Gil,david-gil,D. Gil,G,1,183,78,M,138390,EUR,758246400,G,13,13,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369326,home,Cádiz,Lucas Pires,lucas-pires,L. Pires,D,23,182,554,M,1136896,EUR,985392000,D,33,33,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369326,home,Cádiz,Jorge Meré,jorge-mere,J. Meré,D,3,182,166,M,355046,EUR,861235200,D,22,22,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369326,home,Cádiz,Joseba Zaldúa,joseba-zaldua,J. Zaldúa,D,,176,88,M,347450,EUR,709344000,D,2,2,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369326,home,Cádiz,Mamadou Mbaye,mamadou-mbaye,M. Mbaye,D,15,188,162,M,921621,EUR,898992000,D,14,14,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369326,home,Cádiz,Rominigue Kouamé,rominigue-kouame,R. Kouamé,M,6,177,330,M,846446,EUR,850780800,M,12,12,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369326,home,Cádiz,Álvaro Negredo,alvaro-negredo,Á. Negredo,F,,186,307,M,27838,EUR,493344000,F,9,9,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369326,away,Rayo Vallecano,Stole Dimitrievski,stole-dimitrievski,S. Dimitrievski,G,1,188,843,M,97951,EUR,756777600,G,1,1,False,27.0,13.0,14.0,,13.0,16.0,,11.0,5.0,,2.0,,,90.0,35.0,6.9,14.0,0.0,0.0,2.238e-05,0,0.6368,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,
11369326,away,Rayo Vallecano,Iván Balliu,ivan-balliu,I. Balliu,D,20,175,688,M,152446,EUR,694224000,D,20,20,False,26.0,20.0,5.0,3.0,9.0,11.0,11.0,21.0,4.0,,,,,90.0,53.0,7.2,17.0,0.0,0.0,0.0177659,0,,,6.0,,,1.0,3.0,,,,2.0,,,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
11369326,away,Rayo Vallecano,Abdul Mumin,abdul-mumin,A. Mumin,D,16,188,1245,M,846147,EUR,897091200,D,16,16,False,29.0,19.0,6.0,,17.0,21.0,2.0,8.0,2.0,,,,,88.0,39.0,6.4,10.0,0.0,0.0,0.00045344,0,,,,,3.0,4.0,4.0,,,,7.0,1.0,,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,
11369326,away,Rayo Vallecano,Florian Lejeune,florian-lejeune,F. Lejeune,D,24,190,1047,M,88528,EUR,674697600,D,24,24,False,51.0,36.0,15.0,4.0,26.0,30.0,10.0,21.0,6.0,,,,,90.0,65.0,6.9,17.0,0.1056,0.0,0.0034804,2,,,,,1.0,4.0,4.0,,,,5.0,,1.0,,2.0,,,3.0,1.0,,,1.0,2.0,,,,,,,,,
11369326,away,Rayo Vallecano,Alfonso Espino,alfonso-espino,A. Espino,D,22,172,656,M,542634,EUR,694569600,D,12,12,False,44.0,30.0,5.0,,20.0,25.0,11.0,20.0,11.0,,,,,90.0,73.0,7.1,19.0,0.0127,0.0621,0.0175496,1,,,1.0,1.0,1.0,5.0,10.0,,2.0,1.0,2.0,,4.0,,4.0,3.0,2.0,1.0,1.0,,,2.0,,1.0,,,,,,,,
11369326,away,Rayo Vallecano,Pathé Ismaël Ciss,ismaila-ciss,P. I. Ciss,M,6,183,4735,M,913679,EUR,763776000,M,21,21,False,45.0,32.0,3.0,2.0,16.0,20.0,16.0,25.0,6.0,,,,,90.0,66.0,7.6,15.0,0.0256,0.4864,0.0192693,1,,,,,6.0,8.0,11.0,,,1.0,7.0,5.0,1.0,,4.0,2.0,,8.0,1.0,,,,,,,,,,,,1.0,
11369326,away,Rayo Vallecano,Óscar Valentín,oscar-valentin,Ó. Valentín,M,23,177,443,M,900008,EUR,777340800,M,23,23,False,53.0,39.0,9.0,1.0,19.0,22.0,20.0,31.0,7.0,,,,,90.0,59.0,6.5,15.0,0.0,0.0,0.0194026,0,,True,,,,3.0,1.0,,,,1.0,,1.0,1.0,,,2.0,1.0,1.0,,,,,,,,,,,,,
11369326,away,Rayo Vallecano,Jorge de Frutos,jorge-de-frutos,J. de Frutos,M,19,173,1878,M,900003,EUR,849312000,M,19,19,False,10.0,7.0,,,4.0,5.0,4.0,6.0,2.0,,,,,66.0,16.0,6.6,5.0,0.0,0.0,0.014458,0,,,1.0,1.0,,4.0,1.0,,1.0,,,,1.0,,,,,3.0,1.0,,,,,,,,,,,,,
11369326,away,Rayo Vallecano,Óscar Trejo,oscar-trejo,Ó. Trejo,M,8,177,550,M,21949,EUR,578016000,M,8,8,False,38.0,32.0,3.0,1.0,15.0,16.0,17.0,22.0,8.0,,,,,75.0,56.0,6.7,11.0,0.0,0.0,0.0269075,0,,,,,1.0,7.0,6.0,,3.0,,2.0,1.0,3.0,1.0,,,4.0,,1.0,,,2.0,,2.0,,,,,,,,
11369326,away,Rayo Vallecano,Álvaro García,alvaro-garcia,Á. García,M,18,168,1132,M,345111,EUR,720144000,M,18,18,False,24.0,12.0,4.0,,5.0,5.0,7.0,21.0,2.0,,,,,85.0,33.0,6.9,14.0,0.0154,0.0,0.00237995,1,,,2.0,,,2.0,1.0,,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,2.0,,,,,
11369326,away,Rayo Vallecano,Sergio Camello,sergio-camello,S. Camello,F,10,177,1019,M,910024,EUR,981763200,F,34,34,False,14.0,12.0,,,2.0,2.0,10.0,12.0,2.0,,,,,75.0,21.0,6.7,4.0,0.019,0.0164,0.0155318,1,,,,,,3.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,2.0,1.0,,,,,,,,,,,,,
11369326,away,Rayo Vallecano,Isi Palazón,isi-palazon,I. Palazón,M,7,169,2151,M,899982,EUR,788486400,M,7,7,True,6.0,5.0,1.0,1.0,1.0,1.0,4.0,7.0,1.0,,,,,24.0,13.0,6.9,4.0,0.0849,0.1991,0.00625981,3,,,2.0,,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,1.0,2.0,,,,,,,,,
11369326,away,Rayo Vallecano,Kike Pérez,kike-perez,K. Pérez,M,71,184,312,M,857178,EUR,855878400,M,14,14,True,6.0,5.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,,,,,15.0,11.0,6.7,4.0,0.0,0.0,0.0332827,0,,,,,,4.0,2.0,1.0,1.0,,,,,1.0,2.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,
11369326,away,Rayo Vallecano,Raúl de Tomás,raul-de-tomas,R. de Tomás,F,9,181,959,M,138387,EUR,782352000,F,22,22,True,7.0,7.0,2.0,2.0,5.0,5.0,2.0,2.0,2.0,,,,,15.0,11.0,6.8,2.0,0.0,0.0,0.0128665,0,,,,,,1.0,2.0,,1.0,,,,1.0,,,,1.0,,2.0,,,,,1.0,,,,,,,,
11369326,away,Rayo Vallecano,Bebé,bebe,Bebé,M,15,190,368,M,124950,EUR,647740800,F,10,10,True,5.0,1.0,1.0,1.0,1.0,2.0,,4.0,1.0,,,,,11.0,9.0,6.7,6.0,0.0,0.0,0.00021407,0,,,1.0,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,
11369326,away,Rayo Vallecano,Dani Cárdenas,dani-cardenas,D. Cárdenas,G,1,185,197,M,965832,EUR,859507200,G,13,13,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369326,away,Rayo Vallecano,Aridane Hernández,aridane-hernandez,A. Hernández,D,15,186,254,M,41013,EUR,606614400,D,5,5,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369326,away,Rayo Vallecano,Josep Chavarría,josep-chavarria,J. Chavarría,D,3,174,630,M,1010421,EUR,892166400,D,3,3,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369326,away,Rayo Vallecano,Andrei Rațiu,andrei-ratiu,A. Rațiu,D,2,183,8158,M,965031,EUR,898300800,D,2,2,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sonic
11369326,away,Rayo Vallecano,Unai López,unai-lopez,U. López,M,17,169,518,M,588566,EUR,815011200,M,17,17,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369326,away,Rayo Vallecano,Diego Mendez,mendez-diego,D. Méndez,M,29,182,84,M,1392573,EUR,1062115200,M,29,29,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,Diego Méndez,,,,,,,,,,,,
11369326,away,Rayo Vallecano,José Pozo,jose-pozo,J. Pozo,M,14,170,128,M,608370,EUR,826848000,M,6,6,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369326,away,Rayo Vallecano,Radamel Falcao,radamel-falcao,R. Falcao,F,9,177,11646,M,25682,EUR,508377600,F,9,9,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Falcao
