match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_unsuccessfulTouch,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_outfielderBlock,stat_totalTackle,captain,stat_interceptionWon,stat_wonTackle,stat_fouls,stat_accurateCross,stat_totalContest,stat_keyPass,stat_wonContest,stat_wasFouled,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_errorLeadToAShot,stat_totalOffside,stat_blockedScoringAttempt,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine
12421111,home,KV Kortrijk,Tom Vandenberghe,,,tom-vandenberghe,T. Vandenberghe,G,23,190,77,M,1046454,EUR,714009600,G,1,1,False,15.0,12.0,8.0,5.0,0.0,10.0,10.0,2.0,5.0,13.0,3.0,3.0,4.0,90.0,31.0,7.9,3.0,0.00056047,0,1.1898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421111,home,KV Kortrijk,Gilles Dewaele,,,gilles-dewaele,G. Dewaele,D,20,180,52,M,285943,EUR,824169600,D,20,20,False,21.0,17.0,1.0,,0.0,7.0,7.0,10.0,15.0,1.0,,,,45.0,27.0,6.6,6.0,0.0102783,0,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421111,home,KV Kortrijk,Haruya Fujii,,,fujii-haruya,H. Fujii,D,13,186,241,M,929608,EUR,977788800,D,24,24,False,64.0,55.0,13.0,9.0,0.0,30.0,31.0,25.0,33.0,8.0,,,,90.0,77.0,7.1,12.0,0.0152101,0,,,1.0,3.0,6.0,1.0,4.0,6.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
12421111,home,KV Kortrijk,João Silva,,,joao-silva,J. Silva,D,6,187,281,M,1068519,EUR,916272000,D,44,44,False,46.0,39.0,8.0,2.0,0.0,18.0,21.0,21.0,25.0,5.0,,,,90.0,54.0,7.4,7.0,0.00921577,0,,,,1.0,4.0,,3.0,5.0,,,1.0,2.0,True,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
12421111,home,KV Kortrijk,Dion De Neve,,,dion-de-neve,D. D. Neve,M,14,180,102,M,923974,EUR,992304000,D,11,11,False,40.0,32.0,2.0,1.0,0.0,12.0,14.0,21.0,33.0,3.0,,,,90.0,77.0,7.1,26.0,0.130094,0,,7.0,,4.0,4.0,3.0,,3.0,,3.0,,3.0,,,2.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,
12421111,home,KV Kortrijk,Takuro Kaneko,,,kaneko-takuro,T. Kaneko,M,77,178,740,M,980430,EUR,870220800,M,30,30,False,34.0,27.0,6.0,2.0,0.0,11.0,15.0,18.0,26.0,9.0,,,,90.0,60.0,6.9,23.0,0.16986,0,,7.0,2.0,9.0,,4.0,,6.0,1.0,2.0,,3.0,,1.0,3.0,,2.0,6.0,2.0,2.0,1.0,,,,,,,,,,,,,
12421111,home,KV Kortrijk,Brecht Dejaegere,,,brecht-dejaegere,B. Dejaegere,M,19,174,155,M,122859,EUR,675475200,M,16,16,False,37.0,32.0,4.0,2.0,0.0,8.0,8.0,24.0,31.0,6.0,,,,71.0,49.0,7.5,8.0,0.0313555,0,,2.0,,2.0,,,1.0,6.0,,,,3.0,,3.0,1.0,2.0,,1.0,,1.0,1.0,,,,,,,,,,,,,
12421111,home,KV Kortrijk,Abdoulaye Sissako,,,abdoulaye-sissako,A. Sissako,M,8,186,79,M,846330,EUR,896140800,M,27,27,False,45.0,41.0,5.0,4.0,0.0,16.0,17.0,25.0,28.0,9.0,,,,90.0,68.0,7.5,14.0,0.041349,2,,,,8.0,1.0,4.0,1.0,5.0,2.0,4.0,,3.0,,1.0,1.0,,,2.0,1.0,,1.0,2.0,1.0,0.388,0.9773,,,,,,,,,
12421111,home,KV Kortrijk,Abdelkahar Kadri,,,abdelkahar-kadri,A. Kadri,M,37,170,2010,M,1007528,EUR,961804800,M,10,10,False,39.0,34.0,7.0,5.0,1.0,15.0,17.0,20.0,25.0,7.0,,,,80.0,67.0,7.4,15.0,0.375012,2,,3.0,,6.0,,3.0,,5.0,1.0,3.0,,2.0,,2.0,2.0,,1.0,5.0,1.0,3.0,,1.0,,0.5849,,1.0,1.0,1.0,1.0,,,,,
12421111,home,KV Kortrijk,Nacho Ferri,,,nacho-ferri,N. Ferri,F,90,192,459,M,1196903,EUR,1096934400,F,19,19,False,14.0,11.0,,,0.0,2.0,2.0,9.0,12.0,2.0,,,,80.0,29.0,7.4,9.0,0.0865241,2,,,,6.0,,4.0,1.0,6.0,1.0,2.0,,4.0,,,4.0,3.0,,1.0,1.0,1.0,,1.0,,0.1594,0.0901,,,1.0,,,,,,
