match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_challengeLost,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_goals,stat_lastManTackle,player_firstName,player_lastName,captain,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,player_sofascoreId,stat_bigChanceMissed,stat_totalOffside
12116974,home,Internacional,Sergio Rochet,sergio-rochet,S. Rochet,G,1,190,2554,M,581060,EUR,732844800,G,1,1,False,18.0,12.0,11.0,5.0,0.0,9.0,11.0,3.0,7.0,1.0,1.0,1.0,4.0,1.0,2.0,3.0,1.0,90.0,26.0,7.0,7.0,0.00054002,0,-0.1857,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116974,home,Internacional,Fabricio Bustos,fabricio-bustos,F. Bustos,D,16,167,800,M,850023,EUR,830649600,D,16,16,False,61.0,51.0,5.0,4.0,0.0,19.0,23.0,33.0,45.0,3.0,7.0,2.0,3.0,,,,,90.0,90.0,7.4,20.0,0.13238,1,,7.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,0.0161,1.0,,,,,,,,,,,,,,,
12116974,home,Internacional,Vitão,vitao,Vitão,D,44,185,3503,M,876625,EUR,949449600,D,44,44,False,89.0,80.0,8.0,3.0,0.0,53.0,54.0,27.0,35.0,1.0,4.0,1.0,2.0,1.0,,,,90.0,101.0,7.1,10.0,0.0145338,1,,,,6.0,,,1.0,3.0,2.0,1.0,,3.0,0.0602,,1.0,2.0,1.0,,,,,,,,,,,,
12116974,home,Internacional,Fernando,fernando-reges,Fernando,M,,183,1104,M,41837,EUR,554169600,D,5,5,False,77.0,70.0,8.0,6.0,0.0,47.0,48.0,23.0,29.0,3.0,5.0,1.0,8.0,,,,,90.0,85.0,8.0,8.0,0.122764,1,,,,1.0,,,,1.0,2.0,2.0,1.0,2.0,0.0575,1.0,,,,1.0,1.0,1.0,,,,,,,,,
12116974,home,Internacional,Renê,rene,Renê,D,6,174,1464,M,243113,EUR,716428800,D,6,6,False,47.0,40.0,4.0,2.0,0.0,21.0,21.0,19.0,27.0,3.0,7.0,,5.0,2.0,,,,90.0,65.0,7.2,14.0,0.0505118,1,,1.0,,2.0,,,,1.0,2.0,1.0,3.0,,0.3192,1.0,1.0,,,1.0,,,,,True,1.0,,,,,
12116974,home,Internacional,Mauricio,mauricio,Mauricio,M,18,174,5655,M,986233,EUR,993168000,M,27,27,False,27.0,22.0,1.0,,0.0,6.0,7.0,17.0,23.0,,3.0,,4.0,1.0,,,,83.0,44.0,7.2,12.0,0.0536974,2,,3.0,1.0,5.0,,,1.0,1.0,2.0,2.0,3.0,1.0,0.0819,4.0,1.0,1.0,,1.0,,,,,,2.0,,,,,
12116974,home,Internacional,Thiago Maia,thiago-maia,T. Maia,M,29,179,1392,M,358550,EUR,859075200,M,29,29,False,36.0,34.0,4.0,3.0,0.0,24.0,25.0,10.0,11.0,,2.0,1.0,5.0,,,,,45.0,42.0,7.1,2.0,0.00937672,1,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,0.0281,,,1.0,,1.0,,,,,,,,,,,
12116974,home,Internacional,Bruno Gomes,bruno-gomes,B. Gomes,D,15,175,903,M,995071,EUR,986342400,M,15,15,False,39.0,32.0,3.0,2.0,0.0,15.0,17.0,18.0,24.0,2.0,8.0,,4.0,2.0,,,,45.0,50.0,7.0,10.0,0.0526883,0,,2.0,1.0,6.0,,,,1.0,4.0,3.0,,3.0,,1.0,,1.0,,,,,,,,2.0,,,,,
12116974,home,Internacional,Wanderson,wanderson,Wanderson,M,94,175,1923,M,247483,EUR,781401600,M,11,11,False,17.0,11.0,2.0,,0.0,6.0,6.0,6.0,15.0,,5.0,,2.0,2.0,,,,76.0,31.0,7.0,10.0,0.200318,2,,4.0,1.0,3.0,3.0,2.0,,,1.0,1.0,,2.0,0.0861,1.0,,,,,,,,,,,1.0,2.0,,,
12116974,home,Internacional,Rafael Borré,rafael-borre,R. Borré,F,19,174,5874,M,560116,EUR,811123200,F,19,19,False,16.0,13.0,,,0.0,4.0,5.0,9.0,13.0,6.0,8.0,1.0,5.0,,,,,90.0,34.0,7.0,8.0,0.00971919,6,,2.0,,8.0,1.0,,2.0,,2.0,2.0,1.0,5.0,1.1003,1.0,2.0,,,4.0,,,,,,,,,rafaelsantosborre,2.0,2.0
