match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_interceptionWon,stat_dispossessed,stat_totalCross,stat_shotOffTarget,stat_fouls,stat_goalAssist,stat_onTargetScoringAttempt,stat_keyPass,stat_wonContest,stat_blockedScoringAttempt,stat_accurateCross,stat_bigChanceCreated,stat_goals,stat_totalOffside,stat_bigChanceMissed,stat_outfielderBlock,stat_errorLeadToAGoal,stat_hitWoodwork
10665960,home,Al-Khaleej,Douglas Friedrich,,,douglas-friedrich,D. Friedrich,G,36,193.0,156,M,838439,EUR,597888000,G,1,1,False,21.0,14.0,18.0,11.0,4.0,4.0,10.0,17.0,1.0,5.0,3.0,1.0,90.0,29.0,7.2,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665960,home,Al-Khaleej,Hussain Al-Nuweqi,Hussain Al-Nuweqi,,hussain-al-nuweqi,H. Al-Nuweqi,D,27,170.0,14,M,1525073,EUR,817948800,D,27,27,False,22.0,16.0,4.0,1.0,8.0,11.0,8.0,11.0,6.0,6.0,,,90.0,45.0,6.6,14.0,0,True,1.0,1.0,4.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10665960,home,Al-Khaleej,Mohammed Al-Khabrani,,,mohammed-al-khabrani,M. Al-Khabrani,D,3,178.0,21,M,818696,EUR,750556800,D,3,3,False,48.0,45.0,8.0,7.0,31.0,32.0,14.0,16.0,1.0,4.0,,,90.0,51.0,7.3,3.0,0,,,1.0,,2.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,
10665960,home,Al-Khaleej,Izuchukwu Jude Anthony,,,izuchukwu-jude-anthony,I. J. Anthony,D,16,187.0,51,M,834130,EUR,878515200,D,25,25,False,44.0,43.0,2.0,2.0,33.0,34.0,10.0,10.0,5.0,5.0,,,90.0,53.0,6.7,2.0,0,,1.0,,3.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
10665960,home,Al-Khaleej,Pedro Amaral,,,amaral-pedro,P. Amaral,D,24,178.0,86,M,834247,EUR,872467200,D,5,5,False,27.0,22.0,4.0,2.0,14.0,16.0,8.0,13.0,2.0,3.0,,,86.0,48.0,7.1,8.0,1,,1.0,1.0,5.0,5.0,,,4.0,2.0,,,1.0,1.0,2.0,1.0,4.0,,,,,,,,,,,,,
10665960,home,Al-Khaleej,Lucas Souza,,,lucas-souza,L. Souza,M,,186.0,38,M,311608,EUR,647049600,M,8,8,False,27.0,18.0,1.0,,10.0,12.0,8.0,16.0,5.0,7.0,,,90.0,49.0,7.3,14.0,2,,2.0,2.0,5.0,7.0,,,4.0,4.0,2.0,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
10665960,home,Al-Khaleej,Hamad Al Abdan,,,hamad-al-abdan,H. A. Abdan,M,,165.0,13,M,1019294,EUR,959299200,M,99,99,False,16.0,15.0,1.0,,3.0,4.0,12.0,12.0,,2.0,,,75.0,27.0,6.6,6.0,3,,1.0,,5.0,2.0,,1.0,1.0,1.0,5.0,,,,,2.0,4.0,,,2.0,1.0,1.0,,,,,,,,
10665960,home,Al-Khaleej,André Poko,,,andre-poko,A. B. Poko,M,53,173.0,385,M,177103,EUR,725846400,M,15,15,False,19.0,11.0,1.0,1.0,3.0,4.0,9.0,18.0,,5.0,,,90.0,38.0,8.1,15.0,2,,,2.0,6.0,5.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,
10665960,home,Al-Khaleej,Khaled Al-Semeiry,,,khaled-al-semeiry,K. Al-Semeiry,M,88,170.0,35,M,857390,EUR,852076800,M,6,6,False,25.0,17.0,1.0,1.0,5.0,7.0,12.0,19.0,1.0,8.0,,,86.0,50.0,7.4,18.0,3,,2.0,,8.0,5.0,2.0,1.0,2.0,1.0,7.0,3.0,,1.0,1.0,2.0,2.0,,1.0,2.0,,,,,1.0,,,,,
10665960,home,Al-Khaleej,Fábio Martins,,,fabio-martins,F. Martins,M,10,178.0,359,M,193064,EUR,743472000,M,93,93,False,37.0,34.0,1.0,1.0,11.0,11.0,23.0,29.0,,8.0,,,89.0,60.0,7.0,11.0,0,,1.0,,7.0,4.0,,1.0,1.0,,3.0,3.0,5.0,1.0,3.0,,4.0,,,3.0,,,,,,1.0,,,,
