match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,captain,stat_duelLost,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_accurateCross,stat_errorLeadToAGoal,player_sofascoreId,stat_totalOffside,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_goals
14082862,home,Real Oviedo,Aarón Escandell,aaron-escandell,A. Escandell,G,13,188,1011,M,368922,EUR,812160000,G,13,13,False,43.0,25.0,22.0,6.0,0.0,22.0,31.0,3.0,12.0,2.0,2.0,3.0,12.0,1.0,4.0,8.0,2.0,1.0,1.0,90.0,61.0,7.6,19.0,0.00066946,0.7069,0,-0.0874,0.02,0.04,-0.18,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14082862,home,Real Oviedo,David Costas,david-costas,D. Costas,D,4,183,276,M,345333,EUR,796176000,D,4,4,False,39.0,33.0,6.0,4.0,0.0,25.0,28.0,8.0,11.0,,3.0,2.0,2.0,,,,,,,90.0,52.0,6.9,7.0,0.0027731,,0,,0.08,0.04,-0.03,,1.0,1.0,2.0,4.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14082862,home,Real Oviedo,Dani Calvo,dani-calvo,D. Calvo,D,12,190,179,M,560756,EUR,765158400,D,12,12,False,43.0,39.0,5.0,2.0,0.0,29.0,31.0,10.0,12.0,2.0,5.0,7.0,3.0,1.0,,,,,,90.0,58.0,6.9,5.0,0.00751595,,0,,0.12,0.03,-0.07,,,,2.0,,2.0,1.0,,True,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14082862,home,Real Oviedo,Oier Luengo,oier-luengo-redondo,O. Luengo,D,3,185,126,M,857229,EUR,879206400,D,15,15,False,21.0,17.0,4.0,1.0,0.0,15.0,19.0,2.0,2.0,,1.0,1.0,1.0,,,,,,,45.0,25.0,6.6,4.0,0.00051201,,0,,-0.03,0.01,0.18,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14082862,home,Real Oviedo,Nacho Vidal,nacho-vidal,N. Vidal,D,22,180,317,M,844752,EUR,790905600,M,22,22,False,17.0,15.0,3.0,2.0,0.0,7.0,8.0,8.0,9.0,,4.0,4.0,2.0,1.0,,,,,,90.0,37.0,6.5,5.0,0.0025965,,0,,-0.04,0.01,-0.14,,2.0,1.0,,,2.0,1.0,,,3.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,
14082862,home,Real Oviedo,Kwasi Sibo,kwasi-sibo,K. Sibo,M,6,182,4457,M,905639,EUR,898646400,M,6,6,False,39.0,35.0,3.0,2.0,0.0,25.0,28.0,10.0,11.0,,1.0,,4.0,,,,,,,90.0,56.0,6.1,10.0,0.00597517,,2,,-0.09,0.02,-0.21,,,,,2.0,1.0,1.0,,,6.0,3.0,1.0,,,,1.0,1.0,3.0,1.0,1.0,1.0,0.1277,0.0093,-0.12,,,,,,,,
14082862,home,Real Oviedo,Leander Dendoncker,leander-dendoncker,L. Dendoncker,M,20,188,1679,M,190405,EUR,797904000,M,20,20,False,45.0,41.0,2.0,1.0,0.0,25.0,27.0,16.0,18.0,,3.0,2.0,2.0,,,,,,,89.0,60.0,6.9,8.0,0.052343,,1,,0.05,0.15,0.22,,2.0,1.0,2.0,,2.0,2.0,1.0,,3.0,2.0,,,,,,1.0,1.0,,1.0,,0.0466,0.0475,-0.05,,,,,,,,
14082862,home,Real Oviedo,Abdel Rahim,abdel-rahim-alhassane,A. R. Alhassane,D,3,184,3785,M,1120504,EUR,1009843200,M,3,3,False,40.0,35.0,2.0,1.0,0.0,16.0,18.0,19.0,22.0,,3.0,3.0,1.0,,,,,,,90.0,63.0,6.4,12.0,0.105317,,0,,0.3,0.02,-0.4,,,,,1.0,3.0,1.0,,,1.0,1.0,,,,6.0,1.0,,,,,,,,,1.0,1.0,,,,,,
14082862,home,Real Oviedo,Luka Ilić,luka-ilic,L. Ilić,M,21,182,1075,M,885664,EUR,930873600,F,21,21,False,22.0,16.0,3.0,1.0,0.0,8.0,12.0,8.0,10.0,1.0,5.0,1.0,3.0,2.0,,,,,,72.0,33.0,7.2,8.0,0.258477,,0,,0.31,0.23,0.14,,1.0,,3.0,1.0,2.0,1.0,,,7.0,1.0,1.0,,,,,5.0,,,,,,,,,,,,,,,
14082862,home,Real Oviedo,Salomón Rondón,salomon-rondon,S. Rondón,F,23,189,12917,M,35532,EUR,621907200,F,23,23,False,11.0,7.0,1.0,1.0,0.0,4.0,5.0,3.0,6.0,2.0,2.0,,2.0,,,,,,,72.0,19.0,5.9,11.0,0.00197428,,0,,0.01,0.01,-0.01,,2.0,,,,,,1.0,,9.0,4.0,1.0,,,,6.0,,,,,,,,,,,salorondon23,1.0,,,,
14082862,home,Real Oviedo,Ilyas Chaira,ilyas-chaira,I. Chaira,M,7,179,2481,M,1008037,EUR,981072000,F,7,7,False,25.0,24.0,1.0,1.0,0.0,8.0,8.0,16.0,17.0,,1.0,1.0,5.0,,,,,,,79.0,43.0,6.2,10.0,0.0168032,,0,,-0.14,-0.06,0.22,,6.0,,,,1.0,1.0,,,8.0,1.0,1.0,,,,,,2.0,,,,,,,,,,1.0,,,,
14082862,home,Real Oviedo,Haissem Hassan,haissem-hassan,H. Hassan,M,10,173,5683,M,942836,EUR,1013126400,F,10,10,True,12.0,9.0,,,0.0,4.0,4.0,5.0,8.0,,3.0,,1.0,,,,,,,45.0,26.0,6.3,9.0,0.0793876,,2,,0.08,0.4,-0.34,,6.0,2.0,,1.0,1.0,1.0,,,5.0,1.0,,,,1.0,,,1.0,1.0,1.0,,0.1016,0.236,-0.22,1.0,1.0,,,,,,
14082862,home,Real Oviedo,Ovie Ejaria,ovie-ejaria,O. Ejaria,M,14,188,368,M,845025,EUR,879811200,F,14,14,True,10.0,10.0,,,0.0,2.0,2.0,8.0,8.0,1.0,3.0,1.0,1.0,1.0,,,,,,18.0,14.0,6.6,,0.0223276,,0,,0.01,-0.02,0.19,,,,,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
14082862,home,Real Oviedo,Federico Viñas,federico-vinas,F. Viñas,F,9,180,1135,M,976104,EUR,899164800,F,9,9,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,18.0,6.0,6.6,1.0,0.00300119,,1,,0.0,,0.15,,,,,,2.0,2.0,,,2.0,1.0,1.0,,,,1.0,,,1.0,,,0.246,,-0.04,,,,,,,,
