match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_outfielderBlock,stat_keyPass,stat_dispossessed,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goalAssist,player_sofascoreId,stat_totalOffside,stat_clearanceOffLine
11067558,home,Botafogo,Tiquinho Soares,,,tiquinho-soares,Tiquinho,F,9,187,4683,M,789100,EUR,664070400,F,9,9,False,13.0,9.0,,,4.0,7.0,5.0,7.0,2.0,,,66.0,26.0,6.3,12.0,0.00884793,0,,1.0,1.0,7.0,3.0,2.0,,,,,,,,,3.0,2.0,2.0,,,,1.0,,,,1.0,2.0,,,,,tiquinho_soares_29,1.0,
11067558,home,Botafogo,Luís Henrique,,,luis-henrique,L. Henrique,M,11,181,6186,M,977679,EUR,1008288000,F,11,11,True,6.0,6.0,1.0,1.0,2.0,2.0,4.0,4.0,,,,24.0,7.0,6.6,,0.0151807,0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,
11067558,home,Botafogo,Janderson,Janderson,,janderson,Janderson,F,39,189,658,M,1462989,EUR,925948800,F,39,39,True,3.0,3.0,,,2.0,2.0,1.0,1.0,3.0,,,24.0,9.0,6.3,4.0,0.00303355,1,,3.0,1.0,7.0,1.0,2.0,,1.0,,,,,,,1.0,,1.0,0.2524,,,,,,,,1.0,,,,,,,
11067558,home,Botafogo,Leonel Di Plácido,,,leonel-di-placido,L. Di Plácido,D,24,173,273,M,546338,EUR,759715200,D,24,24,True,12.0,8.0,2.0,,2.0,4.0,6.0,11.0,4.0,,,20.0,28.0,5.9,11.0,0.0039962,0,,1.0,,5.0,2.0,4.0,,,,,,1.0,1.0,1.0,,,,,,,3.0,,1.0,,,,1.0,,,,,,
11067558,home,Botafogo,Bastos,,,bastos,Bastos,D,15,184,3202,M,215956,EUR,670032000,D,23,23,True,6.0,6.0,,,2.0,2.0,4.0,4.0,,,,11.0,7.0,6.2,,0.00271717,0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067558,home,Botafogo,Matías Segovia,,,matias-segovia,Matías Segovia,M,77,165,1705,M,988622,EUR,1041638400,M,10,10,True,5.0,5.0,1.0,1.0,,,5.0,5.0,,,,11.0,7.0,6.5,1.0,0.00378088,0,,,,1.0,1.0,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,
11067558,home,Botafogo,Gatito Fernández,,,gatito-fernandez,R. Fernández,G,25,191,1203,M,840027,EUR,575596800,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067558,home,Botafogo,David Sousa,,,david-sousa,David Sousa,D,43,190,147,M,1015932,EUR,994204800,D,43,43,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067558,home,Botafogo,Philipe Sampaio,,,philipe-sampaio,P. Sampaio,D,,191,349,M,588996,EUR,784512000,D,94,94,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067558,home,Botafogo,Carlos Alberto,,,carlos-alberto,C. Alberto,M,11,179,526,M,1008700,EUR,1018742400,F,27,27,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067558,home,Botafogo,Diego Hernández,,,diego-hernandez,Diego Hernández,M,33,175,788,M,1086482,EUR,961632000,M,77,77,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067558,home,Botafogo,Raí,Raí,,rai,Raí,M,10,171,419,M,1175321,EUR,1019347200,M,75,75,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067558,home,Botafogo,Lucas Fernandes,,,lucas-fernandes,Lucas Fernandes,M,33,176,222,M,837871,EUR,874713600,M,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067558,away,Santos,João Paulo,,,joao-paulo,J. Paulo,G,34,188,1599,M,795177,EUR,804384000,G,34,34,False,27.0,19.0,18.0,10.0,14.0,16.0,5.0,11.0,2.0,2.0,3.0,90.0,31.0,6.6,8.0,0.00100789,0,0.0831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067558,away,Santos,Lucas Braga,,,lucas-braga,L. Braga,M,22,184,437,M,934801,EUR,847584000,D,30,30,False,40.0,34.0,1.0,1.0,18.0,19.0,16.0,23.0,4.0,,,90.0,66.0,6.7,13.0,0.0192816,0,,1.0,,5.0,4.0,4.0,,,,,1.0,,3.0,1.0,2.0,,1.0,,,,2.0,,,1.0,1.0,,1.0,,,,,,
11067558,away,Santos,Messias,,,messias,Messias,D,4,192,220,M,839765,EUR,783820800,D,24,24,False,46.0,39.0,8.0,3.0,30.0,31.0,9.0,15.0,4.0,,,90.0,56.0,8.1,8.0,0.00313082,1,,4.0,4.0,4.0,5.0,,,,1.0,1.0,5.0,,1.0,1.0,,,,0.0872,0.5196,,,,,2.0,,,,,,,,,1.0
11067558,away,Santos,Joaquim,,,joaquim,Joaquim,D,28,187,860,M,1047740,EUR,914803200,D,28,28,False,54.0,42.0,10.0,5.0,26.0,30.0,16.0,24.0,6.0,,,90.0,73.0,7.3,13.0,0.00373236,2,,2.0,7.0,5.0,13.0,,,1.0,1.0,,6.0,,3.0,2.0,1.0,3.0,1.0,0.104,0.0222,,,,2.0,1.0,,,,,,,,,
11067558,away,Santos,Kevyson,Kevyson,,kevyson,Kevyson,D,38,174,451,M,1389980,EUR,1080518400,D,38,38,False,24.0,19.0,2.0,2.0,8.0,10.0,11.0,18.0,1.0,,,73.0,45.0,6.9,14.0,0.0083712,1,,,,2.0,3.0,,,,1.0,,,1.0,3.0,3.0,3.0,,,0.0155,0.1258,,4.0,,1.0,1.0,1.0,1.0,,,,,,,
11067558,away,Santos,Rodrigo Fernández,,,rodrigo-fernandez,R. Fernández,M,5,172,285,M,877599,EUR,820627200,M,14,14,False,55.0,47.0,8.0,5.0,26.0,27.0,21.0,28.0,,,,90.0,68.0,6.4,13.0,0.00937306,0,,1.0,2.0,8.0,6.0,1.0,,,,,1.0,,3.0,1.0,2.0,1.0,4.0,,,,,,2.0,,,1.0,,,,,,,
11067558,away,Santos,Guilherme Camacho,,,guilherme-camacho,G. Camacho,M,5,180,154,M,76444,EUR,636336000,M,29,29,False,25.0,24.0,1.0,1.0,10.0,11.0,14.0,14.0,1.0,,,45.0,29.0,6.7,1.0,0.00276753,0,,,,,2.0,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,
11067558,away,Santos,Jean Lucas,,,jean-lucas,J. Lucas,M,6,181,3752,M,927975,EUR,898473600,M,8,8,False,49.0,40.0,4.0,3.0,15.0,18.0,25.0,32.0,5.0,,,85.0,62.0,6.4,16.0,0.0209828,1,,1.0,,7.0,3.0,3.0,,,1.0,,,,,,2.0,2.0,2.0,0.0146,0.1074,,1.0,,1.0,,,1.0,1.0,,,,,1.0,
11067558,away,Santos,Nonato,,,nonato,Nonato,M,16,174,1213,M,922566,EUR,888883200,M,7,7,False,19.0,13.0,,,4.0,5.0,9.0,14.0,4.0,,,45.0,29.0,6.9,6.0,0.0425886,1,,2.0,,4.0,4.0,1.0,,,1.0,,,1.0,2.0,1.0,,1.0,1.0,0.012,0.0196,,,,1.0,1.0,,,1.0,,,,,,
11067558,away,Santos,Marcos Leonardo,,,marcos-leonardo,M. Leonardo,F,9,177,22653,M,1047227,EUR,1051833600,F,9,9,False,12.0,8.0,3.0,1.0,4.0,4.0,4.0,8.0,2.0,,,85.0,17.0,6.7,6.0,0.00861029,1,,,2.0,2.0,3.0,,,,,,,,1.0,,2.0,,1.0,0.0125,,True,,,1.0,,1.0,,,,1.0,,marcosleonardo09,3.0,
11067558,away,Santos,Yeferson Soteldo,,,yeferson-soteldo,Y. Soteldo,M,7,160,11184,M,789960,EUR,867628800,F,10,10,False,33.0,28.0,3.0,2.0,13.0,14.0,15.0,21.0,7.0,,,90.0,57.0,6.8,19.0,0.291988,1,,,1.0,9.0,6.0,3.0,,,,,,,3.0,1.0,4.0,2.0,1.0,0.0145,,,2.0,,1.0,,1.0,4.0,,1.0,1.0,1.0,yefersonsoteldo1006,,
11067558,away,Santos,Lucas Lima,,,lucas-lima,L. Lima,M,10,176,1742,M,244589,EUR,647481600,M,23,23,True,26.0,23.0,3.0,2.0,8.0,8.0,18.0,23.0,1.0,,,45.0,36.0,7.1,6.0,0.132346,0,,1.0,,4.0,2.0,,,,,,,,1.0,1.0,,1.0,3.0,,,,5.0,3.0,,1.0,2.0,,,,,,,,
11067558,away,Santos,Maximiliano Silvera,,,maximiliano-silvera,M. Silvera,F,11,176,573,M,1121489,EUR,873417600,F,17,17,True,11.0,10.0,,,5.0,5.0,5.0,6.0,3.0,,,45.0,19.0,6.7,2.0,0.00431817,0,,3.0,,4.0,3.0,,,,,,,,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,
11067558,away,Santos,Stiven Mendoza,,,steven-mendoza,S. Mendoza,M,7,171,1016,M,354510,EUR,709603200,F,20,20,True,9.0,6.0,,,3.0,4.0,3.0,5.0,2.0,,,17.0,21.0,6.7,6.0,0.00466535,0,,,,1.0,3.0,2.0,,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,,,,
11067558,away,Santos,Weslley Patati,,,weslley-patati,W. Patati,M,7,167,1129,M,1148468,EUR,1064966400,F,43,43,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,,,11.0,5.0,6.5,1.0,0.00516881,0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11067558,away,Santos,Julio Furch,,,julio-furch,J. Furch,F,,189,570,M,787551,EUR,617673600,F,11,11,True,2.0,1.0,,,,,1.0,2.0,,,,11.0,2.0,6.5,1.0,0.00018152,0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067558,away,Santos,Diogenes,Diogenes,,diogenes,Diogenes,G,1,190,497,M,1128754,EUR,978739200,G,52,52,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067558,away,Santos,Gabriel Inocêncio,Gabriel Inocêncio,,gabriel-inocencio,Gabriel Inocêncio,D,6,175,95,M,1047680,EUR,777340800,D,12,12,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067558,away,Santos,João Lucas,,,joao-lucas,J. Lucas,D,2,181,682,M,981019,EUR,889401600,D,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067558,away,Santos,Jair,,,jair-paula,Jair,D,23,198,2965,M,1170722,EUR,1110153600,D,32,32,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067558,away,Santos,Junior Caiçara,,,junior-caicara,J. Caiçara,D,5,173,99,M,128440,EUR,609638400,D,80,80,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067558,away,Santos,Dodi,,,dodi,Dodi,M,17,169,1040,M,870804,EUR,829699200,M,19,19,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067558,away,Santos,Bruno Mezenga,,,bruno-mezenga,B. Mezenga,F,80,183,150,M,60472,EUR,587001600,F,88,88,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
