match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_totalContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialWon,stat_duelWon,stat_wonContest,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_aerialLost,stat_dispossessed,stat_wonTackle,stat_errorLeadToAGoal,stat_wasFouled,captain,stat_shotOffTarget,stat_blockedScoringAttempt,stat_challengeLost,stat_bigChanceCreated,stat_accurateCross,stat_bigChanceMissed,stat_totalOffside,player_sofascoreId,stat_goals,stat_goalAssist
10583792,away,Al-Hilal,Salem Al-Dawsari,,,salem-al-dawsari,S. Al-Dawsari,M,29,171,11126,M,160893,EUR,682560000,M,29,29,False,34.0,29.0,1.0,1.0,11.0,12.0,24.0,,4.0,,,,,,90.0,49.0,7.1,9.0,3,18.0,2.0,2.0,,,1.0,,1.0,,4.0,,2.0,,2.0,1.0,1.0,1.0,,2.0,,,1.0,,,,,,29salem,,
10583792,away,Al-Hilal,André Carrillo,,,andre-carrillo,A. Carrillo,M,19,180,14534,M,115182,EUR,676857600,F,19,19,False,43.0,37.0,4.0,3.0,22.0,24.0,19.0,,3.0,,,,,,90.0,52.0,6.8,10.0,1,15.0,,8.0,,,1.0,4.0,,1.0,3.0,,,1.0,2.0,,3.0,1.0,,,,1.0,,1.0,,,,,18andrecarrillo,,
10583792,away,Al-Hilal,Odion Ighalo,,,odion-ighalo,O. Ighalo,F,,183,2180,M,29774,EUR,613958400,F,9,9,False,12.0,7.0,1.0,1.0,1.0,3.0,9.0,2.0,,,,,,,88.0,22.0,8.1,8.0,1,6.0,,1.0,,,2.0,1.0,2.0,,2.0,,1.0,,1.0,,1.0,1.0,,1.0,,,,,1.0,,,,,1.0,1.0
10583792,away,Al-Hilal,Mohammed Al-Burayk,,,mohammed-al-burayk,M. Al-Burayk,D,2,173,281,M,804096,EUR,716515200,D,2,2,True,6.0,5.0,,,3.0,3.0,3.0,,,,,,,,18.0,11.0,6.7,2.0,1,2.0,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,1.0,,,,
10583792,away,Al-Hilal,Luciano Vietto,,,luciano-vietto,L. Vietto,F,19,173,1084,M,249407,EUR,755049600,F,10,10,True,2.0,2.0,,,2.0,2.0,,,1.0,,,,,,19.0,6.0,6.4,2.0,1,,,2.0,1.0,,,,,,1.0,,,,1.0,,1.0,1.0,,,,,1.0,,,,,,,,
10583792,away,Al-Hilal,Abdullah Al-Hamdan,,,abdullah-al-hamdan,A. Al-Hamdan,F,9,185,1411,M,915991,EUR,937094400,F,14,14,True,2.0,,,,,1.0,1.0,,1.0,,,,,,2.0,5.0,,2.0,0,,,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,
10583792,away,Al-Hilal,Musab Al Juwayr,Musab Fahz Aljuwayr,,musab-fahd-aljuwayr,M. A. Juwayr,M,10,175,850,M,1106234,EUR,1056067200,F,43,43,True,9.0,6.0,,,1.0,1.0,8.0,,1.0,,,,,,2.0,10.0,,3.0,0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583792,away,Al-Hilal,Mohammed Al-Owais,,,mohammed-al-owais,M. Al-Owais,G,33,185,753,M,791416,EUR,687052800,G,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583792,away,Al-Hilal,Khalifah Al-Dawsari,,,khalifah-al-dawsari,K. Al-Dawsari,D,4,176,460,M,931837,EUR,915235200,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583792,away,Al-Hilal,Hamad Al Yami,Hamad,Al Yami,hamad-al-yami,H. A. Yami,D,88,170,585,M,981158,EUR,926899200,D,88,88,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583792,away,Al-Hilal,Abdullah Otayf,,,abdullah-otayf,A. Otayf,M,14,176,163,M,160925,EUR,712800000,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583792,away,Al-Hilal,Mohammed Al-Qahtani,Mohammed Al-Qahtani,,al-qahtani-mohammed,M. Al-Qahtani,M,15,167,790,M,1134261,EUR,1027382400,F,56,56,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
