match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,captain,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_shotValueNormalized,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_accurateCross,stat_aerialLost,stat_dispossessed,stat_bigChanceCreated,stat_totalOffside,stat_goodHighClaim,stat_errorLeadToAShot,stat_outfielderBlock,stat_goals
14994245,home,Borussia Dortmund,Aarón Anselmino,anselmino-aaron,A. Anselmino,D,5,186,12012,M,,1500263,EUR,1114732800,D,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14994245,home,Borussia Dortmund,Yan Couto,couto-yan,Y. Couto,D,2,169,7174,M,yan.couto,1002813,EUR,1023062400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14994245,home,Borussia Dortmund,Marcel Sabitzer,marcel-sabitzer,M. Sabitzer,M,20,177,8472,M,marcel7sabitzer,133908,EUR,763862400,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14994245,away,Bayer 04 Leverkusen,Mark Flekken,mark-flekken,M. Flekken,G,1,194,2836,M,,171919,EUR,739929600,G,1,1,False,44.0,27.0,19.0,2.0,0.0,26.0,30.0,1.0,14.0,2.0,10.0,3.0,4.0,1.0,1.0,90.0,53.0,7.9,17.0,57.205277591103,10.0,-19.845,3.465,0.7951,0,0.06,-0.01,0.28,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
14994245,away,Bayer 04 Leverkusen,Jarell Quansah,jarell-quansah,J. Quansah,D,4,190,10330,M,jarellquansah,1003339,EUR,1043798400,D,4,4,False,47.0,40.0,4.0,2.0,0.0,31.0,35.0,9.0,12.0,6.0,4.0,,,,,90.0,57.0,7.1,10.0,116.03028745231,18.0,-22.47,6.195,,0,0.12,0.02,0.21,,,,,,3.0,1.0,4.0,,,,,,1.0,1.0,3.0,,,,,,,,,1.0,,,,,1.0,,
14994245,away,Bayer 04 Leverkusen,Robert Andrich,robert-andrich,R. Andrich,M,8,189,3318,M,,168903,EUR,780192000,D,8,8,False,37.0,35.0,3.0,1.0,0.0,24.0,24.0,11.0,13.0,6.0,3.0,,,,,90.0,52.0,7.5,2.0,166.9534110401,12.0,-121.275,5.04,,1,0.1,0.18,0.58,,,,True,,1.0,4.0,2.0,,,,1.0,1.0,1.0,1.0,,,2.0,,-0.09,,,,,2.0,,,,,,1.0,
14994245,away,Bayer 04 Leverkusen,Edmond Tapsoba,edmond-tapsoba,E. Tapsoba,D,12,193,33854,M,edmondtapsoba,883262,EUR,917913600,D,12,12,False,54.0,40.0,11.0,4.0,0.0,29.0,36.0,11.0,18.0,12.0,3.0,,,,,90.0,76.0,7.5,15.0,157.61613759036,14.0,-102.165,6.72,,1,0.2,0.37,0.41,,,,,,4.0,4.0,8.0,1.0,,,1.0,1.0,4.0,3.0,,,1.0,,-0.55,,,,,2.0,,,,,,,
14994245,away,Bayer 04 Leverkusen,Jonas Hofmann,jonas-hofmann,J. Hofmann,F,7,176,2113,M,,142390,EUR,711072000,M,7,7,False,29.0,23.0,3.0,3.0,0.0,17.0,20.0,6.0,9.0,6.0,2.0,,,,,89.0,50.0,7.3,7.0,84.088844609073,11.0,14.805,11.865,,0,-0.08,0.24,0.37,,,,,,3.0,1.0,5.0,1.0,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,
14994245,away,Bayer 04 Leverkusen,Ibrahim Maza,maza-ibrahim,I. Maza,M,30,181,33874,M,ibo_mz10,1407524,EUR,1132790400,M,30,30,False,30.0,24.0,4.0,2.0,0.0,18.0,20.0,6.0,10.0,6.0,6.0,,,,,90.0,52.0,8.1,9.0,72.23854121734,9.0,-37.8,3.885,,2,-0.02,0.13,0.33,,,,,,1.0,13.0,7.0,5.0,3.0,1.0,1.0,,5.0,3.0,1.0,,2.0,1.0,0.54,,1.0,,,4.0,,,1.0,,,,1.0
14994245,away,Bayer 04 Leverkusen,Aleix García,aleix-garcia,A. García,M,24,173,4596,M,AlexGarcia97,796047,EUR,867456000,M,24,24,False,70.0,65.0,10.0,7.0,0.0,48.0,51.0,17.0,19.0,9.0,8.0,,,,,90.0,87.0,7.9,5.0,190.14012502002,28.0,-14.91,14.385,,1,0.37,0.21,0.56,,,,,1.0,1.0,3.0,4.0,2.0,,,1.0,1.0,3.0,2.0,,,,2.0,-0.21,,,,1.0,1.0,,1.0,,,,,
14994245,away,Bayer 04 Leverkusen,Alejandro Grimaldo,alejandro-grimaldo,A. Grimaldo,M,20,171,13084,M,grimaldo35,177177,EUR,811555200,M,20,20,False,37.0,35.0,,,0.0,16.0,16.0,19.0,21.0,4.0,3.0,,,,,90.0,65.0,7.0,8.0,135.19721627178,13.0,-80.01,5.25,,0,-0.08,0.11,0.42,,,,,,,3.0,4.0,1.0,2.0,1.0,,,2.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,1.0,
14994245,away,Bayer 04 Leverkusen,Martin Terrier,martin-terrier,M. Terrier,F,11,184,2096,M,,846445,EUR,857433600,F,11,11,False,25.0,21.0,,,0.0,13.0,14.0,8.0,11.0,,4.0,,,,,61.0,33.0,6.8,6.0,83.494817509071,6.0,-57.015,0.945,,0,-0.08,0.11,-0.01,,,,,,1.0,1.0,3.0,,,,,,2.0,,1.0,,,,,,,,,1.0,,,,,,,
14994245,away,Bayer 04 Leverkusen,Ernest Poku,ernest-poku,E. Poku,M,19,172,5166,M,,1119502,EUR,1075248000,F,19,19,False,18.0,15.0,,,0.0,5.0,5.0,10.0,13.0,1.0,5.0,,,,,83.0,36.0,6.5,12.0,252.28038242534,17.0,-160.125,9.345,,0,-0.35,0.33,-0.03,,,,,,1.0,7.0,3.0,2.0,4.0,2.0,,,,,4.0,,1.0,,,,,,,,2.0,,1.0,,,1.0,
14994245,away,Bayer 04 Leverkusen,Christian Kofane,christian-kofane,C. Kofane,F,35,189,10971,M,,2029648,EUR,1153872000,F,35,35,False,12.0,7.0,,,0.0,5.0,8.0,2.0,4.0,2.0,2.0,,,,,61.0,28.0,6.6,12.0,40.581865864363,5.0,-9.765,8.82,,0,-0.18,0.04,0.58,,Christian,Kofane,,,,8.0,3.0,1.0,2.0,1.0,,,1.0,,4.0,1.0,1.0,1.0,,,,,,4.0,1.0,,2.0,,,1.0,
14994245,away,Bayer 04 Leverkusen,Malik Tillman,malik-tillman,M. Tillman,M,10,186,5859,M,MalikTillman8,975798,EUR,1022544000,M,10,10,True,13.0,8.0,,,0.0,7.0,10.0,1.0,3.0,1.0,3.0,,,,,29.0,21.0,6.6,7.0,107.34908420736,6.0,-59.745,9.24,,0,-0.13,0.24,-0.03,,,,,,,1.0,2.0,,,,,1.0,2.0,,1.0,,,,,,,,,,1.0,,,,,,
14994245,away,Bayer 04 Leverkusen,Patrik Schick,patrik-schick,P. Schick,F,14,191,10646,M,p_shicky,280609,EUR,822441600,F,14,14,True,6.0,6.0,,,0.0,5.0,5.0,1.0,1.0,1.0,,,,,,29.0,11.0,6.5,2.0,23.437095379438,2.0,-22.47,-10.605,,1,-0.02,0.05,0.17,,,,,,1.0,3.0,2.0,,1.0,,,,,,1.0,1.0,1.0,,-0.19,1.0,1.0,,,1.0,,,,,,,
14994245,away,Bayer 04 Leverkusen,Nathan Tella,nathan-tella,N. Tella,M,23,173,3092,M,,920379,EUR,931132800,F,23,23,True,2.0,1.0,,,0.0,,,1.0,2.0,,1.0,,,,,15.0,7.0,6.4,4.0,46.459642992866,5.0,-29.505,4.725,,0,-0.08,-0.08,-0.05,,,,,,,4.0,2.0,1.0,2.0,,,,,,1.0,2.0,,,,,,,,1.0,,,,,,,
14994245,away,Bayer 04 Leverkusen,Loïc Badé,loic-bade,L. Badé,D,5,191,3186,M,,1006489,EUR,955411200,D,5,5,True,,,,,0.0,,,,,,,,,,,1.0,2.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14994245,away,Bayer 04 Leverkusen,Niklas Lomb,niklas-lomb,N. Lomb,G,36,188,360,M,,142471,EUR,743817600,G,36,36,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14994245,away,Bayer 04 Leverkusen,Jeanuël Belocian,jeanuel-belocian,J. Belocian,D,6,186,1269,M,,1173172,EUR,1108598400,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14994245,away,Bayer 04 Leverkusen,Claudio Echeverri,claudio-echeverri,C. Echeverri,M,14,171,37367,M,claudio_echeverri,1482424,EUR,1136160000,M,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14994245,away,Bayer 04 Leverkusen,Eliesse Ben Seghir,eliesse-ben-seghir,E. Ben Seghir,M,17,178,21522,M,benseghir44,1394353,EUR,1108512000,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14994245,away,Bayer 04 Leverkusen,Alejo Sarco,sarco-alejo,A. Sarco,F,8,179,3121,M,,1482433,EUR,1136505600,F,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Alejo Sarco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
