match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_fouls,stat_challengeLost,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_errorLeadToAGoal,stat_dispossessed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_goalAssist,stat_blockedScoringAttempt,stat_goals,stat_bigChanceMissed,stat_totalOffside,stat_punches
10385575,home,Tottenham Hotspur,Harry Kane,harry-kane,H. Kane,F,9,188,297679,M,HurriKane,108579,EUR,743817600,F,10,10,False,,24.0,17.0,5.0,2.0,4.0,5.0,19.0,6.0,,,90.0,38.0,6.6,11.0,0.8722,0.1413,0.0487186,6,,,,13.0,1.0,3.0,6.0,5.0,,,,,1.0,2.0,2.0,1.0,2.0,,,2.0,,,3.0,,1.0,2.0,,,1.0,,1.0,,
10385575,home,Tottenham Hotspur,Davinson Sánchez,davinson-sanchez,D. Sánchez,D,6,187,12158,M,DAVINSON,566102,EUR,834537600,D,6,6,True,,18.0,16.0,,,9.0,10.0,8.0,,,,23.0,21.0,6.2,2.0,0.0,0.0,0.00481041,0,,,,7.0,1.0,,2.0,2.0,1.0,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,
10385575,home,Tottenham Hotspur,Arnaut Danjuma,arnaut-danjuma,A. Danjuma,F,7,178,3536,M,,827064,EUR,854668800,M,16,16,True,,11.0,5.0,,,,,12.0,,,,32.0,19.0,7.3,7.0,0.2266,0.3986,0.0251605,3,,,,6.0,1.0,,2.0,2.0,,,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,2.0,,,1.0,1.0,,1.0,
10385575,home,Tottenham Hotspur,Richarlison,richarlison,Richarlison,F,9,184,44707,M,Richarlison,840217,EUR,863222400,F,9,9,True,,7.0,4.0,,,,1.0,6.0,,,,13.0,9.0,6.2,3.0,0.1202,0.0,0.00435045,1,,,,4.0,2.0,2.0,2.0,3.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,,
10385575,home,Tottenham Hotspur,Fraser Forster,fraser-forster,F. Forster,G,17,201,1229,M,,19314,EUR,574560000,G,20,20,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385575,home,Tottenham Hotspur,Brandon Austin,austin-brandon,B. Austin,G,40,188,1395,M,,859896,EUR,915753600,G,40,40,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385575,home,Tottenham Hotspur,Japhet Tanganga,japhet-tanganga,J. Tanganga,D,2,186,700,M,,836693,EUR,922838400,D,25,25,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385575,home,Tottenham Hotspur,Pape Matar Sarr,pape-matar-sarr,P. M. Sarr,M,29,185,32679,M,pape,1002711,EUR,1031961600,M,29,29,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385575,home,Tottenham Hotspur,Alfie Devine,alfie-devine,A. Devine,M,21,182,1497,M,,1049459,EUR,1091318400,M,45,45,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385575,home,Tottenham Hotspur,George Abbott,george-abbott,G. Abbott,M,40,175,544,M,,1397711,EUR,1124236800,M,77,77,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385575,away,Bournemouth,Neto,neto,Neto,G,22,190,5148,M,Neto_Murara,84844,EUR,616809600,G,13,13,False,True,34.0,12.0,28.0,7.0,8.0,11.0,23.0,12.0,4.0,6.0,90.0,48.0,7.2,22.0,0.0,0.0,0.00219474,0,-0.3476,,,4.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,1.0
10385575,away,Bournemouth,Chris Mepham,chris-mepham,C. Mepham,D,2,191,391,M,,865740,EUR,878688000,D,6,6,False,,34.0,25.0,2.0,,18.0,24.0,10.0,3.0,,,90.0,54.0,7.1,9.0,0.0,0.0,0.0037712,0,,,,7.0,3.0,3.0,4.0,4.0,9.0,5.0,1.0,1.0,,,,,1.0,,,,,,,,,,2.0,,,,,,
10385575,away,Bournemouth,Jack Stephens,jack-stephens,J. Stephens,D,5,185,213,M,,134361,EUR,759628800,D,3,3,False,,35.0,30.0,6.0,2.0,20.0,22.0,13.0,7.0,,,90.0,47.0,6.8,6.0,0.0,0.0,0.00258996,0,,Jack,Stephens,10.0,2.0,,4.0,,4.0,4.0,,,1.0,,,2.0,,,,,,,,,,,3.0,,,,,,
10385575,away,Bournemouth,Lloyd Kelly,lloyd-kelly,L. Kelly,D,6,191,3053,M,,865167,EUR,907632000,D,5,5,False,,38.0,29.0,5.0,1.0,14.0,18.0,21.0,5.0,,,90.0,56.0,6.8,13.0,0.0,0.0,0.00353933,0,,,,15.0,,2.0,1.0,4.0,7.0,,2.0,2.0,1.0,,1.0,,,1.0,,1.0,,,,,,,1.0,,,,,,
10385575,away,Bournemouth,Marcus Tavernier,marcus-tavernier,M. Tavernier,M,16,178,1762,M,,895576,EUR,922060800,M,16,16,False,,33.0,28.0,2.0,2.0,12.0,13.0,20.0,4.0,,,79.0,66.0,6.8,13.0,0.1309,0.1245,0.0353731,2,,,,16.0,2.0,,12.0,7.0,2.0,1.0,5.0,3.0,1.0,,,,4.0,,,5.0,2.0,,,,3.0,1.0,1.0,,1.0,,,,
10385575,away,Bournemouth,Joe Rothwell,joe-rothwell,J. Rothwell,M,48,185,268,M,,190853,EUR,789782400,M,14,14,False,,47.0,43.0,3.0,2.0,17.0,20.0,29.0,3.0,,,90.0,58.0,6.9,5.0,0.0,0.0,0.0204093,0,,,,27.0,,,2.0,3.0,3.0,1.0,2.0,1.0,,,,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,
10385575,away,Bournemouth,Jefferson Lerma,jefferson-lerma,J. Lerma,M,8,179,5444,M,jeffersonlerma,355796,EUR,783043200,M,8,8,False,,38.0,29.0,3.0,2.0,12.0,16.0,22.0,4.0,,,90.0,48.0,6.9,9.0,0.0579,0.0931,0.0142803,2,,,,17.0,1.0,1.0,2.0,1.0,3.0,4.0,,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,
10385575,away,Bournemouth,Matías Viña,matias-vina,M. Viña,D,18,180,7106,M,matiasv17,875295,EUR,879033600,M,18,18,False,,14.0,12.0,,,2.0,2.0,13.0,2.0,,,49.0,34.0,7.7,6.0,0.3974,0.8088,0.0235898,1,,,,10.0,,,3.0,9.0,1.0,1.0,3.0,3.0,,2.0,1.0,,1.0,1.0,,6.0,4.0,,,,,1.0,,,,1.0,,,
10385575,away,Bournemouth,Ryan Christie,ryan-christie,R. Christie,M,10,178,1213,M,,322391,EUR,793411200,F,10,10,False,,29.0,22.0,1.0,,11.0,13.0,16.0,8.0,,,66.0,45.0,6.8,12.0,0.1033,0.0,0.0243597,1,,,,11.0,1.0,,7.0,4.0,1.0,1.0,1.0,,4.0,2.0,2.0,4.0,2.0,,,1.0,1.0,,1.0,,1.0,,,,,,,,
10385575,away,Bournemouth,Philip Billing,philip-billing,P. Billing,M,8,193,1790,M,,548660,EUR,834451200,F,29,29,False,,35.0,28.0,,,8.0,10.0,25.0,6.0,,,79.0,46.0,6.7,9.0,0.0,0.0,0.0187565,0,,,,20.0,3.0,1.0,6.0,4.0,,,1.0,1.0,,,,1.0,1.0,,,2.0,2.0,,,,1.0,,,,,,,,
10385575,away,Bournemouth,Dominic Solanke,dominic-solanke,D. Solanke,F,19,186,11267,M,Dom_Solanke,361420,EUR,874195200,F,9,9,False,,24.0,17.0,2.0,2.0,3.0,3.0,21.0,2.0,,,90.0,39.0,8.6,15.0,0.1519,0.788,0.263448,1,,,,14.0,7.0,2.0,11.0,5.0,,,1.0,,4.0,2.0,2.0,,,,,1.0,,2.0,,,3.0,1.0,,2.0,,1.0,,1.0,
10385575,away,Bournemouth,Adam Smith,adam-smith,A. Smith,D,15,180,494,M,,44566,EUR,672883200,D,15,15,True,,9.0,7.0,2.0,1.0,3.0,3.0,7.0,1.0,,,41.0,17.0,6.6,3.0,0.0,0.0,0.00425708,0,,,,4.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,
10385575,away,Bournemouth,Jaidon Anthony,jaidon-anthony,J. Anthony,M,11,177,1095,M,,1020680,EUR,944006400,F,32,32,True,,6.0,4.0,,,4.0,4.0,2.0,3.0,,,24.0,15.0,6.7,5.0,0.1148,0.0292,0.00015471,1,,,,,,,2.0,2.0,,,1.0,1.0,,,,,,,,2.0,1.0,,,,1.0,1.0,,,,,,,
10385575,away,Bournemouth,Marcos Senesi,marcos-senesi,M. Senesi,D,5,184,5596,M,,830659,EUR,863222400,D,25,25,True,,1.0,1.0,,,,,1.0,1.0,,,11.0,4.0,6.4,,0.0,0.0,0.0001234,0,,,,1.0,,1.0,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
10385575,away,Bournemouth,Dango Ouattara,dango-ouattara,D. Ouattara,F,19,177,33926,M,d.ouattara15,1106451,EUR,1013385600,F,11,11,True,,2.0,2.0,,,1.0,1.0,1.0,1.0,,,11.0,7.0,7.7,1.0,0.3523,0.9156,0.00808624,1,,Dango Ouattara,,1.0,1.0,,1.0,2.0,,,,,1.0,,1.0,,,,,2.0,2.0,,,,,1.0,,,,1.0,,,
10385575,away,Bournemouth,Mark Travers,mark-travers,M. Travers,G,12,191,619,M,,856720,EUR,926985600,G,1,1,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385575,away,Bournemouth,Ilya Zabarnyi,illia-zabarnyi,I. Zabarnyi,D,6,189,17027,M,IlliaZabarnyi,1023567,EUR,1030838400,D,27,27,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385575,away,Bournemouth,Antoine Semenyo,antoine-semenyo,A. Semenyo,M,42,185,84914,M,antoinesemenyo42,934354,EUR,947203200,F,24,24,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385575,away,Bournemouth,Lewis Cook,lewis-cook,L. Cook,M,4,175,895,M,,548188,EUR,854928000,M,4,4,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385575,away,Bournemouth,Kieffer Moore,kieffer-moore,K. Moore,F,19,195,1373,M,,298366,EUR,713232000,F,21,21,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
