match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_keyPass,stat_totalTackle,stat_wonTackle,stat_fouls,stat_clearanceOffLine,stat_outfielderBlock,stat_errorLeadToAShot,stat_wasFouled,stat_onTargetScoringAttempt,stat_totalOffside,captain,stat_goalAssist,stat_shotOffTarget,stat_goals,stat_bigChanceCreated,stat_hitWoodwork
10434019,home,İstanbulspor,David Jensen,david-jensen,D. Jensen,G,195,47,M,47860,EUR,701481600,G,1,1,False,26.0,21.0,12.0,7.0,17.0,19.0,4.0,7.0,3.0,7.0,1.0,2.0,3.0,1.0,90.0,39.0,7.0,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434019,home,İstanbulspor,Demeaco Duhaney,duhaney-demeaco,D. Duhaney,D,180,24,M,851095,EUR,908236800,D,21,21,False,36.0,31.0,5.0,2.0,22.0,24.0,10.0,14.0,,5.0,,,,,90.0,55.0,6.5,11.0,0,,,21,2.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
10434019,home,İstanbulspor,Okan Erdoğan,okan-erdogan,O. Erdoğan,D,185,54,M,881213,EUR,907027200,D,23,23,False,40.0,33.0,6.0,1.0,29.0,32.0,4.0,8.0,6.0,4.0,,,,,90.0,50.0,6.5,8.0,0,,,3,,,1.0,1.0,2.0,2.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,
10434019,home,İstanbulspor,Mehmet Yeşil,mehmet-yesil,M. Yeşil,D,188,48,M,840639,EUR,896572800,D,4,4,False,31.0,21.0,4.0,,20.0,28.0,1.0,3.0,10.0,4.0,,,,,90.0,44.0,6.7,11.0,0,,,21,,,3.0,1.0,3.0,2.0,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,
10434019,home,İstanbulspor,Tuncer Duhan Aksu,tuncer-duhan-aksu,T. D. Aksu,D,183,18,M,893007,EUR,873936000,D,3,3,False,37.0,25.0,6.0,2.0,23.0,31.0,2.0,6.0,,4.0,,,,,83.0,59.0,6.6,17.0,0,,,3,,,,,2.0,1.0,1.0,,,,5.0,1.0,,1.0,,1.0,,,,,,,,,,,,
10434019,home,İstanbulspor,Mahamadou Ba,ba-mahamadou,M. Ba,M,175,115,M,994029,EUR,937872000,M,12,12,False,11.0,6.0,2.0,,5.0,8.0,1.0,3.0,1.0,2.0,,,,,43.0,21.0,7.0,7.0,0,,,12,,,,,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,
10434019,home,İstanbulspor,Jason Lokilo,jason-lokilo,J. Lokilo,M,175,218,M,818036,EUR,905990400,M,70,70,False,25.0,17.0,3.0,,9.0,12.0,8.0,15.0,,6.0,,,,,78.0,38.0,6.6,13.0,1,,,98,2.0,,,,3.0,1.0,,,3.0,1.0,2.0,,1.0,,,1.0,,,,,1.0,1.0,,,,,,
10434019,home,İstanbulspor,Muammer Sarıkaya,muammer-sarikaya,M. Sarıkaya,M,179,36,M,816571,EUR,886982400,M,24,24,False,41.0,33.0,8.0,5.0,23.0,27.0,10.0,14.0,1.0,12.0,,,,,84.0,51.0,7.1,8.0,0,,,24,,,,,1.0,3.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,
10434019,home,İstanbulspor,Eduart Rroca,eduart-rroca,E. Rroca,M,182,79,M,938181,EUR,743817600,M,10,10,False,43.0,33.0,7.0,6.0,20.0,24.0,13.0,20.0,1.0,8.0,,,,,90.0,63.0,7.6,16.0,2,,,8,1.0,,,1.0,4.0,9.0,,,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,,,,5.0,1.0,,True,1.0,1.0,,,
10434019,home,İstanbulspor,Valon Ethemi,valon-ethemi,V. Ethemi,M,179,121,M,904945,EUR,875836800,M,27,27,False,25.0,18.0,2.0,,8.0,11.0,10.0,15.0,,5.0,,,,,90.0,47.0,7.0,15.0,3,,,27,1.0,,1.0,,7.0,5.0,1.0,3.0,4.0,2.0,1.0,2.0,,1.0,1.0,,,,,2.0,1.0,1.0,,,2.0,1.0,,
10434019,home,İstanbulspor,Emir Kaan Gültekin,emir-kaan-gultekin,E. K. Gültekin,F,180,80,M,903714,EUR,970444800,F,19,19,False,20.0,9.0,3.0,2.0,7.0,13.0,2.0,7.0,3.0,2.0,,,,,78.0,34.0,7.0,15.0,1,,,9,,,7.0,,10.0,,2.0,,,,1.0,3.0,,,,1.0,,,,,1.0,2.0,,,,1.0,,
10434019,home,İstanbulspor,Florian Loshaj,florian-loshaj,F. Loshaj,M,174,152,M,831407,EUR,839894400,M,34,34,True,14.0,10.0,2.0,1.0,8.0,11.0,2.0,3.0,1.0,8.0,,,,,47.0,23.0,7.3,5.0,0,,,10,,,1.0,,4.0,4.0,1.0,1.0,3.0,3.0,1.0,,1.0,1.0,,1.0,,,,,,,,1.0,,,1.0,
10434019,home,İstanbulspor,Jetmir Topalli,jetmir-topalli,J. Topalli,M,180,102,M,987126,EUR,886809600,F,98,98,True,6.0,4.0,1.0,1.0,,1.0,4.0,5.0,1.0,1.0,,,,,12.0,12.0,6.7,3.0,0,,,98,,,1.0,1.0,2.0,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
10434019,home,İstanbulspor,Sindrit Guri,sindrit-guri,S. Guri,F,190,23,M,184389,EUR,751334400,F,61,61,True,7.0,6.0,1.0,1.0,1.0,2.0,5.0,5.0,,1.0,,,,,12.0,16.0,6.8,4.0,0,,,10,,,1.0,,3.0,4.0,,1.0,3.0,2.0,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,
10434019,home,İstanbulspor,Ali Yaşar,ali-yasar,A. Yaşar,D,180,31,M,190815,EUR,794620800,D,66,66,True,5.0,3.0,1.0,,,1.0,3.0,4.0,,1.0,,,,,14.0,9.0,6.5,2.0,0,,,66,,,1.0,,2.0,1.0,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,
10434019,home,İstanbulspor,Adi Mehremić,adi-mehremic,A. Mehremić,D,188,26,M,152110,EUR,704246400,D,88,88,True,3.0,1.0,2.0,,1.0,2.0,,1.0,4.0,,,,,,13.0,7.0,6.6,2.0,0,,,4,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
10434019,home,İstanbulspor,Alp Arda,alp-arda,A. Arda,G,192,35,M,999485,EUR,802483200,G,59,59,True,,,,,,,,,,,,,,,,,,,0,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434019,home,İstanbulspor,Oğuzhan Berber,oguzhan-berber,O. Berber,D,176,11,M,148926,EUR,702864000,D,13,13,True,,,,,,,,,,,,,,,,,,,0,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434019,home,İstanbulspor,Eslem Öztürk,eslem-ozturk,E. Öztürk,M,177,8,M,788975,EUR,880934400,M,5,5,True,,,,,,,,,,,,,,,,,,,0,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434019,home,İstanbulspor,Vefa Temel,temel-vefa,V. Temel,M,176,41,M,1067329,EUR,1036281600,M,18,18,True,,,,,,,,,,,,,,,,,,,0,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434019,home,İstanbulspor,Yusuf Ali Özer,yusuf-ali-ozer,Y. A. Özer,M,178,19,M,1035355,EUR,1024444800,M,44,44,True,,,,,,,,,,,,,,,,,,,0,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434019,away,Alanyaspor,Rúnar Alex Rúnarsson,runar-alex-runarsson,R. Rúnarsson,G,185,415,M,187023,EUR,793065600,G,13,13,False,36.0,35.0,7.0,6.0,31.0,31.0,4.0,5.0,,10.0,,1.0,2.0,,90.0,47.0,6.5,1.0,0,,,31,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,
10434019,away,Alanyaspor,Furkan Bayır,furkan-bayir,F. Bayır,D,188,77,M,1003161,EUR,950054400,D,4,4,False,97.0,86.0,11.0,7.0,39.0,42.0,47.0,56.0,3.0,8.0,,,,,90.0,113.0,7.0,12.0,1,,,23,1.0,,1.0,5.0,7.0,8.0,4.0,,,,6.0,,,3.0,2.0,2.0,,,,,,,,,1.0,,,
10434019,away,Alanyaspor,Leroy Fer,leroy-fer,L. Fer,M,188,136,M,31821,EUR,631497600,D,8,8,False,100.0,93.0,5.0,3.0,50.0,50.0,43.0,50.0,2.0,8.0,,,,,90.0,114.0,7.3,8.0,2,,,8,,,,2.0,2.0,6.0,,1.0,,,1.0,,,3.0,1.0,1.0,,,,1.0,1.0,,,,1.0,,,1.0
10434019,away,Alanyaspor,Jure Balkovec,jure-balkovec,J. Balkovec,D,185,292,M,171625,EUR,779068800,D,29,29,False,87.0,70.0,17.0,7.0,25.0,25.0,49.0,72.0,,5.0,,,,,90.0,105.0,7.2,24.0,0,,,29,10.0,4.0,,2.0,1.0,5.0,1.0,,,,,,3.0,2.0,2.0,,,,,1.0,,,,,,,,
10434019,away,Alanyaspor,Zinedine Ferhat,zinedine-ferhat,Z. Ferhat,M,183,1371,M,842400,EUR,730944000,M,10,10,False,49.0,41.0,1.0,1.0,17.0,18.0,25.0,35.0,1.0,6.0,,,,,68.0,71.0,7.1,12.0,1,,,8,4.0,1.0,,,1.0,4.0,,,3.0,2.0,3.0,,,,,,,,,2.0,,,,,1.0,,,
10434019,away,Alanyaspor,Arnaud Lusamba,arnaud-lusamba,A. Lusamba,M,180,284,M,361342,EUR,852336000,M,97,97,False,54.0,47.0,2.0,2.0,24.0,25.0,23.0,29.0,,10.0,,,,,90.0,66.0,6.6,11.0,0,,,11,,,,1.0,6.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,,2.0,,,,,,,,,,,,
10434019,away,Alanyaspor,Idrissa Doumbia,idrissa-doumbia,I. Doumbia,M,187,465,M,842255,EUR,892512000,M,98,98,False,44.0,38.0,2.0,2.0,13.0,13.0,25.0,31.0,,5.0,,,,,68.0,55.0,6.8,9.0,1,,,,,,,,4.0,2.0,2.0,,,,,3.0,,2.0,,2.0,,,,,1.0,,,,,,,
10434019,away,Alanyaspor,Yusuf Özdemir,yusuf-ozdemir,Y. Özdemir,M,181,157,M,1084884,EUR,979084800,M,88,88,False,25.0,22.0,,,9.0,10.0,13.0,18.0,,2.0,,,,,67.0,39.0,6.7,10.0,1,Yusuf Ozdemir,,88,3.0,,,1.0,2.0,3.0,,,2.0,,1.0,2.0,,1.0,,,,,,1.0,1.0,,,,,,,
10434019,away,Alanyaspor,Efecan Karaca,efecan-karaca,E. Karaca,M,166,109,M,60510,EUR,627177600,F,7,7,False,42.0,39.0,,,10.0,10.0,30.0,34.0,,1.0,,,,,82.0,50.0,7.5,6.0,0,,,7,2.0,1.0,,1.0,,4.0,,,1.0,1.0,,2.0,4.0,1.0,1.0,,,,,1.0,,,True,1.0,,,,
10434019,away,Alanyaspor,Ivan Cavaleiro,ivan-cavaleiro,I. Cavaleiro,F,175,373,M,110950,EUR,750902400,F,19,19,False,28.0,24.0,,,1.0,1.0,25.0,35.0,,3.0,,,,,82.0,49.0,7.7,15.0,2,,,,8.0,2.0,,1.0,5.0,4.0,3.0,,3.0,3.0,,5.0,2.0,,,2.0,,,,,1.0,,,,1.0,1.0,,
10434019,away,Alanyaspor,Ahmed Hassan,ahmed-hassan,A. Hassan,F,191,1938,M,1143587,EUR,731289600,F,93,93,False,15.0,11.0,1.0,1.0,4.0,4.0,7.0,11.0,,3.0,,,,,90.0,27.0,7.1,7.0,5,,,19,,,4.0,2.0,6.0,4.0,,1.0,3.0,2.0,,1.0,1.0,,,,,,,,1.0,,,,4.0,,,
10434019,away,Alanyaspor,Daniel Candeias,daniel-candeias,D. Candeias,M,177,77,M,41835,EUR,572745600,M,21,21,True,23.0,13.0,4.0,1.0,6.0,8.0,7.0,17.0,,3.0,,,,,23.0,30.0,6.8,12.0,0,Daniel,Candeias,21,2.0,,1.0,1.0,1.0,3.0,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,
10434019,away,Alanyaspor,Umut Güneş,umut-gunes,U. Güneş,M,177,131,M,876782,EUR,953164800,M,6,6,True,13.0,8.0,1.0,,3.0,4.0,5.0,9.0,,,,,,,22.0,14.0,6.1,6.0,0,,,20,,,,,2.0,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,
10434019,away,Alanyaspor,Oğuz Aydın,oguz-aydin,O. Aydın,M,183,3374,M,999396,EUR,972604800,F,70,70,True,14.0,11.0,,,,,11.0,18.0,,2.0,,,,,22.0,23.0,6.6,9.0,0,,,70,4.0,,,,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,
10434019,away,Alanyaspor,Erencan Yardımcı,erencan-yardimci,E. Yardımcı,F,186,691,M,989168,EUR,1012780800,F,9,9,True,7.0,2.0,1.0,,,1.0,2.0,6.0,,3.0,,,,,8.0,14.0,6.5,8.0,0,,,9,,,,,2.0,1.0,,2.0,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,
10434019,away,Alanyaspor,Wilson Eduardo,wilson-eduardo,W. Eduardo,F,179,140,M,105404,EUR,647395200,F,17,17,True,5.0,5.0,1.0,1.0,2.0,2.0,3.0,4.0,,,,,,,8.0,8.0,6.6,1.0,1,,,7,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,
10434019,away,Alanyaspor,Yusuf Karagöz,yusuf-karagoz,Y. Karagöz,G,195,33,M,1133582,EUR,939081600,G,99,99,True,,,,,,,,,,,,,,,,,,,0,Yusuf Karagoz,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434019,away,Alanyaspor,Fatih Aksoy,fatih-aksoy,F. Aksoy,D,189,69,M,827922,EUR,878774400,D,20,20,True,,,,,,,,,,,,,,,,,,,0,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434019,away,Alanyaspor,Joher Khadim Rassoul,joher-khadim-rassoul,J. K. Rassoul,D,187,111,M,800344,EUR,820368000,D,23,23,True,,,,,,,,,,,,,,,,,,,0,Joher,Khadim Rassoul,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434019,away,Alanyaspor,Efkan Bekiroğlu,efkan-bekiroglu,E. Bekiroğlu,M,185,168,M,800458,EUR,811036800,M,11,11,True,,,,,,,,,,,,,,,,,,,0,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
