match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_outfielderBlock,stat_wasFouled,stat_fouls,stat_interceptionWon,stat_totalCross,stat_accurateCross,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotOffTarget,stat_dispossessed,stat_goals,captain,stat_bigChanceCreated,stat_goodHighClaim,stat_bigChanceMissed,stat_totalOffside
12420989,home,KAA Gent,Andri Guðjohnsen,,,andri-gudjohnsen,A. Guðjohnsen,F,11,188.0,952,M,982523,EUR,1012262400,F,9,9,False,20.0,17.0,,,0.0,8.0,9.0,9.0,11.0,3.0,6.0,,2.0,,,,,,90.0,30.0,6.7,8.0,0.0171887,1,,5.0,8.0,,3.0,1.0,,,,0.0777,,2.0,,,,,1.0,1.0,0.1349,,,1.0,,,,,,
12420989,home,KAA Gent,Matisse Samoise,,,matisse-samoise,M. Samoise,M,18,180.0,256,M,1046245,EUR,1006300800,M,18,18,True,21.0,16.0,1.0,,0.0,3.0,4.0,13.0,18.0,,3.0,1.0,1.0,,,,,,26.0,29.0,6.8,6.0,0.020625,0,,,2.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
12420989,home,KAA Gent,Omri Gandelman,Omri Gandelman,,omri-gandelman,O. Gandelman,M,16,188.0,1075,M,1019125,EUR,958435200,M,6,6,True,15.0,8.0,1.0,,0.0,1.0,2.0,7.0,13.0,3.0,4.0,,2.0,,,,,,26.0,23.0,6.8,10.0,0.0064558,2,,,,,,,1.0,,,0.1261,,1.0,,,,,,3.0,,,1.0,,,,,,,
12420989,home,KAA Gent,Pieter Gerkens,,,pieter-gerkens,P. Gerkens,M,18,180.0,179,M,190401,EUR,808272000,M,8,8,True,3.0,3.0,,,0.0,1.0,1.0,2.0,3.0,1.0,2.0,,,,,,,,1.0,9.0,,2.0,0.00071314,2,,,,,,,,1.0,1.0,0.148,,,,,1.0,,,1.0,,,2.0,,,,,,,
12420989,home,KAA Gent,Ahmed Abdullahi,,,abdullahi-ahmed,A. Abdullahi,F,9,,662,M,1442017,EUR,1087603200,F,32,32,True,2.0,2.0,,,0.0,,,2.0,2.0,1.0,3.0,,1.0,,,,,,1.0,5.0,,1.0,0.0005273,0,,,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,
12420989,home,KAA Gent,Daniel Schmidt,,,daniel-schmidt,D. Schmidt,G,1,196.0,258,M,997499,EUR,697075200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12420989,home,KAA Gent,Hugo Gambor,,,gambor-hugo,H. Gambor,D,23,186.0,141,M,1082541,EUR,1041206400,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12420989,home,KAA Gent,Núrio Fortuna,Núrio,Fortuna,nurio-fortuna,N. Fortuna,D,25,177.0,290,M,385388,EUR,796003200,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12420989,home,KAA Gent,Momodou Sonko,Momodou Sonko,,momodou-sonko,M. Sonko,M,11,176.0,575,M,1135616,EUR,1107129600,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12420989,home,KAA Gent,Matías Fernández,Matias Fernandez,,fernandez-matias,M. Fernandez,F,7,183.0,1683,M,1149144,EUR,1107388800,F,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12420989,away,FCV Dender,Michael Verrips,,,michael-verrips,M. Verrips,G,34,195.0,102,M,583506,EUR,849571200,G,34,34,False,26.0,12.0,17.0,3.0,0.0,10.0,11.0,2.0,15.0,,,,7.0,1.0,2.0,,,,90.0,34.0,6.7,15.0,0.00041005,0,0.0958,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
12420989,away,FCV Dender,David Hrnčár,,,david-hrncar,D. Hrnčár,M,20,186.0,104,M,924664,EUR,881712000,D,20,20,False,32.0,21.0,4.0,1.0,0.0,11.0,15.0,10.0,18.0,3.0,7.0,2.0,5.0,,,,,,90.0,55.0,6.9,15.0,0.0158127,2,,2.0,6.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0441,,1.0,1.0,3.0,1.0,,1.0,2.0,0.1076,,,1.0,,,,,,
12420989,away,FCV Dender,Gilles Ruyssen,,,gilles-ruyssen,G. Ruyssen,D,22,186.0,38,M,329415,EUR,771897600,D,22,22,False,29.0,24.0,4.0,2.0,0.0,19.0,21.0,5.0,8.0,2.0,4.0,3.0,5.0,,,,,,90.0,40.0,6.7,6.0,0.00233612,0,,,4.0,1.0,1.0,1.0,,1.0,,,1.0,,2.0,1.0,,,,,,,,1.0,,,,,,
12420989,away,FCV Dender,Kobe Cools,,,kobe-cools,K. Cools,D,21,192.0,41,M,793987,EUR,869788800,D,21,21,False,26.0,17.0,7.0,3.0,0.0,12.0,15.0,5.0,11.0,2.0,3.0,10.0,1.0,,,,,,90.0,47.0,7.4,9.0,0.00436788,0,,5.0,6.0,,,,,1.0,,,4.0,,1.0,4.0,,,,,,1.0,,,,,,,,
12420989,away,FCV Dender,Joedrick Pupe,,,pupe-joedrick,J. Pupe,D,23,189.0,67,M,891609,EUR,865382400,D,3,3,False,63.0,46.0,16.0,5.0,1.0,33.0,40.0,14.0,24.0,,,5.0,6.0,,,,,,90.0,80.0,6.9,19.0,0.0531297,0,,,3.0,1.0,1.0,,,,,,,,1.0,5.0,1.0,1.0,,1.0,,1.0,,,,,,,,
12420989,away,FCV Dender,Fabio Ferraro,Fabio Ferraro,,fabio-ferraro,F. Ferraro,M,88,180.0,86,M,1145225,EUR,1031011200,D,88,88,False,25.0,22.0,4.0,2.0,0.0,11.0,12.0,12.0,14.0,,1.0,2.0,3.0,,,,,,62.0,36.0,6.7,7.0,0.204871,1,,,5.0,2.0,1.0,,,1.0,1.0,0.0488,,,,,1.0,1.0,,1.0,,2.0,1.0,2.0,,,1.0,,,
12420989,away,FCV Dender,Lennard Hens,Lennard Hens,,lennard-hens,L. Hens,M,10,183.0,58,M,1502941,EUR,823737600,M,10,10,False,36.0,33.0,2.0,2.0,0.0,19.0,20.0,15.0,19.0,,2.0,,4.0,,,,,,81.0,61.0,6.9,10.0,0.0112116,2,,,8.0,1.0,,,,1.0,1.0,0.0516,,1.0,2.0,3.0,3.0,1.0,,,,2.0,2.0,5.0,,True,,,,
12420989,away,FCV Dender,Nathan Rodes,,,rodes-nathan,N. Rodes,M,18,191.0,34,M,882003,EUR,881798400,M,18,18,False,25.0,21.0,,,0.0,14.0,16.0,7.0,10.0,1.0,5.0,2.0,6.0,,,,,,90.0,47.0,6.8,11.0,0.00864561,0,,4.0,7.0,,3.0,2.0,,2.0,1.0,,,,,1.0,1.0,,,3.0,,,,2.0,,,,,,
12420989,away,FCV Dender,Malcolm Viltard,,,viltard-malcolm,M. Viltard,M,24,176.0,69,M,1092285,EUR,1035417600,M,24,24,False,25.0,17.0,1.0,,0.0,10.0,15.0,7.0,11.0,,6.0,2.0,8.0,,,,,,62.0,42.0,6.7,11.0,0.0174512,1,,1.0,5.0,3.0,3.0,3.0,1.0,2.0,,0.0302,,1.0,,,1.0,,,,,1.0,,1.0,,,,,,
12420989,away,FCV Dender,Bruny Nsimba,,,nsimba-bruny,B. Nsimba,F,77,181.0,280,M,1047536,EUR,954892800,F,77,77,False,21.0,20.0,,,1.0,5.0,5.0,16.0,19.0,4.0,8.0,1.0,6.0,,,,,,90.0,46.0,7.2,13.0,0.364009,5,,5.0,12.0,,7.0,3.0,2.0,,,0.3645,,1.0,2.0,,3.0,1.0,2.0,4.0,0.24,5.0,1.0,1.0,,,,,1.0,
12420989,away,FCV Dender,Jordy Soladio,,,jordy-soladio,J. Soladio,F,98,185.0,40,M,1384571,EUR,887241600,F,98,98,False,19.0,17.0,1.0,1.0,0.0,5.0,5.0,12.0,14.0,2.0,4.0,,3.0,,,,,,68.0,31.0,7.7,5.0,0.173452,4,,3.0,6.0,,3.0,1.0,,,,0.4638,1.0,1.0,,,,,1.0,,0.8811,1.0,3.0,1.0,1.0,,,,,3.0
12420989,away,FCV Dender,Ridwane M'Barki,,,ridwane-mbarki,R. M'Barki,D,10,173.0,39,M,842287,EUR,773107200,F,7,7,True,12.0,7.0,1.0,,0.0,7.0,11.0,,2.0,,2.0,1.0,8.0,,,,,,28.0,23.0,6.4,9.0,0.00023945,0,,,4.0,2.0,1.0,,,1.0,1.0,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,
12420989,away,FCV Dender,Roman Kvet,,,roman-kvet,R. Kvet,M,16,187.0,92,M,858926,EUR,882316800,M,16,16,True,12.0,11.0,,,0.0,7.0,7.0,4.0,5.0,,1.0,,2.0,,,,,,28.0,17.0,6.5,2.0,0.00114687,1,,,2.0,,1.0,1.0,,,,0.0549,,,2.0,,,,,1.0,,,1.0,,,,,,,
12420989,away,FCV Dender,Mohamed Berte,Mohamed Berte,,mohamed-berte,M. Berte,F,90,175.0,98,M,1122525,EUR,1017014400,F,90,90,True,5.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,4.0,,1.0,,2.0,,,,,,22.0,8.0,7.2,1.0,0.00403275,1,,2.0,3.0,,1.0,,,,,0.087,,1.0,,,,,1.0,,0.5599,,,,1.0,,,,,
12420989,away,FCV Dender,Desmond Acquah,Desmond Acquah,,desmond-acquah,D. Acquah,M,23,173.0,47,M,1388443,EUR,1027382400,M,23,23,True,,,,,0.0,,,,,,1.0,,1.0,,,,,,9.0,9.0,6.2,5.0,,0,,,4.0,,2.0,1.0,,,,,,,1.0,,,,,2.0,,,,2.0,,,,,,
12420989,away,FCV Dender,Julien Devriendt,,,julien-devriendt,J. Devriendt,G,16,189.0,17,M,857141,EUR,911952000,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12420989,away,FCV Dender,Bryan Goncalves,,,bryan-goncalves,B. Goncalves,D,7,190.0,42,M,775019,EUR,837734400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12420989,away,FCV Dender,Antoine De Bodt,,,antoine-de-bodt,A. Bodt,M,12,182.0,19,M,1137083,EUR,940118400,M,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12420989,away,FCV Dender,Kéres Masangu,,,keres-masangu,K. Masangu,M,6,185.0,37,M,867253,EUR,952387200,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12420989,away,FCV Dender,Ali Akman,Ali,Akman,akman-ali,A. Akman,F,9,174.0,408,M,958227,EUR,1019088000,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
