match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_penaltyConceded,stat_totalCross,stat_dispossessed,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_accurateCross,stat_challengeLost,stat_onTargetScoringAttempt,stat_keyPass,stat_goalAssist,stat_goals,stat_clearanceOffLine,player_sofascoreId,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_penaltyWon,stat_goodHighClaim
11067435,home,Bahia,Biel,biel,Biel,F,20,169,2141,M,1106140,EUR,986083200,F,11,11,False,24.0,16.0,3.0,2.0,3.0,4.0,14.0,22.0,5.0,,,,,,90.0,42.0,7.7,16.0,0.5453,0.37,0.302456,4,,,3.0,2.0,1.0,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,2.0,1.0,5.0,Gabriel,Teixeira Aragão,1.0,,2.0,2.0,,1.0,,,,,,,
11067435,home,Bahia,Ryan,ryan,Ryan,D,,177,222,M,1086990,EUR,1021334400,D,66,66,True,38.0,32.0,5.0,2.0,20.0,21.0,13.0,23.0,4.0,,,,,,79.0,63.0,7.1,14.0,0.0423,0.022,0.107145,1,,,4.0,2.0,3.0,1.0,1.0,,1.0,,,,1.0,,,,3.0,,6.0,1.0,,Ryan,,1.0,,1.0,2.0,,,1.0,,,,,,
11067435,home,Bahia,Ademir,ademir,Ademir,F,7,172,1700,M,922546,EUR,792892800,F,7,7,True,15.0,12.0,,,1.0,1.0,12.0,17.0,2.0,,,,,,45.0,25.0,7.5,5.0,0.0868,0.1293,0.146371,1,,,2.0,3.0,1.0,1.0,,,,,2.0,1.0,1.0,,,,,,3.0,,,,,1.0,,1.0,1.0,,1.0,,,,,,,
11067435,home,Bahia,Nicolás Acevedo,nicolas-acevedo,N. Acevedo,M,26,173,1112,M,959620,EUR,924048000,M,26,26,True,16.0,14.0,,,7.0,7.0,7.0,9.0,3.0,,,,,,30.0,17.0,6.5,2.0,0.2259,0.0,0.00771694,1,,,2.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,
11067435,home,Bahia,Kayky,kayky,Kayky,M,37,175,2624,M,1106151,EUR,1055203200,F,37,37,True,8.0,8.0,,,3.0,3.0,5.0,5.0,,,,,,,18.0,9.0,6.7,1.0,0.0,0.0,0.0772394,0,,,2.0,,,,,,,,,1.0,1.0,,,,,,,,1.0,Kayky,,,,,1.0,,,,,,,,,
11067435,home,Bahia,Mateus Claus,mateus-claus,M. Claus,G,12,194,90,M,974334,EUR,775872000,G,77,77,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067435,home,Bahia,David Duarte,david-duarte,D. Duarte,D,33,192,765,M,810715,EUR,790905600,D,33,33,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067435,home,Bahia,Cicinho,cicinho,Cicinho,D,2,168,196,M,243271,EUR,599097600,D,40,40,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067435,home,Bahia,Gabriel Xavier,gabriel-xavier,G. Xavier,D,3,190,1259,M,1117710,EUR,989107200,D,3,3,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,Gabriel Xavier,,,,,,,,,,,,,,
11067435,home,Bahia,Diego Rosa,diego-rosa,D. Rosa,M,33,180,532,M,1002415,EUR,1034380800,M,17,17,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067435,home,Bahia,Lucas Mugni,lucas-mugni,L. Mugni,M,10,184,605,M,249881,EUR,695174400,M,19,19,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067435,home,Bahia,Patrick Verhon,patrick-verhon,Patrick Verhon,M,28,174,73,M,1392679,EUR,1094601600,M,23,23,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,Patrick Verhon,,,,,,,,,,,,,,
11067435,home,Bahia,Danielzinho,danielzinho,Danielzinho,M,10,173,249,M,840218,EUR,821318400,M,10,10,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067435,away,Flamengo,Matheus Cunha,matheus-cunha,M. Cunha,G,25,193,4946,M,1105835,EUR,990662400,G,25,25,False,19.0,14.0,8.0,4.0,13.0,14.0,1.0,5.0,3.0,1.0,,1.0,1.0,1.0,45.0,23.0,6.4,5.0,0.0,0.0,0.00115814,0,-0.6356,,,,,,,,,,,,,,,,1.0,,,,,Matheus Cunha,,,,,,,,,,,,,,
11067435,away,Flamengo,Fabrício Bruno,fabricio-bruno,F. Bruno,D,15,192,6526,M,840220,EUR,824083200,D,15,15,False,39.0,32.0,5.0,1.0,22.0,27.0,10.0,14.0,7.0,,,,,,90.0,65.0,6.6,13.0,0.0,0.0,0.00689639,0,,,3.0,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,6.0,,2.0,1.0,,,,,1.0,,,,,,fabriciobruno96,,,,,
11067435,away,Flamengo,David Luiz,david-luiz,D. Luiz,D,4,189,22748,M,21300,EUR,546048000,D,23,23,False,10.0,10.0,2.0,2.0,6.0,6.0,4.0,4.0,2.0,,,,,,45.0,21.0,8.3,1.0,0.0954,0.2811,0.363872,1,,,2.0,4.0,,,1.0,,1.0,1.0,,3.0,,3.0,,,6.0,,,,1.0,,,,,1.0,1.0,1.0,1.0,,davidluiz23,1.0,,,,
11067435,away,Flamengo,Léo Pereira,leo-pereira,L. Pereira,D,4,189,8450,M,358548,EUR,823046400,D,4,4,False,54.0,50.0,5.0,3.0,38.0,39.0,12.0,16.0,5.0,,,,,,90.0,67.0,6.7,7.0,0.0274,0.0,0.00699467,0,,,1.0,3.0,,,,3.0,,,,,,3.0,,,4.0,,1.0,,1.0,,,,1.0,,,,,,leopereira4,,1.0,,,
11067435,away,Flamengo,Ayrton Lucas,ayrton-lucas,A. Lucas,D,6,180,7146,M,818473,EUR,866678400,D,6,6,False,35.0,28.0,7.0,3.0,15.0,19.0,13.0,16.0,3.0,,,,,,90.0,52.0,5.7,11.0,0.6154,0.0,0.039131,2,,,10.0,4.0,2.0,,,1.0,2.0,,1.0,4.0,2.0,1.0,1.0,,3.0,,,2.0,,,,,1.0,1.0,2.0,,,,AyrtonLucas,,,2.0,,
11067435,away,Flamengo,Thiago Maia,thiago-maia,T. Maia,M,29,179,1392,M,358550,EUR,859075200,M,8,8,False,16.0,14.0,1.0,1.0,11.0,12.0,3.0,4.0,4.0,,,,,,45.0,20.0,6.6,3.0,0.0,0.0,0.00120648,0,,,2.0,2.0,,,,,1.0,,,,,1.0,,,1.0,,,,1.0,,,,2.0,,,,,,,,,,,
11067435,away,Flamengo,Matheus França,matheus-franca,Matheus França,F,9,184,3705,M,1116593,EUR,1080777600,M,42,42,False,7.0,3.0,,,1.0,1.0,2.0,6.0,1.0,,,,,,45.0,20.0,7.0,6.0,0.483,0.8776,0.00497869,4,,,5.0,5.0,1.0,,,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,,,1.0,,Matheus França,,,,1.0,,,1.0,,,,,,,
11067435,away,Flamengo,Victor Hugo,victor-hugo,V. Hugo,M,30,184,3548,M,1170954,EUR,1084233600,M,29,29,False,33.0,29.0,2.0,1.0,11.0,12.0,18.0,22.0,6.0,,,,,,90.0,45.0,7.2,9.0,0.0,0.0,0.033402,0,,,5.0,8.0,2.0,1.0,1.0,,2.0,2.0,2.0,1.0,2.0,3.0,,,,,1.0,,3.0,,,,1.0,,2.0,,,,,1.0,,,,
11067435,away,Flamengo,Giorgian De Arrascaeta,giorgian-de-arrascaeta,Arrascaeta,M,10,173,86686,M,333587,EUR,770428800,M,14,14,False,29.0,24.0,4.0,4.0,9.0,9.0,16.0,25.0,3.0,,,,,,90.0,48.0,7.7,13.0,0.0804,0.0,0.108284,2,,,2.0,5.0,1.0,1.0,,,1.0,,3.0,1.0,,,2.0,,1.0,,5.0,,1.0,,,1.0,1.0,,2.0,,,,G10DeArrascaeta,,,,1.0,
11067435,away,Flamengo,Everton,everton,Everton,M,11,174,12386,M,386198,EUR,827452800,M,11,11,False,9.0,8.0,,,1.0,1.0,8.0,9.0,3.0,,,,,,45.0,21.0,7.1,6.0,0.0337,0.208,0.115035,1,,,5.0,1.0,3.0,,,,,,1.0,1.0,,,,,,,1.0,1.0,1.0,Everton,,1.0,,1.0,3.0,1.0,,,Evertons,1.0,,,,
11067435,away,Flamengo,Gabriel Barbosa,gabriel-barbosa,G. Barbosa,F,9,178,36944,M,358554,EUR,841363200,F,10,10,False,26.0,25.0,2.0,2.0,11.0,11.0,14.0,17.0,1.0,,,,,,90.0,37.0,7.4,4.0,0.818,0.9831,0.0355708,2,,True,,4.0,,,,,,,4.0,,,1.0,1.0,,,,2.0,,,,,,,1.0,1.0,,1.0,,Gabigol,,1.0,,,
11067435,away,Flamengo,Santos,santos,Santos,G,23,188,1020,M,166491,EUR,637632000,G,1,1,True,13.0,10.0,5.0,2.0,8.0,9.0,2.0,4.0,6.0,1.0,,3.0,,,45.0,23.0,6.6,4.0,0.0,0.0,0.00263018,0,-0.8087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
11067435,away,Flamengo,Wesley,wesley-franca,Wesley,D,43,178,26920,M,1134200,EUR,1062806400,D,43,43,True,27.0,22.0,3.0,1.0,6.0,9.0,18.0,20.0,6.0,,,,,,45.0,46.0,7.2,9.0,0.0,0.0,0.372488,0,,,2.0,5.0,1.0,1.0,,,3.0,2.0,1.0,,1.0,,,,2.0,,2.0,1.0,3.0,,,2.0,,,2.0,,,,WesleyFranca03,1.0,1.0,,,
11067435,away,Flamengo,Arturo Vidal,arturo-vidal,Arturo Vidal,M,23,180,11964,M,18342,EUR,548640000,M,32,32,True,32.0,28.0,2.0,1.0,11.0,12.0,17.0,20.0,3.0,,,,,,45.0,38.0,6.5,6.0,0.0216,0.0,0.0924756,1,,,4.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,1.0,,,,,1.0,,,,,,kingarturo23,,,,,
11067435,away,Flamengo,Erick Pulgar,erick-pulgar,E. Pulgar,M,5,186,12411,M,590262,EUR,758592000,M,5,5,True,25.0,23.0,2.0,2.0,12.0,13.0,11.0,12.0,2.0,,,,,,45.0,29.0,6.4,3.0,0.0,0.0,0.00391577,0,,,3.0,1.0,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,2.0,,,,,,erick05,,1.0,,,
11067435,away,Flamengo,Bruno Henrique,bruno-henrique,B. Henrique,F,27,184,33811,M,795291,EUR,662515200,F,27,27,True,16.0,14.0,,,6.0,6.0,8.0,10.0,2.0,,,,,,45.0,24.0,6.7,4.0,0.0812,0.0,0.0178452,1,,,2.0,2.0,1.0,,,1.0,,,1.0,,1.0,1.0,1.0,,3.0,,,,1.0,,,,,,,,,,B.henrique,,1.0,,,
11067435,away,Flamengo,Rodrigo Caio,rodrigo-caio,R. Caio,D,,183,1097,,166273,EUR,745545600,D,3,3,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067435,away,Flamengo,Pablo,pablo,Pablo,D,4,188,2294,M,243735,EUR,677462400,D,30,30,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067435,away,Flamengo,Marinho,marinho,Marinho,M,7,169,2296,M,798127,EUR,643939200,F,31,31,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067435,away,Flamengo,André Luiz,andre-luiz,André Luiz,M,17,185,1336,M,1133282,EUR,1014422400,F,38,38,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,André Luiz,,,,,,,,,,,,,,
11067435,away,Flamengo,Everton Ribeiro,everton-ribeiro,E. Ribeiro,M,10,174,5845,M,145063,EUR,608169600,M,7,7,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evertonri,,,,,
11067435,away,Flamengo,Matheus Gonçalves,matheus-goncalves,M. Gonçalves,M,20,175,7172,M,1175553,EUR,1124323200,F,40,40,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,Matheus Gonçalves,,,,,,,,,,,,,,
11067435,away,Flamengo,Igor Jesus,igor-jesus,Igor Jesus,M,6,179,1493,M,1170912,EUR,1046995200,M,48,48,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
