match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,isHome,incidentClass,player_id,player_name,length,playerName,reason,rescinded,injury,from
12448336,FT,2.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
12448336,,2.0,2.0,,90,1.0,,1,,,goal,187102269.0,True,regular,907520.0,Brynjólfur Darri Willumsson,,,,,,
12448336,,,,,90,0.0,,1,,,injuryTime,,,,,,5.0,,,,,
12448336,,,,,89,,,2,,,card,121550355.0,True,yellow,74545.0,Leandro Bacuna,,Leandro Bacuna,Argument,False,,
12448336,,,,,82,,,9,,,substitution,123043940.0,True,regular,,,,,,,False,
12448336,,1.0,2.0,,81,,,10,,,goal,187101827.0,True,regular,907520.0,Brynjólfur Darri Willumsson,,,,,,
12448336,,,,,78,,,13,,,substitution,123043877.0,False,injury,,,,,,,True,
12448336,,,,,77,,,14,,,substitution,123043893.0,True,regular,,,,,,,False,
12448336,,,,,77,,,14,,,substitution,123043894.0,True,regular,,,,,,,False,
12448336,,0.0,2.0,,70,,,21,,,goal,187101411.0,False,regular,981815.0,Igor Paixão,,,,,,
12448336,,,,,68,,,23,,,substitution,123043780.0,True,regular,,,,,,,False,
12448336,,,,,68,,,23,,,substitution,123043791.0,True,regular,,,,,,,False,
12448336,,,,,68,,,23,,,substitution,123043781.0,False,regular,,,,,,,False,
12448336,,,,,63,,,28,,,substitution,123043745.0,False,regular,,,,,,,False,
12448336,,,,,62,,,29,,,substitution,123043744.0,False,injury,,,,,,,True,
12448336,,,,,50,,,41,,,card,121550096.0,False,yellow,1433802.0,Gjivai Zechiël,,Gjivai Zechiël,Foul,False,,
12448336,,,,,46,,,45,,,substitution,123043454.0,False,regular,,,,,,,False,
12448336,HT,0.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
12448336,,,,,45,0.0,,1,,,injuryTime,,,,,,3.0,,,,,
12448336,,0.0,1.0,,33,,,13,,,goal,187098876.0,False,ownGoal,1413536.0,Thom van Bergen,,,,,,owngoal
12448336,,,,,28,,,18,,,card,121549642.0,False,yellow,1528458.0,Chris-Kévin Nadje,,Chris-Kévin Nadje,Argument,False,,
12448336,,,,,18,,,28,,,card,121549584.0,True,yellow,1090328.0,Stije Resink,,Stije Resink,Foul,False,,
12448336,,,,,14,,,32,,,card,121549515.0,True,yellow,1413536.0,Thom van Bergen,,Thom van Bergen,Foul,False,,
