match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_challengeLost,stat_blockedScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_dispossessed,stat_shotOffTarget,stat_totalOffside,captain,stat_goalAssist,stat_bigChanceCreated,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11409103,home,Moreirense,Caio,caio,Caio,G,22,192,67,M,345843,EUR,661824000,G,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409103,home,Moreirense,Gilberto Batista,batista-gilberto,G. Batista,D,66,185,135,M,1153099,EUR,1072656000,D,66,66,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409103,home,Moreirense,Carlos Ponck,carlos-ponck,C. Ponck,D,26,183,62,M,584116,EUR,789955200,D,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409103,home,Moreirense,Pedro Aparício,pedro-aparicio,P. Aparício,M,10,171,39,M,1091674,EUR,809049600,M,10,10,True,,,,,,,,,,,,,,,,,,,,0,,Pedro Aparício,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409103,away,Portimonense SAD,Vinicius Silvestre,vinicius-silvestre,Vinicius,G,25,195,226,M,559582,EUR,764812800,G,12,12,False,34.0,29.0,8.0,3.0,28.0,30.0,1.0,4.0,3.0,6.0,3.0,1.0,1.0,1.0,90.0,47.0,6.3,6.0,0.00023233,0,-0.9028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
11409103,away,Portimonense SAD,Guga,guga,Guga,D,32,178,71,M,1515162,EUR,1066867200,D,27,27,False,16.0,14.0,1.0,,9.0,11.0,5.0,7.0,,6.0,,,,,90.0,37.0,5.7,8.0,0.00342224,0,,Guga,,2.0,,,4.0,7.0,5.0,3.0,1.0,3.0,2.0,2.0,1.0,,,2.0,,,,,,,,,,,,,,,
11409103,away,Portimonense SAD,Pedrão,pedrao,Pedrão,D,44,194,152,M,931811,EUR,862617600,D,44,44,False,65.0,49.0,10.0,5.0,39.0,45.0,10.0,20.0,2.0,2.0,,,,,90.0,77.0,6.5,17.0,0.00780573,1,,,,,1.0,1.0,4.0,4.0,,,4.0,3.0,3.0,,,2.0,1.0,,,1.0,0.0802,,,,,1.0,1.0,,,,,,
11409103,away,Portimonense SAD,Filipe Relvas,filipe-relvas,F. Relvas,D,44,192,529,M,1131931,EUR,937785600,D,22,22,False,74.0,62.0,16.0,7.0,51.0,56.0,11.0,18.0,6.0,5.0,,,,,90.0,88.0,7.0,13.0,0.0034807,1,,,,,6.0,2.0,9.0,2.0,,,,,,1.0,,1.0,,2.0,,5.0,0.0522,1.0,1.0,0.7266,,,,1.0,,,,,
11409103,away,Portimonense SAD,Gonçalo Costa,goncalo-costa,G. Costa,D,20,170,81,M,1087354,EUR,950832000,D,18,18,False,30.0,20.0,,,10.0,13.0,11.0,21.0,4.0,5.0,,,,,90.0,56.0,5.8,20.0,0.0401862,0,,,,4.0,,,6.0,1.0,3.0,,1.0,,,2.0,1.0,2.0,1.0,1.0,,,,,,,1.0,,,,,1.0,1.0,,
11409103,away,Portimonense SAD,Dener,dener,Dener,M,8,185,73,M,243167,EUR,700444800,M,13,13,False,25.0,17.0,,,9.0,11.0,8.0,14.0,1.0,,,,,,69.0,29.0,6.3,9.0,0.00836947,0,,,,,2.0,3.0,5.0,4.0,,,,1.0,,,,2.0,,,,,,,,,,1.0,,,,,,,
11409103,away,Portimonense SAD,Lucas Ventura,lucas-ventura,Lucas Ventura,M,25,180,163,M,879934,EUR,895536000,M,25,25,False,41.0,36.0,5.0,2.0,24.0,25.0,12.0,16.0,1.0,6.0,,,,,90.0,56.0,6.5,8.0,0.00560921,1,,,,,1.0,,3.0,5.0,,,1.0,3.0,2.0,2.0,2.0,,1.0,1.0,1.0,,0.0359,,,,,1.0,,,,,,,
11409103,away,Portimonense SAD,Sylvester Jasper,jasper-sylvester,S. Jasper,M,27,180,184,M,1013994,EUR,1000339200,M,7,7,False,22.0,14.0,1.0,,4.0,6.0,11.0,19.0,,5.0,,,,,69.0,37.0,7.4,14.0,0.0794562,1,,,,3.0,1.0,1.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,0.949,1.0,1.0,0.958,1.0,1.0,,,,,,,
11409103,away,Portimonense SAD,Carlinhos,carlinhos,Carlinhos,M,11,179,118,M,244787,EUR,772243200,M,11,11,False,40.0,32.0,4.0,,15.0,16.0,18.0,29.0,1.0,4.0,,,,,90.0,57.0,6.5,16.0,0.547199,2,,,,5.0,1.0,1.0,6.0,2.0,2.0,,,,,1.0,1.0,3.0,3.0,,1.0,,0.0382,,,,1.0,,1.0,,True,1.0,1.0,,
11409103,away,Portimonense SAD,Hélio Varela,varela-helio,H. Varela,F,29,176,603,M,1094395,EUR,1020384000,M,77,77,False,20.0,16.0,1.0,1.0,4.0,4.0,13.0,20.0,1.0,3.0,,,,,81.0,43.0,6.8,13.0,0.0252777,2,,,,4.0,2.0,1.0,6.0,6.0,4.0,2.0,,,,3.0,3.0,,1.0,1.0,1.0,,0.0917,,,,1.0,1.0,1.0,,,,,,
11409103,away,Portimonense SAD,Paulinho,paulinho,Paulinho,F,9,186,127,M,1093963,EUR,937872000,F,9,9,False,5.0,3.0,,,2.0,2.0,1.0,3.0,1.0,,,,,,45.0,11.0,6.6,5.0,0.00126251,1,,,,,,1.0,,1.0,,,,,,3.0,,,,,,,0.0096,1.0,,0.0676,,,,,,,,,
11409103,away,Portimonense SAD,Paulo Estrela,paulo-estrela,P. Estrela,M,20,167,55,M,855664,EUR,919468800,M,20,20,True,32.0,32.0,3.0,3.0,24.0,24.0,8.0,10.0,,1.0,,,,,45.0,35.0,6.4,2.0,0.00289443,0,,Paulo,Estrela,2.0,2.0,,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11409103,away,Portimonense SAD,Zinho Hoffmann,zinho-hoffmann,Z. Hoffmann,M,99,177,100,M,1385003,EUR,1052438400,M,99,99,True,2.0,,,,,,,2.0,,,,,,,21.0,5.0,6.3,2.0,,1,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,0.0296,,,,,,,,,,,,
11409103,away,Portimonense SAD,Rildo,rildo,Rildo,F,37,178,262,M,1047095,EUR,948412800,F,37,37,True,6.0,4.0,,,3.0,3.0,1.0,3.0,,,,,,,21.0,6.0,6.3,2.0,0.00029974,0,,,,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11409103,away,Portimonense SAD,Moustapha Seck,moustapha-seck,M. Seck,D,24,176,148,M,807292,EUR,825033600,D,14,14,True,4.0,3.0,,,3.0,3.0,1.0,2.0,,1.0,,,,,9.0,6.0,5.6,1.0,0.00664567,0,,,,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,
11409103,away,Portimonense SAD,Kosuke Nakamura,kosuke-nakamura,K. Nakamura,G,23,185,357,M,155775,EUR,793843200,G,32,32,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409103,away,Portimonense SAD,Rafael Alcobia,rafael-alcobia,R. Alcobia,D,76,187,18,M,1170628,EUR,1056240000,D,76,76,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409103,away,Portimonense SAD,Davis Silva,davis-silva,D. Silva,M,21,175,25,M,1515148,EUR,1029196800,M,17,17,True,,,,,,,,,,,,,,,,,,,,0,,Davis Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409103,away,Portimonense SAD,Ricardo Sousa,ricardo-sousa,R. Sousa,M,6,179,5,M,945099,EUR,947462400,M,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409103,away,Portimonense SAD,Luan,luan,Luan,M,9,173,70,M,1199434,EUR,1016496000,F,28,28,True,,,,,,,,,,,,,,,,,,,,0,,Luan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
