match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_totalCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_challengeLost,stat_interceptionWon,stat_totalOffside,stat_accurateCross,stat_aerialLost,stat_outfielderBlock,stat_shotOffTarget,stat_expectedGoals,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,captain,stat_bigChanceMissed,stat_goodHighClaim,stat_lastManTackle,stat_goals,stat_hitWoodwork
12528203,home,Sivasspor,Đorđe Nikolić,,,dorde-nikolic,Đ. Nikolić,G,195.0,79,M,797144,EUR,860889600,G,13,13,False,24.0,16.0,15.0,7.0,0.0,10.0,11.0,6.0,13.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,90.0,29.0,6.9,8.0,0.00128132,0,-0.1817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528203,home,Sivasspor,Murat Paluli,,,murat-paluli,M. Paluli,D,175.0,36,M,893014,EUR,776390400,D,7,7,False,31.0,20.0,8.0,3.0,0.0,10.0,14.0,10.0,18.0,1.0,10.0,,,,,,90.0,64.0,6.8,18.0,0.0793883,0,,7,1.0,6.0,12.0,3.0,6.0,4.0,6.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12528203,home,Sivasspor,Uroš Radaković,,,uros-radakovic,U. Radaković,D,194.0,313,M,151900,EUR,765072000,D,26,26,False,54.0,44.0,8.0,4.0,0.0,33.0,37.0,11.0,17.0,3.0,2.0,,,,,,90.0,65.0,6.8,10.0,0.0113889,0,,26,,1.0,2.0,,,,1.0,,,,,,1.0,1.0,6.0,1.0,,,,,,,,,,,,,,,
12528203,home,Sivasspor,Noah Sonko Sundberg,,,noah-sonko-sundberg,N. S. Sundberg,D,186.0,238,M,279541,EUR,834019200,D,27,27,False,45.0,40.0,3.0,1.0,0.0,25.0,29.0,15.0,16.0,3.0,1.0,,,,,,90.0,52.0,6.8,5.0,0.00825871,0,,20,,1.0,4.0,,,,1.0,,,,1.0,,3.0,,1.0,,,,,,,,,,,,,,,,
12528203,home,Sivasspor,Samba Camara,,,samba-camara,S. Camara,D,190.0,68,M,837301,EUR,721699200,D,14,14,False,40.0,32.0,10.0,5.0,0.0,13.0,17.0,20.0,25.0,3.0,3.0,,,,,,81.0,59.0,6.8,11.0,0.0461081,0,,14,2.0,4.0,3.0,,,,2.0,1.0,1.0,1.0,2.0,,,,1.0,,1.0,2.0,1.0,,,,,,,,,,,,
12528203,home,Sivasspor,Jan Biegański,,,jan-bieganski,J. Biegański,D,183.0,204,M,935966,EUR,1038960000,M,15,15,False,28.0,22.0,2.0,1.0,0.0,11.0,12.0,12.0,17.0,1.0,3.0,,,,,,81.0,40.0,6.7,7.0,0.081921,1,,6,1.0,4.0,5.0,1.0,1.0,1.0,2.0,1.0,,1.0,2.0,,1.0,,,1.0,1.0,1.0,,1.0,0.025,,,,,,,,,,
12528203,home,Sivasspor,Charis Charisis,,,charis-charisis,C. Charisis,M,177.0,130,M,317297,EUR,789868800,M,8,8,False,42.0,36.0,9.0,6.0,0.0,14.0,15.0,22.0,28.0,1.0,9.0,,,,,,90.0,58.0,6.5,13.0,0.0790697,0,,8,1.0,8.0,4.0,3.0,2.0,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
12528203,home,Sivasspor,Emrah Başsan,,,emrah-bassan,E. Başsan,M,177.0,60,M,174141,EUR,703468800,M,17,17,False,16.0,10.0,2.0,2.0,0.0,2.0,3.0,9.0,16.0,,1.0,,,,,,70.0,31.0,6.6,11.0,0.105747,2,,14,3.0,6.0,3.0,2.0,1.0,,1.0,,,1.0,2.0,2.0,1.0,1.0,,,1.0,,,,0.1138,1.0,1.0,0.042,,,,,,,
12528203,home,Sivasspor,Alex Pritchard,,,alex-pritchard,A. Pritchard,M,171.0,97,M,180009,EUR,736387200,M,10,10,False,24.0,18.0,2.0,1.0,0.0,6.0,7.0,12.0,20.0,,3.0,,,,,,70.0,40.0,6.6,13.0,0.0174161,0,,,3.0,5.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,,
12528203,home,Sivasspor,Azizbek Turgunboev,,,azizbek-turgunboev,A. Turgunboev,M,173.0,1143,M,971572,EUR,780969600,M,90,90,False,29.0,23.0,1.0,,0.0,8.0,11.0,19.0,24.0,2.0,1.0,,,,,,90.0,47.0,6.9,13.0,0.277081,0,,10,6.0,7.0,6.0,3.0,,,2.0,,1.0,,3.0,3.0,4.0,,,,4.0,2.0,,,,,,,1.0,,,,,,
12528203,home,Sivasspor,Rey Manaj,,,rey-manaj,R. Manaj,F,182.0,2059,M,587882,EUR,856742400,F,9,9,False,16.0,10.0,,,0.0,3.0,3.0,7.0,13.0,2.0,,,,,,,90.0,34.0,6.8,13.0,0.0100175,5,,9,,7.0,9.0,3.0,1.0,1.0,,,3.0,3.0,,,5.0,,,,,4.0,,2.0,0.2655,1.0,2.0,0.1091,,True,1.0,,,,
12528203,home,Sivasspor,Samuel Moutoussamy,Samuel,Moutoussamy,moutoussamy-samuel,S. Moutoussamy,M,178.0,6621,M,892624,EUR,839808000,M,12,12,True,12.0,10.0,1.0,,0.0,3.0,5.0,7.0,7.0,,1.0,,,,,,20.0,19.0,6.8,3.0,0.210003,0,,92,,4.0,3.0,1.0,,,2.0,2.0,,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,
12528203,home,Sivasspor,Keita Baldé,,,keita-balde,K. Baldé,F,178.0,2085,M,317699,EUR,794620800,F,77,77,True,9.0,8.0,1.0,1.0,0.0,2.0,3.0,6.0,6.0,,1.0,,,,,,20.0,15.0,7.1,2.0,0.00961714,1,,17,,2.0,4.0,1.0,2.0,2.0,,,,2.0,,,,,,,,1.0,,,0.0612,1.0,,0.026,,,,,,,
12528203,home,Sivasspor,Achilleas Poungouras,Achilleas,Poungouras,achilleas-poungouras,A. Poungouras,D,187.0,79,M,783466,EUR,818812800,D,44,44,True,,,,,0.0,,,,,,,,,,,,9.0,,6.4,,,0,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528203,home,Sivasspor,Bekir Turaç Böke,,,turac-boke,B. T. Böke,F,190.0,68,M,997681,EUR,929923200,F,46,46,True,5.0,5.0,,,0.0,,,5.0,5.0,1.0,,,,,,,9.0,8.0,6.7,,0.0557427,1,,14,,,1.0,,,,,,,,,,1.0,,,,,,,,0.0816,,1.0,,,,,,,,
12528203,home,Sivasspor,Ali Şaşal Vural,,,ali-sasal-vural,A. Ş. Vural,G,187.0,62,M,94540,EUR,647568000,G,35,35,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528203,home,Sivasspor,Emirhan Başyiğit,Emirhan Basyigit,,emirhan-basyigit,E. Başyiğit,D,190.0,94,M,1149004,EUR,1114387200,D,53,53,True,,,,,,,,,,,,,,,,,,,,,,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528203,home,Sivasspor,Ziya Erdal,,,ziya-erdal,Z. Erdal,D,182.0,28,M,138312,EUR,568339200,D,58,58,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528203,home,Sivasspor,Özkan Yigiter,,,ozkan-yigiter,Ö. Yigiter,M,190.0,13,M,1131626,EUR,947203200,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528203,home,Sivasspor,Emre Gökay,Emre Gökay,,emre-gokay,E. Gökay,F,181.0,137,M,1393928,EUR,1140220800,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528203,home,Sivasspor,Muhammed Sinan Kaya,,,muhammed-sinan-kaya,M. S. Kaya,F,,29,M,1655216,EUR,1153785600,M,66,66,True,,,,,,,,,,,,,,,,,,,,,,0,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528203,away,Eyüpspor,Berke Özer,,,berke-ozer,B. Özer,G,191.0,3020,M,847494,EUR,959212800,G,1,1,False,23.0,19.0,6.0,2.0,0.0,18.0,18.0,1.0,5.0,1.0,14.0,1.0,3.0,,,,90.0,44.0,7.5,4.0,3.902e-05,0,0.1772,1,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,3.0,,,
12528203,away,Eyüpspor,Umut Meraş,,,umut-meras,U. Meraş,D,178.0,154,M,609746,EUR,819417600,D,77,77,False,38.0,32.0,3.0,2.0,0.0,14.0,16.0,18.0,23.0,2.0,1.0,,,,,,79.0,59.0,6.9,14.0,0.105419,0,,77,1.0,6.0,4.0,,1.0,,1.0,,3.0,1.0,2.0,2.0,2.0,,1.0,,,3.0,,,,,,,,,,,,,
12528203,away,Eyüpspor,Robin Yalçın,,,robin-yalcin,R. Yalçın,D,183.0,91,M,138154,EUR,759456000,D,6,6,False,54.0,49.0,4.0,3.0,0.0,34.0,35.0,15.0,19.0,1.0,3.0,,,,,,90.0,61.0,7.6,6.0,0.0147147,0,,2,,1.0,3.0,,,,3.0,3.0,,,,1.0,,1.0,,,,,2.0,,,,,,,,,,,,
12528203,away,Eyüpspor,Luccas Claro,,,luccas-claro,L. Claro,D,182.0,171,M,998209,EUR,687916800,D,4,4,False,52.0,42.0,11.0,3.0,0.0,36.0,37.0,6.0,15.0,5.0,1.0,,,,,,90.0,63.0,7.5,10.0,0.00251862,0,,4,,2.0,6.0,,,,2.0,1.0,,,,,4.0,,1.0,,,2.0,2.0,,,,,,,,,,1.0,,
12528203,away,Eyüpspor,Caner Erkin,,,caner-erkin,C. Erkin,D,181.0,260,M,15680,EUR,591926400,D,88,88,False,30.0,22.0,7.0,3.0,0.0,13.0,16.0,9.0,18.0,,3.0,,,,,,59.0,44.0,6.4,15.0,0.120006,0,,88,4.0,5.0,1.0,,2.0,,1.0,,,,2.0,,,,,,,1.0,,,,,,,,True,,,,,
