match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_blockedScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,captain,player_sofascoreId,stat_totalOffside,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goalAssist,stat_bigChanceCreated,stat_clearanceOffLine,stat_goals,stat_bigChanceMissed,stat_ownGoals
10388246,home,1. FC Union Berlin,Lennart Grill,,,lennart-grill,L. Grill,G,22,191,99,M,836710,EUR,917222400,G,37,37,False,37.0,22.0,24.0,9.0,14.0,16.0,8.0,21.0,1.0,1.0,3.0,11.0,1.0,4.0,7.0,2.0,1.0,1.0,90.0,52.0,8.6,15.0,0.0,0.0,0.00416812,0,1.4499,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388246,home,1. FC Union Berlin,Danilho Doekhi,,,danilho-doekhi,D. Doekhi,D,5,187,772,M,830803,EUR,899164800,D,5,5,False,31.0,22.0,8.0,3.0,16.0,19.0,6.0,12.0,1.0,3.0,5.0,4.0,,,,,,,90.0,41.0,7.1,9.0,0.0,0.0,0.0111922,0,,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
10388246,home,1. FC Union Berlin,Robin Knoche,,,robin-knoche,R. Knoche,D,31,190,148,M,130433,EUR,706492800,D,31,31,False,29.0,22.0,7.0,2.0,20.0,23.0,2.0,6.0,,4.0,5.0,9.0,,,,,,,90.0,42.0,7.1,9.0,0.0,0.0,0.00098857,0,,2.0,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10388246,home,1. FC Union Berlin,Diogo Leite,,,leite-diogo,D. Leite,D,4,188,993,M,855663,EUR,917049600,D,4,4,False,42.0,32.0,11.0,5.0,22.0,23.0,11.0,20.0,3.0,4.0,4.0,4.0,,,,,,,90.0,57.0,6.8,12.0,0.0125,0.0,0.0190957,1,,5.0,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,3.0,,,,,,,,,,,
10388246,home,1. FC Union Berlin,Christopher Trimmel,,,christopher-trimmel,C. Trimmel,M,28,189,354,M,48557,EUR,541123200,M,28,28,False,29.0,20.0,4.0,,10.0,13.0,11.0,26.0,3.0,5.0,2.0,3.0,,,,,,,90.0,57.0,7.2,24.0,0.0,0.0,0.0533533,0,,,,2.0,,1.0,,,,,,10.0,1.0,,,,,,True,,,,,,,,,,
10388246,home,1. FC Union Berlin,Aissa Laïdouni,,,aissa-laidouni,A. Laïdouni,M,93,182,3217,M,828077,EUR,850435200,M,20,20,False,19.0,14.0,3.0,1.0,5.0,7.0,9.0,13.0,,2.0,1.0,3.0,,,,,,,60.0,33.0,6.6,7.0,0.0,0.0,0.00477855,0,,3.0,,1.0,,,1.0,,,1.0,1.0,1.0,,2.0,,,,,,laids_93,1.0,,,,,,,,
10388246,home,1. FC Union Berlin,Rani Khedira,,,rani-khedira,R. Khedira,M,8,188,962,M,149479,EUR,759628800,M,8,8,False,21.0,16.0,4.0,2.0,3.0,4.0,14.0,18.0,,3.0,,5.0,,,,,,,90.0,31.0,6.7,7.0,0.291,0.0,0.0230294,1,,5.0,,1.0,,,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,2.0,,,,1.0,,,,,,,
10388246,home,1. FC Union Berlin,Janik Haberer,,,janik-haberer,J. Haberer,M,19,187,178,M,168985,EUR,765244800,M,19,19,False,19.0,12.0,1.0,,2.0,2.0,10.0,17.0,2.0,4.0,,3.0,,,,,,,89.0,27.0,7.1,7.0,0.1434,0.2711,0.0176515,2,,5.0,1.0,,,,,,,,2.0,,,3.0,,1.0,,1.0,,,,1.0,1.0,,,,,,
10388246,home,1. FC Union Berlin,Jérôme Roussillon,,,jerome-roussillon,J. Roussillon,D,21,175,187,M,146500,EUR,726278400,M,26,26,False,26.0,16.0,4.0,1.0,5.0,8.0,13.0,22.0,,4.0,,8.0,,,,,,,77.0,58.0,8.1,17.0,0.0387,0.0,0.738232,1,,3.0,,3.0,1.0,3.0,,2.0,,2.0,1.0,4.0,2.0,,,,1.0,1.0,,,,1.0,,1.0,1.0,1.0,,,
10388246,home,1. FC Union Berlin,Kevin Behrens,,,kevin-behrens,K. Behrens,F,91,184,493,M,164171,EUR,665539200,F,17,17,False,18.0,8.0,,,1.0,2.0,7.0,16.0,7.0,15.0,1.0,2.0,,,,,,,77.0,36.0,8.4,12.0,0.5206,0.9447,0.135135,3,,11.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,,4.0,,,7.0,,,1.0,1.0,,,2.0,2.0,1.0,,,,1.0,,
10388246,home,1. FC Union Berlin,Sheraldo Becker,,,sheraldo-becker,S. Becker,F,23,180,1505,M,352544,EUR,792288000,F,27,27,False,13.0,8.0,2.0,2.0,2.0,2.0,6.0,12.0,,2.0,,2.0,,,,,,,77.0,23.0,7.6,8.0,0.9141,1.0551,0.124417,4,,4.0,,,,,,2.0,1.0,,1.0,1.0,,3.0,,,1.0,,,,1.0,1.0,3.0,,,,1.0,,
10388246,home,1. FC Union Berlin,Morten Thorsby,,,morten-thorsby,M. Thorsby,M,2,189,709,M,280991,EUR,831254400,M,2,2,True,7.0,5.0,,,1.0,1.0,5.0,7.0,,,,3.0,,,,,,,30.0,8.0,6.7,2.0,0.0,0.0,0.0165085,0,,1.0,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
10388246,home,1. FC Union Berlin,Niko Giesselmann,,,niko-giesselmann,N. Giesselmann,D,,179,73,M,123915,EUR,685843200,D,23,23,True,1.0,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,13.0,3.0,6.3,,0.0,0.0,0.00026541,0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10388246,home,1. FC Union Berlin,Jamie Leweling,,,leweling-jamie,J. Leweling,M,18,184,1954,M,990201,EUR,983145600,F,40,40,True,1.0,1.0,,,,,1.0,2.0,,1.0,,1.0,,,,,,,13.0,4.0,6.4,2.0,0.0,0.0,0.00089176,0,,3.0,,,,,,2.0,1.0,,,1.0,,1.0,,,,1.0,,,1.0,,,,,,,,
10388246,home,1. FC Union Berlin,Jordan Siebatcheu,,,jordan-siebatcheu,J. Siebatcheu,F,29,190,661,M,788786,EUR,830476800,F,45,45,True,7.0,3.0,,,2.0,2.0,1.0,5.0,4.0,4.0,,2.0,,,,,,,13.0,9.0,6.5,6.0,0.0,0.0,0.00057498,0,,4.0,1.0,,,,1.0,,,,,,,,,,1.0,2.0,,,,,,,,,,,
10388246,home,1. FC Union Berlin,Miloš Pantović,,,milos-pantovic,M. Pantović,M,27,180,79,M,352610,EUR,836697600,M,32,32,True,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388246,home,1. FC Union Berlin,Jakob Busk,,,jakob-busk,J. Busk,G,16,189,74,M,183475,EUR,747792000,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388246,home,1. FC Union Berlin,Paul Jaeckel,,,paul-jaeckel,P. Jaeckel,D,3,189,73,M,856668,EUR,901065600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388246,home,1. FC Union Berlin,Josip Juranović,,,josip-juranovic,J. Juranović,D,18,173,3077,M,791642,EUR,808531200,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388246,home,1. FC Union Berlin,Sven Michel,,,sven-michel,S. Michel,F,11,178,166,M,246431,EUR,648000000,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
