match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_aerialLost,stat_duelLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_challengeLost,player_firstName,player_lastName,stat_bigChanceMissed,stat_hitWoodwork,stat_outfielderBlock,stat_totalCross,stat_dispossessed,stat_totalContest,player_sofascoreId,stat_wonContest,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_errorLeadToAShot,stat_punches,stat_goals,stat_totalOffside,stat_goalAssist
10411486,home,Atalanta,Marco Sportiello,marco-sportiello,M. Sportiello,G,57,192,1322,M,176301,EUR,705456000,G,57,57,False,14.0,12.0,3.0,1.0,11.0,11.0,1.0,3.0,1.0,2.0,7.0,1.0,1.0,2.0,3.0,90.0,24.0,6.4,2.0,0.0,0.0,0.00016209,0,-0.2295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411486,home,Atalanta,Rafael Tolói,rafael-toloi,R. Tolói,D,2,185,2015,M,82943,EUR,655516800,D,2,2,False,70.0,63.0,7.0,3.0,34.0,34.0,29.0,36.0,1.0,8.0,7.0,3.0,,,,90.0,89.0,7.2,10.0,0.0651,0.0,0.179264,3,,True,1.0,3.0,2.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
10411486,home,Atalanta,Berat Djimsiti,berat-djimsiti,B. Djimsiti,D,19,190,2156,M,151003,EUR,730080000,D,19,19,False,61.0,55.0,6.0,4.0,28.0,32.0,27.0,29.0,2.0,3.0,5.0,1.0,,,,90.0,70.0,6.5,7.0,0.0,0.0,0.0192901,0,,,1.0,4.0,,,4.0,2.0,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,
10411486,home,Atalanta,Giorgio Scalvini,giorgio-scalvini,G. Scalvini,D,42,194,3375,M,1012176,EUR,1071100800,D,42,42,False,85.0,75.0,2.0,1.0,18.0,20.0,57.0,65.0,4.0,4.0,11.0,,,,,90.0,100.0,6.5,13.0,0.1004,0.0,0.140937,2,,,3.0,9.0,2.0,,2.0,3.0,,,3.0,3.0,2.0,3.0,,,1.0,1.0,1.0,,,,,,,,,,,,,
10411486,home,Atalanta,Davide Zappacosta,davide-zappacosta,D. Zappacosta,M,77,182,2125,M,132318,EUR,708220800,M,77,77,False,55.0,49.0,3.0,1.0,16.0,20.0,33.0,38.0,,3.0,4.0,3.0,,,,90.0,78.0,6.3,15.0,0.0477,0.0,0.0396887,2,,,,7.0,2.0,,1.0,1.0,,,2.0,1.0,1.0,2.0,,,,1.0,,3.0,2.0,2.0,,,,,,,,,,
10411486,home,Atalanta,Marten de Roon,marten-de-roon,M. de Roon,M,15,185,1856,M,100389,EUR,670204800,M,15,15,False,79.0,72.0,13.0,9.0,24.0,26.0,48.0,54.0,1.0,7.0,5.0,,,,,90.0,96.0,7.2,14.0,0.1185,0.0,0.309044,2,,,1.0,8.0,1.0,1.0,,1.0,6.0,4.0,2.0,2.0,2.0,2.0,,,,,,1.0,3.0,,,,,,,,,,,
10411486,home,Atalanta,Éderson,ederson,Éderson,M,13,183,7659,M,946888,EUR,931305600,M,13,13,False,19.0,16.0,2.0,1.0,6.0,7.0,10.0,13.0,1.0,7.0,2.0,1.0,,,,50.0,40.0,6.7,10.0,0.0598,0.0,0.0104831,2,,,,6.0,,2.0,1.0,1.0,2.0,,2.0,,,2.0,,,,,1.0,1.0,3.0,4.0,ederson99,3.0,,,,,,,,
10411486,home,Atalanta,Joakim Mæhle,joakim-maehle,J. Mæhle,D,21,185,1471,M,842364,EUR,864086400,M,3,3,False,59.0,50.0,,,7.0,8.0,44.0,52.0,,3.0,4.0,,,,,90.0,81.0,6.8,12.0,0.0323,0.0,0.135845,2,,,,6.0,1.0,1.0,1.0,,1.0,1.0,,1.0,4.0,2.0,,,,,,1.0,1.0,4.0,,2.0,1.0,,,,,,,
10411486,home,Atalanta,Mario Pašalić,mario-pasalic,M. Pašalić,M,20,189,7385,M,190437,EUR,792288000,F,88,88,False,30.0,27.0,2.0,1.0,14.0,15.0,13.0,16.0,1.0,2.0,2.0,1.0,,,,60.0,41.0,6.8,6.0,0.3084,0.0,0.0631367,2,,,,2.0,2.0,,1.0,2.0,,,,,,,,,,,1.0,1.0,2.0,,pasalicmario,,,,,,,,,
10411486,home,Atalanta,Teun Koopmeiners,teun-koopmeiners,T. Koopmeiners,M,8,183,6981,M,803033,EUR,888624000,F,7,7,False,54.0,41.0,5.0,4.0,7.0,10.0,39.0,53.0,3.0,6.0,7.0,1.0,,,,90.0,78.0,7.5,18.0,0.0887,0.1823,0.421527,3,,,,6.0,1.0,1.0,,1.0,2.0,1.0,,1.0,4.0,4.0,,,,,,9.0,,1.0,teunkoopmeiners,,5.0,1.0,1.0,1.0,,,,
