match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,rescinded,player_id,player_name,from
10721354,FT,2.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,
10721354,,,,,84,,,7,,,substitution,121389303.0,False,False,regular,,,,
10721354,,,,,81,,,10,,,substitution,121389265.0,False,True,regular,,,,
10721354,,,,,80,,,11,,,card,120510086.0,,True,yellow,False,930838.0,Joey Jacobs,
10721354,,,,,79,,,12,,,substitution,121389263.0,False,False,regular,,,,
10721354,,,,,79,,,12,,,substitution,121389262.0,False,False,regular,,,,
10721354,,,,,75,,,16,,,card,120510071.0,,True,yellow,False,887618.0,Jeredy Hilterman,
10721354,,,,,74,,,17,,,substitution,121389207.0,False,False,regular,,,,
10721354,,2.0,0.0,,69,,,22,,,goal,166803881.0,,True,regular,,946505.0,Lance Duijvestijn,regular
10721354,,,,,67,,,24,,,substitution,121389204.0,False,True,regular,,,,
10721354,,,,,67,,,24,,,substitution,121389203.0,False,True,regular,,,,
10721354,,1.0,0.0,,64,,,27,,,goal,166803813.0,,True,regular,,1015874.0,Thomas Poll,regular
10721354,,,,,60,,,31,,,substitution,121389130.0,False,True,regular,,,,
10721354,,,,,60,,,31,,,substitution,121389128.0,False,True,regular,,,,
10721354,,,,,52,,,39,,,card,120510000.0,,False,yellow,False,1196519.0,Ömer Gündüz,
10721354,,,,,46,,,45,,,substitution,121389053.0,False,False,regular,,,,
10721354,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,
10721354,,,,,31,,,15,,,card,120509919.0,,False,yellow,False,929630.0,Toshio Lake,
