match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_lastName,stat_aerialLost,stat_outfielderBlock,stat_wonContest,captain,stat_challengeLost,stat_hitWoodwork,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_punches
11453161,home,Al-Fateh,Mustafa Malaika,mustafa-malaika,M. Malaika,G,1,184.0,41,M,818855,EUR,516931200,G,26,26,False,20.0,19.0,6.0,5.0,18.0,18.0,1.0,2.0,6.0,1.0,2.0,90.0,25.0,7.1,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453161,home,Al-Fateh,Saeed Baattia,saeed-baattia,S. Baattia,D,15,172.0,25,M,1521953,EUR,969667200,D,12,12,False,48.0,37.0,10.0,3.0,14.0,16.0,24.0,35.0,5.0,,,90.0,79.0,7.5,19.0,1,Saeed Baattia,3.0,1.0,1.0,5.0,7.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,,,,,,,,,,,,,
11453161,home,Al-Fateh,Qasim Lajami,qasim-al-oujami,Q. Lajami,D,87,178.0,103,M,818668,EUR,830390400,D,87,87,False,53.0,46.0,11.0,6.0,28.0,29.0,18.0,24.0,4.0,,,90.0,63.0,7.2,8.0,0,,,,,2.0,2.0,,,,2.0,1.0,2.0,,1.0,,,,,2.0,1.0,,,,,,,,,,
11453161,home,Al-Fateh,Marwane Saadane,marwane-saadane,M. Saadane,D,17,185.0,1277,M,847714,EUR,695606400,D,17,17,False,76.0,64.0,10.0,7.0,23.0,27.0,41.0,49.0,8.0,,,90.0,88.0,7.7,13.0,0,,,,6.0,2.0,8.0,1.0,1.0,,3.0,,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,
11453161,home,Al-Fateh,Salem Alnajdi,alnajdi-salem,S. Alnajdi,D,83,178.0,1037,M,1475427,EUR,1043625600,D,83,83,False,43.0,33.0,3.0,,8.0,12.0,27.0,36.0,4.0,,,90.0,65.0,7.7,17.0,1,,5.0,2.0,2.0,2.0,6.0,,1.0,1.0,1.0,2.0,3.0,1.0,,,,3.0,,2.0,,1.0,,,,,,,,,
11453161,home,Al-Fateh,Mohammed Al-Fuhaid,mohammed-al-fuhaid,M. Al-Fuhaid,M,28,171.0,10,M,818616,EUR,631843200,M,14,14,False,49.0,43.0,4.0,2.0,9.0,10.0,34.0,39.0,5.0,,,90.0,61.0,7.4,7.0,1,,,,3.0,1.0,5.0,,,1.0,2.0,1.0,2.0,2.0,,,,,,1.0,,,True,,,,,,,,
11453161,home,Al-Fateh,Mukhtar Ali,ali-mukhtar,A. Mukhtar,M,7,185.0,334,M,788258,EUR,878169600,M,7,7,False,91.0,81.0,11.0,6.0,33.0,38.0,49.0,57.0,9.0,,,90.0,103.0,7.4,16.0,0,,4.0,1.0,1.0,1.0,4.0,,,,1.0,,1.0,,3.0,2.0,,1.0,,,1.0,,,1.0,,,,,,,
11453161,home,Al-Fateh,Sofiane Bendebka,sofiane-bendebka,S. Bendebka,M,28,180.0,1218,M,845609,EUR,713318400,M,28,28,False,36.0,27.0,1.0,1.0,6.0,6.0,21.0,30.0,5.0,,,87.0,52.0,7.0,18.0,2,,,,2.0,7.0,5.0,3.0,2.0,2.0,1.0,,3.0,2.0,3.0,,4.0,1.0,,,,,,,1.0,,,,,,
11453161,home,Al-Fateh,Mourad Batna,batna-mourad,M. Batna,M,11,185.0,1192,M,880790,EUR,646444800,F,11,11,False,21.0,19.0,,,3.0,3.0,18.0,32.0,2.0,,,90.0,54.0,7.8,19.0,5,,14.0,2.0,1.0,6.0,2.0,2.0,2.0,1.0,2.0,,,,1.0,1.0,1.0,3.0,,2.0,,,,,2.0,1.0,4.0,3.0,,,
11453161,home,Al-Fateh,Saad Al-Shurafa,saad-al-shurafa,S. Al-Shurafa,F,49,,21,M,1494819,EUR,1098489600,F,49,49,False,4.0,4.0,1.0,1.0,1.0,1.0,4.0,4.0,,,,60.0,11.0,6.5,4.0,1,Saad Al-Shurafa,1.0,1.0,1.0,4.0,1.0,,,1.0,,,,,2.0,,1.0,,,,,,,3.0,,,,,,,
