match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialWon,stat_duelLost,stat_totalContest,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_penaltyMiss,stat_totalCross,stat_aerialLost,stat_accurateCross,stat_challengeLost,stat_wonContest,stat_interceptionWon,stat_dispossessed,stat_blockedScoringAttempt,stat_penaltyWon,stat_errorLeadToAShot,stat_hitWoodwork,captain,stat_bigChanceCreated,stat_penaltySave,stat_penaltyFaced,stat_punches,stat_penaltyConceded,stat_totalOffside
12117297,home,Flamengo,Agustín Rossi,agustin-rossi,A. Rossi,G,1,195,10864,M,AgustinRossi,1140986,EUR,808963200,G,1,1,False,23.0,18.0,12.0,7.0,0.0,14.0,15.0,4.0,8.0,1.0,9.0,1.0,2.0,1.0,2.0,90.0,30.0,7.6,5.0,0.00394259,1.0,0,0.8022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117297,home,Flamengo,David Luiz,david-luiz,D. Luiz,D,4,189,22748,M,davidluiz23,21300,EUR,546048000,D,23,23,False,42.0,36.0,3.0,1.0,0.0,19.0,21.0,17.0,21.0,2.0,2.0,,,,,90.0,55.0,6.9,9.0,0.013994,,2,,,,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,0.893,0.6323,1.0,,,,,,,,,,,,,,,,,,
12117297,home,Flamengo,Fabrício Bruno,fabricio-bruno,F. Bruno,D,15,192,6526,M,fabriciobruno96,840220,EUR,824083200,D,15,15,False,64.0,52.0,10.0,4.0,0.0,23.0,25.0,29.0,40.0,6.0,3.0,,,,,90.0,79.0,7.9,13.0,0.030749,,4,,,,5.0,4.0,,,2.0,2.0,2.0,3.0,1.0,,,1.0,0.0924,0.6683,,1.0,3.0,,,,,,,,,,,,,,,,
12117297,home,Flamengo,Alex Sandro,alex-sandro,A. Sandro,D,26,181,13338,M,alxsndro12,84854,EUR,664848000,D,26,26,False,36.0,28.0,4.0,,0.0,13.0,15.0,16.0,23.0,5.0,4.0,1.0,,,,90.0,56.0,7.2,14.0,0.0789243,3.0,0,,,,2.0,6.0,3.0,,,,2.0,,1.0,,1.0,1.0,,,,2.0,2.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,
12117297,home,Flamengo,Wesley,wesley-franca,Wesley,D,43,178,26920,M,WesleyFranca03,1134200,EUR,1062806400,M,43,43,False,53.0,48.0,3.0,2.0,0.0,11.0,11.0,38.0,45.0,9.0,10.0,2.0,,,,90.0,89.0,8.0,17.0,0.195629,3.0,2,,,,2.0,12.0,5.0,,,,2.0,,3.0,2.0,5.0,1.0,0.0695,,,3.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,,,,,,,,,
12117297,home,Flamengo,Evertton Araujo,evertton,E. Araujo,M,52,185,4689,M,,1145106,EUR,1046390400,M,52,52,False,47.0,40.0,2.0,,0.0,16.0,17.0,24.0,31.0,4.0,9.0,,,,,90.0,64.0,7.1,11.0,0.025891,2.0,0,,,,1.0,5.0,,,,,3.0,1.0,3.0,3.0,2.0,2.0,,,,1.0,2.0,,,,2.0,1.0,,,1.0,,,,,,,,
12117297,home,Flamengo,Carlos Alcaraz,carlos-alcaraz,C. Alcaraz,M,24,183,6111,M,_alcaraz22,1017392,EUR,1038614400,M,37,37,False,60.0,48.0,8.0,4.0,0.0,15.0,15.0,33.0,49.0,5.0,6.0,,,,,89.0,80.0,6.8,22.0,0.0610281,1.0,4,,,,4.0,8.0,,1.0,2.0,,,1.0,1.0,,3.0,4.0,0.4166,,,4.0,2.0,,,,,2.0,2.0,,,,,,,,,,
12117297,home,Flamengo,Ayrton Lucas,ayrton-lucas,A. Lucas,D,6,180,7146,M,AyrtonLucas,818473,EUR,866678400,M,6,6,False,25.0,22.0,2.0,1.0,0.0,9.0,11.0,13.0,15.0,7.0,4.0,,,,,89.0,42.0,7.3,8.0,0.0143338,,2,,,,1.0,4.0,2.0,,1.0,,,1.0,4.0,4.0,3.0,,0.1348,,,1.0,1.0,,2.0,2.0,,1.0,1.0,,,,,,,,,,
12117297,home,Flamengo,Matheus Gonçalves,matheus-goncalves,M. Gonçalves,M,20,175,7172,M,,1175553,EUR,1124323200,F,20,20,False,53.0,45.0,,,0.0,7.0,7.0,40.0,51.0,7.0,6.0,1.0,,,,79.0,79.0,7.8,17.0,0.131058,5.0,4,,Matheus Gonçalves,,,9.0,7.0,,1.0,1.0,,,3.0,2.0,1.0,1.0,0.2142,0.2383,,5.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,,,1.0,,,,,,,
12117297,home,Flamengo,Bruno Henrique,bruno-henrique,B. Henrique,F,27,184,33811,M,B.henrique,795291,EUR,662515200,F,27,27,False,20.0,14.0,,,0.0,4.0,4.0,10.0,16.0,5.0,2.0,,,,,90.0,37.0,7.2,11.0,0.0329011,2.0,2,,,,1.0,4.0,5.0,,1.0,,1.0,,1.0,,2.0,1.0,0.076,,,,,,,3.0,,1.0,1.0,,,,True,1.0,,,,,
12117297,home,Flamengo,Michael,michael,Michael,M,96,166,9025,M,Michael19,878084,EUR,826588800,F,30,30,False,22.0,20.0,1.0,1.0,0.0,,,21.0,25.0,1.0,2.0,,,,,90.0,36.0,6.1,9.0,0.151508,,3,,,,1.0,5.0,1.0,2.0,1.0,2.0,,,,,2.0,1.0,0.3645,0.4841,,3.0,,1.0,2.0,,,2.0,,,,,,,,,,,
12117297,home,Flamengo,Lorran,lorran,Lorran,M,99,180,6061,M,lorranlucas10,1459764,EUR,1151971200,M,19,19,True,5.0,5.0,1.0,1.0,0.0,,,5.0,7.0,3.0,1.0,1.0,,,,11.0,13.0,6.7,4.0,0.0124714,,0,,,,,4.0,1.0,,,,,,1.0,,,1.0,,,,2.0,,,1.0,1.0,,2.0,,,,,,,,,,,
12117297,home,Flamengo,Cleiton,cleiton-santana,Cleiton,D,33,194,3448,M,,1134199,EUR,1051228800,D,33,33,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,1.0,1.0,,,0.00029003,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117297,home,Flamengo,Ogundana Shola,oluwashola-ogundana,S. Ogundana,M,54,172,1945,M,,1647589,EUR,1108944000,F,54,54,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,1.0,3.0,,,0.00180224,,2,,Oluwashola Ogundana,,,,,,1.0,,,,,,,,0.0558,,,,,,,,,,1.0,,,,,,,,,,
12117297,home,Flamengo,Matheus Cunha,matheus-cunha,M. Cunha,G,25,193,4946,M,,1105835,EUR,990662400,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,Matheus Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117297,home,Flamengo,Dyogo Alves,dyogo-alves,D. Alves,G,49,188,2374,M,,1514629,EUR,1073606400,G,49,49,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
