match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_shotOffTarget,stat_dispossessed,stat_goals,stat_unsuccessfulTouch,captain,stat_savedShotsFromInsideTheBox,stat_saves,stat_keeperSaveValue,stat_goalsPrevented,stat_goalkeeperValueNormalized,stat_errorLeadToAGoal
14083159,home,Villarreal,Luiz Júnior,Luiz Lúcio Reis Júnior,,luiz-junior,L. Júnior,G,1,192.0,2350,M,1066603,EUR,979430400,G,1,1,False,16.0,12.0,6.0,2.0,0.0,12.0,13.0,3.0,1.0,11.0,2.0,1.0,1.0,1.0,90.0,24.0,6.5,4.0,5.569e-05,28.230656463216,4.0,12.18,4.62,0,0.02,0.01,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083159,home,Villarreal,Pau Navarro,,,pau-navarro,P. Navarro,D,6,185.0,319,M,1525863,EUR,1114387200,D,26,26,False,64.0,47.0,11.0,2.0,0.0,26.0,35.0,29.0,5.0,8.0,,,,,90.0,100.0,7.6,18.0,0.0079168,124.03854125268,19.0,47.04,16.065,0,0.14,0.06,0.25,21.0,2.0,1.0,5.0,14.0,1.0,1.0,1.0,1.0,8.0,3.0,4.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
14083159,home,Villarreal,Juan Foyth,,,juan-foyth,J. Foyth,D,8,187.0,6465,M,873189,EUR,884563200,D,8,8,False,67.0,59.0,13.0,7.0,0.0,35.0,37.0,30.0,2.0,1.0,,,,,90.0,76.0,7.9,9.0,0.0474168,204.6298832526,25.0,156.03,16.275,0,0.52,0.16,0.2,24.0,,1.0,3.0,4.0,,1.0,,1.0,3.0,2.0,,2.0,,juanfoyth,1.0,1.0,,,,,,,,,,,,,,,,,,
14083159,home,Villarreal,Renato Veiga,,,renato-veiga,R. Veiga,D,12,190.0,11718,M,1087359,EUR,1059436800,D,12,12,False,63.0,53.0,9.0,3.0,0.0,35.0,38.0,25.0,6.0,5.0,,,,,90.0,82.0,7.6,11.0,0.046862,178.42490841869,19.0,119.175,29.61,2,0.31,0.29,0.36,18.0,3.0,5.0,3.0,7.0,,,,2.0,1.0,1.0,1.0,,,renatoveiga95,,,1.0,1.0,1.0,1.0,0.0499,0.0676,-0.24,,,,,,,,,,,
14083159,home,Villarreal,Sergi Cardona,,,sergi-cardona,S. Cardona,D,23,186.0,1119,M,986245,EUR,932256000,D,23,23,False,44.0,31.0,4.0,2.0,0.0,14.0,20.0,24.0,4.0,2.0,,,,,90.0,80.0,6.1,20.0,0.0249954,93.781441821983,17.0,41.16,9.135,2,-0.36,0.03,-0.11,17.0,1.0,2.0,4.0,4.0,1.0,,,1.0,1.0,,1.0,2.0,,,5.0,2.0,,1.0,,,0.1825,,-0.55,1.0,,,,,,,,,,
14083159,home,Villarreal,Tajon Buchanan,,,tajon-buchanan,T. Buchanan,M,17,183.0,7471,M,973290,EUR,918432000,M,17,17,False,28.0,24.0,2.0,1.0,0.0,7.0,7.0,21.0,,5.0,,,,,80.0,49.0,8.2,15.0,0.650041,163.61608797491,14.0,91.77,28.245,1,0.45,0.27,-0.03,17.0,4.0,,9.0,3.0,,3.0,1.0,,1.0,1.0,1.0,1.0,4.0,,5.0,2.0,1.0,,,1.0,0.0278,0.5171,0.54,,2.0,1.0,3.0,,,,,,,
14083159,home,Villarreal,Santi Comesaña,,,santi-comesana,S. Comesaña,M,14,187.0,1066,M,843678,EUR,844473600,M,14,14,False,56.0,51.0,5.0,3.0,0.0,24.0,26.0,30.0,4.0,7.0,,,,,90.0,78.0,7.6,11.0,0.0883054,161.49451818249,15.0,25.41,19.11,0,0.09,0.31,0.26,27.0,3.0,8.0,9.0,14.0,1.0,3.0,2.0,1.0,3.0,,1.0,3.0,,,1.0,,,,1.0,1.0,,,,,1.0,,1.0,,,,,,,
14083159,home,Villarreal,Dani Parejo,,,dani-parejo,D. Parejo,M,10,180.0,1999,M,39182,EUR,608688000,M,10,10,False,30.0,24.0,4.0,2.0,0.0,14.0,16.0,14.0,,2.0,,,,,51.0,38.0,7.2,9.0,0.053551,33.000011381815,6.0,6.09,6.195,0,0.24,0.01,-0.03,10.0,,2.0,1.0,5.0,1.0,,,1.0,1.0,1.0,2.0,,,,3.0,1.0,,,,,,,,,,,1.0,True,,,,,,
14083159,home,Villarreal,Alberto Moleiro,,,alberto-moleiro,A. Moleiro,M,20,172.0,3634,M,1012444,EUR,1064880000,M,20,20,False,21.0,15.0,,,0.0,6.0,7.0,14.0,,2.0,,,,,70.0,35.0,6.2,15.0,0.0525771,105.11853772258,12.0,51.345,16.695,1,0.19,0.41,0.14,9.0,1.0,1.0,9.0,2.0,,4.0,1.0,,,,,3.0,1.0,,1.0,1.0,1.0,,1.0,,0.0424,0.056,-0.56,,2.0,,3.0,,,,,,,
14083159,home,Villarreal,Ayoze Pérez,,,ayoze-perez,A. Pérez,F,22,180.0,3785,M,345195,EUR,743385600,F,22,22,False,21.0,16.0,1.0,,1.0,3.0,5.0,16.0,3.0,1.0,,,,,70.0,36.0,6.4,14.0,0.0102467,54.426867734457,7.0,46.62,14.91,0,0.12,0.07,0.2,13.0,3.0,,8.0,1.0,,,,,,,1.0,3.0,2.0,,1.0,,,,,,,,,,2.0,,6.0,,,,,,,
