match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_aerialWon,stat_duelWon,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_possessionLostCtrl,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_duelLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalCross,stat_bigChanceMissed,stat_interceptionWon,stat_fouls,player_firstName,player_lastName,stat_unsuccessfulTouch,stat_challengeLost,stat_bigChanceCreated,stat_goalAssist,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_goals,stat_hitWoodwork,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock
11396259,home,Bayer 04 Leverkusen,Lukáš Hrádecký,lukas-hradecky,L. Hrádecký,G,1,190,2547,M,15219,EUR,627868800,G,1,1,False,True,8.0,8.0,1.0,1.0,7.0,7.0,1.0,1.0,4.0,1.0,90.0,11.0,6.9,0.00017027,0,0.0503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396259,home,Bayer 04 Leverkusen,Edmond Tapsoba,edmond-tapsoba,E. Tapsoba,D,12,193,33838,M,883262,EUR,917913600,D,12,12,False,,100.0,96.0,3.0,3.0,25.0,27.0,71.0,73.0,10.0,,90.0,106.0,7.7,0.229603,1,,edmondtapsoba,1.0,3.0,1.0,1.0,2.0,1.0,4.0,0.0658,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396259,home,Bayer 04 Leverkusen,Jonathan Tah,jonathan-tah,J. Tah,D,4,194,9454,M,227672,EUR,823996800,D,4,4,False,,89.0,87.0,5.0,3.0,32.0,32.0,55.0,57.0,3.0,,90.0,94.0,7.4,0.0805489,2,,jonatah,1.0,1.0,,1.0,,,2.0,0.0338,,2.0,2.0,1.0,1.0,0.0226,,,,,,,,,,,,,,,,,,,,,,,
11396259,home,Bayer 04 Leverkusen,Piero Hincapié,piero-hincapie,P. Hincapié,D,5,184,31047,M,1002837,EUR,1010534400,D,3,3,False,,58.0,51.0,1.0,,10.0,11.0,41.0,48.0,3.0,,59.0,68.0,7.0,0.0580582,1,,pierohincapie,,,,,,,8.0,0.1303,,,1.0,,1.0,0.1142,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11396259,home,Bayer 04 Leverkusen,Josip Stanišić,josip-stanisic,J. Stanišić,D,44,186,9022,M,927407,EUR,954633600,M,2,2,False,,71.0,64.0,1.0,1.0,10.0,11.0,54.0,62.0,5.0,,90.0,91.0,7.5,0.146823,1,,josip_stanisic,2.0,3.0,,2.0,1.0,,11.0,0.0194,,,,,1.0,0.0648,2.0,,,,,,2.0,,,,,,,,,,,,,,,,
11396259,home,Bayer 04 Leverkusen,Granit Xhaka,granit-xhaka,G. Xhaka,M,34,185,15706,M,117777,EUR,717552000,M,34,34,False,,165.0,161.0,6.0,6.0,27.0,28.0,134.0,138.0,2.0,,90.0,175.0,8.6,0.74309,2,,Granit_Xhaka,1.0,2.0,,2.0,1.0,1.0,5.0,0.0465,3.0,,2.0,1.0,1.0,0.1764,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,
11396259,home,Bayer 04 Leverkusen,Exequiel Palacios,exequiel-palacios,E. Palacios,M,25,177,12684,M,822600,EUR,907545600,M,25,25,False,,148.0,142.0,8.0,7.0,22.0,22.0,120.0,126.0,9.0,,89.0,157.0,9.1,0.550397,2,,exepalaciosok,,3.0,,,3.0,2.0,6.0,0.082,3.0,,,2.0,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,
11396259,home,Bayer 04 Leverkusen,Alejandro Grimaldo,alejandro-grimaldo,A. Grimaldo,M,20,171,13099,M,177177,EUR,811555200,M,20,20,False,,82.0,74.0,3.0,2.0,9.0,9.0,67.0,80.0,3.0,,90.0,97.0,8.2,0.976869,2,,grimaldo35,,1.0,1.0,1.0,,,14.0,0.0775,4.0,,3.0,1.0,,,7.0,,,1.0,,,,1.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,
11396259,home,Bayer 04 Leverkusen,Nathan Tella,nathan-tella,N. Tella,M,23,173,3098,M,920379,EUR,931132800,F,19,19,False,,27.0,25.0,1.0,,1.0,1.0,24.0,28.0,,,76.0,39.0,7.4,0.0690003,1,,,1.0,2.0,,,1.0,1.0,9.0,0.7898,1.0,1.0,4.0,,1.0,0.9167,2.0,,1.0,1.0,,,3.0,,,,,,2.0,,1.0,,,,,,,,
11396259,home,Bayer 04 Leverkusen,Florian Wirtz,florian-wirtz,F. Wirtz,F,7,175,148971,M,1019322,EUR,1051920000,F,10,10,False,,97.0,86.0,5.0,2.0,3.0,3.0,83.0,94.0,1.0,,89.0,125.0,7.9,0.23324,3,,FWirtz,,9.0,1.0,,1.0,,22.0,0.711,2.0,1.0,11.0,,2.0,1.6125,,1.0,,1.0,,,2.0,1.0,,,,4.0,9.0,5.0,1.0,1.0,3.0,,,,,,
11396259,home,Bayer 04 Leverkusen,Patrik Schick,patrik-schick,P. Schick,F,14,191,10655,M,280609,EUR,822441600,F,14,14,False,,10.0,5.0,,,1.0,1.0,4.0,9.0,1.0,,76.0,21.0,6.6,0.0199958,0,,p_shicky,2.0,4.0,,,,,10.0,,,,3.0,,,,,,,,,,2.0,,,,,1.0,2.0,,,,2.0,,,,,,
11396259,home,Bayer 04 Leverkusen,Amine Adli,amine-adli,A. Adli,F,21,174,17615,M,991478,EUR,957916800,F,21,21,True,,24.0,22.0,,,1.0,1.0,22.0,24.0,,,31.0,30.0,7.0,0.0991507,2,,amine_ad10,1.0,2.0,,,,,3.0,0.0357,1.0,1.0,3.0,2.0,,,1.0,,,1.0,,,,,,,1.0,1.0,,,,,1.0,,,,,,
11396259,home,Bayer 04 Leverkusen,Jonas Hofmann,jonas-hofmann,J. Hofmann,F,7,176,2115,M,142390,EUR,711072000,M,7,7,True,,16.0,15.0,,,1.0,1.0,14.0,16.0,,,14.0,19.0,7.0,0.0500008,1,,,,,,,,,2.0,0.0129,1.0,,,,1.0,0.0355,1.0,,,,,,,,,,,,,,,,,,,,,,
11396259,home,Bayer 04 Leverkusen,Borja Iglesias,borja-iglesias,B. Iglesias,F,7,187,4212,M,785989,EUR,727228800,F,9,9,True,,3.0,2.0,,,1.0,1.0,1.0,2.0,,,14.0,6.0,6.5,0.00261687,1,,,,1.0,1.0,,,,2.0,0.0884,,,1.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,
11396259,home,Bayer 04 Leverkusen,Robert Andrich,robert-andrich,R. Andrich,M,8,189,3316,M,168903,EUR,780192000,M,8,8,True,,1.0,,,,,,,1.0,,,1.0,1.0,,,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396259,home,Bayer 04 Leverkusen,Adam Hložek,adam-hlozek,A. Hložek,F,23,186,3087,M,963801,EUR,1027555200,F,23,23,True,,,,,,,,,,,,1.0,,,,0,,ahlozek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396259,home,Bayer 04 Leverkusen,Niklas Lomb,niklas-lomb,N. Lomb,G,36,188,360,M,142471,EUR,743817600,G,36,36,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396259,home,Bayer 04 Leverkusen,Odilon Kossounou,odilon-kossounou,O. Kossounou,D,3,191,9920,M,973437,EUR,978566400,D,6,6,True,,,,,,,,,,,,,,,,0,,odilonkossounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396259,home,Bayer 04 Leverkusen,Noah Mbamba,noah-mbamba,N. Mbamba,M,17,187,1002,M,1100321,EUR,1104883200,M,18,18,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
