match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,player_firstName,player_lastName,stat_outfielderBlock,captain,stat_errorLeadToAShot,stat_dispossessed,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_bigChanceCreated,stat_goals,stat_totalOffside,stat_errorLeadToAGoal,stat_goalAssist,player_sofascoreId
11372043,home,Royal Antwerp FC,Michel Ange Balikwisha,michel-ange-balikwisha,M. A. Balikwisha,M,10,177,4201,M,923969,EUR,989452800,F,10,10,False,31.0,28.0,3.0,2.0,14.0,15.0,14.0,19.0,,1.0,3.0,,,,,89.0,43.0,6.6,9.0,0.0387435,1,,3.0,,,6.0,1.0,1.0,,,,,,1.0,1.0,,2.0,0.0769,,,,,,,,2.0,1.0,,,,,,,
11372043,home,Royal Antwerp FC,Jacob Ondrejka,ondrejka-jacob,J. Ondrejka,M,17,180,1006,M,1004790,EUR,1030924800,F,17,17,True,12.0,12.0,1.0,1.0,4.0,4.0,10.0,14.0,1.0,2.0,1.0,1.0,,,,45.0,27.0,7.0,9.0,0.233287,1,,6.0,2.0,,4.0,,1.0,,,1.0,,,,,2.0,1.0,0.0385,0.0298,1.0,,,1.0,,,2.0,,,1.0,,,,,
11372043,home,Royal Antwerp FC,Soumaila Coulibaly,soumaila-coulibaly,S. Coulibaly,D,44,190,1098,M,1001858,EUR,1066089600,D,44,44,True,4.0,3.0,1.0,,2.0,2.0,1.0,2.0,,,1.0,,,,,11.0,5.0,6.5,1.0,7.91e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11372043,home,Royal Antwerp FC,Eliot Matazo,eliot-matazo,E. Matazo,M,36,174,579,M,1046150,EUR,1013731200,M,6,6,True,1.0,,1.0,,,,,1.0,,1.0,,,,,,11.0,2.0,6.6,1.0,,0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
11372043,home,Royal Antwerp FC,Gyrano Kerk,gyrano-kerk,G. Kerk,M,7,175,505,M,386950,EUR,817862400,F,7,7,True,2.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,11.0,6.0,7.2,4.0,1.673e-05,1,,,,,1.0,,1.0,,,1.0,,,,,2.0,,0.5791,0.7913,,,,,,,,,,,1.0,1.0,,,
11372043,home,Royal Antwerp FC,Mahamadou Doumbia,mahamadou-doumbia,M. Doumbia,M,17,186,5407,M,1400846,EUR,1084579200,M,84,84,True,1.0,1.0,,,,,1.0,1.0,,,,,,,,11.0,2.0,6.5,1.0,0.00814616,0,,,,,,,,,,,,,,,1.0,,,,,Mahamadou Doumbia,,,,,,,,,,,,,
11372043,home,Royal Antwerp FC,Senne Lammens,senne-lammens,S. Lammens,G,31,193,27447,M,964753,EUR,1026000000,G,91,91,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11372043,home,Royal Antwerp FC,Ritchie De Laet,ritchie-de-laet,R. De Laet,D,,186,92,M,30420,EUR,596678400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11372043,home,Royal Antwerp FC,Kobe Corbanie,corbanie-kobe,K. Corbanie,D,2,187,205,M,1463869,EUR,1115683200,D,52,52,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Kobe Corbanie,,,,,,,,,,,,,
11372043,home,Royal Antwerp FC,Victor Udoh,udoh-victor,V. Udoh,F,,172,129,M,1512489,EUR,1098057600,F,60,60,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11372043,away,Royale Union Saint-Gilloise,Anthony Moris,anthony-moris,A. Moris,G,49,184,297,M,39457,EUR,641347200,G,49,49,False,27.0,23.0,17.0,13.0,16.0,18.0,7.0,9.0,,,2.0,,,2.0,2.0,90.0,32.0,6.5,4.0,0.00163314,0,-0.0861,,,,,,,,,,1.0,,,,,,,,,,,,True,,,,,,,,1.0,,
11372043,away,Royale Union Saint-Gilloise,Ross Sykes,ross-sykes,R. Sykes,D,26,196,234,M,845558,EUR,922406400,D,26,26,False,36.0,31.0,5.0,4.0,23.0,26.0,9.0,13.0,1.0,7.0,3.0,2.0,,,,90.0,63.0,6.8,8.0,0.116125,1,,3.0,1.0,2.0,2.0,,1.0,1.0,1.0,,3.0,2.0,3.0,2.0,,,0.0161,,1.0,,,,,,,,,,,,1.0,,
11372043,away,Royale Union Saint-Gilloise,Christian Burgess,christian-burgess,C. Burgess,D,16,196,311,M,303634,EUR,686793600,D,16,16,False,22.0,18.0,4.0,2.0,14.0,18.0,4.0,4.0,4.0,5.0,4.0,,,,,90.0,36.0,6.8,4.0,0.00193974,0,,,,2.0,4.0,,,,,,9.0,,1.0,,,2.0,,,,,,1.0,,,,,,,,,,,
11372043,away,Royale Union Saint-Gilloise,Koki Machida,koki-machida,K. Machida,D,28,190,1344,M,790977,EUR,872467200,D,28,28,False,19.0,15.0,3.0,1.0,8.0,11.0,7.0,8.0,1.0,5.0,3.0,1.0,,,,72.0,42.0,6.2,5.0,0.00857495,0,,,,,3.0,3.0,,,,,6.0,,3.0,,,1.0,,,,,,,,,,,,,,,,,
11372043,away,Royale Union Saint-Gilloise,Alessio Castro-Montes,alessio-castro-montes,A. Castro-Montes,M,21,175,290,M,839898,EUR,863827200,M,21,21,False,21.0,14.0,1.0,1.0,5.0,8.0,9.0,16.0,,6.0,3.0,2.0,,,,90.0,39.0,6.8,15.0,0.0412633,0,,3.0,,,5.0,1.0,3.0,1.0,,,,1.0,3.0,1.0,2.0,1.0,,,2.0,,,,,,1.0,,,,,,,,
11372043,away,Royale Union Saint-Gilloise,Mathias Rasmussen,mathias-rasmussen,M. Rasmussen,M,20,180,239,M,834244,EUR,880416000,M,4,4,False,23.0,18.0,2.0,1.0,7.0,9.0,12.0,16.0,1.0,2.0,3.0,1.0,,,,76.0,31.0,6.7,7.0,0.0531705,1,,2.0,1.0,,1.0,1.0,,,1.0,,,1.0,,,1.0,,0.0058,,,,,,,,,,,,,,,,
11372043,away,Royale Union Saint-Gilloise,Noah Sadiki,noah-sadiki,N. Sadiki,M,27,173,15438,M,1171539,EUR,1103241600,M,27,27,False,23.0,20.0,1.0,1.0,12.0,12.0,8.0,11.0,,3.0,6.0,1.0,,,,90.0,29.0,6.9,3.0,0.0025534,0,,,,,1.0,1.0,,,,,2.0,,2.0,2.0,,,,,,,,1.0,,,,,,,,,,,
11372043,away,Royale Union Saint-Gilloise,Cameron Puertas,cameron-puertas,C. Puertas,M,18,178,1148,M,916176,EUR,903398400,M,23,23,False,28.0,25.0,1.0,,13.0,14.0,13.0,19.0,1.0,7.0,4.0,4.0,,,,90.0,53.0,6.7,14.0,0.0700066,2,,5.0,1.0,2.0,14.0,5.0,4.0,,1.0,,1.0,2.0,2.0,,2.0,2.0,0.1347,,3.0,,,,,,1.0,1.0,,,,,,1.0,
11372043,away,Royale Union Saint-Gilloise,Loïc Lapoussin,loic-lapoussin,L. Lapoussin,M,,181,702,M,902987,EUR,827884800,M,10,10,False,40.0,32.0,2.0,1.0,10.0,15.0,22.0,25.0,,7.0,7.0,,,,,90.0,69.0,7.0,16.0,0.0476909,2,,,,,6.0,3.0,3.0,3.0,,1.0,,2.0,4.0,3.0,5.0,,0.2194,0.6411,1.0,,,,,,3.0,1.0,1.0,,,,,,
11372043,away,Royale Union Saint-Gilloise,Gustaf Nilsson,gustaf-nilsson,G. Nilsson,F,19,197,774,M,572286,EUR,864345600,F,29,29,False,30.0,22.0,1.0,,8.0,10.0,14.0,20.0,8.0,8.0,3.0,,,,,90.0,50.0,7.2,18.0,0.223328,4,,,,2.0,12.0,3.0,,,2.0,2.0,,,,,6.0,4.0,0.4299,0.7785,1.0,,,,,,3.0,,1.0,,1.0,,,,
11372043,away,Royale Union Saint-Gilloise,Dennis Eckert Ayensa,dennis-eckert-ayensa,D. Eckert,F,10,181,542,M,812797,EUR,852768000,F,9,9,False,16.0,11.0,1.0,,3.0,3.0,8.0,13.0,5.0,5.0,1.0,,,,,65.0,20.0,7.6,5.0,0.267713,2,,,,2.0,5.0,1.0,,,1.0,1.0,2.0,,,,,2.0,0.1951,0.0594,2.0,,,,,,,,,2.0,,,,,
11372043,away,Royale Union Saint-Gilloise,Lazare Amani,jean-thierry-lazare-amani,L. Amani,M,88,172,4079,M,845136,EUR,889228800,M,8,8,True,8.0,6.0,,,3.0,4.0,3.0,4.0,,1.0,3.0,1.0,,,,25.0,12.0,6.6,3.0,0.0102468,1,,,,1.0,1.0,,,,,,,,,,1.0,,0.0559,,,Jean Thierry Lazare,Amani,,,,,1.0,,,,,,,jtl_amani_8
11372043,away,Royale Union Saint-Gilloise,Charles Vanhoutte,charles-vanhoutte,C. Vanhoutte,M,24,182,634,M,928033,EUR,905904000,M,24,24,True,3.0,,1.0,,,,,3.0,1.0,1.0,,,,,,14.0,7.0,6.4,3.0,4.346e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11372043,away,Royale Union Saint-Gilloise,Heinz Lindner,heinz-lindner,H. Lindner,G,12,187,149,M,37432,EUR,648172800,G,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11372043,away,Royale Union Saint-Gilloise,Guillaume François,guillaume-francois,G. François,M,19,174,65,M,45897,EUR,644371200,D,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11372043,away,Royale Union Saint-Gilloise,Henok Teklab,henok-teklab,H. Teklab,M,14,174,150,M,940558,EUR,911174400,M,11,11,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11372043,away,Royale Union Saint-Gilloise,Nathan Huygevelde,nathan-huygevelde,N. Huygevelde,M,35,185,46,M,1388593,EUR,1074816000,M,35,35,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11372043,away,Royale Union Saint-Gilloise,Casper Terho,terho-casper,C. Terho,F,17,184,347,M,1050672,EUR,1056412800,F,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11372043,away,Royale Union Saint-Gilloise,Elton Kabangu,elton-kabangu,E. Kabangu,F,7,178,243,M,844745,EUR,886896000,F,7,7,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
