match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialLost,captain,stat_totalCross,stat_accurateCross,stat_wasFouled,stat_keyPass,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_unsuccessfulTouch,stat_expectedGoals,stat_dispossessed,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,stat_penaltyMiss,stat_goodHighClaim,stat_penaltyFaced,stat_errorLeadToAShot,stat_penaltyConceded
12501593,home,Fiorentina,Lucas Beltrán,,,lucas-beltran,L. Beltrán,M,15,177,3780,M,beltranlucass,962029,EUR,985824000,F,9,9,False,29.0,24.0,1.0,1.0,0.0,10.0,10.0,14.0,20.0,1.0,4.0,,2.0,,,,90.0,43.0,6.8,11.0,0.0324916,3,,7.0,1.0,1.0,,,1.0,5.0,,1.0,,2.0,2.0,,3.0,,4.0,0.9483,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,,,,
12501593,home,Fiorentina,Nicolò Fagioli,,,nicolo-fagioli,N. Fagioli,M,44,178,4280,M,nicolofagioli,901850,EUR,981936000,M,44,44,True,9.0,8.0,1.0,1.0,0.0,2.0,2.0,7.0,8.0,,,2.0,3.0,,,,21.0,15.0,6.8,2.0,0.0390765,1,,,,,,,,,,1.0,1.0,,2.0,,,,,0.015,,,,,1.0,,,,,,,,,,
12501593,home,Fiorentina,Pietro Comuzzo,Pietro Comuzzo,,comuzzo-pietro,P. Comuzzo,D,15,185,1322,M,,1210848,EUR,1108857600,D,15,15,True,,,,,0.0,,,,,,,4.0,,,,,9.0,5.0,6.7,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501593,home,Fiorentina,Matias Moreno,Matias Moreno,,matias-moreno,M. Moreno,D,2,195,1092,M,,1496360,EUR,1064361600,D,22,22,True,2.0,2.0,,,0.0,2.0,2.0,,,,3.0,2.0,2.0,,,,9.0,11.0,7.0,1.0,4.805e-05,0,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,
12501593,home,Fiorentina,Albert Guðmundsson,,,albert-gudmundsson,A. Guðmundsson,F,10,178,3691,M,,804909,EUR,866332800,F,10,10,True,,,,,0.0,,,,,,,,1.0,,,,8.0,2.0,6.1,1.0,,1,,,,,,,,,,,,,,,1.0,,1.0,0.5253,,,,,,,2.0,,1.0,,,,,,
12501593,home,Fiorentina,Tommaso Martinelli,,,martinelli-tommaso,T. Martinelli,G,50,194,712,M,,1397756,EUR,1136505600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501593,home,Fiorentina,Pietro Terracciano,,,pietro-terracciano,P. Terracciano,G,1,193,1591,M,,136856,EUR,636854400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501593,home,Fiorentina,Fabiano Parisi,,,fabiano-parisi,F. Parisi,D,65,178,788,M,,972886,EUR,973728000,D,65,65,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501593,home,Fiorentina,Tommaso Rubino,,,tommaso-rubino,T. Rubino,M,21,170,393,M,,1484675,EUR,1163116800,M,66,66,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501593,home,Fiorentina,Maat Daniel Caprini,,,maat-daniel-caprini,M. D. Caprini,M,28,180,526,M,,1477340,EUR,1139616000,F,63,63,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501593,home,Fiorentina,Jonas Harder,,,jonas-harder,J. Harder,M,44,178,206,M,,1461485,EUR,1128038400,M,64,64,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501593,away,Lecce,Wladimiro Falcone,,,wladimiro-falcone,W. Falcone,G,30,195,839,M,,256667,EUR,797644800,G,30,30,False,22.0,15.0,9.0,2.0,0.0,14.0,14.0,1.0,8.0,,,,11.0,1.0,2.0,,90.0,36.0,6.7,7.0,0.00434094,0,-0.4467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,
12501593,away,Lecce,Frédéric Guilbert,,,frederic-guilbert,F. Guilbert,D,,178,402,M,,372430,EUR,788227200,D,12,12,False,56.0,45.0,6.0,2.0,0.0,25.0,31.0,21.0,27.0,3.0,6.0,2.0,1.0,,,,86.0,76.0,6.7,16.0,0.0523427,0,,3.0,,,2.0,1.0,,3.0,,2.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,
12501593,away,Lecce,Federico Baschirotto,,,federico-baschirotto,F. Baschirotto,D,6,187,1366,M,,786175,EUR,843177600,D,6,6,False,55.0,49.0,4.0,4.0,0.0,38.0,41.0,11.0,14.0,4.0,5.0,7.0,1.0,,,,90.0,70.0,6.9,6.0,0.151797,0,,4.0,,2.0,,,1.0,3.0,True,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,
12501593,away,Lecce,Gaby Jean,Gaby Jean,,gaby-jean,G. Jean,D,18,191,121,M,,1392819,EUR,950918400,D,19,19,False,87.0,74.0,8.0,1.0,0.0,50.0,55.0,24.0,32.0,5.0,8.0,5.0,7.0,,,,90.0,98.0,6.9,13.0,0.00870621,1,,3.0,,,,,2.0,1.0,,,,3.0,,,,,,0.0525,,,1.0,0.0768,,,,,,,,,,,
12501593,away,Lecce,Antonino Gallo,,,antonino-gallo,A. Gallo,D,25,183,673,M,,945616,EUR,947030400,D,25,25,False,38.0,22.0,5.0,1.0,0.0,10.0,17.0,12.0,24.0,2.0,3.0,1.0,6.0,,,,64.0,49.0,6.4,22.0,0.0049306,0,,3.0,,,1.0,1.0,1.0,1.0,,3.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,
12501593,away,Lecce,Lassana Coulibaly,,,coulibaly-lassana,L. Coulibaly,M,29,183,2761,M,,804621,EUR,829094400,M,29,29,False,39.0,32.0,3.0,1.0,0.0,16.0,18.0,16.0,22.0,2.0,6.0,2.0,4.0,,,,90.0,54.0,6.6,10.0,0.0274564,1,,6.0,,2.0,2.0,,1.0,1.0,,1.0,,2.0,,2.0,,,,0.0238,2.0,,,,1.0,,,,,,,,,,
12501593,away,Lecce,Balthazar Pierret,,,balthazar-pierret,B. Pierret,M,4,186,216,M,,1014651,EUR,958348800,M,75,75,False,44.0,37.0,9.0,4.0,0.0,20.0,22.0,17.0,22.0,2.0,4.0,2.0,3.0,,,,90.0,65.0,6.8,11.0,0.0126974,1,,4.0,,5.0,1.0,1.0,1.0,3.0,,,,1.0,1.0,,,,3.0,0.0084,1.0,,,,1.0,,,,,,,,,,1.0
12501593,away,Lecce,Tete Morente,,,tete-morente,T. Morente,F,15,180,435,M,,605374,EUR,849657600,M,7,7,False,37.0,30.0,3.0,1.0,0.0,7.0,8.0,27.0,34.0,,4.0,4.0,4.0,,,,90.0,55.0,7.1,9.0,0.111459,0,,2.0,2.0,,2.0,,2.0,,,5.0,4.0,,1.0,,,,1.0,,,2.0,,,,,,,,,,,,,
12501593,away,Lecce,Medon Berisha,Medon,Berisha,medon-berisha,M. Berisha,M,10,186,1316,M,,1142149,EUR,1066694400,M,5,5,False,14.0,13.0,,,0.0,6.0,6.0,7.0,8.0,,2.0,,2.0,,,,64.0,20.0,6.5,3.0,0.00597722,0,,3.0,,1.0,1.0,,2.0,1.0,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,
12501593,away,Lecce,Jesper Karlsson,,,jesper-karlsson,J. Karlsson,F,11,179,1272,M,,834597,EUR,901324800,M,37,37,False,14.0,10.0,1.0,1.0,0.0,1.0,2.0,10.0,18.0,,,,1.0,,,,64.0,26.0,6.4,11.0,0.010888,2,,1.0,1.0,,,,,,,6.0,1.0,,,,,,1.0,0.2022,,,1.0,0.2339,1.0,,,,1.0,,,,,,
12501593,away,Lecce,Nikola Krstović,,,nikola-krstovic,N. Krstović,F,90,185,4445,M,,839156,EUR,954892800,F,9,9,False,12.0,12.0,1.0,1.0,0.0,3.0,3.0,9.0,9.0,2.0,2.0,1.0,1.0,,,,90.0,23.0,7.1,4.0,0.00936467,2,,9.0,,1.0,,,1.0,7.0,,,,,1.0,,1.0,,3.0,0.0659,1.0,,1.0,0.0258,,,,1.0,,,,,,,
12501593,away,Lecce,Marco Sala,,,sala-marco,M. Sala,D,3,182,232,M,,927312,EUR,928454400,D,99,99,True,18.0,14.0,1.0,,0.0,7.0,8.0,7.0,15.0,,1.0,,,,,,26.0,28.0,6.4,9.0,0.00726821,0,,4.0,,,1.0,,1.0,2.0,,5.0,,,,1.0,,,,,,,,,,,,,,,,,,,
12501593,away,Lecce,Þórir Jóhann Helgason,,,thorir-johann-helgason,J. T. Helgason,M,14,187,318,M,,886628,EUR,970099200,M,14,14,True,6.0,3.0,1.0,,0.0,3.0,3.0,,3.0,1.0,2.0,,1.0,,,,26.0,15.0,6.6,6.0,9.368e-05,0,,2.0,2.0,,,,,1.0,,,,,,,,1.0,2.0,,,1.0,,,,,,,,,,,,,
12501593,away,Lecce,Ante Rebić,,,ante-rebic,A. Rebić,F,9,185,4196,M,_anterebic,152769,EUR,748569600,F,3,3,True,11.0,5.0,1.0,1.0,0.0,2.0,3.0,3.0,9.0,,2.0,,2.0,,,,26.0,16.0,6.6,9.0,0.0021304,0,,1.0,1.0,,,,,,,1.0,,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,
12501593,away,Lecce,Danilo Veiga,,,danilo-veiga,D. Veiga,D,17,183,380,M,,1002045,EUR,1032912000,D,17,17,True,1.0,1.0,,,0.0,1.0,1.0,,,,2.0,,,,,,10.0,4.0,6.6,,6.64e-06,1,,2.0,1.0,,1.0,1.0,,1.0,,,,,,1.0,1.0,,,0.4222,,1.0,,,,,,,1.0,,,,,,
12501593,away,Lecce,Christian Früchtl,,,christian-fruchtl,C. Früchtl,G,1,193,348,M,,845024,EUR,949017600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501593,away,Lecce,Jasper Samooja,,,samooja-jasper,J. Samooja,G,32,189,137,M,,999192,EUR,1058745600,G,32,32,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501593,away,Lecce,Kialonda Gaspar,Kialonda Gaspar,,kialonda-gaspar,K. Gaspar,D,4,193,1228,M,,1090374,EUR,875318400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501593,away,Lecce,Tiago Gabriel,Tiago Gabriel,,tiago-gabriel,T. Gabriel,D,44,194,1285,M,,1651825,EUR,1104019200,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501593,away,Lecce,Hamza Rafia,,,hamza-rafia,H. Rafia,M,24,178,2318,M,,857772,EUR,923011200,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501593,away,Lecce,Ylber Ramadani,,,ylber-ramadani,Y. Ramadani,M,20,185,1041,M,,841977,EUR,829267200,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501593,away,Lecce,Lameck Banda,,,lameck-banda,L. Banda,M,19,165,4769,M,lameckbanda.10,911350,EUR,980726400,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501593,away,Lecce,Mohamed Kaba,,,mohamed-kaba,M. Kaba,M,21,185,693,M,,1127590,EUR,1004140800,M,77,77,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501593,away,Lecce,Rareș Burnete,,,rares-catalin-burnete,R. Burnete,F,7,185,490,M,,1136325,EUR,1075507200,F,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501593,away,Lecce,Konan N'Dri,,,ndri-konan,K. N'Dri,F,11,174,429,M,,978327,EUR,972604800,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
