match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,captain,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_fouls,stat_goalAssist,stat_wonContest,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock
11068611,home,Antalyaspor,Helton Leite,,,helton-leite,H. Leite,G,23,196,372,M,329081,EUR,657504000,G,90,90,False,21.0,12.0,13.0,4.0,9.0,10.0,3.0,11.0,1.0,5.0,1.0,1.0,1.0,90.0,28.0,7.3,9.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11068611,home,Antalyaspor,Bünyamin Balcı,,,bunyamin-balci,B. Balcı,D,7,180,128,M,967214,EUR,959731200,D,7,7,False,36.0,30.0,10.0,7.0,15.0,18.0,18.0,23.0,1.0,9.0,,,,90.0,73.0,7.2,16.0,1,5.0,3.0,2.0,2.0,6.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,,,,,,,,,,,
11068611,home,Antalyaspor,Veysel Sarı,,,veysel-sari,V. Sarı,D,89,185,109,M,98276,EUR,585792000,D,89,89,False,41.0,30.0,13.0,6.0,19.0,21.0,11.0,20.0,3.0,1.0,,,,90.0,48.0,7.0,11.0,1,,,2.0,,4.0,2.0,,,,,,,,1.0,,,,True,1.0,2.0,2.0,2.0,,,,,,
11068611,home,Antalyaspor,Emrecan Uzunhan,,,emrecan-uzunhan,E. Uzunhan,D,24,189,228,M,997684,EUR,983145600,D,5,5,False,39.0,31.0,7.0,2.0,21.0,21.0,10.0,18.0,4.0,2.0,,,,90.0,48.0,7.6,8.0,0,,,,4.0,1.0,8.0,,,,1.0,,,,,,3.0,1.0,,,1.0,,1.0,1.0,,,,,
11068611,home,Antalyaspor,Güray Vural,,,guray-vural,G. Vural,D,77,177,69,M,43559,EUR,581990400,D,11,11,False,44.0,31.0,5.0,1.0,17.0,19.0,17.0,32.0,3.0,9.0,,,,88.0,84.0,7.3,21.0,1,7.0,3.0,3.0,1.0,5.0,4.0,1.0,1.0,2.0,1.0,,1.0,,,2.0,,3.0,,,1.0,1.0,,,2.0,,,,
11068611,home,Antalyaspor,Ufuk Akyol,,,ufuk-akyol,U. Akyol,M,19,180,30,M,859546,EUR,872640000,M,19,19,False,33.0,29.0,6.0,3.0,16.0,19.0,13.0,14.0,1.0,7.0,,,,90.0,45.0,6.4,7.0,1,,,,2.0,7.0,6.0,4.0,2.0,3.0,,,,,1.0,1.0,1.0,,,1.0,,,1.0,,3.0,,,,
11068611,home,Antalyaspor,Fernando,,,fernando,Fernando,M,,175,141,M,123354,EUR,699580800,M,8,8,False,35.0,25.0,6.0,3.0,10.0,12.0,15.0,26.0,,5.0,,,,89.0,47.0,6.6,15.0,1,3.0,,1.0,,5.0,1.0,2.0,,,,,1.0,,,2.0,1.0,1.0,,,,,2.0,,,,,,
11068611,home,Antalyaspor,Alassane Ndao,,,ndao-alassane,A. Ndao,M,,176,333,M,1016033,EUR,851040000,M,18,18,False,17.0,12.0,1.0,1.0,6.0,8.0,7.0,11.0,,5.0,,,,72.0,30.0,6.6,11.0,0,2.0,1.0,1.0,,5.0,4.0,,,4.0,,,,,1.0,2.0,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,2.0,,,
11068611,home,Antalyaspor,Fredy,,,fredy,Fredy,M,16,169,1026,M,845281,EUR,638496000,M,16,16,False,28.0,18.0,5.0,3.0,4.0,6.0,14.0,23.0,1.0,3.0,,,,76.0,52.0,8.3,15.0,6,1.0,,4.0,2.0,8.0,9.0,1.0,,3.0,1.0,1.0,3.0,,2.0,3.0,1.0,1.0,,,4.0,3.0,2.0,,2.0,,3.0,1.0,
11068611,home,Antalyaspor,Sam Larsson,,,sam-larsson,S. Larsson,M,23,179,231,M,229800,EUR,734400000,M,20,20,False,41.0,30.0,1.0,,8.0,8.0,26.0,38.0,,9.0,,,,90.0,76.0,7.6,22.0,1,5.0,4.0,2.0,1.0,10.0,11.0,4.0,2.0,7.0,,,,,1.0,6.0,1.0,2.0,,,4.0,4.0,,,5.0,,1.0,,1.0
11068611,home,Antalyaspor,Haji Wright,,,haji-wright,H. Wright,F,11,193,2072,M,818391,EUR,890956800,F,9,9,False,12.0,9.0,,,5.0,5.0,4.0,7.0,,2.0,,,,71.0,30.0,8.5,9.0,5,,,2.0,1.0,11.0,5.0,1.0,3.0,3.0,1.0,1.0,,,,1.0,3.0,1.0,,1.0,,,3.0,1.0,1.0,,4.0,2.0,
11068611,home,Antalyaspor,Bertuğ Yıldırım,Bertug Yildirim,,bertug-ozgur-yildirim,B. Yıldırım,F,91,186,1621,M,1382235,EUR,1026432000,F,17,17,True,2.0,,,,,,,2.0,,1.0,,,,19.0,8.0,6.9,4.0,2,,,1.0,1.0,3.0,2.0,,,2.0,,1.0,,,,,1.0,,,,,,,,,,2.0,1.0,
11068611,home,Antalyaspor,Houssameddine Ghacha,,,houssameddine-ghacha,H. Ghacha,M,27,170,467,M,941633,EUR,814579200,F,27,27,True,9.0,7.0,,,5.0,5.0,2.0,4.0,,3.0,,,,18.0,12.0,6.4,4.0,0,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,
11068611,home,Antalyaspor,Erdal Rakip,,,erdal-rakip,E. Rakip,M,,179,73,M,319871,EUR,824169600,M,6,6,True,6.0,6.0,1.0,1.0,1.0,1.0,5.0,5.0,,2.0,,,,14.0,10.0,7.1,,0,,,,,,3.0,,,1.0,,,,,,,1.0,,,,1.0,1.0,,,1.0,,,,1.0
11068611,home,Antalyaspor,Cemali Sertel,,,sertel-cemali,C. Sertel,D,19,186,55,M,929956,EUR,947116800,D,3,3,True,2.0,2.0,1.0,1.0,,,2.0,2.0,,,,,,10.0,7.0,6.5,1.0,1,,,,,2.0,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,
11068611,home,Antalyaspor,Shoya Nakajima,,,shoya-nakajima,S. Nakajima,F,10,167,664,M,155825,EUR,777600000,M,22,22,True,2.0,2.0,,,,,2.0,2.0,,,,,,9.0,3.0,6.3,1.0,0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,
11068611,home,Antalyaspor,Ataberk Dadakdeniz,,,ataberk-dadakdeniz,A. Dadakdeniz,G,1,194,57,M,840605,EUR,933811200,G,35,35,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11068611,home,Antalyaspor,Sherel Floranus,Sherel,Floranus,sherel-floranus,S. Floranus,D,2,181,189,M,803021,EUR,903830400,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11068611,home,Antalyaspor,Mark Mampasi,,,mark-mampasi,M. Mampasi,D,18,185,121,M,998740,EUR,1047427200,D,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11068611,home,Antalyaspor,Ömer Toprak,,,omer-toprak,Ö. Toprak,D,,187,127,M,39015,EUR,616982400,D,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11068611,home,Antalyaspor,Bálint Szabó,,,balint-szabo,B. Szabó,M,80,179,57,M,936764,EUR,979776000,M,99,99,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11068611,away,Kayserispor,Bilal Bayazit,,,bilal-bayazit,B. Bayazit,G,25,185,235,M,825850,EUR,923529600,G,25,25,False,31.0,21.0,10.0,1.0,20.0,24.0,1.0,7.0,,13.0,,5.0,7.0,90.0,46.0,6.9,11.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11068611,away,Kayserispor,Dimitris Kolovetsios,,,dimitris-kolovetsios,D. Kolovetsios,D,,183,103,M,68228,EUR,687571200,D,4,4,False,66.0,57.0,10.0,5.0,42.0,45.0,15.0,21.0,5.0,10.0,,,,90.0,77.0,6.5,10.0,0,,,,1.0,2.0,3.0,1.0,,1.0,,,,,1.0,,,,True,,1.0,1.0,1.0,,1.0,1.0,,,
11068611,away,Kayserispor,Arif Kocaman,,,kocaman-arif,A. Kocaman,D,43,184,69,M,1173638,EUR,1063497600,D,54,54,False,70.0,61.0,8.0,3.0,49.0,54.0,12.0,16.0,7.0,7.0,,,,90.0,89.0,6.8,10.0,0,,,2.0,5.0,5.0,10.0,,,1.0,,,,,1.0,,1.0,,,,4.0,3.0,2.0,,,,,,1.0
11068611,away,Kayserispor,Anthony Uzodimma,,,uzodimma-anthony,A. Uzodimma,D,,176,59,M,993108,EUR,924307200,D,80,80,False,44.0,34.0,6.0,2.0,23.0,29.0,11.0,17.0,3.0,5.0,,,,90.0,58.0,6.3,15.0,0,2.0,,1.0,2.0,4.0,4.0,2.0,,1.0,,,,,2.0,,1.0,,,,1.0,1.0,,,,,,,
11068611,away,Kayserispor,Gökhan Sazdağı,,,gokhan-sazdagi,G. Sazdağı,D,25,179,949,M,595396,EUR,780019200,M,11,11,False,30.0,23.0,6.0,1.0,13.0,16.0,10.0,14.0,2.0,3.0,,,,76.0,66.0,6.8,14.0,1,,,2.0,1.0,7.0,8.0,3.0,1.0,5.0,,,1.0,,,2.0,1.0,,,,2.0,1.0,,,4.0,,,,1.0
11068611,away,Kayserispor,Ali Karimi,,,ali-karimi,A. Karimi,M,24,186,411,M,803869,EUR,760924800,M,6,6,False,5.0,3.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,,,,16.0,8.0,6.7,3.0,0,1.0,,,1.0,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,
11068611,away,Kayserispor,Campanharo,,,campanharo,Campanharo,M,,178,121,M,220094,EUR,702345600,M,88,88,False,54.0,52.0,2.0,2.0,27.0,27.0,25.0,27.0,,7.0,,,,90.0,75.0,7.6,4.0,0,,,,,3.0,11.0,,1.0,3.0,,,,,5.0,1.0,2.0,,,,6.0,6.0,2.0,,3.0,,,,
11068611,away,Kayserispor,Olivier Kemen,,,olivier-kemen,O. Kemen,M,8,177,827,M,280447,EUR,837820800,M,10,10,False,35.0,28.0,1.0,,15.0,17.0,13.0,20.0,,8.0,,,,76.0,50.0,6.4,14.0,0,2.0,,1.0,3.0,8.0,9.0,2.0,3.0,3.0,,,,,1.0,2.0,2.0,,,,1.0,1.0,3.0,,3.0,,,,
11068611,away,Kayserispor,Carlos Mané,,,carlos-mane,C. Mané,M,20,172,381,M,859748,EUR,763344000,M,20,20,False,21.0,13.0,1.0,1.0,4.0,10.0,11.0,14.0,1.0,3.0,,,,65.0,37.0,6.8,13.0,0,3.0,2.0,1.0,,2.0,4.0,,,2.0,,,,,1.0,1.0,1.0,1.0,,,2.0,2.0,,,1.0,,,,
11068611,away,Kayserispor,Mame Thiam,,,mame-thiam,M. Thiam,F,17,185,1076,M,180981,EUR,718588800,F,27,27,False,23.0,14.0,,,3.0,7.0,11.0,16.0,,1.0,,,,90.0,34.0,6.5,15.0,1,,,3.0,3.0,10.0,5.0,2.0,,1.0,,,,,,5.0,1.0,,,,,,6.0,,1.0,1.0,1.0,,1.0
11068611,away,Kayserispor,Miguel Cardoso,,,miguel-cardoso,M. Cardoso,M,7,176,326,M,344009,EUR,771984000,F,7,7,False,8.0,3.0,2.0,1.0,3.0,4.0,,6.0,,,,,,45.0,16.0,6.4,9.0,0,2.0,,2.0,,8.0,3.0,2.0,,1.0,,,,,,1.0,2.0,,,,1.0,1.0,3.0,,,,,,
11068611,away,Kayserispor,Ramazan Civelek,,,ramazan-civelek,R. Civelek,M,28,172,61,M,781408,EUR,822268800,D,28,28,True,32.0,26.0,1.0,,10.0,10.0,16.0,26.0,,2.0,,,,74.0,48.0,5.9,14.0,1,4.0,,2.0,,5.0,2.0,1.0,1.0,,,,,,,3.0,,2.0,,1.0,2.0,,1.0,,,,,,
11068611,away,Kayserispor,Mario Gavranović,,,mario-gavranovic,M. Gavranović,F,,175,340,,49351,EUR,627868800,F,19,19,True,9.0,5.0,1.0,1.0,3.0,4.0,2.0,5.0,,1.0,,,,45.0,12.0,6.5,6.0,0,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,
11068611,away,Kayserispor,Emrah Başsan,,,emrah-bassan,E. Başsan,M,14,177,60,M,174141,EUR,703468800,M,17,17,True,9.0,9.0,3.0,3.0,4.0,4.0,5.0,5.0,,4.0,,,,25.0,21.0,6.2,4.0,1,,,,,4.0,4.0,1.0,,4.0,,,,,,1.0,1.0,,,1.0,2.0,1.0,,,1.0,,,,
11068611,away,Kayserispor,Yaw Ackah,,,yaw-ackah,Y. Ackah,M,79,169,85,M,984096,EUR,928195200,M,89,89,True,16.0,15.0,,,8.0,8.0,7.0,9.0,,1.0,,,,14.0,18.0,6.4,2.0,0,1.0,,,1.0,1.0,2.0,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,
11068611,away,Kayserispor,Bernard Mensah,,,bernard-mensah,B. Mensah,M,43,180,416,M,546220,EUR,782352000,M,43,43,True,19.0,14.0,3.0,1.0,4.0,5.0,10.0,14.0,,1.0,,,,14.0,21.0,6.6,5.0,1,,,,,,1.0,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,
11068611,away,Kayserispor,Cenk Gönen,,,cenk-gonen,C. Gönen,G,,190,21,M,43556,EUR,572400000,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11068611,away,Kayserispor,Baran Ali Gezek,Baran Ali Gezek,,baran-ali-gezek,B. A. Gezek,M,55,182,95,M,1215110,EUR,1125014400,M,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11068611,away,Kayserispor,Ethem Balcı,Ethem Balci,,ethem-balci,E. Balcı,F,88,184,6,M,1216030,EUR,1055808000,F,32,32,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11068611,away,Kayserispor,İlhan Parlak,,,ilhan-parlak,İ. Parlak,F,38,181,25,,5810,EUR,537926400,F,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11068611,away,Kayserispor,Talha Sariarslan,,,talha-sariarslan,T. Sariarslan,F,99,186,87,M,1088715,EUR,1074384000,F,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
