match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,player_sofascoreId,captain,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_outfielderBlock,stat_fouls,stat_onTargetScoringAttempt,stat_clearanceOffLine,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotValueNormalized,stat_totalCross,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_keyPass,stat_dispossessed,stat_bigChanceMissed,stat_totalOffside,stat_shotOffTarget,stat_goals,stat_accurateCross,stat_bigChanceCreated
13981644,home,Cagliari,Elia Caprile,,,elia-caprile,E. Caprile,G,1,191,1685,M,947954,EUR,998697600,G,1,1,False,33.0,21.0,13.0,1.0,0.0,21.0,23.0,10.0,8.0,1.0,2.0,90.0,41.0,7.7,12.0,5.489e-05,24.511342076342,4.0,12.974087115594,0.5567,0,0.3568,0.04,-0.04,0.21,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981644,home,Cagliari,Zé Pedro,,,ze-pedro,Z. Pedro,D,32,187,663,M,945448,EUR,865555200,D,32,32,False,97.0,90.0,7.0,5.0,0.0,75.0,79.0,18.0,6.0,,,90.0,118.0,7.7,14.0,0.0200958,70.952455935276,12.0,38.824894953707,,0,,0.35,0.04,0.29,,15.0,3.0,4.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981644,home,Cagliari,Yerry Mina,,,yerry-mina,Y. Mina,D,26,195,5988,M,360396,EUR,780278400,D,26,26,False,98.0,94.0,1.0,,0.0,91.0,94.0,4.0,2.0,,,90.0,114.0,8.0,4.0,0.0014718,76.299972540046,14.0,35.863237119749,,0,,0.21,0.17,0.7,,3.0,7.0,9.0,2.0,1.0,,,1.0,yerrymina,True,2.0,5.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,
13981644,home,Cagliari,Sebastiano Luperto,,,sebastiano-luperto,S. Luperto,D,6,191,784,M,352736,EUR,841968000,D,6,6,False,80.0,71.0,7.0,2.0,0.0,62.0,64.0,16.0,2.0,,,90.0,90.0,7.8,10.0,0.00233616,50.021206124237,9.0,26.594595619636,,1,,0.14,0.09,0.24,,9.0,4.0,5.0,,,,1.0,2.0,,,1.0,2.0,1.0,1.0,,1.0,1.0,0.0179,0.195,17.500706937796,20.277094860951,1.0,0.15,,,,,,,,,,,,,
13981644,home,Cagliari,Marco Palestra,,,palestra-marco,M. Palestra,M,2,186,2182,M,1397736,EUR,1109808000,M,2,2,False,28.0,25.0,2.0,1.0,0.0,12.0,15.0,13.0,2.0,,,87.0,47.0,7.4,10.0,0.100826,115.57034185579,10.0,97.446358615764,,1,,0.3,0.33,-0.03,,13.0,7.0,1.0,,1.0,,4.0,3.0,,,,,3.0,,,,,0.0205,,29.581167200833,87.657069103795,4.0,-0.21,1.0,1.0,5.0,3.0,1.0,1.0,,,,,,,
13981644,home,Cagliari,Michel Adopo,,,michel-ndary-adopo,M. N. Adopo,M,8,187,534,M,928777,EUR,963964800,M,8,8,False,36.0,29.0,2.0,1.0,0.0,17.0,20.0,16.0,5.0,,,90.0,54.0,6.7,10.0,0.0132538,109.82098405321,11.0,66.044009335223,,2,,-0.09,0.1,0.21,,12.0,5.0,2.0,,4.0,3.0,1.0,,,,4.0,,7.0,,1.0,1.0,,0.2201,0.2274,26.596032520776,27.405337454591,1.0,0.08,,,2.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,
13981644,home,Cagliari,Gianluca Gaetano,,,gaetano-gianluca,G. Gaetano,M,10,183,1108,M,902019,EUR,957484800,M,10,10,False,81.0,64.0,10.0,4.0,0.0,49.0,56.0,25.0,4.0,,,90.0,91.0,6.8,17.0,0.0103717,116.93843390322,15.0,41.649234378083,,1,,-0.19,0.18,0.25,,15.0,3.0,4.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,3.0,,2.0,,,0.0265,,19.005665370847,35.798880690699,2.0,0.0,,,,,,2.0,,,,1.0,,,
13981644,home,Cagliari,Luca Mazzitelli,,,luca-mazzitelli,L. Mazzitelli,M,4,180,415,M,369866,EUR,816393600,M,4,4,False,32.0,27.0,4.0,3.0,0.0,17.0,19.0,13.0,3.0,,,66.0,45.0,8.5,9.0,0.00646977,34.038094561812,4.0,6.3547205087595,,2,,0.13,0.02,0.24,,10.0,3.0,3.0,,1.0,1.0,3.0,1.0,,,,1.0,1.0,,,2.0,,0.0887,0.3912,,,,0.67,,,,,,,1.0,,,,1.0,,
13981644,home,Cagliari,Adam Obert,,,adam-obert,A. Obert,D,33,186,654,M,964153,EUR,1030060800,M,33,33,False,42.0,36.0,2.0,2.0,1.0,24.0,28.0,14.0,9.0,,,79.0,66.0,7.2,11.0,0.0574387,63.793287918379,7.0,24.229528829744,,0,,0.07,0.1,0.17,,12.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,,,,1.0,4.0,,1.0,,,,,,,,,2.0,1.0,1.0,,,1.0,1.0,,,,,1.0,
13981644,home,Cagliari,Semih Kılıçsoy,,,semih-kilicsoy,S. Kilicsoy,F,9,178,11712,M,1142606,EUR,1124064000,F,9,9,False,16.0,11.0,2.0,2.0,0.0,7.0,9.0,7.0,1.0,,,66.0,26.0,7.3,10.0,0.00520087,31.461067055802,5.0,13.621029084452,,1,,-0.27,0.17,-0.01,,4.0,3.0,,,,,2.0,1.0,semihkilicsoy9,,4.0,2.0,6.0,,,1.0,,0.2427,0.3063,8.3422110304549,8.4185866390981,1.0,0.51,,,,,,,2.0,,,,1.0,,
