match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_gender,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_unsuccessfulTouch,stat_keyPass,player_firstName,player_lastName,player_jerseyNumber,stat_aerialLost,stat_shotOffTarget,stat_wasFouled,captain,stat_outfielderBlock,stat_totalTackle,stat_fouls,stat_penaltyWon,stat_dispossessed,stat_interceptionWon,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_onTargetScoringAttempt,stat_goals,stat_wonTackle,stat_totalOffside,stat_bigChanceMissed,stat_bigChanceCreated,stat_penaltyFaced,stat_punches,stat_penaltyConceded,player_sofascoreId,stat_goalAssist
10433893,home,Ümraniyespor,Serkan Kırıntılı,serkan-kirintili,S. Kırıntılı,G,185,34,5247,EUR,477273600,G,1,1,False,32.0,27.0,10.0,6.0,23.0,25.0,4.0,7.0,1.0,1.0,8.0,1.0,2.0,2.0,3.0,90.0,44.0,6.0,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433893,home,Ümraniyespor,Strahil Popov,strahil-popov,S. Popov,D,185,50,52001,EUR,652060800,D,90,90,False,51.0,41.0,9.0,4.0,20.0,25.0,22.0,31.0,,2.0,8.0,,,,,90.0,78.0,6.7,19.0,0,M,5.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10433893,home,Ümraniyespor,Allyson,allyson,Allyson,D,184,69,809194,EUR,656640000,D,33,33,False,47.0,43.0,7.0,5.0,30.0,32.0,13.0,15.0,,1.0,2.0,,,,,78.0,54.0,6.1,6.0,1,M,,,1.0,,,,3.0,2.0,,,,3,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10433893,home,Ümraniyespor,Tomislav Glumac,tomislav-glumac,T. Glumac,D,194,39,93736,EUR,674179200,D,44,44,False,50.0,41.0,7.0,4.0,31.0,36.0,10.0,14.0,6.0,10.0,4.0,,,,,90.0,68.0,7.4,9.0,0,M,,,4.0,,,,11.0,,,,,44,3.0,,3.0,True,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
10433893,home,Ümraniyespor,Onur Atasayar,atasayar-onur,O. Atasayar,D,184,9,785819,EUR,788918400,D,16,16,False,38.0,27.0,4.0,1.0,16.0,21.0,12.0,18.0,1.0,2.0,4.0,,,,,90.0,58.0,6.0,17.0,0,M,1.0,1.0,9.0,1.0,2.0,,3.0,,1.0,,,16,3.0,,,,,1.0,1.0,,2.0,2.0,,,,,,,,,,,,,
10433893,home,Ümraniyespor,Oğuz Gürbulak,oguz-gurbulak,O. Gürbulak,M,178,15,139439,EUR,713404800,M,20,20,False,32.0,22.0,2.0,,12.0,14.0,11.0,22.0,1.0,2.0,5.0,,,,,68.0,44.0,5.9,16.0,1,M,4.0,1.0,3.0,1.0,,,1.0,3.0,,,,20,1.0,,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,
10433893,home,Ümraniyespor,Isaac Sackey,isaac-sackey,I. Sackey,M,190,64,292965,EUR,765417600,M,5,5,False,41.0,33.0,7.0,4.0,19.0,22.0,14.0,19.0,4.0,8.0,13.0,1.0,,,,90.0,50.0,6.3,8.0,0,M,,,6.0,,1.0,1.0,4.0,,,,,,4.0,,2.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,
10433893,home,Ümraniyespor,Durel Avounou,durel-avounou,D. Avounou,M,179,115,878635,EUR,875145600,M,14,14,False,21.0,17.0,1.0,1.0,6.0,8.0,12.0,15.0,,3.0,6.0,,,,,89.0,42.0,7.6,14.0,2,M,2.0,1.0,4.0,,2.0,2.0,1.0,5.0,2.0,,,92,2.0,,1.0,,,,,,2.0,1.0,,,2.0,1.0,,,,,,,,,
10433893,home,Ümraniyespor,Valentin Gheorghe,gheorghe-valentin,V. Gheorghe,M,175,86,845365,EUR,855878400,F,7,7,False,21.0,18.0,,,8.0,9.0,12.0,19.0,,6.0,5.0,,,,,69.0,38.0,7.0,10.0,1,M,7.0,2.0,3.0,1.0,2.0,1.0,,1.0,2.0,,,11,,,1.0,,,4.0,1.0,,,,1.0,,,,4.0,1.0,,,,,,,
10433893,home,Ümraniyespor,Umut Nayir,mehmet-umut-nayir,U. Nayir,F,191,738,284767,EUR,741225600,F,18,18,False,19.0,12.0,,,4.0,4.0,8.0,15.0,7.0,10.0,2.0,,,,,90.0,29.0,7.1,9.0,4,M,,,4.0,,1.0,,,1.0,1.0,,,18,3.0,2.0,2.0,,,1.0,,,,,1.0,,1.0,1.0,1.0,,1.0,,,,,,
