match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_ownGoals,stat_wasFouled,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_totalCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,stat_aerialLost,stat_dispossessed,stat_accurateCross,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_keyPass,stat_bigChanceCreated,stat_totalOffside,stat_goals,stat_hitWoodwork,player_sofascoreId,stat_savedShotsFromInsideTheBox,stat_saves
12625004,home,Al Orobah,Gaëtan Coucke,gaetan-coucke,G. Coucke,G,98,187.0,160,M,794989,EUR,910051200,G,28,28,False,26.0,17.0,15.0,6.0,0.0,14.0,16.0,3.0,10.0,1.0,1.0,4.0,1.0,1.0,1.0,90.0,33.0,5.8,9.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625004,home,Al Orobah,Hamed Al-Maghati,hamed-taleb,H. Al-Maghati,D,11,175.0,9,M,948603,EUR,742694400,D,11,11,False,24.0,19.0,4.0,3.0,0.0,11.0,13.0,8.0,13.0,1.0,3.0,2.0,,,,45.0,40.0,6.1,13.0,0,True,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12625004,home,Al Orobah,Ismael Kandouss,ismael-kandouss,I. Kandouss,D,27,192.0,736,M,934196,EUR,879292800,D,3,3,False,36.0,31.0,3.0,,0.0,25.0,25.0,6.0,11.0,,6.0,6.0,,,,90.0,54.0,7.0,5.0,0,,,,,,,6.0,6.0,,,1.0,,,1.0,3.0,2.0,,,,,,,,,,,,,,,
12625004,home,Al Orobah,Hussain Al-Shuweish,hussain-al-showaish,H. Al-Shuweish,D,33,185.0,17,M,818758,EUR,625881600,D,33,33,False,19.0,17.0,1.0,,0.0,15.0,15.0,2.0,4.0,1.0,2.0,2.0,,1.0,,90.0,36.0,6.1,4.0,0,,,3.0,1.0,,,8.0,1.0,,1.0,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,
12625004,home,Al Orobah,Ibrahim Al-Zubaidi,ibrahim-al-zubaidi,I. Al-Zubaidi,D,,172.0,16,M,793916,EUR,623462400,D,13,13,False,41.0,31.0,7.0,2.0,0.0,17.0,19.0,15.0,25.0,,3.0,4.0,,1.0,,90.0,62.0,6.5,15.0,0,,3.0,,,,,5.0,2.0,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,
12625004,home,Al Orobah,Fahad Al-Reshedi,fahad-al-reshedi,F. Al-Reshedi,M,80,173.0,10,M,818573,EUR,676339200,M,80,80,False,26.0,18.0,4.0,2.0,0.0,11.0,14.0,7.0,12.0,1.0,6.0,2.0,,3.0,,87.0,41.0,6.7,9.0,1,,,5.0,1.0,1.0,,2.0,2.0,,,3.0,,,,4.0,1.0,,,,1.0,,,,,,,,,,,
12625004,home,Al Orobah,Mohammed Al-Qarni,mohammed-al-qarni,M. Al-Qarni,M,,174.0,4,M,148870,EUR,627868800,M,6,6,False,34.0,27.0,4.0,2.0,0.0,22.0,25.0,5.0,9.0,,3.0,13.0,,,,66.0,40.0,6.9,7.0,0,,,,,,,1.0,3.0,,,,,,1.0,1.0,3.0,,,,,,,,,,,,,,,
12625004,home,Al Orobah,Sattam Al-Roqi,sattam-al-roqi,S. Al-Roqi,F,24,169.0,18,M,1521951,EUR,1017273600,M,32,32,False,13.0,10.0,1.0,,0.0,1.0,2.0,10.0,14.0,,4.0,2.0,,2.0,,54.0,25.0,6.7,9.0,0,,3.0,3.0,1.0,1.0,1.0,,1.0,,4.0,,Sattam Al-Roqi,,,1.0,1.0,2.0,,1.0,,,,,,,,,,,,
12625004,home,Al Orobah,Karlo Muhar,karlo-muhar,K. Muhar,M,73,188.0,216,M,897590,EUR,821836800,M,73,73,False,58.0,42.0,8.0,4.0,0.0,17.0,21.0,25.0,37.0,,2.0,5.0,,,,90.0,66.0,6.5,17.0,1,,,3.0,2.0,,,1.0,2.0,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,
12625004,home,Al Orobah,Cristian Tello,cristian-tello,C. Tello,M,,178.0,644,M,114157,EUR,681868800,M,37,37,False,38.0,31.0,3.0,3.0,0.0,11.0,11.0,21.0,29.0,,,6.0,,,,90.0,53.0,6.8,12.0,3,,2.0,3.0,,1.0,,1.0,,,1.0,,,,,,,,2.0,1.0,,1.0,1.0,2.0,5.0,,,,,,,
