match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_totalContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,captain,stat_challengeLost,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_aerialLost,stat_outfielderBlock,stat_wasFouled,stat_fouls,player_firstName,player_lastName,player_sofascoreId,stat_bigChanceCreated,stat_dispossessed,stat_totalCross,stat_unsuccessfulTouch,stat_accurateCross,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,stat_penaltyWon,stat_errorLeadToAShot,stat_penaltyFaced,stat_penaltyConceded
11388384,home,Feyenoord,Ondrej Lingr,lingr-ondrej,O. Lingr,M,9,175,293,M,794968,EUR,907718400,M,32,32,True,15.0,13.0,2.0,2.0,0.0,2.0,2.0,13.0,16.0,1.0,2.0,,,,,,,,,30.0,22.0,7.4,3.0,0.0379675,2,,,1.0,,2.0,,1.0,0.3126,1.5515,,,,1.0,,,,,,,,,,,,,3.0,,2.0,1.0,1.0,,,,,
11388384,home,Feyenoord,Luka Ivanušec,luka-ivanusec,L. Ivanušec,F,18,175,3285,M,822462,EUR,912038400,M,17,17,True,18.0,14.0,,,0.0,3.0,3.0,11.0,17.0,,3.0,,3.0,,,,,,,22.0,24.0,7.0,6.0,0.0669208,1,,1.0,1.0,1.0,,,,0.023,,,,1.0,1.0,,1.0,,,,1.0,,,,LukaIvanusec,,,2.0,,,,,,,,,
11388384,home,Feyenoord,Timon Wellenreuther,timon-wellenreuther,T. Wellenreuther,G,22,186,588,M,253875,EUR,817948800,G,22,22,True,5.0,4.0,1.0,,0.0,4.0,4.0,,1.0,,,,2.0,,,,,,,11.0,6.0,6.5,1.0,8.86e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388384,home,Feyenoord,Leo Sauer,sauer-leo,L. Sauer,M,16,184,1911,M,1150938,EUR,1134691200,F,25,25,True,5.0,4.0,1.0,,0.0,2.0,2.0,2.0,3.0,,2.0,,,,,,,,,11.0,10.0,7.0,4.0,0.0362491,0,,1.0,,,,,,,,,,,,,1.0,,1.0,,1.0,,Leo Sauer,,,,,,2.0,,,,,1.0,,,
11388384,home,Feyenoord,Mikki van Sas,mikki-van-sas,M. v. Sas,G,1,193,195,M,1132094,EUR,1078012800,G,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388384,home,Feyenoord,Givairo Read,givairo-read,G. Read,D,26,175,1865,M,1388535,EUR,1149206400,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388384,home,Feyenoord,Djomar Giersthove,djomar-giersthove,D. Giersthove,D,48,186,101,M,1545078,EUR,1109980800,D,67,67,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Djomar Giersthove,,,,,,,,,,,,,,
11388384,away,Excelsior,Stijn van Gassel,stijn-van-gassel,S. van Gassel,G,1,185,166,M,367118,EUR,845596800,G,1,1,False,33.0,13.0,30.0,10.0,0.0,6.0,7.0,7.0,26.0,,,2.0,10.0,2.0,1.0,3.0,,1.0,,90.0,46.0,6.3,20.0,0.00378863,0,-0.6811,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
11388384,away,Excelsior,Mimeirhel Benita,mimeirhel-benita,M. Benita,D,2,176,216,M,1130308,EUR,1069027200,D,22,22,False,22.0,14.0,2.0,,0.0,7.0,9.0,7.0,14.0,1.0,6.0,3.0,2.0,,,,,,,90.0,44.0,6.3,12.0,0.00554125,0,,3.0,1.0,,,,,,,,,,1.0,1.0,4.0,3.0,1.0,,,,Mimeirhel Benita,,,,2.0,1.0,1.0,,,,,,,,
11388384,away,Excelsior,Siebe Horemans,siebe-horemans,S. Horemans,D,2,186,201,M,794990,EUR,896745600,D,2,2,False,16.0,14.0,2.0,1.0,0.0,10.0,12.0,4.0,5.0,2.0,3.0,6.0,2.0,,,,,,,90.0,34.0,6.6,4.0,0.00332028,0,,1.0,,,,,,,,,,,,4.0,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,
11388384,away,Excelsior,Redouan El Yaakoubi,redouan-el-yaakoubi,R. E. Yaakoubi,D,,182,100,M,887617,EUR,822528000,D,4,4,False,31.0,24.0,9.0,4.0,0.0,10.0,12.0,14.0,19.0,1.0,2.0,3.0,3.0,,,,,,,90.0,43.0,6.4,10.0,0.0297003,0,,5.0,,,,,,,,1.0,,1.0,,,1.0,1.0,2.0,3.0,,1.0,,,,,1.0,,,,,,,,,,
11388384,away,Excelsior,Arthur Zagre,zagre-arthur,A. Zagre,D,12,168,411,M,910053,EUR,1002153600,D,12,12,False,27.0,21.0,2.0,,0.0,12.0,13.0,9.0,16.0,1.0,7.0,1.0,8.0,,,,,,,90.0,53.0,6.8,10.0,0.0175214,0,,3.0,3.0,,,,,,,1.0,,2.0,2.0,2.0,3.0,3.0,,1.0,1.0,,Arthur,Zagre,,,,2.0,1.0,,,,,,,,
11388384,away,Excelsior,Kenzo Goudmijn,kenzo-goudmijn,K. Goudmijn,M,24,174,248,M,916947,EUR,1008633600,M,10,10,False,44.0,34.0,8.0,6.0,0.0,16.0,17.0,18.0,28.0,,5.0,3.0,6.0,,,,,,,79.0,61.0,6.8,13.0,0.0310603,1,,3.0,5.0,,,1.0,,0.005,,,,,3.0,1.0,2.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,
11388384,away,Excelsior,Julian Baas,julian-baas,J. Baas,M,16,184,147,M,1046143,EUR,1018915200,M,33,33,False,32.0,28.0,2.0,2.0,0.0,15.0,18.0,14.0,22.0,1.0,4.0,1.0,4.0,,,,,,,90.0,47.0,6.7,12.0,0.0413056,0,,1.0,,,,,,,,1.0,,,,,3.0,1.0,1.0,,,,,,,,,8.0,1.0,1.0,,,,,,,
11388384,away,Excelsior,Derensili Sanches Fernandes,derensili-sanches-fernandes,D. S. Fernandes,M,30,176,146,M,1046142,EUR,991008000,M,30,30,False,1.0,1.0,,,0.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,21.0,2.0,6.6,,0.00065931,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
11388384,away,Excelsior,Lance Duijvestijn,lance-duijvestijn,L. Duijvestijn,M,70,179,148,M,946505,EUR,916358400,M,23,23,False,23.0,18.0,3.0,1.0,0.0,7.0,8.0,11.0,15.0,,1.0,,2.0,,,,,,,82.0,31.0,6.4,7.0,0.0277116,1,,3.0,1.0,,,1.0,,0.0946,,1.0,,,,2.0,,,2.0,,1.0,,,,,,,,1.0,,,,,,,,
11388384,away,Excelsior,Lazaros Lamprou,lazaros-lamprou,L. Lamprou,M,7,177,177,M,823856,EUR,882403200,M,7,7,False,10.0,7.0,2.0,,0.0,3.0,5.0,4.0,7.0,,1.0,,3.0,,,,,,,45.0,21.0,6.5,8.0,0.00346427,0,,3.0,2.0,,,,,,,,,1.0,,1.0,,,,,1.0,,Lazaros,Lamprou,,,,2.0,,,,,,,,,
11388384,away,Excelsior,Troy Parrott,troy-parrott,T. Parrott,F,9,185,10474,M,966555,EUR,1012780800,F,9,9,False,12.0,7.0,1.0,,0.0,1.0,3.0,6.0,9.0,1.0,1.0,,,,,,,,,82.0,19.0,6.6,8.0,0.147926,3,,2.0,,1.0,,2.0,,0.1297,,,,,,,,,2.0,,,,,,,,,,2.0,,,,,,,,
11388384,away,Excelsior,Noah Naujoks,noah-naujoks,N. Naujoks,M,10,183,201,M,1048487,EUR,1020297600,M,15,15,True,9.0,4.0,,,0.0,3.0,4.0,1.0,6.0,2.0,3.0,1.0,2.0,,,,,,,69.0,23.0,6.2,10.0,0.00100479,0,,6.0,,,,,,,,,,3.0,,1.0,,,1.0,,1.0,2.0,,,,,1.0,1.0,3.0,,,,,,,,
11388384,away,Excelsior,Couhaib Driouech,couhaib-driouech,C. Driouech,F,11,175,4625,M,1047395,EUR,1019001600,F,14,14,True,7.0,5.0,,,0.0,1.0,1.0,6.0,11.0,,3.0,,3.0,,,,,,,45.0,24.0,7.0,11.0,0.199668,2,,3.0,2.0,1.0,1.0,,,0.0932,0.046,1.0,,1.0,2.0,1.0,,,,,1.0,,,,,,2.0,5.0,2.0,2.0,,,2.0,,,,
11388384,away,Excelsior,Cisse Sandra,cisse-sandra,C. Sandra,M,11,183,563,M,1004449,EUR,1071532800,M,8,8,True,,,,,0.0,,,,,,,,,,,,,,,11.0,2.0,6.2,1.0,,0,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,
11388384,away,Excelsior,Mike van Duinen,mike-van-duinen,M. v. Duinen,F,29,183,39,M,150494,EUR,689385600,F,29,29,True,2.0,1.0,,,0.0,,,1.0,2.0,1.0,2.0,,,,,,,,,8.0,3.0,5.1,1.0,0.00171266,0,,3.0,,,,,,,,,,1.0,,,1.0,,1.0,,,1.0,Mike,van Duinen,,,,,,,,,,,,,1.0
11388384,away,Excelsior,Richie Omorowa,richie-omorowa,R. Omorowa,F,93,181,182,M,1104954,EUR,1080604800,F,17,17,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,,,1.0,,,,,,,8.0,5.0,6.4,2.0,0.00138471,0,,2.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11388384,away,Excelsior,Pascal Kuiper,pascal-kuiper,P. Kuiper,G,30,194,38,M,1067956,EUR,1079481600,G,38,38,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Pascal Kuiper,,,,,,,,,,,,,,
11388384,away,Excelsior,Siem de Moes,siem-de-moes,S. d. Moes,D,19,185,15,M,1516246,EUR,1076976000,D,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Siem,de Moes,,,,,,,,,,,,,
11388384,away,Excelsior,Casper Widell,widell-casper,C. Widell,D,4,192,137,M,1031721,EUR,1052092800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388384,away,Excelsior,Sven Nieuwpoort,sven-nieuwpoort,S. Nieuwpoort,D,16,184,8,M,97412,EUR,734659200,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Sven,Nieuwpoort,,,,,,,,,,,,,
11388384,away,Excelsior,Jacky Donkor,jacky-donkor,J. Donkor,M,30,176,68,M,989128,EUR,910828800,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
