match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,player_firstName,player_lastName,stat_aerialLost,stat_challengeLost,stat_totalClearance,captain,stat_dispossessed,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_blockedScoringAttempt,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,player_sofascoreId,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_goalsPrevented,stat_bigChanceMissed
11399383,home,FC Utrecht,Mattijs Branderhorst,mattijs-branderhorst,M. Branderhorst,G,31,192,151,M,146871,EUR,757296000,G,31,31,False,17.0,14.0,8.0,6.0,10.0,11.0,4.0,6.0,5.0,1.0,90.0,21.0,6.9,3.0,0.00075534,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399383,home,FC Utrecht,Hidde ter Avest,hidde-ter-avest,H. t. Avest,D,24,182,95,M,361788,EUR,864086400,D,5,5,False,32.0,24.0,2.0,2.0,10.0,10.0,14.0,24.0,2.0,,80.0,60.0,7.0,15.0,0.0210764,0,2.0,2.0,4.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11399383,home,FC Utrecht,Mike van der Hoorn,mike-van-der-hoorn,M. v. d. Hoorn,D,3,190,158,M,152414,EUR,719107200,D,3,3,False,61.0,56.0,6.0,4.0,38.0,38.0,18.0,23.0,9.0,,90.0,65.0,7.2,6.0,0.014822,0,,4.0,6.0,5.0,,,1.0,1.0,,1.0,2.0,,,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11399383,home,FC Utrecht,Nick Viergever,nick-viergever,N. Viergever,D,24,182,150,M,46900,EUR,618105600,D,24,24,False,67.0,59.0,1.0,,32.0,35.0,27.0,32.0,3.0,,90.0,73.0,6.7,9.0,0.0121531,0,,1.0,6.0,3.0,,,,2.0,2.0,,2.0,,,,1.0,2.0,1.0,True,1.0,,,,,,,,,,,,,,,,,,
11399383,home,FC Utrecht,Souffian El Karouani,souffian-el-karouani,S. El Karouani,D,16,178,3591,M,991679,EUR,971913600,D,16,16,False,66.0,58.0,4.0,2.0,24.0,26.0,36.0,46.0,2.0,,90.0,95.0,7.6,16.0,0.662775,1,6.0,2.0,5.0,5.0,2.0,,,2.0,1.0,,2.0,,,,,,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,0.0185,2.0,,,,,,,,,,,
11399383,home,FC Utrecht,Ryan Flamingo,ryan-flamingo,R. Flamingo,D,6,186,1614,M,1046960,EUR,1041292800,M,34,34,False,49.0,40.0,6.0,2.0,15.0,17.0,25.0,32.0,1.0,,90.0,62.0,6.9,12.0,0.0325572,0,,1.0,2.0,3.0,,,2.0,2.0,1.0,3.0,1.0,,Ryan Flamingo,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,
11399383,home,FC Utrecht,Oscar Fraulo,oscar-fraulo,O. Fraulo,M,29,180,841,M,1008245,EUR,1070668800,M,8,8,False,38.0,34.0,3.0,3.0,18.0,19.0,16.0,19.0,5.0,,80.0,46.0,6.9,6.0,0.0668857,1,,,3.0,2.0,,,,2.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,1.0,,,,,,0.0596,1.0,1.0,,,,,,,,,,
11399383,home,FC Utrecht,Marouan Azarkan,marouan-azarkan,M. Azarkan,M,17,165,221,M,987524,EUR,1007769600,M,11,11,False,21.0,18.0,,,4.0,4.0,16.0,22.0,2.0,,65.0,44.0,6.7,12.0,0.166061,0,5.0,1.0,13.0,6.0,4.0,,2.0,2.0,2.0,1.0,3.0,1.0,,,3.0,2.0,,,1.0,,2.0,,,3.0,,1.0,,,,,,,,,,,
11399383,home,FC Utrecht,Jens Toornstra,jens-toornstra,J. Toornstra,M,18,178,203,M,99960,EUR,607651200,M,18,18,False,20.0,19.0,4.0,4.0,3.0,3.0,19.0,28.0,,,65.0,35.0,7.1,10.0,0.198351,1,11.0,,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,3.0,,,,0.0924,2.0,1.0,,,,,,,,,,
11399383,home,FC Utrecht,Othman Boussaid,othman-boussaid,O. Boussaid,M,49,166,244,M,877032,EUR,952387200,M,26,26,False,42.0,37.0,5.0,4.0,6.0,6.0,33.0,41.0,6.0,,89.0,63.0,7.6,15.0,0.338737,2,5.0,,3.0,4.0,4.0,,1.0,1.0,1.0,4.0,,,,,,,,,2.0,,2.0,,1.0,,0.0861,3.0,1.0,3.0,,,,,,,,,
