match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalContest,stat_wonContest,captain,stat_totalCross,stat_challengeLost,stat_blockedScoringAttempt,stat_shotValueNormalized,stat_dispossessed,stat_keyPass,stat_accurateCross,stat_shotOffTarget,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_bigChanceCreated,stat_totalOffside,stat_goals,stat_hitWoodwork
14015664,home,Sportfreunde Lotte,Ron Meyer,ron-meyer,R. Meyer,G,1,190.0,2,M,939546,EUR,884649600,G,1,1,False,20.0,8.0,17.0,5.0,0.0,3.0,4.0,5.0,16.0,4.0,1.0,1.0,90.0,23.0,6.3,12.0,0.1609,0,0.07,0.18,-0.11,-0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14015664,home,Sportfreunde Lotte,Denis Milic,denis-milic,D. Milic,D,22,182.0,0,M,1915115,EUR,1086566400,D,22,22,False,16.0,6.0,9.0,,0.0,4.0,8.0,2.0,8.0,3.0,,,90.0,29.0,6.1,10.0,,0,0.01,0.04,-0.15,,Denis,Milic,1.0,1.0,2.0,2.0,9.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
14015664,home,Sportfreunde Lotte,Franko Uzelac,franko-uzelac,F. Uzelac,D,5,190.0,7,M,142761,EUR,783993600,D,5,5,False,12.0,5.0,2.0,,0.0,3.0,3.0,2.0,9.0,,,,90.0,31.0,6.5,7.0,,0,0.09,0.05,0.18,,,,,,,,16.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
14015664,home,Sportfreunde Lotte,Fabian Rüth,fabian-ruth,F. Rüth,D,4,185.0,13,M,997114,EUR,994032000,D,4,4,False,8.0,3.0,1.0,,0.0,2.0,4.0,1.0,4.0,1.0,,,90.0,26.0,6.5,7.0,,0,0.0,-0.04,0.21,,,,,,3.0,2.0,8.0,,,3.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
14015664,home,Sportfreunde Lotte,Jonas Kehl,jonas-kehl,J. Kehl,D,2,180.0,15,M,930270,EUR,983145600,M,2,2,False,15.0,8.0,3.0,1.0,0.0,3.0,5.0,5.0,10.0,4.0,,,90.0,34.0,6.8,12.0,,0,-0.04,0.17,0.16,,Jonas,Kehl,,,1.0,4.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,
14015664,home,Sportfreunde Lotte,Kamer Krasniqi,kamer-krasniqi,K. Krasniqi,M,17,177.0,12,M,823958,EUR,821318400,M,17,17,False,7.0,3.0,1.0,,0.0,3.0,6.0,,1.0,3.0,,,72.0,18.0,6.5,6.0,,1,0.03,0.02,-0.04,,,,,,2.0,2.0,5.0,,1.0,1.0,,,,1.0,1.0,1.0,True,1.0,1.0,1.0,-0.11,,,,,,,,,,,,
14015664,home,Sportfreunde Lotte,Ben Klefisch,klefisch-ben,B. Klefisch,M,6,186.0,9,M,1418172,EUR,1046563200,M,6,6,False,12.0,7.0,2.0,,0.0,6.0,7.0,1.0,5.0,4.0,,,78.0,19.0,6.4,6.0,,0,-0.05,0.04,-0.07,,,,,1.0,3.0,3.0,4.0,,1.0,1.0,,1.0,,1.0,,,,,2.0,,,,,,,,,,,,,,
14015664,home,Sportfreunde Lotte,Luca Kerkemeyer,luca-kerkemeyer,L. Kerkemeyer,D,24,184.0,0,M,2221188,EUR,1020902400,M,24,24,False,11.0,3.0,4.0,,0.0,1.0,4.0,2.0,7.0,,,,90.0,33.0,6.5,17.0,,0,-0.09,0.1,-0.04,,Luca Kerkemeyer,,2.0,1.0,6.0,6.0,3.0,,,1.0,,5.0,5.0,1.0,,,,2.0,2.0,,,1.0,,,,,,,,,,,
14015664,home,Sportfreunde Lotte,Samuel Owusu Addai,addai-samuel-owusu,S. O. Addai,F,9,181.0,3,M,1898158,EUR,1014681600,F,9,9,False,3.0,1.0,,,0.0,,1.0,1.0,2.0,1.0,,,45.0,8.0,6.4,3.0,,0,-0.06,0.02,0.0,,,,,,1.0,1.0,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
14015664,home,Sportfreunde Lotte,Luca Horn,luca-horn,L. Horn,M,33,177.0,7,M,886166,EUR,914025600,F,33,33,False,5.0,3.0,,,0.0,1.0,1.0,2.0,4.0,,,,64.0,12.0,6.9,3.0,,0,-0.2,0.51,0.14,,,,,1.0,3.0,2.0,2.0,2.0,,1.0,,1.0,1.0,,,,,,1.0,,,1.0,1.0,,,,,,,,,,
14015664,home,Sportfreunde Lotte,Leon Demaj,leon-demaj,L. Demaj,F,28,181.0,9,M,839687,EUR,880675200,F,28,28,False,13.0,8.0,2.0,2.0,0.0,5.0,8.0,3.0,5.0,5.0,,,78.0,22.0,6.6,9.0,,1,0.11,0.26,0.2,,,,1.0,,6.0,2.0,1.0,,,4.0,,,,2.0,2.0,2.0,,2.0,,,-0.13,1.0,,1.0,1.0,,,,,,,,
14015664,home,Sportfreunde Lotte,Shkrep Stublla,stublla-shkrep,S. Stublla,M,23,,0,M,2203980,EUR,1101081600,F,23,23,True,10.0,5.0,,,0.0,4.0,6.0,1.0,4.0,4.0,,,45.0,13.0,6.0,7.0,,0,-0.16,-0.69,0.0,,,,,,5.0,,,1.0,,2.0,,,,,,,,,1.0,,,2.0,,,,,,,,,,,
14015664,home,Sportfreunde Lotte,Kevin Holzweiler,kevin-holzweiler,K. Holzweiler,F,,164.0,5,M,169237,EUR,782265600,M,31,31,True,3.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,3.0,,,26.0,5.0,6.4,1.0,,0,0.09,0.09,-0.03,,,,,,3.0,,1.0,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,
14015664,home,Sportfreunde Lotte,Marc Heider,marc-heider,M. Heider,F,20,186.0,8,M,16675,EUR,516758400,F,20,20,True,1.0,,1.0,,0.0,,,,1.0,,,,18.0,2.0,6.6,1.0,,0,-0.01,,0.23,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14015664,home,Sportfreunde Lotte,Raimison Dos Santos,raimison-dos-santos,R. D. Santos,D,3,189.0,1,M,2221192,EUR,816220800,D,3,3,True,,,,,0.0,,,,,,,,12.0,1.0,6.8,,,0,,,0.15,,Raimison Dos Santos,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14015664,home,Sportfreunde Lotte,Nazzareno Ciccarelli,nazzareno-ciccarelli,N. Ciccarelli,F,10,175.0,3,M,844208,EUR,846201600,M,10,10,True,3.0,2.0,,,0.0,,1.0,2.0,2.0,1.0,,,12.0,5.0,6.7,1.0,,0,-0.03,0.09,0.16,,,,,,1.0,2.0,,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,
14015664,home,Sportfreunde Lotte,Laurenz Beckemeyer,laurenz-beckemeyer,L. Beckemeyer,G,12,182.0,2,M,943015,EUR,955843200,G,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14015664,home,Sportfreunde Lotte,Andreas Wiegel,andreas-wiegel,A. Wiegel,D,7,179.0,12,M,103291,EUR,680054400,D,7,7,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14015664,home,Sportfreunde Lotte,Jonathan Riemer,jonathan-riemer,J. Riemer,D,39,183.0,1,M,996780,EUR,970444800,D,39,39,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14015664,home,Sportfreunde Lotte,Dino Bajric,dino-bajric,D. Bajric,M,8,186.0,9,M,253653,EUR,805507200,M,8,8,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14015664,away,SC Freiburg,Noah Atubolu,noah-atubolu,N. Atubolu,G,1,190.0,1842,M,980626,EUR,1022284800,G,1,1,False,31.0,25.0,11.0,5.0,0.0,23.0,28.0,2.0,3.0,3.0,,,90.0,32.0,6.7,6.0,,0,0.08,0.0,0.13,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
14015664,away,SC Freiburg,Lukas Kübler,lukas-kubler,L. Kübler,D,17,183.0,237,M,142525,EUR,715132800,D,17,17,False,50.0,47.0,10.0,8.0,0.0,19.0,19.0,28.0,31.0,1.0,,,90.0,70.0,7.6,5.0,,0,0.17,-0.55,0.0,,,,,1.0,,5.0,,,4.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,
14015664,away,SC Freiburg,Matthias Ginter,matthias-ginter,M. Ginter,D,28,189.0,886,M,142259,EUR,758937600,D,28,28,False,116.0,110.0,12.0,10.0,0.0,44.0,44.0,66.0,72.0,3.0,,,90.0,127.0,7.9,6.0,,2,0.43,0.23,0.31,,,,,,,2.0,5.0,,2.0,,,,,,,,,,,,-0.54,,1.0,,1.0,,,1.0,1.0,,,,
14015664,away,SC Freiburg,Philipp Lienhart,philipp-lienhart,P. Lienhart,D,3,189.0,691,M,576266,EUR,837043200,D,3,3,False,136.0,128.0,9.0,4.0,0.0,37.0,37.0,91.0,99.0,4.0,,,90.0,151.0,8.1,16.0,,0,0.61,0.35,0.19,,,,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
14015664,away,SC Freiburg,Christian Günter,christian-gunter,C. Günter,D,30,184.0,354,M,142231,EUR,730857600,D,30,30,False,32.0,30.0,2.0,1.0,0.0,7.0,7.0,23.0,25.0,,,,78.0,54.0,6.9,11.0,,0,0.18,-0.09,0.13,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,,,True,9.0,,,,,2.0,2.0,,,,,,1.0,1.0,,
