match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_wasFouled,stat_fouls,captain,stat_aerialLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_accurateCross,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_keyPass,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_penaltyWon,player_sofascoreId,stat_goals,stat_wonTackle,stat_challengeLost,stat_totalOffside,stat_bigChanceMissed,stat_penaltyFaced,stat_penaltyConceded,stat_shotOffTarget
10407279,home,Standard Liège,Arnaud Bodart,bodart-arnaud,A. Bodart,G,16,184,410,M,878898,EUR,889574400,G,16,16,False,31.0,19.0,19.0,7.0,16.0,19.0,3.0,12.0,1.0,15.0,1.0,3.0,3.0,1.0,1.0,90.0,48.0,7.5,12.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407279,home,Standard Liège,Gilles Dewaele,gilles-dewaele,G. Dewaele,D,20,180,52,M,285943,EUR,824169600,D,2,2,False,36.0,20.0,7.0,2.0,11.0,21.0,9.0,17.0,5.0,,,,,,,84.0,56.0,6.7,19.0,0,,,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10407279,home,Standard Liège,Noë Dussenne,noe-dussenne,N. Dussenne,D,3,191,108,M,115569,EUR,702604800,D,6,6,False,35.0,27.0,6.0,2.0,25.0,28.0,2.0,7.0,4.0,4.0,,,,,,90.0,42.0,6.9,9.0,0,,,,5.0,3.0,6.0,1.0,1.0,,True,2.0,1.0,,,,,,,,,,,,,,,,,,,,
10407279,home,Standard Liège,Konstantinos Laifis,konstantinos-laifis,K. Laifis,D,34,186,336,M,97061,EUR,737769600,D,34,34,False,57.0,43.0,17.0,9.0,34.0,45.0,9.0,12.0,4.0,6.0,,,,,,90.0,67.0,7.6,14.0,1,,,,7.0,3.0,8.0,1.0,,2.0,,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
10407279,home,Standard Liège,Jacob Barrett Laursen,jacob-barrett-laursen,J. B. Laursen,D,7,179,64,M,149592,EUR,785030400,D,38,38,False,23.0,17.0,1.0,,8.0,10.0,11.0,18.0,,1.0,,,,,,54.0,43.0,6.3,16.0,0,,,5.0,3.0,9.0,5.0,,1.0,3.0,,1.0,1.0,,,,2.0,5.0,1.0,1.0,2.0,,,,,,,,,,,,
10407279,home,Standard Liège,Nicolas Raskin,nicolas-raskin,N. Raskin,M,43,179,1733,M,889378,EUR,982886400,M,26,26,False,44.0,36.0,11.0,7.0,18.0,21.0,18.0,24.0,,5.0,,,,,,90.0,55.0,7.1,14.0,0,,,1.0,,4.0,3.0,1.0,2.0,,,2.0,2.0,,,1.0,,,,2.0,2.0,1.0,,,,,,,,,,,
10407279,home,Standard Liège,Gojko Cimirot,gojko-cimirot,G. Cimirot,M,59,178,254,M,116604,EUR,724723200,M,8,8,False,35.0,28.0,9.0,4.0,15.0,19.0,13.0,16.0,,4.0,,,,,,90.0,41.0,6.7,8.0,0,,,,,3.0,1.0,2.0,,1.0,,2.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,
10407279,home,Standard Liège,Aron Dønnum,aron-donnum,A. Dønnum,M,15,179,643,M,863133,EUR,893030400,M,11,11,False,19.0,11.0,4.0,3.0,5.0,8.0,7.0,18.0,,3.0,,,,,,71.0,48.0,6.4,25.0,1,,,7.0,1.0,11.0,6.0,,4.0,1.0,,1.0,4.0,,,,1.0,6.0,1.0,2.0,2.0,,1.0,1.0,,,,,,,,,
10407279,home,Standard Liège,Selim Amallah,amallah-selim,S. Amallah,M,21,187,6523,M,801211,EUR,848016000,M,19,19,False,18.0,15.0,2.0,1.0,5.0,6.0,10.0,13.0,4.0,7.0,,,,,,90.0,51.0,8.0,12.0,3,,,1.0,1.0,14.0,9.0,,2.0,4.0,,5.0,2.0,2.0,,3.0,,6.0,3.0,3.0,1.0,,1.0,,selim_amallah,2.0,2.0,,,,,,
10407279,home,Standard Liège,Denis Drăguş,denis-dragus,D. Drăguş,F,70,184,2446,M,841199,EUR,931219200,M,7,7,False,22.0,16.0,1.0,1.0,6.0,9.0,10.0,13.0,,6.0,,,,,,84.0,52.0,6.8,20.0,2,,,,1.0,9.0,11.0,,3.0,1.0,,2.0,2.0,2.0,,3.0,,7.0,4.0,9.0,,,,,,,3.0,1.0,,,,,
