match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,playerName,reason,rescinded,player_id,player_name,from,confirmed
10407279,FT,2.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
10407279,,,,,84,,,7,,,substitution,121226567.0,False,True,regular,,,,,,,
10407279,,,,,84,,,7,,,substitution,121226566.0,False,True,regular,,,,,,,
10407279,,,,,75,,,16,,,substitution,121226536.0,False,False,regular,,,,,,,
10407279,,,,,75,,,16,,,substitution,121226535.0,False,False,regular,,,,,,,
10407279,,,,,71,,,20,,,substitution,121226522.0,False,True,regular,,,,,,,
10407279,,,,,71,,,20,,,substitution,121226521.0,False,True,regular,,,,,,,
10407279,,,,,65,,,26,,,substitution,121226496.0,False,False,regular,,,,,,,
10407279,,,,,54,,,37,,,substitution,121226459.0,True,True,injury,,,,,,,
10407279,,,,,47,,,44,,,card,120404197.0,,True,yellow,Konstantinos Laifis,Foul,False,97061.0,Konstantinos Laifis,,
10407279,,,,,46,,,45,,,substitution,121226444.0,False,False,regular,,,,,,,
10407279,,,,,46,,,45,,,substitution,121226443.0,False,False,regular,,,,,,,
10407279,HT,2.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
10407279,,2.0,0.0,,45,5.0,,1,,,goal,165553520.0,,True,penalty,,,,801211.0,Selim Amallah,penalty,
10407279,,,,,45,3.0,,1,,,varDecision,12493.0,,True,penaltyNotAwarded,,,,863133.0,Aron Dønnum,,False
10407279,,,,,37,,,9,,,card,120404147.0,,False,yellow,Robbe Decostere,Foul,False,943248.0,Robbe Decostere,,
10407279,,1.0,0.0,,31,,,15,,,goal,165553468.0,,True,penalty,,,,801211.0,Selim Amallah,penalty,
10407279,,,,,30,,,16,,,card,120404138.0,,False,yellow,Kévin Denkey,Handball,False,862470.0,Kévin Denkey,,
