match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,player_firstName,stat_aerialLost,stat_outfielderBlock,stat_keyPass,stat_accurateCross,stat_challengeLost,stat_unsuccessfulTouch,stat_wasFouled,player_lastName,stat_dispossessed,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_blockedScoringAttempt,stat_hitWoodwork,stat_goals,stat_errorLeadToAGoal,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_ownGoals
14064413,home,Angers,Hervé Koffi,herve-koffi,H. Koffi,G,12,187.0,15844,M,HKoffi,867299,EUR,845424000,G,12,12,False,28.0,24.0,7.0,3.0,0.0,23.0,25.0,1.0,3.0,9.0,2.0,4.0,5.0,90.0,42.0,7.3,4.0,0.000327,0.4252,0,0.477,0.0,0.0,0.28,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064413,home,Angers,Carlens Arcus,carlens-arcus,C. Arcus,D,2,180.0,5908,M,,794373,EUR,835920000,D,2,2,False,60.0,53.0,2.0,2.0,0.0,34.0,37.0,19.0,23.0,4.0,,,,90.0,84.0,7.2,10.0,0.012575,,1,,0.05,0.18,0.19,,2.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,0.0268,-0.21,,,,,,,,,,,,,,,,,,,,,
14064413,home,Angers,Ousmane Camara,ousmane-camara,O. Camara,D,4,197.0,1730,M,,1049538,EUR,1046908800,D,4,4,False,60.0,52.0,6.0,2.0,0.0,39.0,43.0,13.0,17.0,5.0,,,,90.0,70.0,7.2,8.0,0.00308966,,0,,0.11,0.11,0.49,,,,2.0,2.0,,,,6.0,1.0,2.0,2.0,,,,Ousmane Camara,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
14064413,home,Angers,Jordan Lefort,jordan-lefort,J. Lefort,D,21,184.0,183,M,,363042,EUR,741225600,D,21,21,False,65.0,53.0,9.0,3.0,0.0,39.0,43.0,14.0,22.0,5.0,,,,90.0,74.0,6.9,13.0,0.0109768,,0,,0.21,0.06,-0.05,,1.0,3.0,5.0,5.0,,,,1.0,3.0,1.0,1.0,3.0,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
14064413,home,Angers,Jacques Ekomié,jacques-ekomie,J. Ekomie,D,3,179.0,570,M,,1170532,EUR,1061251200,D,3,3,False,25.0,19.0,2.0,,0.0,9.0,10.0,10.0,15.0,4.0,,,,75.0,51.0,6.9,15.0,0.11662,,0,,0.29,0.08,0.15,,3.0,1.0,3.0,2.0,,,,2.0,1.0,1.0,,1.0,,,Jacques Ekomie,1.0,,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,
14064413,home,Angers,Haris Belkebla,haris-belkebla,H. Belkebla,M,93,177.0,1877,M,,580642,EUR,759715200,M,93,93,False,38.0,33.0,1.0,,0.0,18.0,20.0,15.0,18.0,2.0,,,,90.0,52.0,7.1,6.0,0.00762137,,0,,0.0,0.06,0.15,,,1.0,4.0,7.0,,,,1.0,1.0,3.0,1.0,,,,,2.0,1.0,,,2.0,1.0,3.0,,,True,,,,,,,,,,
14064413,home,Angers,Himad Abdelli,himad-abdelli,H. Abdelli,M,8,185.0,7344,M,,945830,EUR,942796800,M,10,10,False,55.0,52.0,2.0,2.0,0.0,27.0,27.0,25.0,28.0,7.0,,,,90.0,68.0,7.1,5.0,0.0588963,,2,,0.32,0.27,0.0,,,1.0,5.0,4.0,2.0,2.0,1.0,,,1.0,1.0,3.0,0.0387,-0.1,,1.0,,,,,1.0,,,1.0,,1.0,0.0781,,,,,,,,
14064413,home,Angers,Yassin Belkhdim,belkhdim-yassin,Y. Belkhdim,M,14,175.0,1155,M,,1195241,EUR,1013644800,M,14,14,False,19.0,17.0,,,0.0,7.0,7.0,10.0,12.0,,,,,64.0,32.0,6.7,6.0,0.00403275,,0,,-0.08,0.02,0.23,,1.0,,4.0,4.0,,,,3.0,,1.0,1.0,3.0,,,,,,,,,2.0,3.0,,1.0,,,,1.0,,,,,,,
14064413,home,Angers,Louis Mouton,louis-mouton,L. Mouton,M,6,180.0,136,M,,1172936,EUR,1023062400,M,6,6,False,22.0,14.0,1.0,,0.0,7.0,9.0,7.0,13.0,3.0,,,,75.0,31.0,6.3,13.0,0.00444083,,2,,-0.13,0.13,0.15,,,,3.0,1.0,1.0,,,1.0,,,,1.0,0.1451,-0.42,Louis Mouton,,,1.0,,,3.0,1.0,,1.0,,1.0,0.0705,1.0,1.0,,,,,,
14064413,home,Angers,Amine Sbai,sbai-amine,A. Sbai,F,7,175.0,374,M,,1392829,EUR,973382400,M,7,7,False,26.0,20.0,,,0.0,9.0,9.0,11.0,17.0,2.0,,,,82.0,48.0,7.1,22.0,0.0419491,,2,,-0.2,0.46,0.13,,5.0,,6.0,2.0,4.0,,1.0,,,2.0,,1.0,0.0651,-0.28,,,,2.0,,,3.0,,,2.0,,1.0,0.0546,,,,,,,,
