match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,captain,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goals,player_firstName,player_lastName,stat_accurateCross,stat_penaltyConceded,stat_totalOffside,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyWon,stat_bigChanceMissed,stat_penaltyMiss
12501548,home,Napoli,Mattia Esposito,mattia-esposito,M. Esposito,D,19,182,31,M,1590097,EUR,1139702400,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501548,home,Napoli,Luis Hasa,luis-hasa,L. Hasa,M,70,172,994,M,1082407,EUR,1073347200,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501548,home,Napoli,Giacomo Raspadori,giacomo-raspadori,G. Raspadori,F,18,172,8190,M,865651,EUR,950832000,F,81,81,True,,,,,,,,,,,,,,,,,,,,,,,,0,,giacomo.raspadori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501548,home,Napoli,Noah Okafor,noah-okafor,N. Okafor,F,19,185,5947,M,865523,EUR,959126400,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,0,,noah.arinze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501548,away,Milan,Mike Maignan,mike-maignan,M. Maignan,G,16,190,15444,M,191210,EUR,804729600,G,16,16,False,35.0,30.0,8.0,3.0,0.0,27.0,28.0,3.0,7.0,,,1.0,6.0,,,,1.0,,90.0,41.0,6.4,5.0,0.00118682,0,-0.6423,MMaignan,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,,,
12501548,away,Milan,Kyle Walker,kyle-walker,K. Walker,D,2,183,26779,M,44614,EUR,643852800,D,32,32,False,39.0,38.0,3.0,3.0,0.0,21.0,22.0,17.0,17.0,,,,7.0,,,,,,79.0,46.0,6.6,3.0,0.308672,0,,KyleWalker2,,,2.0,3.0,,,,1.0,,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,
12501548,away,Milan,Matteo Gabbia,matteo-gabbia,M. Gabbia,D,46,185,3401,M,826195,EUR,940464000,D,46,46,False,43.0,40.0,2.0,1.0,0.0,30.0,31.0,10.0,12.0,3.0,3.0,4.0,3.0,,,,,,90.0,48.0,6.4,4.0,0.0140715,0,,,,,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501548,away,Milan,Strahinja Pavlović,strahinja-pavlovic,S. Pavlović,D,31,194,8727,M,965893,EUR,990662400,D,31,31,False,60.0,53.0,7.0,3.0,0.0,29.0,33.0,24.0,27.0,2.0,7.0,4.0,5.0,,,,,,90.0,77.0,7.4,9.0,0.0326729,2,,strahinjapavlovic,,,2.0,4.0,1.0,1.0,,3.0,4.0,3.0,1.0,1.0,,,,,,2.0,0.0508,0.0863,,,,,,,,,,,,,,
12501548,away,Milan,Theo Hernández,theo-hernandez,T. Hernández,D,19,184,26616,M,788027,EUR,876096000,D,19,19,False,44.0,38.0,1.0,1.0,1.0,13.0,18.0,26.0,31.0,1.0,5.0,2.0,5.0,,,,,,90.0,76.0,8.1,12.0,0.655188,0,,TheoHdez,,5.0,,3.0,2.0,1.0,2.0,,2.0,1.0,1.0,1.0,,2.0,1.0,1.0,,,,,1.0,,,,,1.0,,,,,,1.0,,
12501548,away,Milan,Warren Bondo,warren-bondo,W. Bondo,M,38,177,2004,M,1000366,EUR,1063584000,M,38,38,False,20.0,18.0,,,0.0,12.0,13.0,7.0,8.0,1.0,4.0,,3.0,,,,,,45.0,25.0,6.7,2.0,0.102846,0,,,,1.0,,,,,,,1.0,,,2.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,
12501548,away,Milan,Youssouf Fofana,youssouf-fofana,Y. Fofana,M,19,185,6182,M,945062,EUR,915926400,M,29,29,False,57.0,47.0,6.0,2.0,0.0,19.0,19.0,28.0,38.0,,3.0,,5.0,,,,,,90.0,66.0,6.8,14.0,0.04639,1,,YFofana19_,,,1.0,2.0,,,,,3.0,2.0,2.0,,,1.0,1.0,,,,0.0215,,,1.0,,,,,,,,,,,,
12501548,away,Milan,Christian Pulišić,christian-pulisic,C. Pulišić,M,11,177,37774,M,817957,EUR,906076800,M,11,11,False,25.0,17.0,1.0,1.0,0.0,6.0,8.0,11.0,18.0,,1.0,,,,,,,,79.0,42.0,6.4,16.0,0.0195325,0,,CMPulisic,,1.0,,4.0,,4.0,,,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,
12501548,away,Milan,Tijjani Reijnders,tijjani-reijnders,T. Reijnders,M,4,185,38485,M,893549,EUR,901670400,M,14,14,False,44.0,38.0,1.0,,0.0,8.0,10.0,30.0,36.0,,1.0,,2.0,,,,,,90.0,55.0,6.6,10.0,0.041822,4,,tijjanireijnders,,2.0,,3.0,1.0,,,,,,1.0,,1.0,1.0,2.0,1.0,2.0,,0.2527,,,2.0,,,,,,,,,,,,
12501548,away,Milan,João Félix,joao-felix,J. Félix,F,79,181,127180,M,851671,EUR,942192000,M,79,79,False,18.0,18.0,,,0.0,10.0,10.0,8.0,8.0,,1.0,1.0,2.0,,,,,,55.0,20.0,6.5,,0.0286954,0,,JFélix,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12501548,away,Milan,Tammy Abraham,tammy-abraham,T. Abraham,F,18,195,19720,M,610766,EUR,875750400,F,90,90,False,9.0,6.0,,,0.0,3.0,3.0,3.0,6.0,5.0,6.0,1.0,1.0,,,,,,55.0,19.0,6.7,6.0,0.00335983,2,,tammy_abraham,,,2.0,5.0,,1.0,,,,,1.0,1.0,1.0,,1.0,,2.0,,0.2342,,,,,,,,,1.0,,,,,,
12501548,away,Milan,Rafael Leão,rafael-leao,R. Leão,M,10,188,75751,M,851284,EUR,928972800,F,10,10,True,26.0,23.0,1.0,,0.0,1.0,1.0,22.0,28.0,,3.0,,2.0,,,,,,45.0,41.0,6.7,13.0,0.0654436,1,,RLeão,,3.0,,7.0,1.0,2.0,,,,,1.0,2.0,,2.0,5.0,1.0,1.0,,0.0786,,,,,,,,,1.0,,,,,,
12501548,away,Milan,Santiago Giménez,santiago-gimenez,S. Giménez,F,7,182,32556,M,892141,EUR,987552000,F,7,7,True,3.0,2.0,,,0.0,,,2.0,3.0,,,,,,,,,,35.0,6.0,6.2,1.0,0.0147656,2,,sant.gimenez,,,3.0,3.0,,,,,,,,,,,,,1.0,1.0,0.8785,0.8,,,,,,,,1.0,,,,,1.0,1.0
12501548,away,Milan,Samuel Chukwueze,samuel-chukwueze,S. Chukwueze,F,19,172,21963,M,822470,EUR,927331200,F,21,21,True,17.0,14.0,,,0.0,2.0,2.0,12.0,16.0,1.0,5.0,,,,,,,,35.0,28.0,6.9,7.0,0.068213,2,,chukwuezesamuel8,,1.0,,1.0,,,,,,,2.0,1.0,,1.0,4.0,3.0,,,0.0712,,,2.0,,,,,,,,,,,,
12501548,away,Milan,Álex Jiménez,alex-jimenez,A. Jiménez,D,20,177,3553,M,1184308,EUR,1115510400,D,20,20,True,7.0,6.0,,,0.0,1.0,1.0,7.0,8.0,,1.0,,2.0,,,,,,11.0,13.0,7.2,2.0,0.0327779,0,,,,2.0,,1.0,,,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,Alejandro Jiménez,,2.0,,,,,,,,
12501548,away,Milan,Luka Jović,luka-jovic,L. Jović,F,9,181,15141,M,319129,EUR,882835200,F,9,9,True,5.0,5.0,,,0.0,1.0,1.0,4.0,4.0,,,,1.0,,,,,,11.0,8.0,7.5,,0.00217774,3,,lukajovic,,,,,,,,,,,,,,,,,1.0,1.0,1.0266,0.9909,,1.0,1.0,,,,,,,,,,,
12501548,away,Milan,Lorenzo Torriani,lorenzo-torriani,L. Torriani,G,96,197,3855,M,1403294,EUR,1107129600,G,96,96,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501548,away,Milan,Marco Sportiello,marco-sportiello,M. Sportiello,G,57,192,1322,M,176301,EUR,705456000,G,57,57,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501548,away,Milan,Malick Thiaw,malick-thiaw,M. Thiaw,D,12,194,6237,M,1014286,EUR,997228800,D,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,0,,MThiaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501548,away,Milan,Filippo Terracciano,terracciano-filippo,F. Terracciano,D,24,181,1614,M,1034303,EUR,1044662400,M,42,42,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501548,away,Milan,Fikayo Tomori,fikayo-tomori,F. Tomori,D,23,185,7146,M,788255,EUR,882489600,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0,,fikayotomori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501548,away,Milan,Alessandro Florenzi,alessandro-florenzi,A. Florenzi,D,,173,2203,M,152420,EUR,668649600,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501548,away,Milan,Riccardo Sottil,riccardo-sottil,R. Sottil,M,23,180,1381,M,893640,EUR,928368000,F,99,99,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
