match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,captain,stat_aerialLost,stat_totalContest,stat_wonContest,stat_wasFouled,stat_shotOffTarget,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_keyPass,stat_blockedScoringAttempt,stat_goalAssist,stat_bigChanceMissed,stat_hitWoodwork,stat_penaltyConceded,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyWon,stat_errorLeadToAShot,stat_bigChanceCreated
11068550,home,Kasımpaşa,Erdem Canpolat,Erdem Canpolat,,erdem-canpolat,E. Canpolat,G,1,194,88,M,1066726,EUR,987120000,G,22,22,False,34.0,24.0,22.0,12.0,15.0,16.0,9.0,18.0,1.0,11.0,1.0,1.0,1.0,90.0,43.0,6.5,11.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11068550,home,Kasımpaşa,Fabiano Souza,,,fabiano-silva,F. Souza,D,70,175,374,M,1130513,EUR,952992000,D,2,2,False,22.0,13.0,5.0,1.0,7.0,14.0,7.0,11.0,2.0,3.0,,,,90.0,43.0,6.4,17.0,0,3.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
11068550,home,Kasımpaşa,Ryan Donk,,,ryan-donk,R. Donk,D,,192,133,,14900,EUR,512524800,D,4,4,False,32.0,21.0,13.0,5.0,12.0,14.0,9.0,18.0,2.0,5.0,,,,90.0,41.0,6.5,11.0,0,,,,4.0,1.0,,4.0,,2.0,,,,1.0,True,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,
11068550,home,Kasımpaşa,Papy Djilobodji,,,papy-djilobodji,P. Djilobodji,D,3,193,175,M,106661,EUR,596937600,D,3,3,False,34.0,25.0,9.0,3.0,24.0,28.0,1.0,6.0,4.0,10.0,,,,90.0,47.0,7.3,9.0,0,,,,1.0,1.0,,2.0,3.0,2.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
11068550,home,Kasımpaşa,Mortadha Ben Ouanes,,,mortadha-ben-ouanes,M. B. Ouanes,M,12,182,1246,M,919225,EUR,773107200,D,12,12,False,25.0,24.0,4.0,3.0,19.0,20.0,5.0,5.0,4.0,6.0,,,,90.0,47.0,6.7,6.0,0,,,1.0,3.0,3.0,,3.0,1.0,1.0,2.0,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
11068550,home,Kasımpaşa,Mickael Tirpan,,,mickael-tirpan,M. Tirpan,D,25,177,58,M,800340,EUR,751334400,M,24,24,False,24.0,17.0,1.0,,5.0,6.0,12.0,22.0,13.0,8.0,,,,90.0,46.0,7.3,13.0,1,4.0,,3.0,6.0,,1.0,2.0,,1.0,3.0,2.0,1.0,3.0,,2.0,4.0,4.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,
11068550,home,Kasımpaşa,Mickaël Malsa,,,mickael-malsa,M. Malsa,M,11,178,277,M,360866,EUR,813456000,M,26,26,False,24.0,19.0,3.0,2.0,13.0,13.0,6.0,11.0,6.0,8.0,,,,84.0,35.0,7.8,6.0,1,,,1.0,3.0,2.0,,,2.0,1.0,4.0,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,
11068550,home,Kasımpaşa,Valentin Eysseric,,,valentin-eysseric,V. Eysseric,M,,181,141,M,139798,EUR,701481600,M,13,13,False,41.0,32.0,7.0,4.0,17.0,21.0,15.0,21.0,7.0,8.0,,,,89.0,60.0,7.0,14.0,2,1.0,,1.0,5.0,1.0,1.0,3.0,1.0,,2.0,1.0,1.0,1.0,,,6.0,4.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,
11068550,home,Kasımpaşa,Mamadou Fall,,,mamadou-fall,M. Fall,M,7,184,380,M,822228,EUR,694137600,F,7,7,False,15.0,11.0,2.0,,1.0,2.0,10.0,13.0,4.0,3.0,,,,89.0,27.0,7.3,10.0,1,,,,5.0,,1.0,,,1.0,1.0,1.0,3.0,2.0,,,4.0,2.0,1.0,,,,,2.0,1.0,2.0,,,,,,,,,,,
11068550,home,Kasımpaşa,Bengali-Fodé Koita,,,bengali-fode-koita,B. Koita,M,55,186,217,M,51407,EUR,656467200,F,9,9,False,30.0,20.0,,,3.0,4.0,17.0,26.0,11.0,5.0,,,,90.0,49.0,7.4,19.0,3,,,7.0,8.0,,1.0,1.0,,,,,5.0,2.0,,3.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,,,1.0,1.0,,,,,,,,,
