match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_totalClearance,stat_outfielderBlock,stat_aerialLost,stat_unsuccessfulTouch,stat_goalAssist,stat_onTargetScoringAttempt,stat_goals,stat_accurateCross,player_sofascoreId,stat_totalContest,stat_wonContest,stat_bigChanceMissed,captain,stat_totalKeeperSweeper,stat_lastManTackle,stat_errorLeadToAGoal
10382287,home,PSV Eindhoven,Guus Til,,,guus-til,G. Til,M,20,183,2263,M,845798,EUR,882748800,M,20,20,True,12.0,10.0,,,,,10.0,12.0,5.0,,,,45.0,20.0,7.1,3.0,4,,,2.0,2.0,1.0,,1.0,1.0,2.0,,,,2.0,,1.0,,,,,1.0,1.0,,,,1.0,,1.0,,,,
10382287,home,PSV Eindhoven,Jarrad Branthwaite,,,jarrad-branthwaite,J. Branthwaite,D,32,195,2596,M,979563,EUR,1025136000,D,22,22,True,17.0,15.0,2.0,1.0,12.0,13.0,3.0,4.0,1.0,,,,27.0,19.0,6.5,2.0,0,,1.0,2.0,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,
10382287,home,PSV Eindhoven,Anwar El Ghazi,,,anwar-el-ghazi,A. E. Ghazi,M,27,188,868,M,362470,EUR,799459200,F,21,21,True,10.0,5.0,,,1.0,3.0,4.0,8.0,3.0,,,,27.0,14.0,6.6,7.0,0,1.0,1.0,1.0,3.0,,,,,,,,,1.0,,,,,,,,,,,,2.0,1.0,,,,,
10382287,home,PSV Eindhoven,Thorgan Hazard,,,thorgan-hazard,T. Hazard,F,11,174,3646,M,94286,EUR,733363200,F,11,11,True,6.0,5.0,,,1.0,1.0,4.0,5.0,1.0,,,,10.0,7.0,6.6,1.0,0,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,THazard,,,,,,,
10382287,home,PSV Eindhoven,Boy Waterman,,,boy-waterman,B. Waterman,G,,188,86,M,2594,EUR,443750400,G,24,24,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382287,home,PSV Eindhoven,Joël Drommel,,,joel-drommel,J. Drommel,G,1,189,376,M,610396,EUR,848102400,G,16,16,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382287,home,PSV Eindhoven,Ibrahim Sangaré,,,ibrahim-sangare,I. Sangaré,M,6,191,10131,M,843754,EUR,881020800,M,6,6,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,ibrahim_sangare,,,,,,,
10382287,home,PSV Eindhoven,Ismael Saibari,,,ismael-saibari,I. Saibari,M,34,185,23357,M,1063767,EUR,980640000,F,28,28,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,ismaelsaibari,,,,,,,
10382287,away,Excelsior,Stijn van Gassel,,,stijn-van-gassel,S. van Gassel,G,1,185,166,M,367118,EUR,845596800,G,1,1,False,30.0,14.0,28.0,12.0,5.0,11.0,9.0,19.0,18.0,,5.0,5.0,90.0,43.0,6.6,16.0,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,True,1.0,,
10382287,away,Excelsior,Siebe Horemans,,,siebe-horemans,S. Horemans,D,2,186,201,M,794990,EUR,896745600,D,2,2,False,30.0,24.0,1.0,,12.0,15.0,12.0,16.0,1.0,,,,83.0,46.0,6.1,8.0,0,1.0,3.0,6.0,3.0,1.0,,,,,1.0,,,,2.0,,2.0,,3.0,1.0,,,,,,,,,,,,
10382287,away,Excelsior,Sven Nieuwpoort,Sven,Nieuwpoort,sven-nieuwpoort,S. Nieuwpoort,D,16,184,8,M,97412,EUR,734659200,D,16,16,False,,,,,,,,,,,,,7.0,1.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382287,away,Excelsior,Redouan El Yaakoubi,,,redouan-el-yaakoubi,R. E. Yaakoubi,D,,182,100,M,887617,EUR,822528000,D,4,4,False,35.0,31.0,4.0,1.0,17.0,21.0,14.0,14.0,7.0,,,,90.0,54.0,6.8,6.0,0,,,,4.0,,,,,,3.0,3.0,3.0,,,,7.0,1.0,,2.0,,,,,,1.0,1.0,,,,1.0,
10382287,away,Excelsior,Kik Pierie,,,kik-pierie,K. Pierie,D,,182,163,M,843762,EUR,964051200,D,3,3,False,18.0,15.0,3.0,2.0,11.0,13.0,4.0,5.0,2.0,,,,64.0,27.0,7.1,3.0,0,,1.0,,2.0,,,,,,2.0,1.0,,,,,3.0,1.0,,,,,,,,,,,,,1.0,
10382287,away,Excelsior,Arthur Zagre,Arthur,Zagre,zagre-arthur,A. Zagre,D,12,168,411,M,910053,EUR,1002153600,D,12,12,False,23.0,20.0,3.0,,15.0,17.0,5.0,6.0,5.0,,,,74.0,40.0,6.7,6.0,0,,1.0,5.0,4.0,2.0,,,,,4.0,1.0,1.0,,2.0,,,1.0,,2.0,,,,,,3.0,2.0,,,,,
10382287,away,Excelsior,Kenzo Goudmijn,,,kenzo-goudmijn,K. Goudmijn,M,24,174,248,M,916947,EUR,1008633600,M,8,8,False,34.0,27.0,,,10.0,12.0,17.0,23.0,3.0,,,,90.0,57.0,5.8,19.0,1,1.0,3.0,8.0,7.0,,2.0,,1.0,,,1.0,1.0,1.0,,1.0,2.0,,2.0,4.0,,,,,,6.0,2.0,1.0,,,,
10382287,away,Excelsior,Peer Koopmeiners,,,peer-koopmeiners,P. Koopmeiners,M,6,186,510,M,922018,EUR,957398400,M,23,23,False,23.0,15.0,,,7.0,14.0,8.0,9.0,10.0,,,,65.0,28.0,6.7,9.0,0,,1.0,4.0,2.0,1.0,1.0,,,,,1.0,1.0,,,1.0,,1.0,2.0,,,,,,,,,,,,,
10382287,away,Excelsior,Julian Baas,,,julian-baas,J. Baas,M,16,184,147,M,1046143,EUR,1018915200,M,33,33,False,29.0,23.0,1.0,,9.0,11.0,14.0,19.0,4.0,,,,90.0,40.0,6.5,9.0,1,1.0,1.0,2.0,3.0,,,,1.0,,,1.0,,1.0,2.0,,1.0,2.0,,2.0,,,,,,,,,,,,
10382287,away,Excelsior,Couhaib Driouech,,,couhaib-driouech,C. Driouech,F,11,175,4625,M,1047395,EUR,1019001600,M,14,14,False,23.0,15.0,1.0,,7.0,8.0,9.0,16.0,6.0,,,,74.0,48.0,6.7,15.0,2,1.0,,8.0,7.0,2.0,1.0,,,1.0,2.0,1.0,1.0,1.0,,1.0,2.0,,1.0,2.0,,1.0,,1.0,,9.0,5.0,,,,,
10382287,away,Excelsior,Lazaros Lamprou,Lazaros,Lamprou,lazaros-lamprou,L. Lamprou,M,7,177,177,M,823856,EUR,882403200,F,22,22,False,31.0,24.0,,,6.0,8.0,18.0,23.0,5.0,,,,90.0,43.0,6.5,15.0,1,,2.0,10.0,5.0,,2.0,,,,,,,2.0,1.0,1.0,,,5.0,4.0,,1.0,,,,3.0,1.0,,,,,
10382287,away,Excelsior,Serano Seymor,Serano Seymor,,serano-seymor,S. Seymor,D,34,190,15,M,1091021,EUR,1010102400,D,34,34,True,28.0,24.0,4.0,2.0,19.0,20.0,5.0,8.0,3.0,,,,83.0,35.0,6.3,5.0,0,,,1.0,2.0,,,,,,,1.0,1.0,,,,2.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,
10382287,away,Excelsior,Yassin Ayoub,,,yassin-ayoub,Y. Ayoub,M,,175,165,M,151894,EUR,762912000,M,21,21,True,15.0,13.0,,,8.0,9.0,5.0,7.0,3.0,,,,25.0,23.0,6.0,7.0,0,1.0,,5.0,2.0,1.0,,,,,,1.0,1.0,,2.0,,,,1.0,3.0,,,,,,2.0,1.0,,,,,
10382287,away,Excelsior,Noah Naujoks,,,noah-naujoks,N. Naujoks,M,10,183,201,M,1048487,EUR,1020297600,M,15,15,True,5.0,5.0,,,4.0,4.0,1.0,1.0,2.0,,,,26.0,8.0,6.3,,0,,1.0,2.0,1.0,1.0,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,
10382287,away,Excelsior,Nathan Tjoe-A-On,,,tjoe-a-on-nathan,N. Tjoe-A-On,M,24,182,7235,M,992651,EUR,1008979200,D,28,28,True,4.0,2.0,1.0,,2.0,3.0,,2.0,,,,,16.0,9.0,3.6,4.0,0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,nathantjoeaon,,,,,,,1.0
10382287,away,Excelsior,Nikolas Agrafiotis,Nikolas Agrafiotis,,nikolas-agrafiotis,N. Agrafiotis,F,25,190,138,M,1036005,EUR,956620800,F,7,7,True,11.0,8.0,,,4.0,5.0,4.0,6.0,,,,,16.0,12.0,6.5,3.0,0,,1.0,1.0,2.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,
10382287,away,Excelsior,Joshua Eijgenraam,,,joshua-eijgenraam,J. Eijgenraam,M,20,180,30,M,1090204,EUR,1013990400,M,6,6,True,6.0,5.0,,,5.0,6.0,,,,,,,10.0,8.0,6.6,1.0,0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10382287,away,Excelsior,Norbert Alblas,Norbert,Alblas,norbert-alblas,N. Alblas,G,18,185,18,M,339845,EUR,787190400,G,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382287,away,Excelsior,Pascal Kuiper,Pascal Kuiper,,pascal-kuiper,P. Kuiper,G,30,194,38,M,1067956,EUR,1079481600,G,38,38,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382287,away,Excelsior,Reda Kharchouch,,,reda-kharchouch,R. Kharchouch,F,99,192,100,M,907909,EUR,809481600,F,9,9,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382287,away,Excelsior,Mike van Duinen,Mike,van Duinen,mike-van-duinen,M. v. Duinen,F,29,183,39,M,150494,EUR,689385600,F,29,29,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
