match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_dispossessed,stat_shotOffTarget,stat_penaltyWon,stat_expectedGoals,stat_shotValueNormalized,stat_totalCross,stat_blockedScoringAttempt,stat_keyPass,player_sofascoreId,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_errorLeadToAShot,stat_expectedGoalsOnTarget,captain,stat_accurateCross,stat_goals,stat_hitWoodwork,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_keeperSaveValue,stat_goalkeeperValueNormalized,stat_outfielderBlock,stat_penaltyConceded,stat_totalOffside
13981600,home,Como,Jean Butez,jean-butez,J. Butez,G,1,188,1319,M,599114,EUR,802569600,G,1,1,False,43.0,28.0,21.0,7.0,0.0,25.0,31.0,3.0,12.0,1.0,5.0,1.0,90.0,47.0,6.7,15.0,0.00386046,97.286000998046,18.0,25.2,6.09,0,-0.0056,0.19,0.01,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981600,home,Como,Ignace Van der Brempt,ignace-van-der-brempt,I. V. d. Brempt,D,77,187,738,M,989186,EUR,1017619200,D,77,77,False,47.0,42.0,3.0,2.0,0.0,19.0,21.0,23.0,26.0,3.0,6.0,,89.0,74.0,7.6,9.0,0.054661,96.839434681232,14.0,5.25,19.53,0,,0.06,0.09,0.15,,,1.0,2.0,2.0,11.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,3.0,1.0,23.567981754915,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981600,home,Como,Jacobo Ramón,jacobo-naveros,J. Ramón,D,14,196,13079,M,1403348,EUR,1104969600,D,14,14,False,74.0,65.0,6.0,2.0,0.0,44.0,45.0,21.0,29.0,4.0,5.0,,90.0,85.0,7.0,12.0,0.018121,143.64898620008,23.0,45.465,13.02,0,,0.3,0.12,-0.01,,,1.0,3.0,5.0,4.0,2.0,,,1.0,1.0,1.0,2.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981600,home,Como,Marc-Oliver Kempf,marc-oliver-kempf,M. O. Kempf,D,2,186,853,M,226974,EUR,791251200,D,2,2,False,58.0,49.0,5.0,3.0,0.0,34.0,38.0,15.0,20.0,4.0,10.0,,90.0,67.0,7.5,9.0,0.00726698,216.80751143522,25.0,99.12,31.92,0,,0.06,0.17,0.19,,,1.0,3.0,2.0,8.0,,,,,5.0,3.0,,,1.0,32.800285120712,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981600,home,Como,Alberto Moreno,alberto-moreno,A. Moreno,D,18,171,850,M,229740,EUR,710294400,D,18,18,False,57.0,51.0,1.0,,0.0,30.0,32.0,21.0,25.0,,4.0,,79.0,73.0,7.5,7.0,0.0278342,171.62164705844,17.0,79.695,33.495,1,,0.03,0.15,0.19,,,,,,3.0,,,,1.0,2.0,1.0,1.0,1.0,,61.039784322616,2.0,,1.0,1.0,0.0123,-0.01,,,,,,,,,,,,,,,,,,,,,,,
13981600,home,Como,Maxence Caqueret,maxence-caqueret,M. Caqueret,M,6,174,2464,M,859027,EUR,950572800,M,6,6,False,24.0,20.0,1.0,,0.0,9.0,9.0,11.0,15.0,,2.0,,69.0,38.0,7.1,13.0,0.0723909,63.461214608193,10.0,-4.83,5.67,1,,0.54,-0.61,0.27,,,1.0,,6.0,3.0,,1.0,,,3.0,2.0,3.0,,2.0,,,3.0,,,0.2148,0.01,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
13981600,home,Como,Máximo Perrone,maximo-perrone,M. Perrone,M,23,178,8372,M,1086286,EUR,1041897600,M,23,23,False,74.0,66.0,3.0,,0.0,29.0,30.0,37.0,44.0,,7.0,,90.0,86.0,6.6,12.0,0.270905,168.00558743409,23.0,82.11,22.26,2,,0.31,0.29,-0.28,Maximo Perrone,,,,6.0,4.0,4.0,,,1.0,3.0,2.0,,1.0,1.0,24.052778301061,1.0,1.0,,,0.4649,-0.59,2.0,1.0,2.0,maxiperrone16,1.0,1.0,1.0,0.3764,,,,,,,,,,,,,,,
13981600,home,Como,Lucas Da Cunha,lucas-da-cunha,L. Da Cunha,M,33,174,1933,M,911848,EUR,992044800,M,33,33,False,74.0,64.0,7.0,4.0,0.0,25.0,26.0,39.0,48.0,,9.0,,90.0,88.0,8.2,12.0,0.21436,229.57423366872,31.0,69.09,33.495,1,,0.48,0.34,-0.01,,,1.0,1.0,2.0,5.0,1.0,,,2.0,3.0,2.0,1.0,1.0,,64.771512105305,2.0,,,,0.7884,0.32,2.0,,1.0,,,1.0,,0.8321,True,1.0,1.0,,,,,,,,,,,,
13981600,home,Como,Mërgim Vojvoda,mergim-vojvoda,M. Vojvoda,D,31,187,1424,M,798147,EUR,791596800,F,31,31,False,47.0,34.0,3.0,,0.0,12.0,14.0,22.0,33.0,1.0,3.0,,89.0,60.0,6.9,18.0,0.180542,140.7797528268,19.0,8.085,11.235,1,,0.38,0.29,0.15,,,3.0,1.0,6.0,3.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,21.479950214874,2.0,1.0,1.0,,0.0341,-0.07,4.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,
13981600,home,Como,Anastasios Douvikas,douvikas-anastasios,A. Douvikas,F,11,184,4342,M,894863,EUR,933552000,F,11,11,False,15.0,12.0,,,0.0,2.0,2.0,10.0,13.0,1.0,1.0,,90.0,34.0,6.4,9.0,0.0338249,89.811389831359,11.0,10.395,18.375,2,,-0.29,0.04,0.14,,,3.0,2.0,8.0,7.0,,,,1.0,2.0,2.0,2.0,3.0,2.0,35.447921986513,2.0,3.0,2.0,,0.4129,-0.36,1.0,,2.0,,1.0,,,,,,,1.0,,,,,,,,,,,
