match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_totalContest,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelWon,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_dispossessed,stat_shotOffTarget,stat_outfielderBlock,stat_keyPass,stat_challengeLost,player_sofascoreId,stat_bigChanceCreated,captain,stat_blockedScoringAttempt,stat_hitWoodwork,stat_crossNotClaimed,stat_punches,stat_ownGoals,stat_goals,stat_goalAssist,stat_totalOffside
11406811,home,Lazio,Gustav Isaksen,gustav-isaksen,G. Isaksen,M,18,181,3333,M,976381,EUR,987638400,F,18,18,True,15.0,10.0,1.0,,2.0,3.0,8.0,15.0,,,1.0,,,45.0,28.0,7.3,10.0,0.1322,3,,3.0,2.0,,,1.0,,1.0,,,2.0,1.0,,0.1951,0.0352,,,,,1.0,,1.0,,1.0,,,1.0,,1.0,,,,,,,
11406811,home,Lazio,Daichi Kamada,daichi-kamada,D. Kamada,M,18,184,6890,M,794338,EUR,839203200,M,6,6,True,14.0,11.0,1.0,1.0,2.0,2.0,9.0,12.0,4.0,1.0,1.0,,,30.0,21.0,6.6,6.0,0.00799944,1,,,1.0,,,,,1.0,,,,1.0,,0.0319,,,,,,,2.0,1.0,,,1.0,kamadadaichi,,,,,,,,,,
11406811,home,Lazio,Valentín Castellanos,valentin-castellanos,V. Castellanos,F,11,179,10645,M,877013,EUR,907372800,F,19,19,True,6.0,1.0,,,,1.0,1.0,5.0,2.0,,,,,30.0,8.0,6.8,5.0,0.00443732,0,,,3.0,,,,,,,,,2.0,,,,,,,2.0,2.0,,,,1.0,,tatycastellanos11,,,,,,,,,,
11406811,home,Lazio,Pedro,pedro,Pedro,F,9,167,5026,M,35428,EUR,554428800,F,9,9,True,7.0,7.0,1.0,1.0,1.0,1.0,7.0,8.0,4.0,,,,,9.0,13.0,6.8,3.0,0.0863357,0,,2.0,2.0,,,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,2.0,,,1.0,,Pedro,,,,,,,,,,
11406811,home,Lazio,Christos Mandas,christos-mandas,C. Mandas,G,35,189,1760,M,913762,EUR,1000684800,G,35,35,True,,,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406811,home,Lazio,Luigi Sepe,luigi-sepe,L. Sepe,G,,185,170,M,46714,EUR,673660800,G,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406811,home,Lazio,Nicolò Casale,nicolo-casale,N. Casale,D,16,191,431,M,862697,EUR,887414400,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406811,home,Lazio,Fabio Ruggeri,ruggeri-fabio,F. Ruggeri,D,26,184,163,M,1165179,EUR,1102896000,D,46,46,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406811,home,Lazio,André Anderson,andre-anderson,André Anderson,M,8,180,228,M,947171,EUR,938044800,M,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406811,away,Udinese,Maduka Okoye,maduka-okoye,M. Okoye,G,40,197,2162,M,891656,EUR,935798400,G,40,40,False,20.0,11.0,11.0,2.0,9.0,10.0,2.0,10.0,,,4.0,5.0,6.0,90.0,30.0,7.5,9.0,0.00036558,0,0.5243,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,
11406811,away,Udinese,João Ferreira,joao-ferreira,J. Ferreira,D,13,185,384,M,976401,EUR,985219200,D,13,13,False,26.0,20.0,5.0,3.0,11.0,14.0,9.0,13.0,7.0,3.0,5.0,,,77.0,57.0,7.0,11.0,0.00780423,0,,1.0,6.0,2.0,,,10.0,3.0,3.0,2.0,1.0,,2.0,,,,,,,1.0,,,,,4.0,,,,,,,,,,,
11406811,away,Udinese,Lautaro Giannetti,lautaro-giannetti,L. Giannetti,D,30,184,387,M,233856,EUR,753148800,D,30,30,False,24.0,20.0,4.0,3.0,16.0,19.0,4.0,5.0,2.0,,1.0,,,90.0,39.0,6.7,6.0,0.00217178,2,,,3.0,,1.0,1.0,6.0,,,,1.0,,2.0,0.0707,0.0869,,,,1.0,3.0,,1.0,1.0,,,,,,,,,,1.0,,,
11406811,away,Udinese,Nehuén Pérez,nehuen-perez,N. Pérez,D,18,184,3369,M,913401,EUR,961804800,D,18,18,False,39.0,28.0,9.0,5.0,24.0,30.0,4.0,9.0,4.0,2.0,7.0,,,90.0,58.0,6.5,12.0,0.00160227,1,,,5.0,2.0,,,7.0,2.0,,,1.0,,2.0,0.0171,,,,,2.0,3.0,,1.0,,,,,,,,,,,,,,
11406811,away,Udinese,Roberto Pereyra,roberto-pereyra,R. Pereyra,M,37,184,1199,M,122701,EUR,663206400,M,37,37,False,26.0,21.0,2.0,,9.0,11.0,12.0,16.0,5.0,,5.0,,,90.0,37.0,6.7,9.0,0.134569,1,,1.0,1.0,,,,1.0,,,,1.0,1.0,3.0,0.0321,,,,,,,,,,1.0,2.0,,1.0,True,1.0,,,,,,,
11406811,away,Udinese,Sandi Lovrić,sandi-lovric,S. Lovrić,M,4,180,807,M,575852,EUR,891043200,M,4,4,False,17.0,11.0,1.0,1.0,3.0,6.0,10.0,14.0,4.0,1.0,5.0,,,90.0,39.0,7.6,9.0,0.224724,3,,3.0,5.0,,,1.0,2.0,2.0,2.0,1.0,1.0,3.0,,0.1422,0.019,,,2.0,1.0,,,1.0,,4.0,2.0,,1.0,,1.0,,,,,,,
11406811,away,Udinese,Oier Zarraga,oier-zarraga,O. Zarraga,M,6,175,217,M,1009661,EUR,915408000,M,6,6,False,17.0,15.0,3.0,3.0,10.0,11.0,6.0,7.0,1.0,1.0,3.0,,,90.0,30.0,7.5,2.0,0.0283097,2,,1.0,1.0,1.0,,1.0,6.0,1.0,,,,,,0.119,0.1725,,,1.0,1.0,,,1.0,,,,,,,,,,,,1.0,,
11406811,away,Udinese,Martín Payero,martin-payero,M. Payero,M,32,182,791,M,895592,EUR,905472000,M,32,32,False,15.0,12.0,,,8.0,9.0,4.0,6.0,5.0,2.0,3.0,,,74.0,25.0,6.3,6.0,0.00193583,1,,,,,,,,1.0,,,1.0,,3.0,0.0171,,,,,,,,,,,,,,,1.0,,,,,,,
11406811,away,Udinese,Hassane Kamara,hassane-kamara,H. Kamara,M,11,168,1023,M,351434,EUR,762825600,M,12,12,False,17.0,15.0,,,9.0,10.0,6.0,7.0,2.0,1.0,4.0,,,74.0,30.0,7.0,3.0,0.0198775,2,,,2.0,,1.0,1.0,1.0,,2.0,,,,,0.1768,0.4218,,,,1.0,,,1.0,,2.0,,,1.0,,,,,,,,1.0,1.0
11406811,away,Udinese,Florian Thauvin,florian-thauvin,F. Thauvin,F,24,179,8040,M,148824,EUR,728006400,F,26,26,False,26.0,17.0,3.0,1.0,4.0,6.0,13.0,24.0,4.0,4.0,7.0,,,89.0,45.0,7.4,18.0,0.243113,0,,4.0,4.0,2.0,,,1.0,,1.0,1.0,3.0,1.0,,,,,,,1.0,,,,1.0,4.0,1.0,,,,,,,,,,1.0,
11406811,away,Udinese,Lorenzo Lucca,lorenzo-lucca,L. Lucca,F,20,201,5063,M,962364,EUR,968544000,F,17,17,False,13.0,6.0,1.0,,2.0,3.0,4.0,10.0,10.0,,,,,90.0,33.0,7.3,13.0,0.00256104,1,,,10.0,,,1.0,3.0,,3.0,1.0,3.0,2.0,1.0,0.6276,0.9738,,,,5.0,5.0,3.0,,,,1.0,,,,,,,,,1.0,,
11406811,away,Udinese,Jordan Zemura,jordan-zemura,J. Zemura,D,33,173,795,M,964119,EUR,942537600,D,33,33,True,4.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,,,,,16.0,14.0,6.8,2.0,0.00667083,0,,,3.0,,,,2.0,,1.0,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
11406811,away,Udinese,Lazar Samardžić,lazar-samardzic,L. Samardžić,M,10,183,4807,M,980624,EUR,1014508800,M,24,24,True,5.0,4.0,,,,,4.0,5.0,1.0,,2.0,,,16.0,13.0,6.6,3.0,0.00413355,1,,,3.0,,,,1.0,,2.0,1.0,1.0,1.0,,0.0316,,,,,,,1.0,1.0,,,,lakisamar10,,,,,,,,,,
11406811,away,Udinese,Jaka Bijol,jaka-bijol,J. Bijol,D,15,192,2511,M,886930,EUR,918172800,D,29,29,True,1.0,,1.0,,,,,1.0,2.0,,,,,13.0,3.0,6.5,1.0,,0,,,1.0,,,,2.0,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
11406811,away,Udinese,Keinan Davis,keinan-davis,K. Davis,F,9,189,1417,M,830858,EUR,887328000,F,9,9,True,6.0,2.0,,,,,2.0,6.0,,,,,,11.0,9.0,6.7,5.0,0.0119009,0,,,3.0,,,,2.0,,,,1.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,
11406811,away,Udinese,Daniele Padelli,daniele-padelli,D. Padelli,G,93,191,196,M,2899,EUR,499046400,G,93,93,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406811,away,Udinese,Marco Silvestri,marco-silvestri,M. Silvestri,G,16,191,324,M,43970,EUR,667872000,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406811,away,Udinese,Christian Kabasele,christian-kabasele,C. Kabasele,D,27,186,477,M,58351,EUR,667353600,D,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406811,away,Udinese,Antonio Tikvić,antonio-tikvic,A. Tikvić,D,4,195,341,M,1154189,EUR,1082505600,D,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406811,away,Udinese,Thomas Kristensen,thomas-kristensen,T. Kristensen,D,31,197,904,M,1063373,EUR,1011225600,D,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Thomas Kristensen,,,,,,,,,,,,,,,,,,,,
11406811,away,Udinese,Kingsley Ehizibue,kingsley-ehizibue,K. Ehizibue,M,19,189,682,M,609206,EUR,801360000,D,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406811,away,Udinese,Brenner,brenner,Brenner,F,20,176,2858,M,884980,EUR,947980800,F,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406811,away,Udinese,Isaac Success,isaac-success,S. Isaac,F,29,182,366,M,359640,EUR,820972800,F,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Isaac,Success,,,,,,,,,,,,,,,,,,,
