match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_shotOffTarget,stat_clearanceOffLine,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_dispossessed,captain,stat_blockedScoringAttempt,stat_goals,stat_bigChanceMissed,stat_totalOffside,stat_goodHighClaim
12117336,home,Cruzeiro,Cássio,cassio,Cássio,G,1,195,4592,M,rcassio12,27756,EUR,549936000,G,1,1,False,27.0,23.0,8.0,4.0,0.0,22.0,24.0,1.0,3.0,1.0,1.0,1.0,8.0,1.0,6.0,9.0,1.0,1.0,1.0,90.0,44.0,8.6,4.0,0.00013606,0,0.9181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117336,home,Cruzeiro,William,william,William,D,12,176,2476,M,,604274,EUR,796867200,D,12,12,False,43.0,34.0,5.0,3.0,0.0,19.0,21.0,16.0,31.0,,4.0,4.0,7.0,1.0,,,,,,90.0,72.0,7.4,17.0,0.228606,0,,,,9.0,1.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,
12117336,home,Cruzeiro,João Marcelo,joao-marcelo,J. Marcelo,D,43,189,1606,M,,978638,EUR,960854400,D,43,43,False,47.0,42.0,5.0,2.0,0.0,27.0,27.0,15.0,20.0,3.0,3.0,10.0,4.0,,,,,,,90.0,67.0,7.4,9.0,0.0141481,1,,,,,,2.0,4.0,,1.0,,,3.0,1.0,,,,1.0,1.0,1.0,3.0,1.0,0.0478,,,,,,,,,
12117336,home,Cruzeiro,Zé Ivaldo,ze-ivaldo,Z. Ivaldo,D,2,185,1464,M,,844602,EUR,856483200,D,5,5,False,33.0,31.0,2.0,,0.0,28.0,28.0,3.0,5.0,3.0,3.0,11.0,1.0,,,,,,,90.0,52.0,6.9,4.0,0.00124511,0,,,,,,2.0,4.0,,,,,4.0,1.0,,,,,,1.0,1.0,2.0,,,,,,,,,,
12117336,home,Cruzeiro,Marlon,marlon,Marlon,D,23,178,1921,M,,870787,EUR,864086400,D,3,3,False,49.0,36.0,7.0,3.0,1.0,24.0,31.0,12.0,22.0,,6.0,3.0,6.0,1.0,,,,,,90.0,79.0,6.9,22.0,0.0289596,2,,,,4.0,,,4.0,1.0,5.0,4.0,,,1.0,1.0,,1.0,1.0,,1.0,2.0,2.0,0.0328,1.0,0.1029,,,,,,,
12117336,home,Cruzeiro,Japa,joao-wellington-japa,Japa,M,77,177,1249,M,,1459623,EUR,1073001600,M,77,77,False,28.0,23.0,1.0,1.0,0.0,18.0,20.0,5.0,8.0,,3.0,,3.0,2.0,,,,,,66.0,39.0,6.4,9.0,0.00130583,1,,,,,,,3.0,,2.0,1.0,,,,,,,1.0,,,1.0,,0.0286,,,2.0,,,,,,
12117336,home,Cruzeiro,Lucas Silva,lucas-silva,L. Silva,M,16,182,2401,M,,245159,EUR,729820800,M,16,16,False,48.0,44.0,2.0,1.0,0.0,27.0,29.0,17.0,19.0,,3.0,1.0,6.0,1.0,,,,,,90.0,59.0,6.8,7.0,0.213946,0,,,,,,,4.0,,3.0,1.0,,,,1.0,1.0,1.0,,,,1.0,2.0,,,,,True,,,,,
12117336,home,Cruzeiro,Ramiro,ramiro,Ramiro,M,17,167,375,M,,330693,EUR,738028800,M,17,17,False,41.0,38.0,5.0,3.0,0.0,17.0,19.0,21.0,24.0,,,2.0,4.0,,,,,,,90.0,56.0,6.5,8.0,0.0094876,2,,,,2.0,,1.0,7.0,4.0,,,,1.0,2.0,,,1.0,1.0,,,3.0,2.0,0.0657,,,,,1.0,,,,
12117336,home,Cruzeiro,Gabriel Veron,gabriel-veron,G. Veron,M,27,176,2553,M,,1002819,EUR,1031011200,M,30,30,False,17.0,12.0,1.0,,0.0,4.0,6.0,8.0,12.0,,4.0,,1.0,,,,,,,87.0,26.0,6.6,7.0,0.00380105,1,,,,1.0,,,6.0,3.0,2.0,1.0,,,,3.0,2.0,,1.0,,,,2.0,0.0519,,,,,,,,,
12117336,home,Cruzeiro,Matheus Pereira,matheus-pereira,M. Pereira,M,10,175,14140,M,matheus_pereira,377238,EUR,831254400,M,10,10,False,44.0,38.0,3.0,2.0,0.0,16.0,18.0,22.0,34.0,,4.0,,4.0,4.0,,,,,,87.0,63.0,7.4,18.0,0.0571413,1,,,,8.0,,1.0,5.0,1.0,2.0,,,,,,,1.0,,,,1.0,1.0,0.0737,1.0,0.7391,,,,1.0,,,
