match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_possessionLostCtrl,stat_expectedGoals,stat_accurateCross,stat_interceptionWon,stat_keyPass,stat_challengeLost,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,captain,stat_dispossessed,stat_unsuccessfulTouch,stat_outfielderBlock,stat_wonContest,stat_totalOffside,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_bigChanceCreated,stat_goals
12117087,home,Fluminense,Germán Cano,,,german-cano,G. Cano,F,14,176,8244,M,33238,EUR,568080000,F,14,14,False,14.0,13.0,0.0,6.0,7.0,,,,,,,,,90.0,20.0,6.7,0.0805943,2,,,,7.0,7.0,,1.0,3.0,,,,,,,3.0,0.1203,,,2.0,,1.0,0.089,germancano14,,2.0,,,,,1.0,,,
12117087,home,Fluminense,Alexsander,Alexsander,,alexsander,Alexsander,M,5,178,1981,M,1185617,EUR,1065571200,M,5,5,True,35.0,30.0,0.0,7.0,8.0,,5.0,,5.0,,,,,45.0,52.0,6.7,0.0166216,2,,,,23.0,28.0,1.0,3.0,7.0,1.0,1.0,3.0,1.0,2.0,1.0,11.0,0.051,,1.0,,1.0,,,,,1.0,3.0,1.0,,,1.0,,,
12117087,home,Fluminense,Renato Augusto,,,renato-augusto,R. Augusto,M,7,185,1895,M,34152,EUR,571276800,M,20,20,True,2.0,1.0,0.0,1.0,1.0,1.0,1.0,,,,,,,13.0,2.0,6.4,3.198e-05,0,,,,,1.0,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
12117087,home,Fluminense,John Kennedy,,,john-kennedy,John Kennedy,F,99,173,5275,M,1087399,EUR,1021680000,F,9,9,True,6.0,4.0,0.0,1.0,1.0,,,1.0,,,,,,13.0,9.0,6.5,0.00187605,0,,,,3.0,5.0,,,,,,,,,,3.0,,,,,,,,,,,1.0,,,,,,,
12117087,home,Fluminense,Diogo Barbosa,,,diogo-barbosa,D. Barbosa,D,16,180,555,M,243107,EUR,714009600,D,6,6,True,11.0,9.0,0.0,1.0,1.0,,1.0,,,,,,,11.0,16.0,6.4,0.0546613,1,,,,10.0,13.0,3.0,,,,,1.0,,,,3.0,0.0094,2.0,,,,,,,,,,,,,1.0,,,
12117087,home,Fluminense,Douglas Costa,,,douglas-costa,D. Costa,M,,172,5204,M,47908,EUR,653270400,M,90,90,True,18.0,16.0,0.0,2.0,2.0,,2.0,,1.0,,,,,12.0,25.0,6.9,0.0177347,0,,,,14.0,19.0,3.0,,,2.0,,,,,,5.0,,,,,,,,DC,,,,,2.0,,,,,
12117087,home,Fluminense,Vitor Eudes,,,vitor-eudes,Vitor Eudes,G,98,195,588,M,927666,EUR,908928000,G,98,98,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117087,home,Fluminense,Marlon,,,marlon,Marlon,D,4,182,529,M,331853,EUR,810432000,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117087,home,Fluminense,Felipe Andrade,,,felipe-andrade,F. Andrade,D,36,182,254,M,1586575,EUR,1022630400,D,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117087,home,Fluminense,Calegari,,,calegari,Calegari,D,2,171,473,M,988906,EUR,1014768000,D,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117087,home,Fluminense,Guga,,,guga,Guga,D,23,173,1100,M,928134,EUR,904348800,D,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117087,home,Fluminense,Kauã Elias,Kauã Elias,,elias-kaua,K. Elias,F,19,180,2283,M,1482841,EUR,1143504000,F,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117087,home,Fluminense,Matheus Reis,Matheus Reis,,reis-matheus,M. Reis,F,15,180,505,M,1483339,EUR,1175472000,F,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117087,away,Vitória,Lucas Arcanjo,,,lucas-arcanjo,L. Arcanjo,G,1,190,811,M,982558,EUR,902534400,G,1,1,False,26.0,18.0,0.0,17.0,18.0,,,,6.0,,3.0,5.0,,90.0,35.0,8.0,0.00010803,0,1.2525,11.0,3.0,1.0,8.0,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,
12117087,away,Vitória,Willean Lepo,,,willean-lepo,W. Lepo,D,2,180,184,M,868076,EUR,853372800,D,97,97,False,23.0,16.0,0.0,9.0,13.0,,9.0,,4.0,,,,,90.0,55.0,7.2,0.0355451,0,,1.0,,8.0,14.0,4.0,1.0,7.0,6.0,,4.0,3.0,,,14.0,,1.0,,,3.0,,,,,2.0,1.0,1.0,5.0,,,,,
12117087,away,Vitória,Caio Vinícius,,,caio-vinicius,C. Vinícius,M,34,187,316,M,924404,EUR,916012800,D,15,15,False,61.0,51.0,0.0,34.0,38.0,1.0,7.0,7.0,7.0,,,,,90.0,78.0,7.3,0.00985441,1,,7.0,2.0,17.0,23.0,,,2.0,,1.0,5.0,3.0,1.0,2.0,11.0,0.2157,,2.0,,,,,,,,1.0,,,,,1.0,,
12117087,away,Vitória,Wagner Leonardo,,,wagner-leonardo,W. Leonardo,D,3,186,1490,M,976235,EUR,932688000,D,4,4,False,55.0,46.0,0.0,33.0,37.0,4.0,5.0,8.0,1.0,,,,,90.0,66.0,7.4,0.00761003,0,,11.0,7.0,13.0,18.0,,3.0,4.0,,,,,1.0,1.0,9.0,,,1.0,,,,,,True,,,1.0,,,,,,
12117087,away,Vitória,Patric Calmon,,,patric-calmon,P. Calmon,D,94,181,131,M,987168,EUR,773366400,D,14,14,False,25.0,21.0,0.0,15.0,16.0,,2.0,1.0,5.0,,,,,66.0,37.0,6.9,0.0690066,0,,,,7.0,12.0,3.0,,2.0,1.0,,2.0,,,1.0,7.0,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,
12117087,away,Vitória,Luan Santos,,,luan-santos,Luan,M,33,173,2976,M,942426,EUR,926640000,M,8,8,False,36.0,34.0,0.0,25.0,26.0,,2.0,,4.0,,,,,71.0,43.0,7.1,0.003441,1,,4.0,3.0,9.0,10.0,,,1.0,,,1.0,1.0,1.0,,3.0,0.0177,,1.0,,,1.0,0.0128,,,1.0,,,,,,,,
12117087,away,Vitória,Matheuzinho,,,matheuzinho,Matheuzinho,M,10,165,1521,M,795266,EUR,877132800,M,30,30,False,20.0,16.0,0.0,6.0,7.0,,3.0,,6.0,,,,,58.0,33.0,6.9,0.00506091,2,,1.0,,10.0,13.0,,2.0,3.0,2.0,,1.0,1.0,,,6.0,0.0453,,1.0,,,2.0,0.1417,,,1.0,,,2.0,,,1.0,,
12117087,away,Vitória,Willian Oliveira,,,willian-oliveira,W. Oliveira,M,29,179,410,M,295167,EUR,737510400,M,29,29,False,34.0,26.0,0.0,13.0,16.0,1.0,5.0,,8.0,,,,,90.0,49.0,7.2,0.0180919,1,,1.0,,13.0,18.0,,2.0,5.0,1.0,,1.0,1.0,2.0,2.0,12.0,0.0276,,2.0,2.0,1.0,1.0,0.0274,,,1.0,3.0,1.0,1.0,,,,,
12117087,away,Vitória,Leo Naldi,Leo Naldi,,leo-naldi,L. Naldi,M,18,177,232,M,1101061,EUR,998092800,M,5,5,False,24.0,19.0,0.0,11.0,13.0,1.0,6.0,6.0,6.0,,,,,90.0,44.0,6.8,0.00371367,1,,2.0,2.0,8.0,12.0,1.0,,6.0,2.0,,2.0,1.0,3.0,3.0,9.0,0.0118,,2.0,,1.0,,,,,,1.0,,,,1.0,,,
12117087,away,Vitória,Osvaldo,,,osvaldo,Osvaldo,M,11,170,559,M,90468,EUR,545097600,M,11,11,False,16.0,13.0,0.0,6.0,6.0,,2.0,1.0,3.0,,,,,71.0,27.0,7.3,0.111357,0,,3.0,2.0,8.0,12.0,2.0,,1.0,2.0,,,,1.0,,7.0,,1.0,1.0,3.0,,,,,,,2.0,,1.0,,,,1.0,
12117087,away,Vitória,Alerrandro,,,alerrandro,Alerrandro,F,9,180,1551,M,923948,EUR,947635200,F,9,9,False,11.0,7.0,0.0,4.0,4.0,,6.0,,4.0,,,,,71.0,24.0,6.8,0.00960625,0,,,,3.0,7.0,,3.0,5.0,,,1.0,,5.0,,6.0,,,1.0,,,,,,,2.0,,,,,,,,
12117087,away,Vitória,Jean Mota,,,jean-mota,J. Mota,M,17,172,476,M,243231,EUR,750643200,M,10,10,True,12.0,9.0,0.0,5.0,6.0,1.0,2.0,,2.0,,,,,32.0,19.0,6.8,0.0016064,1,,1.0,1.0,4.0,9.0,3.0,,2.0,,,1.0,1.0,,1.0,8.0,0.0308,,,1.0,,1.0,0.1531,,,1.0,1.0,,,,,,,
12117087,away,Vitória,Raúl Cáceres,,,raul-caceres,R. Cáceres,D,27,180,356,M,122971,EUR,685152000,D,27,27,True,11.0,5.0,0.0,3.0,6.0,,1.0,2.0,2.0,,,,,24.0,23.0,6.6,0.00117947,0,,3.0,,2.0,5.0,,,1.0,,,1.0,1.0,,1.0,8.0,,,,,,,,,,,,,,,,,,
12117087,away,Vitória,Eryc Castillo,,,erick-castillo,E. Castillo,M,8,177,811,M,338957,EUR,791942400,F,31,31,True,4.0,3.0,0.0,,,,,1.0,,,,,,19.0,9.0,6.4,0.00717891,0,,,,3.0,4.0,,,2.0,1.0,,,,,,4.0,,,,,,,,,,1.0,1.0,,,,,,,
12117087,away,Vitória,Janderson,Janderson,,janderson,Janderson,F,39,189,658,M,1462989,EUR,925948800,F,39,39,True,8.0,3.0,0.0,2.0,5.0,3.0,3.0,,2.0,,,,,19.0,14.0,7.2,0.00023647,1,,1.0,,1.0,3.0,,1.0,3.0,,,,,,1.0,9.0,0.0989,,,,,1.0,0.866,,,1.0,3.0,,,,,,,1.0
12117087,away,Vitória,Zé Hugo,,,ze-hugo,Z. Hugo,F,11,177,217,M,1166468,EUR,940118400,F,17,17,True,4.0,4.0,1.0,2.0,2.0,,2.0,,1.0,,,,,19.0,12.0,7.3,0.113007,1,,,,4.0,5.0,3.0,,2.0,3.0,,,,,,2.0,0.0166,2.0,1.0,3.0,1.0,,,,,,,,2.0,,1.0,,1.0,
12117087,away,Vitória,Muriel,,,muriel,Muriel,G,1,190,339,M,108486,EUR,540259200,G,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117087,away,Vitória,Alexandre Fintelman,,,alexandre-fintelman,A. Fintelman,G,35,194,183,M,1017274,EUR,995587200,G,35,35,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117087,away,Vitória,Reynaldo,,,reynaldo,Reynaldo,D,,186,185,M,877470,EUR,852249600,D,40,40,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117087,away,Vitória,Daniel Júnior,,,daniel-junior,D. Júnior,M,10,177,258,M,1172052,EUR,1020902400,M,80,80,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117087,away,Vitória,Rodrigo Andrade,,,rodrigo-andrade,R. Andrade,M,32,174,134,M,874398,EUR,854928000,M,32,32,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117087,away,Vitória,Pablo Santos,Pablo,,pablo,P. Santos,M,62,175,146,M,1841330,EUR,1059868800,M,62,62,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117087,away,Vitória,Fábio Soares,Fábio,Soares,fabio,Fábio,F,80,178,143,M,1523441,EUR,1102032000,M,83,83,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
