match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,captain,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_wonTackle,stat_wasFouled,stat_totalOffside,stat_expectedGoals,stat_shotValueNormalized,stat_accurateCross,stat_challengeLost,stat_fouls,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_blockedScoringAttempt,player_sofascoreId,stat_clearanceOffLine,stat_lastManTackle,stat_hitWoodwork
14773723,home,Damac FC,Kewin,kewin,Kewin,G,1,187.0,116,M,865371,EUR,790992000.0,G,1,1,False,43.0,37.0,12.0,6.0,0.0,37.0,37.0,6.0,1.0,7.0,3.0,3.0,90.0,49.0,7.9,6.0,8.653e-05,48.379235364163,9.0,23.063924677023,0.5933,0,0.8682,0.02,-0.06,0.23,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773723,home,Damac FC,Alhwsawi Sanousi Mohammed,alhwsawi-sanousi-mohammed,A. S. Mohammed,D,12,172.0,20,M,1085415,EUR,902707200.0,D,12,12,False,25.0,20.0,4.0,1.0,0.0,7.0,8.0,17.0,1.0,3.0,,,90.0,45.0,7.0,9.0,0.00683107,46.234718349795,6.0,21.002208472317,,0,,0.12,0.05,0.28,,Alhwsawi Sanousi Mohammed,,13.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14773723,home,Damac FC,Abdelkader Bedrane,abdelkader-bedrane,A. Bedrane,D,3,185.0,1163,M,906407,EUR,702172800.0,D,3,3,False,47.0,38.0,12.0,8.0,0.0,27.0,28.0,19.0,3.0,4.0,,,90.0,59.0,7.5,9.0,0.00902507,162.33026955598,19.0,108.81329701799,,2,,0.21,0.17,0.32,,,,11.0,,2.0,1.0,2.0,5.0,,1.0,1.0,,True,2.0,2.0,2.0,1.0,1.0,1.0,0.1545,-0.28,,,,,,,,,,,,,,,,,
14773723,home,Damac FC,Abdulrahman Al-Obaid,abdulrahman-al-obaid,A. Al-Obaid,D,13,172.0,51,M,818705,EUR,736128000.0,D,13,13,False,53.0,45.0,12.0,6.0,0.0,37.0,40.0,13.0,2.0,2.0,,,90.0,64.0,6.7,11.0,0.0855771,283.50036291205,25.0,158.53521561562,,1,,0.15,0.12,-0.05,,,,8.0,4.0,4.0,1.0,7.0,2.0,,1.0,1.0,1.0,,,,1.0,1.0,,,0.0162,-0.09,2.0,2.0,1.0,18.95875432468,56.686922649357,3.0,2.0,,,,,,,,,,
14773723,home,Damac FC,Dhari Al-Enezi,dhari-al-enezi,D. Al-Enezi,D,20,170.0,42,M,1214301,EUR,957571200.0,D,20,20,False,39.0,33.0,4.0,3.0,0.0,18.0,19.0,20.0,4.0,5.0,,,90.0,72.0,7.5,14.0,0.108577,145.06448054421,9.0,90.588146511248,,1,,0.28,0.02,0.21,,Dhari Al-Enezi,,15.0,3.0,,,2.0,6.0,,2.0,2.0,2.0,,2.0,1.0,,1.0,3.0,,0.0298,-0.01,,,,45.363374165908,95.792964725028,3.0,1.0,1.0,1.0,1.0,0.0157,,,,,,
14773723,home,Damac FC,Yakou Méïté,yakou-meite,Y. Méïté,F,11,184.0,239,M,352922,EUR,823996800.0,M,11,11,False,10.0,6.0,1.0,,0.0,2.0,3.0,7.0,1.0,1.0,,,77.0,25.0,6.3,11.0,0.00378217,129.428541409,10.0,44.768352648032,,5,,-0.03,0.06,-0.1,,,,4.0,1.0,,3.0,6.0,4.0,,,,2.0,,3.0,,3.0,,1.0,,0.4316,-0.56,,3.0,,26.549947871907,30.047317683946,1.0,,,,1.0,,1.0,1.0,,,,
14773723,home,Damac FC,Morlaye Sylla,morlaye-sylla,M. Sylla,M,2,170.0,6357,M,822492,EUR,901497600.0,M,2,2,False,34.0,29.0,7.0,4.0,0.0,13.0,13.0,21.0,1.0,6.0,,,90.0,45.0,7.4,5.0,0.0184718,192.17488462176,16.0,118.36835763115,,2,,0.28,0.26,0.13,,,,16.0,,,,2.0,4.0,1.0,,4.0,,,,,,4.0,,,0.1199,-0.07,,2.0,1.0,46.676654020465,68.314294426445,2.0,4.0,,,,,,2.0,morlayesylla2,,,
14773723,home,Damac FC,Riyadh Sharahili,riyadh-sharahili,R. Sharahili,M,26,185.0,28,M,818624,EUR,735955200.0,M,26,26,False,24.0,22.0,2.0,2.0,0.0,14.0,14.0,10.0,1.0,3.0,,,70.0,29.0,6.6,3.0,0.00606761,68.825798047165,9.0,5.0383598942163,,0,,0.06,0.03,-0.01,,,,8.0,,1.0,,4.0,1.0,,1.0,1.0,,,,,,1.0,,,,,,1.0,2.0,,,,,,,,,,,,,,
14773723,home,Damac FC,Abdullah Al-Qahtani,abdullah-al-qahtani,A. Al-Qahtani,M,7,172.0,38,M,974064,EUR,854668800.0,M,7,7,False,21.0,20.0,,,0.0,8.0,8.0,13.0,,5.0,,,81.0,33.0,7.0,7.0,0.0715519,153.08598024348,15.0,79.19242644486,,0,,0.28,0.23,0.18,,,,12.0,2.0,1.0,,4.0,3.0,,,,,,4.0,3.0,,,,,,,,,1.0,21.103609646067,53.580206177099,4.0,1.0,1.0,,,,,,,,,
14773723,home,Damac FC,Valentín Vada,valentin-vada,V. Vada,M,8,175.0,250,M,580802,EUR,826070400.0,F,8,8,False,42.0,36.0,4.0,3.0,0.0,18.0,19.0,23.0,,3.0,,,90.0,56.0,7.2,10.0,0.141235,151.82028087067,19.0,39.355748230781,,2,,0.31,0.14,-0.04,,,,18.0,4.0,,,1.0,3.0,,1.0,,,,2.0,2.0,1.0,,1.0,,0.0547,-0.06,1.0,1.0,,24.368875697606,27.252359329056,1.0,3.0,,,,,,1.0,,,,
