match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_interceptionWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_expectedGoals,player_firstName,stat_onTargetScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoalsOnTarget,player_lastName,stat_totalCross,stat_bigChanceMissed,stat_bigChanceCreated,stat_keyPass,captain,stat_accurateCross,stat_dispossessed,player_sofascoreId,stat_totalOffside,stat_hitWoodwork,stat_lastManTackle,stat_ownGoals,stat_clearanceOffLine,stat_blockedScoringAttempt
12421200,home,RSC Anderlecht,Mads Juhl Kikkenborg,kikkenborg-mads-juhl,M. J. Kikkenborg,G,16,197,183,M,984005,EUR,939254400,G,16,16,False,32.0,20.0,16.0,4.0,0.0,17.0,21.0,3.0,11.0,1.0,1.0,8.0,1.0,5.0,6.0,90.0,41.0,7.6,12.0,0.00501107,0,2.0132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421200,home,RSC Anderlecht,Adryelson,adryelson,Adryelson,D,34,184,1087,M,795261,EUR,890611200,D,34,34,False,62.0,55.0,5.0,2.0,0.0,32.0,33.0,23.0,29.0,1.0,1.0,2.0,,,,90.0,66.0,6.7,7.0,0.00646489,0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421200,home,RSC Anderlecht,Leander Dendoncker,leander-dendoncker,L. Dendoncker,M,20,188,1662,M,190405,EUR,797904000,D,32,32,False,49.0,46.0,2.0,,0.0,31.0,32.0,15.0,17.0,2.0,5.0,5.0,1.0,,,90.0,66.0,7.2,3.0,0.0216178,1,,,2.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0871,,,,,,,,,,,,,,,,,,,,,
12421200,home,RSC Anderlecht,Jan-Carlo Simić,jan-carlo-simic,J. Simić,D,4,185,1987,M,1214992,EUR,1114992000,D,4,4,False,64.0,57.0,10.0,6.0,0.0,42.0,44.0,15.0,20.0,1.0,3.0,3.0,,,,90.0,76.0,7.4,9.0,0.00327765,1,,4.0,6.0,2.0,1.0,,1.0,1.0,,,1.0,1.0,0.1518,Jan-Carlo Simić,1.0,1.0,1.0,2.0,0.5297,,,,,,,,,,,,,,,
12421200,home,RSC Anderlecht,Killian Sardella,killian-sardella,K. Sardella,D,54,177,482,M,909964,EUR,1020297600,M,54,54,False,28.0,25.0,2.0,1.0,0.0,9.0,9.0,16.0,24.0,,4.0,3.0,,,,90.0,52.0,6.5,14.0,0.0351289,1,,,4.0,,,2.0,4.0,2.0,,,2.0,1.0,0.2093,,1.0,,2.0,,0.3941,,5.0,1.0,,,,,,,,,,,,
12421200,home,RSC Anderlecht,Mats Rits,mats-rits,M. Rits,M,23,180,216,M,70961,EUR,742953600,M,23,23,False,23.0,21.0,,,1.0,14.0,14.0,7.0,9.0,,,3.0,,,,72.0,30.0,6.5,2.0,0.0636764,2,,,2.0,3.0,,1.0,,,1.0,,,,0.4481,,1.0,,,1.0,0.7937,,,2.0,1.0,1.0,,,,,,,,,,
12421200,home,RSC Anderlecht,Yari Verschaeren,verschaeren-yari,Y. Verschaeren,M,10,172,1145,M,901898,EUR,994896000,M,10,10,False,22.0,20.0,3.0,3.0,1.0,8.0,8.0,14.0,19.0,,3.0,2.0,1.0,,,86.0,43.0,8.5,11.0,0.258751,1,,,4.0,1.0,1.0,1.0,,,,1.0,2.0,1.0,0.4586,,1.0,1.0,3.0,,0.9869,,5.0,,1.0,1.0,True,2.0,3.0,,,,,,,
12421200,home,RSC Anderlecht,Moussa Ndiaye,moussa-ndiaye,M. Ndiaye,D,16,181,1546,M,982315,EUR,1024358400,M,5,5,False,40.0,33.0,3.0,,0.0,17.0,20.0,17.0,21.0,,7.0,5.0,3.0,,,80.0,69.0,6.9,12.0,0.00895746,0,,,2.0,7.0,2.0,,1.0,,,,4.0,1.0,,,,,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,
12421200,home,RSC Anderlecht,Thorgan Hazard,thorgan-hazard,T. Hazard,F,11,174,3646,M,94286,EUR,733363200,F,11,11,False,32.0,28.0,3.0,2.0,1.0,7.0,7.0,22.0,29.0,1.0,7.0,3.0,1.0,,,90.0,53.0,8.2,12.0,0.619469,2,,2.0,7.0,1.0,,,3.0,2.0,1.0,,3.0,,0.1972,,1.0,,2.0,2.0,0.153,,4.0,,1.0,2.0,,1.0,2.0,THazard,1.0,,,,,
12421200,home,RSC Anderlecht,Keisuke Goto,goto-keisuke,K. Goto,F,42,191,1367,M,1391315,EUR,1117756800,F,42,42,False,9.0,3.0,,,0.0,,,3.0,9.0,2.0,2.0,1.0,,,,72.0,17.0,7.2,10.0,0.00281498,3,,4.0,6.0,,,1.0,,,1.0,,,,0.2965,,2.0,1.0,2.0,,0.2077,,,1.0,1.0,1.0,,,1.0,,,,,,,
