match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_wonTackle,stat_wasFouled,player_firstName,player_lastName,stat_dispossessed,stat_totalCross,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_keyPass,stat_goals,stat_accurateCross,captain,stat_totalOffside,stat_bigChanceCreated,stat_goalAssist,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_outfielderBlock
11369324,away,Granada,Ignasi Miquel,ignasi-miquel,I. Miquel,D,5,189,102,M,144606,EUR,717638400,D,14,14,False,40.0,32.0,8.0,4.0,19.0,23.0,13.0,17.0,2.0,6.0,,,,,,90.0,52.0,6.8,11.0,0.0,0.0,0.185827,0,,,1.0,1.0,3.0,6.0,3.0,1.0,,2.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,
11369324,away,Granada,Raúl Torrente,raul-torrente,R. Torrente,D,4,193,720,M,1134758,EUR,1000080000,D,28,28,False,24.0,19.0,7.0,3.0,15.0,17.0,4.0,7.0,,6.0,,,,,,73.0,27.0,6.6,6.0,0.0,0.0,0.0045774,0,,,1.0,1.0,4.0,3.0,,,,1.0,,3.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,
11369324,away,Granada,Carlos Neva,neva-carlos,C. Neva,D,21,174,128,M,914178,EUR,834537600,D,15,15,False,13.0,6.0,,,2.0,6.0,4.0,9.0,2.0,4.0,,,,,,73.0,27.0,6.5,11.0,0.0,0.0,0.00138789,0,,,1.0,1.0,3.0,2.0,,,,1.0,,1.0,,,,,1.0,2.0,,,,,,,,,,,,,,
11369324,away,Granada,Óscar Melendo,oscar-melendo,Ó. Melendo,M,21,167,152,M,861317,EUR,872294400,M,21,21,False,19.0,12.0,3.0,,5.0,6.0,7.0,14.0,,6.0,,,,,,73.0,32.0,6.6,12.0,0.0,0.0,0.00645827,0,,,2.0,1.0,7.0,5.0,1.0,1.0,,2.0,2.0,4.0,1.0,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,,
11369324,away,Granada,Sergio Ruiz Alonso,sergio-ruiz-alonso,S. R. Alonso,M,20,171,83,M,857227,EUR,787536000,M,20,20,False,42.0,32.0,3.0,2.0,17.0,20.0,15.0,22.0,,5.0,,,,,,90.0,52.0,6.4,14.0,0.0,0.0,0.0167234,0,,,3.0,1.0,8.0,5.0,2.0,,1.0,1.0,1.0,1.0,,3.0,,,1.0,,1.0,,,,,,,,,,,,,1.0
11369324,away,Granada,Gerard Gumbau,gerard-gumbau,G. Gumbau,M,15,187,380,M,326471,EUR,787708800,M,23,23,False,13.0,10.0,2.0,1.0,5.0,5.0,5.0,11.0,1.0,3.0,,,,,,64.0,20.0,6.6,6.0,0.0352,0.0514,0.00346586,1,,,,,3.0,1.0,,,1.0,,,2.0,,1.0,,,,3.0,1.0,,1.0,,,,,,,,,,,
11369324,away,Granada,Antonio Puertas,antonio-puertas,A. Puertas,M,7,183,210,M,316406,EUR,698630400,M,10,10,False,18.0,13.0,1.0,,2.0,2.0,11.0,21.0,,1.0,,,,,,90.0,33.0,6.3,15.0,0.0077,0.0,0.00421887,1,,,1.0,2.0,7.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,,,,,,5.0,1.0,1.0,,,,,,True,1.0,,,,,
11369324,away,Granada,Lucas Boyé,lucas-boye,L. Boyé,F,15,183,1345,M,814385,EUR,825465600,F,7,7,False,19.0,11.0,,,3.0,5.0,8.0,16.0,1.0,4.0,,,,,,81.0,38.0,7.0,14.0,0.0,0.0,0.0087656,0,,,3.0,3.0,7.0,9.0,2.0,2.0,,3.0,1.0,1.0,1.0,1.0,,,3.0,2.0,,,,,,,,,1.0,,,,,
11369324,away,Granada,Myrto Uzuni,myrto-uzuni,M. Uzuni,F,10,178,1807,M,895533,EUR,801878400,F,11,11,False,7.0,5.0,,,1.0,1.0,4.0,6.0,,,,,,,,90.0,24.0,6.2,11.0,0.0,0.0,0.458547,0,,,1.0,1.0,10.0,5.0,1.0,,,2.0,2.0,1.0,,2.0,,,5.0,,2.0,,,,,,,,,,,,,
11369324,away,Granada,Gonzalo Villar,gonzalo-villar,G. Villar,M,12,181,1019,M,914765,EUR,890611200,M,24,24,True,25.0,17.0,4.0,4.0,4.0,8.0,14.0,20.0,,4.0,,,,,,26.0,33.0,7.0,10.0,0.0,0.0,0.183435,0,,,1.0,3.0,2.0,6.0,1.0,1.0,,1.0,,,,1.0,,,,3.0,1.0,,,,,,1.0,,,,,,,
11369324,away,Granada,Víctor Díaz,victor-diaz,V. Díaz,D,,183,35,M,141655,EUR,582076800,D,16,16,True,14.0,11.0,3.0,1.0,8.0,8.0,3.0,6.0,1.0,1.0,,,,,,17.0,16.0,6.4,3.0,0.0,0.0,0.00178574,0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11369324,away,Granada,Álvaro Carreras,alvaro-carreras,Á. Carreras,D,18,186,79899,M,1085081,EUR,1048377600,D,33,33,True,9.0,7.0,1.0,,3.0,4.0,4.0,6.0,2.0,1.0,,,,,,17.0,15.0,6.2,3.0,0.0,0.0,0.00254486,0,,,1.0,,2.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,
11369324,away,Granada,Bryan Zaragoza,bryan-zaragoza,B. Zaragoza,F,97,165,5285,M,1084730,EUR,999993600,M,26,26,True,7.0,4.0,1.0,,2.0,2.0,2.0,7.0,,1.0,,,,,,17.0,17.0,5.7,10.0,0.0,0.0,0.00082234,0,,bryanzaragoza,1.0,,6.0,,3.0,,,,2.0,,,,,,,2.0,2.0,,,,,,,,,,,,,
11369324,away,Granada,Famara Diédhiou,famara-diedhiou,F. Diédhiou,F,18,189,721,M,293115,EUR,704764800,F,19,19,True,5.0,2.0,,,1.0,1.0,1.0,4.0,,1.0,,,,,,9.0,6.0,6.6,3.0,0.0,0.0,0.00017841,0,,,3.0,3.0,4.0,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11369324,away,Granada,Raúl Fernández,raul-fernandez,R. Fernández,G,13,196,94,M,31828,EUR,574214400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369324,away,Granada,Wilson Manafá,wilson-manafa,W. Manafá,D,13,177,205,M,344205,EUR,774921600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369324,away,Granada,Adrià Bosch,adria-miquel-bosch-sanchis,A. M. B. Sanchis,D,4,190,10,M,1004239,EUR,992044800,D,32,32,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369324,away,Granada,Njegoš Petrović,njegos-petrovic,N. Petrović,M,18,185,282,M,844179,EUR,932256000,M,18,18,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369324,away,Granada,José Callejón,jose-callejon,J. Callejón,F,,178,736,M,40965,EUR,540000000,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369324,away,Granada,Alberto Perea,alberto-perea,A. Perea,F,,174,48,M,52125,EUR,661564800,F,22,22,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
