match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_shotOffTarget,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_dispossessed,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_totalContest,stat_onTargetScoringAttempt,stat_goals,stat_keyPass,captain,stat_goalAssist,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,stat_errorLeadToAShot,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed
10390084,home,RC Lens,Brice Samba,brice-samba,B. Samba,G,30,186,2098,M,164055,EUR,767232000,G,30,30,False,29.0,17.0,18.0,6.0,14.0,19.0,3.0,10.0,2.0,2.0,1.0,8.0,2.0,2.0,5.0,1.0,90.0,41.0,6.6,12.0,0.0,0.0,0.00094075,0,1.4684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390084,home,RC Lens,Jonathan Gradit,jonathan-gradit,J. Gradit,D,24,180,273,M,369650,EUR,722563200,D,24,24,False,26.0,20.0,7.0,2.0,14.0,16.0,6.0,10.0,,2.0,3.0,2.0,,,,,90.0,35.0,6.5,7.0,0.0,0.0,0.00462323,0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10390084,home,RC Lens,Kevin Danso,danso-kevin,K. Danso,D,4,190,3440,M,794953,EUR,906163200,D,4,4,False,41.0,38.0,5.0,3.0,28.0,30.0,10.0,11.0,2.0,4.0,6.0,5.0,,,,,90.0,59.0,7.7,4.0,0.0498,0.0,0.00857012,1,,1.0,,2.0,5.0,2.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10390084,home,RC Lens,Facundo Medina,facundo-medina,F. Medina,D,32,184,4462,M,860307,EUR,927849600,D,14,14,False,60.0,56.0,3.0,1.0,36.0,39.0,20.0,21.0,,2.0,4.0,6.0,,,,,90.0,69.0,6.6,6.0,0.0,0.0,0.0114271,0,,3.0,,,,2.0,2.0,,2.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,
10390084,home,RC Lens,Przemysław Frankowski,przemyslaw-frankowski,P. Frankowski,D,95,176,5767,M,286909,EUR,797644800,M,29,29,False,30.0,18.0,3.0,,11.0,14.0,9.0,21.0,,4.0,1.0,3.0,,,,,90.0,57.0,7.5,18.0,0.3472,0.8377,0.0823998,1,,6.0,3.0,1.0,2.0,3.0,3.0,1.0,,,,,,,przemek.franek_,5.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,
10390084,home,RC Lens,Seko Fofana,seko-fofana,S. Fofana,M,42,184,11416,M,191188,EUR,799804800,M,8,8,False,42.0,32.0,4.0,3.0,16.0,18.0,16.0,24.0,,6.0,,7.0,,,,,89.0,55.0,7.4,14.0,0.0248,0.0,0.185974,1,,3.0,,,,1.0,,2.0,,,2.0,,,,sekofofana,,,1.0,5.0,,,1.0,True,1.0,3.0,1.0,1.0,,,,,
10390084,home,RC Lens,Salis Abdul Samed,abdul-samed-salis,S. A. Samed,M,99,180,2025,M,993455,EUR,954028800,M,26,26,False,50.0,46.0,4.0,2.0,28.0,30.0,18.0,20.0,,5.0,,12.0,,,,,90.0,62.0,6.8,6.0,0.0,0.0,0.0190995,0,,8.0,,,1.0,2.0,2.0,2.0,6.0,,,,,1.0,,,,,2.0,,,1.0,,,1.0,,,,,,,
10390084,home,RC Lens,Massadio Haïdara,massadio-haidara,M. Haïdara,D,21,179,600,M,143344,EUR,723254400,M,21,21,False,35.0,32.0,2.0,2.0,16.0,16.0,16.0,19.0,1.0,4.0,4.0,3.0,,,,,90.0,50.0,7.0,6.0,0.0,0.0,0.0113566,0,,4.0,1.0,,1.0,1.0,1.0,1.0,2.0,,1.0,,,,,,,,2.0,,,,,,1.0,,,1.0,,,,
10390084,home,RC Lens,Florian Sotoca,florian-sotoca,F. Sotoca,F,7,187,757,M,788921,EUR,656812800,F,7,7,False,42.0,30.0,6.0,3.0,13.0,18.0,17.0,25.0,,5.0,4.0,5.0,,,,,90.0,59.0,7.0,14.0,0.028,0.0,0.0586528,1,,5.0,2.0,,1.0,4.0,2.0,1.0,3.0,,1.0,,,,,1.0,,,,,,2.0,,,,,1.0,,,,,
10390084,home,RC Lens,Alexis Claude-Maurice,alexis-claude-maurice,A. Claude-Maurice,F,20,174,875,M,822877,EUR,897091200,F,18,18,False,23.0,21.0,2.0,2.0,9.0,10.0,12.0,13.0,,4.0,,4.0,,,,,73.0,37.0,7.2,7.0,0.537,0.4277,0.0231189,2,,4.0,,,,2.0,1.0,2.0,,1.0,1.0,,,1.0,,,,,3.0,1.0,1.0,,,,,,,,,,,
10390084,home,RC Lens,Loïs Openda,lois-openda,L. Openda,F,20,177,15661,M,835480,EUR,950659200,F,11,11,False,9.0,5.0,,,2.0,2.0,3.0,7.0,,2.0,,4.0,,,,,73.0,24.0,8.2,10.0,0.7387,1.0285,0.375632,3,,4.0,,,,,,1.0,,1.0,2.0,,,,l_openda,,,2.0,3.0,2.0,1.0,1.0,,1.0,1.0,1.0,,2.0,,,,
10390084,home,RC Lens,Jean Onana,jean-onana,J. Onana,M,14,189,1410,M,978301,EUR,947289600,M,6,6,True,8.0,7.0,1.0,1.0,6.0,6.0,1.0,2.0,1.0,3.0,,1.0,,,,,17.0,12.0,6.9,2.0,0.0,0.0,0.00012916,0,,,,,,2.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10390084,home,RC Lens,Wesley Saïd,wesley-said,W. Saïd,F,22,171,742,M,227862,EUR,798249600,F,22,22,True,5.0,3.0,,,2.0,3.0,1.0,2.0,2.0,5.0,,1.0,,,,,17.0,13.0,6.9,4.0,0.0308,0.0,0.00052119,1,,1.0,1.0,,,1.0,1.0,,,1.0,2.0,,,,,,,,2.0,,,,,,2.0,,,,,,,
10390084,home,RC Lens,Łukasz Poręba,lukasz-poreba,Ł. Poręba,M,8,179,654,M,942336,EUR,952905600,M,13,13,True,,,,,,,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
10390084,home,RC Lens,Jean-Louis Leca,jean-louis-leca,J. Leca,G,,180,46,M,39224,EUR,496108800,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390084,home,RC Lens,Steven Fortes,steven-fortes,S. Fortes,D,,192,48,M,339227,EUR,703468800,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390084,home,RC Lens,Ismaël Boura,ismael-boura,I. Boura,D,14,173,188,M,1047364,EUR,966211200,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390084,home,RC Lens,Julien Le Cardinal,julien-le-cardinal,J. L. Cardinal,D,26,182,203,M,1129751,EUR,870566400,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390084,home,RC Lens,Deiver Machado,deiver-machado,D. Machado,M,27,179,1117,M,822110,EUR,746928000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390084,home,RC Lens,Remy Labeau Lascary,lascary-remy-labeau,R. L. Lascary,F,14,184,178,M,1401005,EUR,1046649600,M,36,36,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390084,away,Paris Saint-Germain,Gianluigi Donnarumma,gianluigi-donnarumma,G. Donnarumma,G,25,196,69953,M,824509,EUR,919900800,G,99,99,False,12.0,11.0,2.0,2.0,10.0,11.0,1.0,1.0,,,3.0,4.0,,,1.0,1.0,90.0,20.0,5.7,1.0,0.0,0.0,7.643e-05,0,-0.7061,,,,,,,,,,,,,,donnarumma,,,,,,,,,,,,,,1.0,1.0,1.0,
10390084,away,Paris Saint-Germain,Nordi Mukiele,nordi-mukiele,N. Mukiele,D,20,185,6353,M,780014,EUR,878342400,D,26,26,False,41.0,34.0,2.0,,12.0,16.0,22.0,28.0,,5.0,1.0,4.0,,,,,90.0,58.0,7.0,11.0,0.0,0.0,0.452736,0,,2.0,,1.0,,1.0,1.0,3.0,1.0,,,,,,,3.0,,1.0,1.0,,,1.0,,,1.0,1.0,,,,,,
10390084,away,Paris Saint-Germain,Sergio Ramos,sergio-ramos,S. Ramos,D,93,184,68934,M,10710,EUR,512524800,D,4,4,False,75.0,70.0,6.0,5.0,44.0,45.0,26.0,30.0,1.0,2.0,3.0,9.0,,,,,90.0,83.0,6.4,5.0,0.0228,0.0,0.018056,1,,3.0,2.0,,2.0,,,1.0,,,,,,,SergioRamos,,,1.0,,,,,,,,,1.0,,,,,
10390084,away,Paris Saint-Germain,Marquinhos,marquinhos,Marquinhos,D,5,183,36538,M,155995,EUR,768873600,D,5,5,False,67.0,64.0,5.0,4.0,36.0,37.0,28.0,30.0,1.0,2.0,3.0,8.0,,,,,90.0,78.0,6.4,5.0,0.0457,0.0,0.018623,1,,2.0,1.0,,,1.0,,,1.0,1.0,2.0,,,,marquinhosm5,,,,,,,1.0,True,,,,,,,,,
10390084,away,Paris Saint-Germain,Achraf Hakimi,hakimi-achraf,A. Hakimi,D,2,181,124757,M,814594,EUR,910137600,D,2,2,False,77.0,66.0,1.0,,21.0,24.0,45.0,56.0,1.0,5.0,,6.0,,,,,90.0,103.0,6.8,16.0,0.0513,0.0909,0.100404,2,,2.0,,,,1.0,,1.0,1.0,1.0,1.0,,,1.0,AHakimi,3.0,,,2.0,1.0,,2.0,,,2.0,,,,,,,
10390084,away,Paris Saint-Germain,Fabián Ruiz,fabian-ruiz,F. Ruiz,M,8,189,21859,M,784655,EUR,828489600,M,8,8,False,36.0,29.0,3.0,2.0,17.0,19.0,12.0,18.0,,3.0,,2.0,,,,,58.0,48.0,6.4,13.0,0.0442,0.0,0.0352912,1,,2.0,,,,2.0,1.0,1.0,,1.0,3.0,,,2.0,fabianruiz52,1.0,,,,,,,,,,,,,,,,
10390084,away,Paris Saint-Germain,Danilo Pereira,danilo-pereira,D. Pereira,D,2,187,4067,M,99545,EUR,684374400,M,15,15,False,41.0,40.0,2.0,2.0,22.0,22.0,18.0,19.0,,3.0,,5.0,,,,,57.0,50.0,6.8,4.0,0.0,0.0,0.017136,0,,1.0,,1.0,1.0,2.0,,1.0,2.0,,3.0,,,,DaniloP,,,,,,,,,,,,,,,,,
10390084,away,Paris Saint-Germain,Marco Verratti,marco-verratti,M. Verratti,M,6,165,6337,M,126691,EUR,720921600,M,6,6,False,92.0,81.0,2.0,2.0,26.0,30.0,56.0,63.0,,9.0,1.0,8.0,,,,,90.0,115.0,7.0,15.0,0.0,0.0,0.420218,0,,12.0,3.0,,2.0,3.0,2.0,5.0,3.0,,,,,3.0,marcoverratti,1.0,1.0,2.0,2.0,,,4.0,,,1.0,,,,,,,
10390084,away,Paris Saint-Germain,Carlos Soler,carlos-soler,C. Soler,M,18,180,3724,M,832427,EUR,852163200,M,28,28,False,24.0,20.0,2.0,2.0,7.0,8.0,14.0,19.0,,1.0,,3.0,,,,,78.0,29.0,6.6,7.0,0.0,0.0,0.0616489,0,,1.0,,,,,,1.0,1.0,,1.0,,,,Carlos10Soler,3.0,1.0,,,,,1.0,,,,,,,,,,
10390084,away,Paris Saint-Germain,Hugo Ekitiké,hugo-ekitike,H. Ekitiké,F,22,190,97012,M,1048422,EUR,1024531200,F,44,44,False,17.0,14.0,,,9.0,10.0,5.0,7.0,2.0,4.0,,1.0,,,,,73.0,30.0,7.2,6.0,0.334,0.8944,0.00539539,4,,3.0,1.0,,1.0,1.0,,1.0,,2.0,1.0,Hugo Ekitiké,,1.0,hekitike,,,,1.0,1.0,1.0,,,,,,1.0,,,,,
10390084,away,Paris Saint-Germain,Kylian Mbappé,kylian-mbappe,K. Mbappé,F,10,178,1731608,M,826643,EUR,914112000,F,7,7,False,32.0,27.0,,,1.0,1.0,27.0,36.0,,5.0,,,,,,,90.0,55.0,6.7,16.0,0.1384,0.3228,0.16697,4,,8.0,,,,1.0,,2.0,1.0,,1.0,,,,KMbappé,5.0,1.0,1.0,8.0,2.0,,1.0,,,2.0,,2.0,,,,,
10390084,away,Paris Saint-Germain,Pablo Sarabia,pablo-sarabia,P. Sarabia,M,7,176,2486,M,138573,EUR,705542400,M,19,19,True,17.0,15.0,1.0,1.0,4.0,4.0,11.0,16.0,,1.0,,1.0,,,,,33.0,27.0,6.8,6.0,0.986,1.1603,0.0378107,3,,1.0,,,,1.0,1.0,,,1.0,,,,1.0,,3.0,,,,2.0,,1.0,,,,,,,,,,1.0
10390084,away,Paris Saint-Germain,Vitinha,vitinha,Vitinha,M,17,172,50484,M,902029,EUR,950400000,M,17,17,True,34.0,30.0,,,6.0,8.0,24.0,26.0,,1.0,,3.0,,,,,32.0,38.0,6.7,7.0,0.0,0.0,0.0693471,0,,2.0,,,,,,,,,1.0,,,1.0,vitinha,,,,2.0,,,1.0,,,1.0,,,,,,,
10390084,away,Paris Saint-Germain,Warren Zaïre-Emery,warren-zaire-emery,W. Zaïre-Emery,M,33,178,16154,M,1142672,EUR,1141776000,M,33,33,True,7.0,5.0,,,,,5.0,7.0,,,,,,,,,17.0,9.0,6.0,4.0,0.0,0.0,0.00589092,0,,6.0,1.0,,,,,,,,,,,,wzairemery6,,,3.0,2.0,,,,,,,,,,,,,
10390084,away,Paris Saint-Germain,Ismael Gharbi,gharbi-ismael,I. Gharbi,M,11,173,7580,M,1113488,EUR,1081555200,M,35,35,True,5.0,5.0,,,,,5.0,5.0,,1.0,,,,,,,12.0,9.0,6.4,1.0,0.0,0.0,0.00377645,0,,3.0,,,,,,,2.0,,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,
10390084,away,Paris Saint-Germain,Keylor Navas,keylor-navas,K. Navas,G,1,185,13049,M,56113,EUR,534988800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,keylornavas_1,,,,,,,,,,,,,,,,,
10390084,away,Paris Saint-Germain,Sergio Rico,sergio-rico,S. Rico,G,1,195,718,M,211064,EUR,746841600,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390084,away,Paris Saint-Germain,Juan Bernat,juan-bernat,J. Bernat,D,,170,1161,M,96368,EUR,730944000,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
