match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalTackle,stat_unsuccessfulTouch,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalCross,stat_wonTackle,stat_shotOffTarget,captain,stat_accurateCross,stat_keyPass,stat_totalOffside,stat_goodHighClaim,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork
12514181,home,SC Farense,Marco Matias,marco-matias,M. Matias,F,77,177,35,M,77929,EUR,610761600,F,77,77,False,14.0,5.0,3.0,1.0,1.0,4.0,9.0,4.0,14.0,5.0,,7.0,3.0,,,,,90.0,39.0,7.2,20.0,0.125278,1,,,,3.0,1.0,12.0,1.0,,,4.0,1.0,,,,,1.0,1.0,4.0,0.0611,,9.0,1.0,1.0,True,3.0,3.0,,,,,
12514181,home,SC Farense,Artur Jorge,artur-jorge,A. Jorge,D,44,186,53,M,310800,EUR,776822400,D,4,4,True,6.0,4.0,2.0,1.0,0.0,3.0,4.0,1.0,2.0,2.0,2.0,1.0,,,,,,42.0,11.0,6.6,2.0,0.00044676,0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,
12514181,home,SC Farense,Filipe Soares,filipe-soares,F. Soares,M,22,180,145,M,851030,EUR,927158400,M,21,21,True,6.0,5.0,,,0.0,2.0,3.0,3.0,3.0,,1.0,2.0,,,,,,31.0,9.0,6.3,2.0,0.00064116,0,,,,1.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12514181,home,SC Farense,Tomané,tomane,Tomané,F,7,185,176,M,126076,EUR,719798400,F,9,9,True,10.0,6.0,,,0.0,1.0,1.0,5.0,10.0,5.0,,1.0,,,,,,31.0,22.0,6.5,10.0,0.086195,0,,,,7.0,3.0,10.0,1.0,3.0,,2.0,1.0,1.0,,,,,,1.0,,,1.0,,,,,,1.0,,,,
12514181,home,SC Farense,Mehdi Merghem,mehdi-merghem,M. Merghem,F,19,185,677,M,846506,EUR,869270400,F,79,79,True,5.0,4.0,1.0,1.0,0.0,2.0,2.0,2.0,6.0,2.0,,1.0,1.0,,,,,18.0,10.0,6.7,4.0,0.0123269,0,,,,,,1.0,,,,,1.0,1.0,,,,,,1.0,,,3.0,,,,,,1.0,,,,
12514181,home,SC Farense,Paulo Victor,paulo-victor,P. Victor,D,64,180,200,M,1108505,EUR,987120000,D,2,2,True,2.0,,,,0.0,,2.0,,,2.0,,,1.0,,,,,13.0,4.0,6.2,3.0,,0,,Paulo Victor,,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,
12514181,home,SC Farense,Lucas Cañizares,lucas-canizares,L. Cañizares,G,30,186,485,M,1022248,EUR,1020988800,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514181,home,SC Farense,Raúl Silva,raul-silva,R. Silva,D,,191,71,M,551812,EUR,626140800,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514181,home,SC Farense,Álex Millán,alex-millan,Á. Millán,F,23,185,80,M,1010550,EUR,941932800,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514181,home,SC Farense,Jaime Pinto,jaime-pinto,J. Pinto,F,21,183,30,M,829583,EUR,875404800,F,71,71,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514181,away,Vitória SC,Bruno Varela,bruno-varela,B. Varela,G,14,191,628,M,138895,EUR,783907200,G,14,14,False,28.0,16.0,18.0,6.0,0.0,14.0,15.0,2.0,13.0,,,9.0,,,,,,90.0,34.0,6.0,12.0,0.00062921,0,-1.4271,,,,,,,,,,,,,,,,,,,,,,,True,,,,2.0,,,
12514181,away,Vitória SC,Alberto Costa,alberto-baio,A. Costa,D,20,185,2748,M,1160957,EUR,1064793600,D,22,22,False,54.0,40.0,7.0,2.0,2.0,16.0,20.0,24.0,36.0,14.0,2.0,6.0,3.0,,,,,90.0,93.0,9.0,21.0,1.20116,0,,Alberto Baio,,1.0,2.0,5.0,6.0,3.0,,,4.0,3.0,,,,,1.0,3.0,,,2.0,4.0,,,,3.0,,,1.0,,
12514181,away,Vitória SC,Óscar Rivas,oscar-rivas,Ó. Rivas,D,4,190,113,M,1168093,EUR,954115200,D,15,15,False,45.0,40.0,2.0,1.0,0.0,25.0,26.0,15.0,19.0,4.0,6.0,4.0,,,,,,90.0,55.0,6.6,6.0,0.0245451,0,,Óscar Rivas,,2.0,4.0,4.0,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,
12514181,away,Vitória SC,Mikel Villanueva,mikel-villanueva,M. Villanueva,D,17,192,343,M,836279,EUR,734745600,D,3,3,False,50.0,45.0,4.0,3.0,0.0,31.0,35.0,14.0,15.0,8.0,7.0,7.0,1.0,,,,,90.0,68.0,6.8,6.0,0.00564959,0,,,,4.0,4.0,6.0,3.0,,1.0,1.0,,,,,,,,,,,,2.0,,,,,,,,,
12514181,away,Vitória SC,João Mendes,joao-mendes,J. Mendes,D,13,179,180,M,1133568,EUR,955584000,D,13,13,False,41.0,31.0,8.0,4.0,0.0,10.0,14.0,22.0,31.0,7.0,1.0,4.0,1.0,,,,,83.0,66.0,7.1,13.0,0.0482265,2,,,,,2.0,4.0,4.0,,2.0,,,,1.0,1.0,,,1.0,2.0,0.0316,0.2326,4.0,3.0,,,1.0,1.0,,,,,
12514181,away,Vitória SC,Tiago Silva,tiago-silva,T. Silva,M,77,170,351,M,252095,EUR,738979200,M,10,10,False,82.0,75.0,13.0,11.0,0.0,26.0,27.0,54.0,67.0,1.0,1.0,9.0,1.0,,,,,90.0,103.0,7.9,19.0,0.419167,2,,,,,,3.0,,3.0,1.0,,1.0,,2.0,,,,,1.0,0.0324,0.0533,12.0,,,,5.0,5.0,,,,,
12514181,away,Vitória SC,Manuel Silva,manuel-silva,M. Silva,M,16,190,1034,M,1085740,EUR,992304000,M,6,6,False,44.0,37.0,4.0,2.0,0.0,14.0,17.0,23.0,27.0,5.0,2.0,2.0,1.0,,,,,70.0,54.0,7.0,10.0,0.0261805,2,,,,,3.0,3.0,,2.0,1.0,,2.0,1.0,,,,,,1.0,0.0324,,,,2.0,,,2.0,,,,,
12514181,away,Vitória SC,Kaio César,kaio-cesar,Kaio César,M,37,168,4877,M,1396009,EUR,1076803200,M,11,11,False,20.0,17.0,2.0,1.0,0.0,2.0,4.0,16.0,18.0,5.0,,2.0,,,,,,90.0,46.0,6.7,14.0,0.530093,2,,Kaio César,,2.0,2.0,11.0,2.0,5.0,2.0,2.0,3.0,1.0,1.0,1.0,,,,4.0,0.0945,0.0822,2.0,1.0,,,1.0,3.0,,,,,
12514181,away,Vitória SC,João Mendes,joao-mendes,J. Mendes,M,10,183,228,M,857376,EUR,782697600,M,17,17,False,30.0,24.0,1.0,1.0,0.0,7.0,7.0,19.0,27.0,3.0,1.0,2.0,2.0,,,,,70.0,47.0,6.7,15.0,0.159572,0,,,,1.0,,4.0,1.0,3.0,,2.0,1.0,,,,,,,,,,4.0,1.0,,,2.0,2.0,,,,,
12514181,away,Vitória SC,Nuno Santos,nuno-santos,N. Santos,M,10,180,2173,M,930552,EUR,920332800,M,77,77,False,27.0,19.0,2.0,,0.0,4.0,8.0,15.0,21.0,6.0,,5.0,1.0,,,,,84.0,57.0,7.3,19.0,0.0202831,8,,,,,1.0,5.0,3.0,5.0,1.0,2.0,3.0,1.0,2.0,2.0,,,,,0.5039,0.4806,2.0,2.0,4.0,,,1.0,1.0,,1.0,,
12514181,away,Vitória SC,Gustavo Silva,gustavo-silva,G. Silva,F,11,180,417,M,1468082,EUR,928195200,F,71,71,False,21.0,15.0,1.0,,0.0,2.0,3.0,14.0,19.0,4.0,1.0,2.0,,,,,,89.0,41.0,7.0,13.0,0.384355,7,,,,3.0,4.0,9.0,,1.0,,1.0,4.0,,3.0,,1.0,,,1.0,1.3017,0.6447,1.0,,4.0,,1.0,1.0,1.0,,,3.0,1.0
12514181,away,Vitória SC,Samu,samu,Samu,M,20,170,212,M,785808,EUR,830044800,M,20,20,True,9.0,5.0,1.0,,0.0,1.0,1.0,4.0,8.0,2.0,1.0,1.0,2.0,,,,,20.0,16.0,7.5,4.0,0.0100262,2,,,,,1.0,,,,,,,,2.0,,1.0,,,,0.1108,0.2074,,,,,,,,,,,
12514181,away,Vitória SC,Tomás Händel,tomas-handel,T. Händel,M,20,180,888,M,1131048,EUR,975283200,M,8,8,True,12.0,11.0,,,0.0,7.0,7.0,4.0,5.0,2.0,1.0,1.0,,,,,,20.0,15.0,6.7,1.0,0.00297001,1,,Tomás Händel,,1.0,1.0,1.0,1.0,,,,,,,,,,,,0.0516,,,1.0,1.0,,,,,,,,
12514181,away,Vitória SC,Telmo Arcanjo,telmo-arcanjo,T. Arcanjo,M,18,180,559,M,1035280,EUR,993081600,M,18,18,True,5.0,5.0,,,0.0,3.0,3.0,2.0,2.0,2.0,,,,,,,,17.0,7.0,6.7,1.0,0.0112533,1,,,,1.0,2.0,1.0,,1.0,,,,,1.0,,,,,,0.1332,0.1278,,,,,,,,,,,
12514181,away,Vitória SC,Miguel Maga,miguel-maga,M. Maga,D,2,175,180,M,1131047,EUR,1037404800,D,2,2,True,3.0,,,,0.0,,2.0,,1.0,1.0,,,,,,,,16.0,4.0,6.3,4.0,,0,,Miguel Maga,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12514181,away,Vitória SC,José Bica,jose-bica,J. Bica,F,9,180,137,M,1106746,EUR,1055721600,F,79,79,True,,,,,0.0,,,,,,,,,,,,,1.0,1.0,,1.0,,0,,José Bica,,,,2.0,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,
12514181,away,Vitória SC,José Ribeiro,jose-ribeiro,J. Ribeiro,G,91,191,124,M,1479488,EUR,1147478400,G,91,91,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514181,away,Vitória SC,Jorge Fernandes,jorge-fernandes,J. Fernandes,D,44,193,145,M,814673,EUR,859939200,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514181,away,Vitória SC,Zé Carlos,ze-carlos,Z. Carlos,M,6,172,109,M,1138915,EUR,1004400000,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,0,,Zé Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514181,away,Vitória SC,Marco Cruz,marco-cruz,M. Cruz,M,8,182,106,M,1167194,EUR,1077494400,M,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
