match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_errorLeadToAShot,stat_challengeLost,stat_accurateCross,stat_outfielderBlock,stat_keyPass,captain,stat_blockedScoringAttempt,stat_hitWoodwork,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_totalOffside,stat_bigChanceCreated,stat_goodHighClaim,stat_lastManTackle,player_sofascoreId
12448229,home,AZ Alkmaar,Rome Jayden Owusu-Oduro,,,rome-jayden-owusu-oduro,R. J. Owusu-Oduro,G,1,189,1341,M,1145999,EUR,1088726400,G,1,1,False,35.0,27.0,14.0,6.0,0.0,24.0,26.0,3.0,9.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,90.0,40.0,7.1,8.0,0.00208876,0,0.1189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448229,home,AZ Alkmaar,Seiya Maikuma,,,seiya-maikuma,S. Maikuma,D,2,179,896,M,1028330,EUR,876960000,D,16,16,False,54.0,44.0,5.0,2.0,0.0,18.0,19.0,26.0,36.0,3.0,13.0,1.0,3.0,,,,90.0,86.0,7.9,16.0,0.0544704,1,,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,6.0,2.0,4.0,2.0,1.0,0.1153,,,,,,,,,,,,,,,,,
12448229,home,AZ Alkmaar,Wouter Goes,,,wouter-goes,W. Goes,D,3,187,709,M,1145982,EUR,1086825600,D,3,3,False,66.0,56.0,6.0,4.0,0.0,37.0,41.0,19.0,25.0,4.0,4.0,7.0,4.0,,,,90.0,78.0,7.0,12.0,0.00949728,0,,,1.0,1.0,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,
12448229,home,AZ Alkmaar,Alexandre Penetra,,,alexandre-penetra,A. Penetra,D,5,184,386,M,1004278,EUR,999993600,D,5,5,False,63.0,56.0,7.0,2.0,0.0,36.0,40.0,20.0,23.0,1.0,5.0,2.0,1.0,,,,90.0,73.0,6.8,9.0,0.0117969,0,,,1.0,2.0,,,,,1.0,3.0,2.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,
12448229,home,AZ Alkmaar,David Möller Wolfe,,,david-moller-wolfe,D. M. Wolfe,D,6,185,958,M,1031283,EUR,1019520000,D,18,18,False,44.0,38.0,4.0,3.0,0.0,19.0,21.0,20.0,27.0,1.0,6.0,1.0,2.0,,,,89.0,79.0,7.2,16.0,0.102992,0,,4.0,1.0,4.0,,2.0,1.0,,1.0,3.0,2.0,3.0,1.0,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,,
12448229,home,AZ Alkmaar,Jordy Clasie,,,jordy-clasie,J. Clasie,M,8,169,219,M,116946,EUR,677980800,M,8,8,False,55.0,48.0,7.0,3.0,0.0,23.0,24.0,25.0,31.0,2.0,5.0,,9.0,,,,90.0,67.0,7.1,9.0,0.119573,0,,,1.0,4.0,,1.0,,,2.0,2.0,2.0,,1.0,1.0,,,1.0,,,2.0,True,,,,,,,,,,,
12448229,home,AZ Alkmaar,Peer Koopmeiners,,,peer-koopmeiners,P. Koopmeiners,M,6,186,510,M,922018,EUR,957398400,M,6,6,False,57.0,46.0,6.0,3.0,0.0,19.0,23.0,28.0,36.0,5.0,9.0,2.0,6.0,,,,77.0,74.0,7.5,16.0,0.162115,2,,2.0,1.0,7.0,2.0,1.0,,,,4.0,3.0,1.0,,3.0,0.052,,,1.0,,3.0,,2.0,1.0,,,,,,,,,
12448229,home,AZ Alkmaar,Ibrahim Sadiq,,,ibrahim-sadiq,I. Sadiq,M,11,166,1316,M,905174,EUR,957657600,M,11,11,False,31.0,25.0,2.0,,0.0,6.0,6.0,19.0,28.0,2.0,6.0,1.0,3.0,,,,90.0,59.0,7.1,16.0,0.0547551,4,,3.0,1.0,6.0,1.0,3.0,1.0,2.0,,2.0,1.0,3.0,1.0,1.0,0.3047,,2.0,,,1.0,,,,1.0,2.0,0.2996,,,,,,
12448229,home,AZ Alkmaar,Sven Mijnans,,,sven-mijnans,S. Mijnans,M,10,190,1199,M,980671,EUR,952560000,M,10,10,False,39.0,33.0,2.0,2.0,0.0,12.0,13.0,21.0,26.0,1.0,3.0,1.0,4.0,,,,78.0,50.0,7.8,8.0,0.178768,2,,,1.0,3.0,1.0,1.0,,1.0,,1.0,,,1.0,,0.1234,,,,,,,,,,1.0,0.5302,1.0,3.0,,,,
12448229,home,AZ Alkmaar,Myron Van Brederode,,,myron-van-brederode,M. V. Brederode,M,9,172,395,M,1012925,EUR,1057449600,M,19,19,False,21.0,15.0,1.0,,0.0,2.0,4.0,13.0,17.0,,4.0,,3.0,,,,60.0,34.0,6.4,12.0,0.0591897,0,,,4.0,10.0,1.0,5.0,2.0,,,1.0,,2.0,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,
