match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_outfielderBlock,stat_unsuccessfulTouch,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goalAssist,stat_bigChanceCreated,stat_dispossessed,stat_wonContest,stat_goals,stat_totalOffside,stat_errorLeadToAShot
11453052,home,Al-Okhdood,Léandre Tawamba,,,leandre-tawamba,L. Tawamba,F,,189.0,255,M,315224,EUR,630115200,F,9,9,False,27.0,16.0,1.0,1.0,4.0,7.0,12.0,20.0,7.0,11.0,1.0,4.0,3.0,,,,,90.0,46.0,8.6,16.0,4,,,,1.0,2.0,,1.0,,,,,,2.0,2.0,,3.0,1.0,2.0,,,1.0,1.0,2.0,1.0,
11453052,home,Al-Okhdood,Eid Al Muwallad,Eid Al Muwallad,,eid-al-muwallad,E. A. Muwallad,M,14,175.0,194,M,1521467,EUR,1008288000,M,6,6,True,5.0,5.0,,,4.0,4.0,1.0,1.0,,,3.0,1.0,,,,,,10.0,9.0,6.5,1.0,0,,,,1.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,
11453052,home,Al-Okhdood,Saleh Al-Harthi,Saleh Al-Harthi,,saleh-al-harthi,S. Al-Harthi,M,20,167.0,13,M,1182099,EUR,808012800,M,7,7,True,6.0,5.0,1.0,,2.0,2.0,3.0,4.0,,3.0,,2.0,1.0,,,,,10.0,11.0,6.7,2.0,0,,,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,1.0,,1.0,
11453052,home,Al-Okhdood,Musleh Al Shaikh,Musleh Al Shaikh,,musleh-al-shaikh,M. A. Shaikh,M,7,170.0,9,M,1521662,EUR,830390400,M,13,13,True,1.0,1.0,,,,,1.0,1.0,,,,2.0,,,,,,12.0,5.0,6.4,3.0,1,,,,,3.0,1.0,1.0,,,,,1.0,1.0,,,1.0,,1.0,,,1.0,,,,
11453052,home,Al-Okhdood,Hassan Al-Habib,,,hassan-al-habib,H. Al-Habib,M,15,183.0,6,M,847228,EUR,779500800,M,77,77,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,2.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
11453052,home,Al-Okhdood,Abdulaziz Rahma,Abdulaziz Rahma,,abdulaziz-rahma,A. Rahma,G,23,,20,M,1429802,EUR,1017964800,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
11453052,home,Al-Okhdood,Abdulrahman Al-Rio,Abdulrahman,Al-Rio,abdulrahman-khalid-al-rio,A. K. Al Rio,D,26,185.0,5,M,828445,EUR,768960000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
11453052,home,Al-Okhdood,Awdh Faraj,,,awdh-faraj,A. Faraj,D,,172.0,16,M,791404,EUR,584928000,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
11453052,home,Al-Okhdood,Abdulaziz Al Hatila,Abdulaziz Al Hatila,,abdulaziz-al-hatila,A. A. Hatila,M,12,175.0,27,M,1521660,EUR,895363200,M,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
11453052,home,Al-Okhdood,Mourad Khodari,,,murad-khadhari,M. Khodari,F,77,171.0,66,M,1517639,EUR,1047427200,F,24,24,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
11453052,away,Al-Hazem,Ibrahim Zaied,,,ibrahim-zaied,I. Zaied,G,23,190.0,14,M,328745,EUR,632966400,G,23,23,False,22.0,15.0,11.0,4.0,12.0,13.0,3.0,9.0,,,,13.0,,,4.0,5.0,,90.0,38.0,7.4,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,
11453052,away,Al-Hazem,Ahmad Al Mhemaid,Ahmad Al Mhemaid,,ahmad-al-mhemaid,A. A. Mhemaid,M,99,179.0,11,M,1085117,EUR,930787200,D,99,99,False,63.0,49.0,8.0,4.0,20.0,24.0,32.0,45.0,1.0,4.0,,3.0,,,,,,90.0,91.0,7.3,20.0,0,,6.0,3.0,1.0,4.0,,2.0,,3.0,2.0,2.0,1.0,3.0,,1.0,,,,,,1.0,1.0,,,
11453052,away,Al-Hazem,Talal Al-Absi,,,talal-al-absi,T. Al-Absi,D,,180.0,6,M,818788,EUR,730339200,D,3,3,False,78.0,69.0,10.0,5.0,31.0,34.0,38.0,44.0,1.0,5.0,1.0,9.0,3.0,,,,,90.0,89.0,6.5,10.0,0,,,,5.0,9.0,1.0,,,1.0,1.0,,3.0,1.0,,,1.0,,,,,,,,,1.0
11453052,away,Al-Hazem,Abdurahman Al-Dakheel,,,abdurahman-al-dakheel,A. Al-Dakheel,D,34,184.0,18,M,948601,EUR,833068800,D,34,34,False,15.0,15.0,1.0,1.0,12.0,12.0,3.0,3.0,,,,,,,,,,30.0,17.0,6.7,,0,True,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,
11453052,away,Al-Hazem,Majed Mohammed,Majed Mohammed,,majed-mohammed,M. Mohammed,D,50,169.0,71,M,1385284,EUR,1007337600,D,27,27,False,28.0,23.0,1.0,,11.0,13.0,12.0,17.0,,3.0,,4.0,1.0,,,,,68.0,42.0,6.7,9.0,0,,2.0,,1.0,3.0,,,,,2.0,2.0,1.0,,,,1.0,,,,,1.0,,,,
11453052,away,Al-Hazem,Mohammed Abusabaan,,,mohammed-abusabaan,M. Abusabaan,M,,176.0,2,M,232202,EUR,632793600,M,88,88,False,54.0,50.0,6.0,5.0,26.0,27.0,24.0,27.0,,4.0,2.0,4.0,1.0,,,,,84.0,65.0,7.2,5.0,1,,,,,,,1.0,,,2.0,,,,,1.0,1.0,,1.0,,,,1.0,,1.0,
11453052,away,Al-Hazem,Ben Traoré,,,ben-traore,B. Traoré,M,21,180.0,20,M,1090779,EUR,945648000,M,21,21,False,58.0,49.0,7.0,5.0,22.0,22.0,27.0,36.0,2.0,3.0,,6.0,,,,,,68.0,65.0,6.8,10.0,0,,,,2.0,5.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,
11453052,away,Al-Hazem,Tozé,,,toze,Tozé,M,20,165.0,386,M,1089231,EUR,726969600,M,20,20,False,68.0,60.0,13.0,9.0,19.0,20.0,42.0,54.0,,4.0,,5.0,1.0,,,,,90.0,85.0,7.8,15.0,2,,6.0,1.0,2.0,3.0,,1.0,1.0,,2.0,,,2.0,,,1.0,,1.0,,,1.0,1.0,1.0,,
11453052,away,Al-Hazem,Mohammed Al-Thani,,,mohammed-al-thain,M. Al-Thani,M,17,174.0,72,M,954643,EUR,855532800,F,11,11,False,41.0,35.0,1.0,,5.0,8.0,31.0,35.0,3.0,7.0,2.0,5.0,3.0,,,,,90.0,73.0,7.1,15.0,3,,2.0,1.0,3.0,9.0,1.0,2.0,1.0,2.0,,,2.0,1.0,1.0,,4.0,1.0,1.0,,,3.0,1.0,,,
11453052,away,Al-Hazem,Muhammed Badamosi,,,muhammed-badammosi,M. Badamosi,F,15,198.0,404,M,919496,EUR,914716800,F,90,90,False,10.0,8.0,1.0,,3.0,3.0,5.0,8.0,1.0,3.0,,2.0,,,,,,90.0,19.0,6.9,7.0,2,,1.0,,3.0,4.0,,1.0,,,1.0,1.0,,,1.0,,2.0,,1.0,,,1.0,1.0,,,
11453052,away,Al-Hazem,Faïz Selemani,,,faiz-selemani,F. Selemani,F,7,178.0,359,M,842745,EUR,754617600,F,10,10,False,33.0,23.0,5.0,2.0,3.0,3.0,22.0,37.0,1.0,4.0,1.0,1.0,1.0,,,,,90.0,64.0,7.6,27.0,6,,7.0,2.0,1.0,8.0,,3.0,1.0,,1.0,1.0,2.0,2.0,4.0,,7.0,,1.0,1.0,1.0,3.0,1.0,,,
11453052,away,Al-Hazem,Nawaf Al-Habashi,,,nawaf-al-habashi,N. Al-Habashi,M,19,184.0,28,M,954528,EUR,898560000,M,19,19,True,14.0,12.0,3.0,2.0,4.0,4.0,9.0,13.0,1.0,3.0,,1.0,,,,,,60.0,33.0,6.2,11.0,2,,3.0,1.0,,4.0,,4.0,1.0,,,,,1.0,1.0,,2.0,1.0,,,,2.0,2.0,,,
11453052,away,Al-Hazem,Paulo Ricardo,,,paulo-ricardo,P. Ricardo,D,3,186.0,171,M,576008,EUR,771465600,D,2,2,True,19.0,18.0,4.0,4.0,6.0,6.0,12.0,13.0,,,,2.0,,,,,,22.0,22.0,6.9,2.0,1,,,,1.0,2.0,,,,,,,1.0,1.0,1.0,,1.0,,,,1.0,,,,,
11453052,away,Al-Hazem,Ammar Al Najjar,,,ammar-al-najjar,A. A. Najjar,F,90,166.0,17,M,869269,EUR,856742400,M,15,15,True,16.0,12.0,3.0,2.0,2.0,2.0,12.0,20.0,,2.0,,,,,,,,22.0,24.0,6.7,8.0,0,,6.0,2.0,,2.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,
11453052,away,Al-Hazem,Basil Yousef Al-Sayyali,Basil Yousef Al-Sayyali,,basil-yousef-al-sayyali,B. Y. Al-Sayyali,M,20,171.0,50,M,1066584,EUR,993168000,M,6,6,True,13.0,10.0,4.0,4.0,1.0,1.0,9.0,13.0,,1.0,,2.0,,,,,,18.0,17.0,6.9,4.0,0,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,1.0,,,
11453052,away,Al-Hazem,Aymen Dahmen,,,dahmen-aymen,A. Dahmen,G,30,188.0,1160,M,1198374,EUR,854409600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
11453052,away,Al-Hazem,Farhan Al-Azmi,Farhan Al-Azmi,,farhan-al-azmi,F. Al-Azmi,D,,175.0,13,M,1127129,EUR,775612800,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
11453052,away,Al-Hazem,Yazeed Al Bakr,,,yazeed-al-bakr,Y. A. Bakr,D,13,178.0,6,M,914887,EUR,816048000,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
11453052,away,Al-Hazem,Khalil Al-Absi,,,khalil-al-absi,K. Al-Absi,M,11,165.0,52,M,1019289,EUR,991008000,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
11453052,away,Al-Hazem,Ryan Al-Mousa,,,ryan-al-mousa,R. Al-Mousa,M,,174.0,6,M,817914,EUR,775008000,M,95,95,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
