match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_totalTackle,stat_unsuccessfulTouch,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_errorLeadToAGoal,stat_fouls,stat_expectedGoals,stat_keyPass,stat_wonTackle,stat_bigChanceCreated,captain,stat_penaltyWon,stat_totalOffside,stat_onTargetScoringAttempt,stat_clearanceOffLine,stat_expectedGoalsOnTarget,stat_goals,stat_hitWoodwork,stat_goodHighClaim,stat_penaltyFaced,stat_penaltyConceded
12514095,away,SC Farense,Lucas Áfrico,,,lucas-africo,L. Áfrico,D,40,188,120,M,939792,EUR,791942400,D,44,44,False,46.0,39.0,10.0,4.0,0.0,29.0,29.0,10.0,17.0,1.0,3.0,2.0,5.0,6.0,1.0,,,,,90.0,57.0,6.8,7.0,0.0115298,1,,,,2.0,,,,,,1.0,,,,1.0,,2.0,0.0795,,,,,,,1.0,,,,,,,
12514095,away,SC Farense,Pastor,,,pastor,Pastor,D,2,176,138,M,1046354,EUR,951004800,M,28,28,False,30.0,21.0,5.0,2.0,0.0,16.0,17.0,7.0,15.0,1.0,1.0,4.0,1.0,2.0,4.0,,,,,90.0,57.0,6.5,14.0,0.069601,0,,2.0,2.0,,2.0,,2.0,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,
12514095,away,SC Farense,Miguel Menino,,,menino-miguel,M. Menino,M,8,181,78,M,1163100,EUR,1042156800,M,93,93,False,32.0,21.0,3.0,1.0,0.0,13.0,17.0,8.0,15.0,5.0,3.0,11.0,8.0,1.0,6.0,3.0,,,,82.0,51.0,6.8,18.0,0.00578757,0,,,,,4.0,1.0,2.0,3.0,2.0,,,,,3.0,,2.0,,1.0,,,,,,,,,,,,,
12514095,away,SC Farense,Neto,,,neto,Neto,M,8,181,91,M,843358,EUR,683769600,M,6,6,False,37.0,30.0,6.0,2.0,0.0,17.0,18.0,13.0,19.0,1.0,1.0,4.0,5.0,3.0,4.0,1.0,,,,90.0,51.0,6.9,9.0,0.00858679,1,,,,3.0,2.0,1.0,,,,,,1.0,1.0,2.0,,2.0,0.013,,1.0,,,,,,,,,,,,
12514095,away,SC Farense,Paulo Victor,Paulo Victor,,paulo-victor,P. Victor,D,64,180,200,M,1108505,EUR,987120000,M,2,2,False,31.0,23.0,2.0,,0.0,15.0,18.0,8.0,14.0,,3.0,4.0,5.0,3.0,5.0,,,,,90.0,48.0,6.7,13.0,0.022386,0,,1.0,,2.0,1.0,2.0,,1.0,,,,,,1.0,,1.0,,,2.0,,,,,,,,,,,,
12514095,away,SC Farense,Elves Baldé,,,elves-balde,E. Baldé,F,21,168,195,M,846040,EUR,938822400,F,7,7,False,15.0,8.0,,,0.0,4.0,7.0,5.0,9.0,4.0,,10.0,4.0,,7.0,,,,,89.0,42.0,6.7,21.0,0.00197007,3,,1.0,1.0,1.0,9.0,1.0,3.0,4.0,3.0,1.0,1.0,,,1.0,,1.0,0.7299,1.0,1.0,,,,1.0,2.0,,0.4505,,,,,
12514095,away,SC Farense,Darío Poveda,,,dario-poveda,D. Poveda,F,14,188,58,M,836600,EUR,858211200,F,14,14,False,18.0,12.0,1.0,,0.0,4.0,5.0,8.0,13.0,,2.0,2.0,3.0,,2.0,,,,,82.0,27.0,6.9,9.0,0.0184349,1,,,,,2.0,,1.0,1.0,1.0,,,1.0,,,,1.0,0.0379,2.0,,,,,1.0,,,,,,,,
12514095,away,SC Farense,Marco Matias,,,marco-matias,M. Matias,F,77,177,35,M,77929,EUR,610761600,F,77,77,False,10.0,6.0,2.0,2.0,0.0,2.0,2.0,5.0,12.0,,,3.0,3.0,,2.0,1.0,,,,70.0,25.0,7.9,10.0,0.168873,3,,4.0,1.0,2.0,1.0,1.0,,,,,2.0,,,1.0,,2.0,0.3351,2.0,1.0,1.0,True,,,1.0,,0.8368,1.0,,,,
12514095,away,SC Farense,Mehdi Merghem,,,mehdi-merghem,M. Merghem,F,19,185,677,M,846506,EUR,869270400,F,79,79,True,3.0,1.0,,,0.0,,,2.0,4.0,1.0,,3.0,3.0,,1.0,,,,,20.0,10.0,6.9,3.0,0.0686462,1,,1.0,1.0,2.0,,,1.0,1.0,1.0,,,,,,,1.0,0.0109,1.0,2.0,,,,,1.0,,0.0526,,,,,
12514095,away,SC Farense,Andre Seruca,André Seruca,,andre-seruca,A. Seruca,M,50,191,30,M,1131129,EUR,972777600,M,50,50,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,,,,,,8.0,1.0,6.4,,3.72e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514095,away,SC Farense,Jaime Pinto,,,jaime-pinto,J. Pinto,F,21,183,30,M,829583,EUR,875404800,F,71,71,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,1.0,,4.0,1.0,,2.0,1.0,,,,8.0,7.0,6.0,1.0,0.00074611,0,,,,,,,,1.0,,,,,1.0,,,2.0,,,,,,,,,,,,,,,1.0
12514095,away,SC Farense,Rivaldo,,,rivaldo,Rivaldo,D,70,184,80,M,1533897,EUR,969235200,D,70,70,True,1.0,1.0,,,0.0,1.0,1.0,,,,,2.0,,,1.0,,,,,9.0,2.0,6.0,1.0,2.539e-05,0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,
12514095,away,SC Farense,Lucas Cañizares,,,lucas-canizares,L. Cañizares,G,30,186,485,M,1022248,EUR,1020988800,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514095,away,SC Farense,Raúl Silva,,,raul-silva,R. Silva,D,,191,71,M,551812,EUR,626140800,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514095,away,SC Farense,Artur Jorge,,,artur-jorge,A. Jorge,D,44,186,53,M,310800,EUR,776822400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514095,away,SC Farense,Rafael Barbosa,,,rafael-barbosa,R. Barbosa,M,27,170,124,M,823128,EUR,828057600,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514095,away,SC Farense,Álex Bermejo Escribano,Álex,Bermejo Escribano,alex-bermejo-escribano,Á. B. Escribano,F,95,183,48,M,966293,EUR,913334400,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
