match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelWon,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_wasFouled,stat_fouls,stat_shotOffTarget,stat_outfielderBlock,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_challengeLost,stat_blockedScoringAttempt,stat_goals,stat_bigChanceMissed,stat_totalOffside,player_sofascoreId,captain,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented,stat_errorLeadToAShot,stat_hitWoodwork
13472872,home,Bahia,Willian José,willian-jose,W. José,F,12,189,3025,M,123223,EUR,690854400,F,12,12,False,22.0,18.0,1.0,1.0,0.0,7.0,7.0,11.0,15.0,1.0,,,69.0,29.0,6.8,6.0,0.0243659,1,,,,,,1.0,,,,,0.0309,0.0676,2.0,,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,
13472872,home,Bahia,Nicolás Acevedo,nicolas-acevedo,N. Acevedo,M,26,173,1112,M,959620,EUR,924048000,M,26,26,True,27.0,24.0,2.0,,0.0,11.0,11.0,13.0,16.0,2.0,,,22.0,31.0,7.0,4.0,0.0477584,1,,,,,2.0,1.0,,,2.0,2.0,0.0326,0.0188,3.0,,,2.0,,2.0,,,1.0,,,1.0,,,,,,,,,,,,,
13472872,home,Bahia,Luciano Rodríguez,luciano-rodriguez,L. Rodríguez,F,19,179,4244,M,1099361,EUR,1058313600,F,17,17,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,21.0,3.0,7.1,1.0,0.00034562,1,,,,,,1.0,,,,,0.3781,0.2449,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,
13472872,home,Bahia,Michel Araújo,michel-araujo,M. Araújo,M,15,178,1551,M,924857,EUR,843868800,M,15,15,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,1.0,,,8.0,4.0,6.5,1.0,0.00187706,0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
13472872,home,Bahia,Rodrigo Nestor,rodrigo-nestor,R. Nestor,M,11,174,2064,M,905461,EUR,965779200,M,11,11,True,7.0,7.0,,,0.0,1.0,1.0,6.0,6.0,2.0,,,8.0,8.0,6.2,1.0,0.00266295,0,,,,,,,,,,,,,,,,3.0,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,
13472872,home,Bahia,Kayky,kayky,Kayky,M,37,175,2624,M,1106151,EUR,1055203200,F,37,37,True,11.0,9.0,,,1.0,1.0,1.0,8.0,10.0,1.0,,,8.0,17.0,7.3,3.0,0.00494045,1,Kayky,,,,4.0,1.0,,,2.0,1.0,0.2083,0.1467,1.0,,,1.0,1.0,,,,,2.0,1.0,1.0,,,,,1.0,,,,,,,,
13472872,home,Bahia,Marcos Felipe,marcos-felipe,M. Felipe,G,1,189,1142,M,358524,EUR,829353600,G,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472872,home,Bahia,Danilo Fernandes,danilo-fernandes,D. Fernandes,G,1,189,643,M,145054,EUR,576028800,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472872,home,Bahia,Iago Borduchi,iago,I. Borduchi,D,25,181,848,M,869644,EUR,859075200,D,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472872,home,Bahia,José Guilherme,jose-guilherme,J. Guilherme,D,66,181,396,M,1476894,EUR,1110931200,D,66,66,True,,,,,,,,,,,,,,,,,,0,José,Guilherme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472872,home,Bahia,Jota,jota,Jota,M,68,183,428,M,1200993,EUR,1076025600,M,68,68,True,,,,,,,,,,,,,,,,,,0,Jota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472872,home,Bahia,Vitinho,vitinho,Vitinho,F,70,178,202,M,1469518,EUR,1083110400,M,70,70,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472872,home,Bahia,Dell,dell,Dell,F,89,174,2805,M,2050427,EUR,1212969600,F,89,89,True,,,,,,,,,,,,,,,,,,0,Dell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472872,away,Juventude,Gustavo,gustavo,Gustavo,G,1,186,199,M,124766,EUR,731721600,G,1,1,False,22.0,15.0,16.0,9.0,0.0,15.0,17.0,,5.0,9.0,,,90.0,32.0,7.2,7.0,8.868e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5.0,-1.5634,,
13472872,away,Juventude,Reginaldo,reginaldo,Reginaldo,D,93,174,102,M,555456,EUR,730339200,D,93,93,False,14.0,13.0,,,0.0,6.0,7.0,7.0,7.0,1.0,,,83.0,34.0,6.2,11.0,0.0386068,0,,,3.0,1.0,3.0,,,,1.0,,,,1.0,1.0,,4.0,2.0,2.0,,,,2.0,,,4.0,,,,,,,,,,,,
13472872,away,Juventude,Abner,abner,Abner,D,23,189,249,M,1464653,EUR,1082332800,D,23,23,False,37.0,33.0,3.0,1.0,0.0,22.0,22.0,11.0,15.0,3.0,,,90.0,53.0,6.5,5.0,0.00541097,0,Abner,,,,2.0,,5.0,4.0,2.0,2.0,,,,,,5.0,,1.0,,,,,,,,5.0,,,,,,,,,,,
13472872,away,Juventude,Wilker Ángel,wilker-angel,W. Ángel,D,4,190,807,M,147358,EUR,732412800,D,4,4,False,27.0,25.0,1.0,,0.0,17.0,17.0,8.0,10.0,2.0,,,90.0,50.0,7.2,3.0,0.00187252,0,,,,,5.0,,11.0,,3.0,1.0,,,,,2.0,1.0,,1.0,,4.0,,,,,1.0,,,,,,,,,,,,
13472872,away,Juventude,Natã,nata,Natã,D,36,180,276,M,1175603,EUR,991699200,D,36,36,False,22.0,20.0,4.0,2.0,0.0,11.0,12.0,9.0,10.0,1.0,,,64.0,30.0,6.6,2.0,0.00336096,0,,,,,2.0,,4.0,2.0,2.0,1.0,,,1.0,1.0,,3.0,,1.0,,,,,,,,1.0,,,,,,,,,,,
13472872,away,Juventude,Marcelo Hermes,marcelo-hermes,M. Hermes,D,22,177,288,M,783490,EUR,791596800,D,22,22,False,23.0,18.0,2.0,1.0,0.0,10.0,12.0,8.0,11.0,1.0,,,90.0,54.0,6.5,15.0,0.00571728,0,,,4.0,,6.0,,4.0,1.0,3.0,2.0,,,,2.0,1.0,5.0,2.0,1.0,,,1.0,,,,3.0,2.0,,,,,,,,,,,
13472872,away,Juventude,Lucas Fernandes,lucas-fernandes,Lucas Fernandes,M,33,176,222,M,837871,EUR,874713600,M,33,33,False,31.0,27.0,2.0,1.0,0.0,8.0,9.0,19.0,22.0,1.0,,,71.0,44.0,6.8,7.0,0.0408501,1,,,1.0,,7.0,,,1.0,1.0,1.0,0.0991,,,1.0,,4.0,2.0,1.0,1.0,,2.0,4.0,4.0,,,,,,,,,,,,,1.0,
13472872,away,Juventude,Jádson,jadson,Jádson,M,16,171,454,M,243651,EUR,746668800,M,16,16,False,41.0,36.0,4.0,3.0,0.0,17.0,19.0,19.0,22.0,5.0,,,90.0,58.0,6.9,8.0,0.00966647,0,,,,,7.0,,2.0,1.0,2.0,1.0,,,,,,4.0,5.0,,,,2.0,,,,1.0,2.0,,,,,,True,,,,,
13472872,away,Juventude,Hudson,hudson,Hudson,M,5,181,66,M,1148373,EUR,979430400,M,55,55,False,32.0,29.0,3.0,3.0,0.0,13.0,13.0,16.0,19.0,4.0,,,77.0,39.0,6.2,5.0,0.0127977,0,,,,,4.0,,,1.0,2.0,,,,,,1.0,5.0,,4.0,,,,1.0,1.0,,2.0,1.0,,,,,,,,,,,
13472872,away,Juventude,Gabriel Veron,gabriel-veron,G. Veron,M,27,176,2553,M,1002819,EUR,1031011200,M,7,7,False,13.0,8.0,1.0,,0.0,2.0,4.0,6.0,9.0,2.0,,,63.0,23.0,6.4,9.0,0.0193768,0,,,,,1.0,,,,,,,,1.0,,,3.0,,,,,,4.0,1.0,,1.0,,,,,,,,,,,,
13472872,away,Juventude,Gabriel Taliari,gabriel-taliari,G. Taliari,F,19,176,441,M,933955,EUR,860889600,F,19,19,False,9.0,8.0,,,0.0,6.0,7.0,2.0,2.0,1.0,,,63.0,17.0,6.7,4.0,0.0023754,2,,,,,2.0,,,1.0,,,0.0677,,,1.0,1.0,4.0,1.0,2.0,1.0,,1.0,,,,2.0,,1.0,,,,,,,,,,1.0
13472872,away,Juventude,Ênio,enio,Ênio,M,97,168,256,M,1015935,EUR,983577600,M,97,97,True,8.0,7.0,,,0.0,2.0,3.0,5.0,5.0,1.0,,,27.0,14.0,6.5,3.0,0.00415065,0,,,,,3.0,,,,,,,,,,,2.0,2.0,,,,1.0,1.0,1.0,,1.0,1.0,,,,1.0,,,,,,,
13472872,away,Juventude,Matheus Babi,matheus-babi,Matheus Babi,F,17,191,465,M,1007431,EUR,869184000,F,17,17,True,4.0,2.0,,,0.0,1.0,2.0,1.0,2.0,1.0,,,27.0,5.0,6.4,2.0,0.00027888,0,,,,,1.0,,,,,,,,,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
13472872,away,Juventude,Luis Mandaca,luis-mandaca,L. Mandaca,M,44,178,388,M,1116677,EUR,1001980800,M,44,44,True,10.0,9.0,2.0,2.0,0.0,6.0,7.0,3.0,3.0,2.0,,,26.0,15.0,6.6,2.0,0.00082613,0,Luis Mandaca,,,,3.0,,1.0,,3.0,2.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,
13472872,away,Juventude,Emerson Batalla,emerson-batalla,E. Batalla,M,27,171,428,M,1022945,EUR,993859200,M,27,27,True,4.0,3.0,,,0.0,2.0,2.0,1.0,2.0,,,,19.0,10.0,6.2,3.0,0.0005802,0,,,1.0,,1.0,,,,,,,,,1.0,,3.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,
13472872,away,Juventude,Ewerthon,ewerton,Ewerthon,D,2,171,176,M,992512,EUR,971222400,D,2,2,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,11.0,1.0,6.2,,8.31e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472872,away,Juventude,Ze Henrique,henrique-ze,Z. Henrique,G,31,199,55,M,1503154,EUR,1098489600,G,31,31,True,,,,,,,,,,,,,,,,,,0,Zé Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472872,away,Juventude,Ruan Carneiro,ruan-carneiro,R. Carneiro,G,21,195,70,M,1014248,EUR,638582400,G,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472872,away,Juventude,Alan Ruschel,alan-ruschel,A. L. Ruschel,D,28,175,447,M,551674,EUR,619833600,D,28,28,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472872,away,Juventude,Cipriano,cipriano,Cipriano,D,5,195,124,M,1111123,EUR,1036800000,D,5,5,True,,,,,,,,,,,,,,,,,,0,Cipriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472872,away,Juventude,Daniel Giraldo,daniel-giraldo,D. Giraldo,M,8,178,177,M,1136107,EUR,709948800,M,8,8,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472872,away,Juventude,Nenê,nene,Nenê,M,10,181,1562,M,5672,EUR,364348800,M,10,10,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472872,away,Juventude,Peixoto,peixoto,Peixoto,M,72,181,94,M,1049781,EUR,867628800,M,72,72,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
