match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_keyPass,stat_challengeLost,stat_interceptionWon,stat_wonTackle,stat_wasFouled,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_clearanceOffLine,stat_expectedGoalsOnTarget,stat_dispossessed,stat_totalContest,stat_goalAssist,stat_wonContest,stat_bigChanceCreated,player_sofascoreId,stat_goals,stat_errorLeadToAShot,stat_goodHighClaim,stat_lastManTackle
11388449,home,PEC Zwolle,Lennart Thy,,,lennart-thy,L. Thy,F,9,184,263,M,109126,EUR,698976000,F,9,9,False,26.0,21.0,1.0,1.0,10.0,10.0,11.0,18.0,1.0,1.0,,,,,90.0,37.0,6.7,13.0,0.102147,1,,,2.0,,1.0,1.0,4.0,1.0,,,,,2.0,,1.0,0.0906,1.0,1.0,,,,1.0,,,0.1627,1.0,1.0,,,,,,,,
11388449,home,PEC Zwolle,Filip Krastev,,,filip-krastev,F. Krastev,M,10,178,1203,M,935556,EUR,1003104000,M,50,50,True,21.0,17.0,2.0,1.0,6.0,8.0,11.0,13.0,,4.0,,,,,23.0,29.0,7.6,6.0,0.0103254,1,,,,,,,,5.0,,,,2.0,2.0,,,0.1054,,,,1.0,1.0,1.0,,,0.1497,,2.0,,2.0,,,1.0,1.0,,
11388449,home,PEC Zwolle,Apostolos Vellios,Apostolos,Vellios,apostolos-vellios,A. Vellios,F,,191,184,M,51021,EUR,694828800,F,14,14,True,7.0,4.0,,,,,4.0,7.0,,1.0,,,,,23.0,7.0,6.5,3.0,0.0243753,0,,,,,4.0,1.0,5.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11388449,home,PEC Zwolle,Silvester van der Water,Silvester,van der Water,silvester-van-der-water,S. v. d. Water,M,,184,93,M,807145,EUR,844041600,F,8,8,True,6.0,3.0,3.0,1.0,3.0,3.0,,5.0,,1.0,,,,,22.0,13.0,6.8,7.0,6.581e-05,2,,,2.0,,1.0,,2.0,1.0,,1.0,,1.0,1.0,,1.0,0.2163,,,,1.0,,1.0,,,0.0798,1.0,,,,,,,,,
11388449,home,PEC Zwolle,Lennart Czyborra,,,lennart-czyborra,L. Czyborra,M,25,181,99,M,942990,EUR,925689600,D,20,20,True,5.0,3.0,,,3.0,4.0,,2.0,1.0,,,,,,10.0,7.0,6.5,3.0,2.337e-05,0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388449,home,PEC Zwolle,Mike Hauptmeijer,,,mike-hauptmeijer,M. Hauptmeijer,G,1,190,66,M,376448,EUR,858643200,G,40,40,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388449,home,PEC Zwolle,Kenneth Vermeer,Kenneth,Vermeer,kenneth-vermeer,K. Vermeer,G,,182,115,M,9874,EUR,505699200,G,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388449,home,PEC Zwolle,Damian van der Haar,Damian van der Haar,,damian-van-der-haar,D. v. d. Haar,D,33,183,49,M,1172732,EUR,1074211200,D,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388449,home,PEC Zwolle,Mohamed Oukhattou,Mohamed Oukhattou,,oukhattou-mohamed,M. Oukhattou,M,37,180,175,M,1424797,EUR,1106352000,M,37,37,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388449,home,PEC Zwolle,Teun Gijselhart,Teun,Gijselhart,gijselhart-teun,T. Gijselhart,M,8,176,53,M,1405763,EUR,1112745600,M,38,38,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388449,home,PEC Zwolle,Anthony Fontana,,,anthony-fontana,A. Fontana,M,21,173,56,M,928318,EUR,939859200,M,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388449,away,AFC Ajax,Diant Ramaj,,,ramaj-diant,D. Ramaj,G,41,189,935,M,981562,EUR,1000857600,G,40,40,False,50.0,27.0,30.0,7.0,20.0,24.0,7.0,26.0,,12.0,2.0,3.0,,,90.0,62.0,6.8,23.0,0.00512423,0,-0.3869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
11388449,away,AFC Ajax,Devyne Rensch,,,devyne-rensch,D. Rensch,D,2,182,2450,M,982778,EUR,1042848000,D,2,2,False,65.0,61.0,3.0,1.0,47.0,49.0,14.0,16.0,1.0,2.0,,,,,90.0,76.0,7.1,5.0,0.00802089,0,,,,,,,,4.0,,,1.0,1.0,,,,,,,2.0,,2.0,,,,,,1.0,,1.0,,,,,,1.0
11388449,away,AFC Ajax,Sivert Mannsverk,,,sivert-mannsverk,S. Mannsverk,M,20,185,521,M,900111,EUR,1020816000,D,16,16,False,53.0,49.0,2.0,1.0,40.0,42.0,9.0,11.0,4.0,2.0,,,,,90.0,64.0,6.7,6.0,0.00254418,0,,,,,3.0,5.0,5.0,5.0,,,2.0,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,
11388449,away,AFC Ajax,Jorrel Hato,,,jorrel-hato,J. Hato,D,21,182,15501,M,1153079,EUR,1141689600,D,4,4,False,61.0,60.0,1.0,1.0,42.0,42.0,18.0,19.0,3.0,6.0,,,,,90.0,67.0,6.9,1.0,0.00836778,0,,,,,,2.0,,4.0,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,
11388449,away,AFC Ajax,Kristian Hlynsson,,,hlynsson-kristian,K. Hlynsson,M,14,176,998,M,1160026,EUR,1074816000,M,38,38,False,46.0,39.0,4.0,3.0,22.0,23.0,17.0,23.0,2.0,8.0,,,,,90.0,59.0,8.0,9.0,0.237292,1,,,,,2.0,,4.0,4.0,,,,2.0,2.0,2.0,,0.3511,1.0,,,2.0,2.0,1.0,,,0.8861,,,,,1.0,,1.0,,,
11388449,away,AFC Ajax,Benjamin Tahirović,,,benjamin-tahirovic,B. Tahirović,M,8,191,1907,M,1102659,EUR,1046649600,M,33,33,False,42.0,38.0,2.0,2.0,21.0,23.0,17.0,19.0,2.0,9.0,,,,,90.0,51.0,7.5,5.0,0.289161,0,,,,,,,2.0,3.0,,,,2.0,,,,,1.0,1.0,2.0,1.0,1.0,,,,,1.0,,1.0,,1.0,,,,,
11388449,away,AFC Ajax,Branco van den Boomen,,,branco-van-den-boomen,B. van den Boomen,M,8,190,1194,M,190883,EUR,806284800,M,21,21,False,48.0,41.0,11.0,6.0,20.0,23.0,21.0,27.0,,2.0,,,,,81.0,57.0,7.2,11.0,0.149848,0,,,2.0,,,1.0,3.0,4.0,,,,1.0,1.0,1.0,,,2.0,2.0,,,1.0,,,,,,1.0,,1.0,1.0,,,,,
11388449,away,AFC Ajax,Kenneth Taylor,,,kenneth-taylor,K. Taylor,M,24,182,3631,M,959806,EUR,1021507200,M,8,8,False,45.0,38.0,1.0,1.0,22.0,26.0,16.0,20.0,2.0,4.0,,,,,90.0,64.0,6.9,12.0,0.0124724,0,,,1.0,,1.0,,4.0,4.0,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,2.0,,,,,,3.0,,1.0,,,,,,
11388449,away,AFC Ajax,Mika Godts,Mika Godts,,mika-godts,M. Godts,F,11,176,3962,M,1149146,EUR,1118102400,F,39,39,False,20.0,13.0,2.0,1.0,5.0,7.0,8.0,15.0,,,,,,,65.0,30.0,7.2,12.0,0.441336,0,,,2.0,,,,2.0,3.0,,,,1.0,,,1.0,,2.0,,,,,,,,,1.0,3.0,1.0,2.0,,,,,,
11388449,away,AFC Ajax,Steven Bergwijn,,,steven-bergwijn,S. Bergwijn,M,34,178,5149,M,361798,EUR,876268800,F,7,7,False,28.0,24.0,1.0,,10.0,10.0,14.0,18.0,,1.0,,,,,81.0,39.0,6.6,8.0,0.0340677,3,,True,,,1.0,,2.0,1.0,1.0,,,,3.0,,,0.3623,,,,,,2.0,1.0,,0.0607,1.0,1.0,,1.0,,StevenBergwijn,,,,
11388449,away,AFC Ajax,Chuba Akpom,,,chuba-akpom,C. Akpom,F,29,186,1664,M,190867,EUR,813196800,F,10,10,False,16.0,10.0,,,4.0,4.0,6.0,12.0,1.0,1.0,,,,,86.0,32.0,8.1,9.0,0.00858633,3,,,,,9.0,5.0,13.0,7.0,1.0,1.0,,,,1.0,1.0,0.8157,,,,,2.0,2.0,,,1.002,3.0,,,,,,2.0,,,
11388449,away,AFC Ajax,Anton Gaaei,,,anton-gaaei,A. Gaaei,D,3,183,906,M,1120315,EUR,1037664000,D,3,3,True,12.0,12.0,2.0,2.0,2.0,2.0,10.0,10.0,1.0,3.0,,,,,25.0,20.0,7.1,2.0,0.25285,0,,,,,1.0,,2.0,3.0,,,,2.0,,,,,2.0,,,,1.0,,,,,1.0,,1.0,,1.0,,,,,
11388449,away,AFC Ajax,Borna Sosa,,,borna-sosa,B. Sosa,M,24,187,3743,M,357584,EUR,885340800,D,25,25,True,6.0,3.0,1.0,,3.0,4.0,,2.0,1.0,,,,,,9.0,10.0,6.4,4.0,0.0001429,0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,BornaSosa,,,,
11388449,away,AFC Ajax,Silvano Vos,,,silvano-vos,S. Vos,M,55,190,846,M,1142565,EUR,1110931200,M,24,24,True,4.0,4.0,,,3.0,3.0,1.0,1.0,,1.0,,,,,9.0,6.0,6.6,1.0,0.00016206,0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
11388449,away,AFC Ajax,Julian Rijkhoff,Julian Rijkhoff,,julian-rijkhoff,J. Rijkhoff,F,10,183,960,M,1140601,EUR,1106611200,F,19,19,True,2.0,1.0,,,,,1.0,2.0,,,,,,,11.0,6.0,6.6,1.0,0.00150007,2,,,,,1.0,,2.0,,,,,,,1.0,,0.1112,,,1.0,,,,2.0,,,,,,,,,,,,
11388449,away,AFC Ajax,Remko Pasveer,,,remko-pasveer,R. Pasveer,G,22,186,801,M,2622,EUR,437097600,G,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388449,away,AFC Ajax,Gerónimo Rulli,,,geronimo-rulli,G. Rulli,G,1,189,13348,M,128383,EUR,706320000,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gerorulli,,,,
11388449,away,AFC Ajax,Tristan Gooijer,Tristan,Gooijer,tristan-gooijer,T. Gooijer,D,6,185,452,M,1142572,EUR,1094083200,D,47,47,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388449,away,AFC Ajax,Kian Fitz-Jim,,,kian-fitz-jim,K. Fitz-Jim,M,28,173,1158,M,1001945,EUR,1057363200,M,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388449,away,AFC Ajax,Carlos Forbs,Carlos Forbs,,carlos-borges,C. Forbs,F,9,169,11145,M,1069486,EUR,1079654400,F,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
