match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_aerialWon,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_wonContest,stat_keyPass,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_goalAssist,player_sofascoreId,stat_outfielderBlock,stat_bigChanceCreated
11453062,home,Damac FC,Assan Ceesay,assan-ceesay,A. Ceesay,F,,188,442,M,842158,EUR,763862400,F,9,9,False,9.0,6.0,,,3.0,5.0,4.0,2.0,,,,63.0,14.0,6.5,5.0,1,,,3.0,,,2.0,3.0,1.0,,,,,,1.0,,,,1.0,,1.0,1.0,,,,,,4.0,,,,,
11453062,home,Damac FC,Abdulaziz Majrashi,abdulaziz-majrashi,A. Majrashi,M,23,173,10,M,877163,EUR,826416000,M,23,23,True,16.0,14.0,2.0,2.0,4.0,5.0,12.0,2.0,,,,28.0,17.0,6.7,3.0,0,,,10.0,1.0,,1.0,2.0,1.0,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,
11453062,home,Damac FC,Abdullah Al-Qahtani,abdullah-al-qahtani,A. Al-Qahtani,M,7,172,38,M,974064,EUR,854668800,M,7,7,True,14.0,11.0,2.0,2.0,2.0,2.0,12.0,1.0,,,,27.0,17.0,6.3,4.0,1,,,9.0,,,,2.0,,1.0,,,,,,,2.0,,,,,1.0,,,,,,,1.0,,,,
11453062,home,Damac FC,Abdulaziz Al-Shahrani,abdulaziz-al-shahrani,A. Al-Shahrani,F,80,173,20,M,975862,EUR,783388800,M,14,14,True,13.0,9.0,,,3.0,4.0,9.0,1.0,,,,27.0,18.0,7.0,5.0,0,,,6.0,,,1.0,2.0,4.0,1.0,,,,,,2.0,,,1.0,,1.0,,,,1.0,1.0,,1.0,,1.0,,,
11453062,home,Damac FC,Abdulrahman Al-Obaid,abdulrahman-al-obaid,A. Al-Obaid,D,13,172,51,M,818705,EUR,736128000,D,2,2,True,15.0,11.0,1.0,,4.0,5.0,12.0,3.0,,,,22.0,28.0,7.1,8.0,0,,,8.0,2.0,1.0,1.0,2.0,1.0,,,,,,1.0,,1.0,,1.0,,,,,,,2.0,,,,1.0,,,
11453062,home,Damac FC,Abdulbasit Hawsawi,abdulbasit-hawsawi,A. Hawsawi,G,22,186,17,M,948594,EUR,851126400,G,22,22,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453062,home,Damac FC,Sultan Faqihi,sultan-faqihi,S. Faqihi,D,14,175,2,M,868647,EUR,794016000,D,41,41,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453062,home,Damac FC,Noor Al-Rashidi,noor-al-rashidi,N. Al-Rashidi,D,4,179,18,M,1065328,EUR,794966400,D,4,4,True,,,,,,,,,,,,,,,,0,Noor Al-Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453062,home,Damac FC,Ahmed Harisi,ahmed-harisi,A. Harisi,M,18,170,9,M,1520999,EUR,966384000,F,18,18,True,,,,,,,,,,,,,,,,0,Ahmed Harisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453062,home,Damac FC,Abdulaziz Makin,abdulaziz-makeen,A. Making,M,12,169,12,M,1141407,EUR,993772800,D,12,12,True,,,,,,,,,,,,,,,,0,Abdulaziz Makin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453062,away,Al-Ahli,Edouard Mendy,edouard-mendy,E. Mendy,G,16,195,19839,M,845074,EUR,699408000,G,16,16,False,25.0,16.0,13.0,4.0,15.0,16.0,9.0,14.0,2.0,2.0,3.0,90.0,39.0,6.6,9.0,0,,,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,edou_mendy,,
11453062,away,Al-Ahli,Bassam Al-Hurayji,bassam-al-hurayji,B. Al-Hurayji,D,66,175,126,M,1085357,EUR,954288000,D,6,6,False,49.0,39.0,6.0,2.0,20.0,25.0,26.0,8.0,,,,90.0,70.0,6.3,18.0,1,Mohammed Bassam Alhurayji,,20.0,2.0,1.0,,4.0,,1.0,2.0,2.0,,,2.0,,2.0,,,1.0,,,1.0,,,,,,,,,,
11453062,away,Al-Ahli,Roger Ibañez,roger-ibanez,R. Ibañez,D,3,185,2314,M,888949,EUR,911779200,D,3,3,False,68.0,64.0,3.0,1.0,42.0,42.0,27.0,4.0,,,,90.0,81.0,6.6,5.0,0,,,22.0,1.0,,2.0,5.0,4.0,,7.0,,2.0,2.0,,,2.0,,2.0,1.0,,,,,,,,,,,,,
11453062,away,Al-Ahli,Abdulbaset Hindi,abdulbaset-hindi,A. Hindi,D,37,181,80,M,949218,EUR,854841600,D,37,37,False,59.0,55.0,4.0,3.0,40.0,42.0,17.0,3.0,,,,90.0,69.0,7.3,5.0,2,,,15.0,,,2.0,4.0,2.0,,5.0,1.0,,,1.0,,1.0,,2.0,1.0,,1.0,1.0,1.0,,,,,,,,,
11453062,away,Al-Ahli,Abdullah Al-Amar,abdullah-al-amar,A. Al-Amar,D,,177,110,M,817911,EUR,762480000,D,15,15,False,36.0,33.0,,,24.0,27.0,12.0,8.0,,,,90.0,59.0,6.7,11.0,0,,,9.0,3.0,,,4.0,7.0,1.0,2.0,1.0,4.0,3.0,3.0,1.0,1.0,,2.0,2.0,,,,,,,,,,,,1.0,
11453062,away,Al-Ahli,Mohammed Al-Majhad,mohammed-al-majhad,M. Al-Majhad,M,29,177,80,M,893260,EUR,900547200,M,29,29,False,49.0,40.0,3.0,1.0,25.0,28.0,22.0,8.0,,,,90.0,61.0,7.3,11.0,1,,,15.0,1.0,,,4.0,5.0,1.0,2.0,1.0,2.0,1.0,,1.0,1.0,,1.0,3.0,,,1.0,,1.0,2.0,,,,,,,1.0
11453062,away,Al-Ahli,Franck Kessié,franck-kessie,F. Kessié,M,79,183,43381,M,359226,EUR,850953600,M,79,79,False,57.0,51.0,6.0,2.0,42.0,43.0,14.0,9.0,,,,90.0,64.0,6.6,8.0,0,,,9.0,,,,2.0,1.0,,,2.0,1.0,1.0,,,1.0,True,,,2.0,,,,,1.0,,,,,franckkessie,,
11453062,away,Al-Ahli,Riyad Mahrez,riyad-mahrez,R. Mahrez,M,7,179,70718,M,158213,EUR,667094400,M,7,7,False,34.0,26.0,3.0,1.0,11.0,11.0,29.0,3.0,,,,87.0,58.0,7.4,19.0,0,,,17.0,6.0,2.0,,3.0,9.0,6.0,,,1.0,,4.0,2.0,1.0,,2.0,,,,,,4.0,2.0,,1.0,,1.0,RMahrez,,1.0
11453062,away,Al-Ahli,Gabri Veiga,gabri-veiga,G. Veiga,M,10,184,5191,M,1010505,EUR,1022457600,M,24,24,False,22.0,19.0,3.0,2.0,5.0,5.0,19.0,3.0,,,,76.0,35.0,6.9,8.0,4,,,14.0,2.0,,,3.0,2.0,2.0,,,1.0,1.0,,,1.0,,,,1.0,2.0,2.0,,1.0,,,,1.0,,,,
11453062,away,Al-Ahli,Allan Saint-Maximin,allan-saint-maximin,A. Saint-Maximin,F,9,173,12636,M,347010,EUR,858124800,M,97,97,False,10.0,6.0,2.0,1.0,3.0,4.0,6.0,1.0,,,,32.0,18.0,6.2,10.0,0,,,3.0,,,,5.0,1.0,1.0,,,,,3.0,1.0,2.0,,,,2.0,,,,,,,,,,st_maximin,,
11453062,away,Al-Ahli,Firas Al-Buraikan,firas-al-buraikan,F. Al-Buraikan,F,9,181,1082,M,893307,EUR,958262400,F,20,20,False,18.0,12.0,,,2.0,2.0,16.0,2.0,,,,90.0,26.0,7.3,6.0,0,,,10.0,,,2.0,2.0,6.0,,,1.0,2.0,1.0,,2.0,,,2.0,,,,,,,1.0,,1.0,,1.0,,,1.0
11453062,away,Al-Ahli,Sumaihan Al-Nabit,sumaihan-al-nabit,S. Al-Nabit,M,88,174,111,M,893167,EUR,827884800,M,8,8,True,17.0,11.0,1.0,,9.0,11.0,6.0,3.0,,,,58.0,30.0,7.3,10.0,1,,,2.0,,,,2.0,5.0,,2.0,,3.0,3.0,4.0,1.0,2.0,,1.0,,,,1.0,1.0,,1.0,,,,,,,
11453062,away,Al-Ahli,Roberto Firmino,roberto-firmino,R. Firmino,M,9,181,30860,M,143697,EUR,686361600,F,10,10,True,5.0,5.0,,,2.0,2.0,3.0,1.0,,,,14.0,9.0,6.6,1.0,0,,,3.0,,,,1.0,1.0,,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,BobbyFirmino,,
11453062,away,Al-Ahli,Fahad Ayed Al-Rashidi,al-rashidi-fahad-ayed,F. A. Al-Rashidi,F,97,175,231,M,974517,EUR,863740800,F,19,19,True,2.0,2.0,,,1.0,1.0,3.0,,,,,12.0,8.0,6.4,5.0,0,,,1.0,2.0,,,1.0,1.0,2.0,,,,,2.0,,,,,,,,,,1.0,,,,,,,,
11453062,away,Al-Ahli,Abdulrahman Al Sanbi,abdulrahman-al-sanbi,A. A. Sanbi,G,1,181,227,M,1066728,EUR,981072000,G,1,1,True,,,,,,,,,,,,,,,,0,Abdulrahman Al Sanbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453062,away,Al-Ahli,Ali Majrashi,ali-majrashi,A. Majrashi,D,27,177,404,M,917035,EUR,938736000,D,27,27,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453062,away,Al-Ahli,Saad Yaslam Balobaid,saad-yaslam-balobaid,S. Y. Balobaid,D,31,168,155,M,1066588,EUR,948931200,D,31,31,True,,,,,,,,,,,,,,,,0,Saad Yaslam Balobaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453062,away,Al-Ahli,Rayan Hamed,rayan-hamed,R. Hamed,D,46,176,226,M,1429251,EUR,1018656000,D,46,46,True,,,,,,,,,,,,,,,,0,Rayan Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453062,away,Al-Ahli,Ziyad Aljohani,ziyad-aljohani,Z. Aljohani,M,30,180,354,M,1048372,EUR,1005436800,M,30,30,True,,,,,,,,,,,,,,,,0,Ziyad Aljohani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453062,away,Al-Ahli,Ali Al-Asmari,ali-al-asmari,A. Al-Asmari,M,40,185,72,M,881838,EUR,853027200,M,40,40,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
