match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_totalClearance,stat_fouls,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_wasFouled,stat_dispossessed,stat_outfielderBlock,stat_goals,stat_totalOffside,stat_crossNotClaimed,stat_punches
11352423,home,Liverpool,Caoimhin Kelleher,,,caoimhin-kelleher,C. Kelleher,G,1,188,9953,M,caoimhinkelleher98,827362,EUR,911779200,G,62,62,False,35.0,30.0,8.0,3.0,29.0,31.0,1.0,4.0,4.0,3.0,3.0,1.0,1.0,90.0,42.0,6.7,5.0,0.0002625,0,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352423,home,Liverpool,Trent Alexander-Arnold,,,trent-alexander-arnold,T. Alexander-Arnold,D,12,180,210733,M,TrentAA,795064,EUR,907718400,D,66,66,False,45.0,37.0,13.0,6.0,17.0,18.0,22.0,35.0,2.0,,,,,45.0,65.0,7.3,16.0,0.290425,1,,1.0,8.0,2.0,1.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0311,2.0,,,,,,,,,,,,,,,,
11352423,home,Liverpool,Jarell Quansah,,,jarell-quansah,J. Quansah,D,4,190,10315,M,jarellquansah,1003339,EUR,1043798400,D,78,78,False,116.0,99.0,8.0,4.0,74.0,82.0,25.0,34.0,7.0,,,,,90.0,125.0,7.1,17.0,0.00668977,1,,,,,8.0,2.0,10.0,,,,,1.0,,2.0,2.0,0.0433,,1.0,5.0,1.0,,,,,,,,,,,,,
11352423,home,Liverpool,Virgil van Dijk,,,virgil-van-dijk,V. van Dijk,D,4,195,98613,M,VvD,151545,EUR,678931200,D,4,4,False,103.0,95.0,8.0,6.0,63.0,67.0,32.0,36.0,5.0,,,,,90.0,109.0,7.2,8.0,0.0526309,1,,,,,6.0,1.0,6.0,1.0,,,,,,,,0.1609,1.0,,4.0,,True,1.0,1.0,0.1015,,,,,,,,,
11352423,home,Liverpool,Andrew Robertson,,,andrew-robertson,A. Robertson,D,26,178,24820,M,andyrobertson94,262911,EUR,763344000,D,26,26,False,66.0,59.0,2.0,2.0,35.0,37.0,30.0,43.0,,,,,,89.0,102.0,7.9,20.0,0.298659,1,,,14.0,6.0,,2.0,4.0,,2.0,,1.0,,,2.0,1.0,0.1037,5.0,,2.0,,,,,,1.0,2.0,2.0,,,,,,
11352423,home,Liverpool,Alexis Mac Allister,,,alexis-mac-allister,A. Mac Allister,M,10,176,71412,M,Macca10,895324,EUR,914457600,M,10,10,False,41.0,35.0,3.0,,16.0,17.0,19.0,27.0,6.0,,,,,89.0,61.0,6.9,12.0,0.0315049,2,,,3.0,,1.0,3.0,6.0,2.0,1.0,,,1.0,1.0,4.0,3.0,0.0508,,,1.0,,,,,,1.0,1.0,1.0,,,,,,
11352423,home,Liverpool,Wataru Endo,,,wataru-endo,W. Endo,M,3,178,19869,M,endowataru,143040,EUR,729216000,M,3,3,False,68.0,60.0,3.0,3.0,34.0,39.0,26.0,29.0,6.0,,,,,89.0,84.0,7.2,11.0,0.225334,1,,,,,2.0,12.0,9.0,2.0,1.0,,1.0,,,4.0,2.0,0.0218,2.0,4.0,1.0,4.0,,,,,1.0,1.0,3.0,1.0,1.0,,,,
11352423,home,Liverpool,Curtis Jones,,,curtis-jones,C. Jones,M,17,185,17569,M,curtisjones,927353,EUR,980812800,M,17,17,False,73.0,66.0,4.0,2.0,33.0,36.0,33.0,38.0,6.0,,,,,90.0,90.0,7.5,10.0,0.191664,1,,,1.0,,1.0,4.0,5.0,1.0,2.0,1.0,,1.0,,2.0,2.0,0.0489,3.0,,1.0,1.0,,,,,,,1.0,1.0,,,,,
11352423,home,Liverpool,Diogo Jota,,,diogo-jota,D. Jota,F,,178,31287,M,DiogoJ18,606164,EUR,849657600,F,20,20,False,34.0,26.0,,,14.0,14.0,12.0,21.0,6.0,,,,,90.0,55.0,7.8,16.0,0.0270162,6,,,1.0,,,10.0,5.0,1.0,2.0,,,1.0,1.0,3.0,1.0,0.4582,1.0,4.0,,3.0,,,3.0,0.3432,2.0,4.0,2.0,,,1.0,,,
11352423,home,Liverpool,Darwin Núñez,,,darwin-nunez,D. Núñez,F,7,188,70760,M,Darwin,924871,EUR,930182400,F,9,9,False,22.0,15.0,,,1.0,2.0,14.0,23.0,3.0,,,,,90.0,45.0,7.5,17.0,0.439766,5,,,3.0,,3.0,8.0,6.0,1.0,1.0,,1.0,1.0,1.0,2.0,,0.9041,3.0,3.0,,1.0,,1.0,2.0,0.6862,2.0,4.0,1.0,2.0,,1.0,1.0,,
